student_id,college_id,college_tier,region,job_id,match_score,ai_trust_score,skill_score,verified_skill_count,years_exposure,match_score_biased,recommended,production_recommended
S0228,Tier2_Nagpur,2,semi_urban,J020,0.4831,0.819,3.37,6,1.8,0.4831,0,0
S0228,Tier2_Nagpur,2,semi_urban,J021,0.3374,0.819,3.37,6,1.8,0.3374,0,0
S0228,Tier2_Nagpur,2,semi_urban,J022,0.272,0.819,3.37,6,1.8,0.272,0,0
S0228,Tier2_Nagpur,2,semi_urban,J023,0.3983,0.819,3.37,6,1.8,0.3983,0,0
S0228,Tier2_Nagpur,2,semi_urban,J024,0.4858,0.819,3.37,6,1.8,0.4858,0,0
S0228,Tier2_Nagpur,2,semi_urban,J025,0.4584,0.819,3.37,6,1.8,0.4584,0,0
S0228,Tier2_Nagpur,2,semi_urban,J026,0.2793,0.819,3.37,6,1.8,0.2793,0,0
S0228,Tier2_Nagpur,2,semi_urban,J027,0.3231,0.819,3.37,6,1.8,0.3231,0,0
S0228,Tier2_Nagpur,2,semi_urban,J028,0.6603,0.819,3.37,6,1.8,0.6603,1,1
S0228,Tier2_Nagpur,2,semi_urban,J029,0.4814,0.819,3.37,6,1.8,0.4814,0,0
S0229,Tier1_Mumbai,1,rural,J000,0.6816,0.581,4.31,5,1.7,0.5975,1,0
S0229,Tier1_Mumbai,1,rural,J001,0.7135,0.581,4.31,5,1.7,0.6223,1,1
S0229,Tier1_Mumbai,1,rural,J002,0.7514,0.581,4.31,5,1.7,0.6708,1,1
S0229,Tier1_Mumbai,1,rural,J003,0.7546,0.581,4.31,5,1.7,0.6894,1,1
S0229,Tier1_Mumbai,1,rural,J004,0.5967,0.581,4.31,5,1.7,0.5327,0,0
S0229,Tier1_Mumbai,1,rural,J005,0.7158,0.581,4.31,5,1.7,0.6316,1,1
S0229,Tier1_Mumbai,1,rural,J006,0.6537,0.581,4.31,5,1.7,0.5738,1,0
S0229,Tier1_Mumbai,1,rural,J007,0.4424,0.581,4.31,5,1.7,0.3452,0,0
S0229,Tier1_Mumbai,1,rural,J008,0.7028,0.581,4.31,5,1.7,0.6094,1,0
S0229,Tier1_Mumbai,1,rural,J009,0.5276,0.581,4.31,5,1.7,0.4387,0,0
S0229,Tier1_Mumbai,1,rural,J010,0.4874,0.581,4.31,5,1.7,0.3881,0,0
S0229,Tier1_Mumbai,1,rural,J011,0.9066,0.581,4.31,5,1.7,0.8188,1,1
S0229,Tier1_Mumbai,1,rural,J012,0.7119,0.581,4.31,5,1.7,0.6482,1,1
S0229,Tier1_Mumbai,1,rural,J013,0.637,0.581,4.31,5,1.7,0.5739,1,0
S0229,Tier1_Mumbai,1,rural,J014,0.5074,0.581,4.31,5,1.7,0.4148,0,0
S0229,Tier1_Mumbai,1,rural,J015,0.7417,0.581,4.31,5,1.7,0.6673,1,1
S0229,Tier1_Mumbai,1,rural,J016,0.8646,0.581,4.31,5,1.7,0.7676,1,1
S0229,Tier1_Mumbai,1,rural,J017,0.7105,0.581,4.31,5,1.7,0.6458,1,1
S0229,Tier1_Mumbai,1,rural,J018,0.8181,0.581,4.31,5,1.7,0.7501,1,1
S0229,Tier1_Mumbai,1,rural,J019,0.5078,0.581,4.31,5,1.7,0.4169,0,0
S0229,Tier1_Mumbai,1,rural,J020,0.522,0.581,4.31,5,1.7,0.4281,0,0
S0229,Tier1_Mumbai,1,rural,J021,0.5883,0.581,4.31,5,1.7,0.4936,0,0
S0229,Tier1_Mumbai,1,rural,J022,0.4787,0.581,4.31,5,1.7,0.4147,0,0
S0229,Tier1_Mumbai,1,rural,J023,0.6477,0.581,4.31,5,1.7,0.5724,1,0
S0229,Tier1_Mumbai,1,rural,J024,0.5472,0.581,4.31,5,1.7,0.4613,0,0
S0229,Tier1_Mumbai,1,rural,J025,0.5414,0.581,4.31,5,1.7,0.4446,0,0
S0229,Tier1_Mumbai,1,rural,J026,0.5613,0.581,4.31,5,1.7,0.4917,0,0
S0229,Tier1_Mumbai,1,rural,J027,0.4683,0.581,4.31,5,1.7,0.3843,0,0
S0229,Tier1_Mumbai,1,rural,J028,0.9183,0.581,4.31,5,1.7,0.8526,1,1
S0229,Tier1_Mumbai,1,rural,J029,0.6359,0.581,4.31,5,1.7,0.546,1,0
S0230,Tier1_Mumbai,1,rural,J000,0.547,0.892,3.87,5,1.4,0.4819,0,0
S0230,Tier1_Mumbai,1,rural,J001,0.6864,0.892,3.87,5,1.4,0.5864,1,0
S0230,Tier1_Mumbai,1,rural,J002,0.7222,0.892,3.87,5,1.4,0.6585,1,1
S0230,Tier1_Mumbai,1,rural,J003,0.6072,0.892,3.87,5,1.4,0.5198,0,0
S0230,Tier1_Mumbai,1,rural,J004,0.4539,0.892,3.87,5,1.4,0.3628,0,0
S0230,Tier1_Mumbai,1,rural,J005,0.6517,0.892,3.87,5,1.4,0.5814,1,0
S0230,Tier1_Mumbai,1,rural,J006,0.5984,0.892,3.87,5,1.4,0.5282,0,0
S0230,Tier1_Mumbai,1,rural,J007,0.3535,0.892,3.87,5,1.4,0.2697,0,0
S0230,Tier1_Mumbai,1,rural,J008,0.5937,0.892,3.87,5,1.4,0.5085,0,0
S0230,Tier1_Mumbai,1,rural,J009,0.4033,0.892,3.87,5,1.4,0.3145,0,0
S0230,Tier1_Mumbai,1,rural,J010,0.4714,0.892,3.87,5,1.4,0.3882,0,0
S0230,Tier1_Mumbai,1,rural,J011,0.7681,0.892,3.87,5,1.4,0.7011,1,1
S0230,Tier1_Mumbai,1,rural,J012,0.546,0.892,3.87,5,1.4,0.449,0,0
S0230,Tier1_Mumbai,1,rural,J013,0.5566,0.892,3.87,5,1.4,0.4899,0,0
S0230,Tier1_Mumbai,1,rural,J014,0.4348,0.892,3.87,5,1.4,0.3522,0,0
S0230,Tier1_Mumbai,1,rural,J015,0.549,0.892,3.87,5,1.4,0.4522,0,0
S0230,Tier1_Mumbai,1,rural,J016,0.819,0.892,3.87,5,1.4,0.7225,1,1
S0230,Tier1_Mumbai,1,rural,J017,0.6388,0.892,3.87,5,1.4,0.5721,1,0
S0230,Tier1_Mumbai,1,rural,J018,0.8124,0.892,3.87,5,1.4,0.7429,1,1
S0230,Tier1_Mumbai,1,rural,J019,0.4738,0.892,3.87,5,1.4,0.3897,0,0
S0230,Tier1_Mumbai,1,rural,J020,0.5554,0.892,3.87,5,1.4,0.4819,0,0
S0230,Tier1_Mumbai,1,rural,J021,0.5166,0.892,3.87,5,1.4,0.4274,0,0
S0230,Tier1_Mumbai,1,rural,J022,0.453,0.892,3.87,5,1.4,0.3721,0,0
S0230,Tier1_Mumbai,1,rural,J023,0.5534,0.892,3.87,5,1.4,0.4828,0,0
S0230,Tier1_Mumbai,1,rural,J024,0.5576,0.892,3.87,5,1.4,0.4812,0,0
S0230,Tier1_Mumbai,1,rural,J025,0.4405,0.892,3.87,5,1.4,0.3529,0,0
S0230,Tier1_Mumbai,1,rural,J026,0.4797,0.892,3.87,5,1.4,0.3883,0,0
S0230,Tier1_Mumbai,1,rural,J027,0.4641,0.892,3.87,5,1.4,0.3893,0,0
S0230,Tier1_Mumbai,1,rural,J028,0.8286,0.892,3.87,5,1.4,0.7644,1,1
S0230,Tier1_Mumbai,1,rural,J029,0.5901,0.892,3.87,5,1.4,0.516,0,0
S0231,Tier2_Pune,2,rural,J000,0.4652,0.711,2.94,2,1.1,0.38,0,0
S0231,Tier2_Pune,2,rural,J001,0.458,0.711,2.94,2,1.1,0.3676,0,0
S0231,Tier2_Pune,2,rural,J002,0.5713,0.711,2.94,2,1.1,0.4761,0,0
S0231,Tier2_Pune,2,rural,J003,0.3985,0.711,2.94,2,1.1,0.3,0,0
S0231,Tier2_Pune,2,rural,J004,0.3826,0.711,2.94,2,1.1,0.3014,0,0
S0231,Tier2_Pune,2,rural,J005,0.5689,0.711,2.94,2,1.1,0.4737,0,0
S0231,Tier2_Pune,2,rural,J006,0.3845,0.711,2.94,2,1.1,0.314,0,0
S0231,Tier2_Pune,2,rural,J007,0.3202,0.711,2.94,2,1.1,0.2378,0,0
S0231,Tier2_Pune,2,rural,J008,0.4587,0.711,2.94,2,1.1,0.3771,0,0
S0231,Tier2_Pune,2,rural,J009,0.2113,0.711,2.94,2,1.1,0.1206,0,0
S0231,Tier2_Pune,2,rural,J010,0.2905,0.711,2.94,2,1.1,0.1996,0,0
S0231,Tier2_Pune,2,rural,J011,0.7078,0.711,2.94,2,1.1,0.6364,1,1
S0231,Tier2_Pune,2,rural,J012,0.5174,0.711,2.94,2,1.1,0.422,0,0
S0231,Tier2_Pune,2,rural,J013,0.3103,0.711,2.94,2,1.1,0.2146,0,0
S0231,Tier2_Pune,2,rural,J014,0.2122,0.711,2.94,2,1.1,0.1143,0,0
S0231,Tier2_Pune,2,rural,J015,0.4814,0.711,2.94,2,1.1,0.4031,0,0
S0231,Tier2_Pune,2,rural,J016,0.6078,0.711,2.94,2,1.1,0.5083,0,0
S0231,Tier2_Pune,2,rural,J017,0.5351,0.711,2.94,2,1.1,0.4437,0,0
S0231,Tier2_Pune,2,rural,J018,0.6269,0.711,2.94,2,1.1,0.5408,1,0
S0231,Tier2_Pune,2,rural,J019,0.3241,0.711,2.94,2,1.1,0.2468,0,0
S0231,Tier2_Pune,2,rural,J020,0.4947,0.711,2.94,2,1.1,0.401,0,0
S0231,Tier2_Pune,2,rural,J021,0.3269,0.711,2.94,2,1.1,0.2363,0,0
S0231,Tier2_Pune,2,rural,J022,0.3236,0.711,2.94,2,1.1,0.2402,0,0
S0231,Tier2_Pune,2,rural,J023,0.2978,0.711,2.94,2,1.1,0.1979,0,0
S0231,Tier2_Pune,2,rural,J024,0.3765,0.711,2.94,2,1.1,0.3065,0,0
S0231,Tier2_Pune,2,rural,J025,0.3797,0.711,2.94,2,1.1,0.294,0,0
S0231,Tier2_Pune,2,rural,J026,0.3697,0.711,2.94,2,1.1,0.2969,0,0
S0231,Tier2_Pune,2,rural,J027,0.2345,0.711,2.94,2,1.1,0.1562,0,0
S0231,Tier2_Pune,2,rural,J028,0.6067,0.711,2.94,2,1.1,0.5331,0,0
S0231,Tier2_Pune,2,rural,J029,0.4456,0.711,2.94,2,1.1,0.3722,0,0
S0232,Tier3_Aurangabad,3,urban,J000,0.269,0.726,2.49,5,3.3,0.1038,0,0
S0232,Tier3_Aurangabad,3,urban,J001,0.3948,0.726,2.49,5,3.3,0.2578,0,0
S0232,Tier3_Aurangabad,3,urban,J002,0.47,0.726,2.49,5,3.3,0.3345,0,0
S0232,Tier3_Aurangabad,3,urban,J003,0.327,0.726,2.49,5,3.3,0.1312,0,0
S0232,Tier3_Aurangabad,3,urban,J004,0.1479,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J005,0.3611,0.726,2.49,5,3.3,0.2272,0,0
S0232,Tier3_Aurangabad,3,urban,J006,0.3187,0.726,2.49,5,3.3,0.1795,0,0
S0232,Tier3_Aurangabad,3,urban,J007,0.063,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J008,0.3393,0.726,2.49,5,3.3,0.2031,0,0
S0232,Tier3_Aurangabad,3,urban,J009,0.1046,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J010,0.3102,0.726,2.49,5,3.3,0.1282,0,0
S0232,Tier3_Aurangabad,3,urban,J011,0.6785,0.726,2.49,5,3.3,0.5118,1,0
S0232,Tier3_Aurangabad,3,urban,J012,0.3373,0.726,2.49,5,3.3,0.1584,0,0
S0232,Tier3_Aurangabad,3,urban,J013,0.295,0.726,2.49,5,3.3,0.1531,0,0
S0232,Tier3_Aurangabad,3,urban,J014,0.0902,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J015,0.3747,0.726,2.49,5,3.3,0.1574,0,0
S0232,Tier3_Aurangabad,3,urban,J016,0.6424,0.726,2.49,5,3.3,0.4989,1,0
S0232,Tier3_Aurangabad,3,urban,J017,0.3129,0.726,2.49,5,3.3,0.1675,0,0
S0232,Tier3_Aurangabad,3,urban,J018,0.5199,0.726,2.49,5,3.3,0.3326,0,0
S0232,Tier3_Aurangabad,3,urban,J019,0.1991,0.726,2.49,5,3.3,0.0537,0,0
S0232,Tier3_Aurangabad,3,urban,J020,0.4115,0.726,2.49,5,3.3,0.2684,0,0
S0232,Tier3_Aurangabad,3,urban,J021,0.101,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J022,0.1701,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J023,0.2979,0.726,2.49,5,3.3,0.1467,0,0
S0232,Tier3_Aurangabad,3,urban,J024,0.2851,0.726,2.49,5,3.3,0.0807,0,0
S0232,Tier3_Aurangabad,3,urban,J025,0.2894,0.726,2.49,5,3.3,0.1481,0,0
S0232,Tier3_Aurangabad,3,urban,J026,0.2703,0.726,2.49,5,3.3,0.109,0,0
S0232,Tier3_Aurangabad,3,urban,J027,0.1216,0.726,2.49,5,3.3,0.0,0,0
S0232,Tier3_Aurangabad,3,urban,J028,0.6749,0.726,2.49,5,3.3,0.4889,1,0
S0232,Tier3_Aurangabad,3,urban,J029,0.265,0.726,2.49,5,3.3,0.0802,0,0
S0233,Tier2_Nagpur,2,urban,J000,0.568,0.691,3.62,4,1.1,0.568,0,0
S0233,Tier2_Nagpur,2,urban,J001,0.6191,0.691,3.62,4,1.1,0.6191,0,0
S0233,Tier2_Nagpur,2,urban,J002,0.6044,0.691,3.62,4,1.1,0.6044,0,0
S0233,Tier2_Nagpur,2,urban,J003,0.5371,0.691,3.62,4,1.1,0.5371,0,0
S0233,Tier2_Nagpur,2,urban,J004,0.4479,0.691,3.62,4,1.1,0.4479,0,0
S0233,Tier2_Nagpur,2,urban,J005,0.64,0.691,3.62,4,1.1,0.64,1,1
S0233,Tier2_Nagpur,2,urban,J006,0.4756,0.691,3.62,4,1.1,0.4756,0,0
S0233,Tier2_Nagpur,2,urban,J007,0.3479,0.691,3.62,4,1.1,0.3479,0,0
S0233,Tier2_Nagpur,2,urban,J008,0.5191,0.691,3.62,4,1.1,0.5191,0,0
S0233,Tier2_Nagpur,2,urban,J009,0.3168,0.691,3.62,4,1.1,0.3168,0,0
S0233,Tier2_Nagpur,2,urban,J010,0.3907,0.691,3.62,4,1.1,0.3907,0,0
S0233,Tier2_Nagpur,2,urban,J011,0.7161,0.691,3.62,4,1.1,0.7161,1,1
S0233,Tier2_Nagpur,2,urban,J012,0.5726,0.691,3.62,4,1.1,0.5726,0,0
S0233,Tier2_Nagpur,2,urban,J013,0.5072,0.691,3.62,4,1.1,0.5072,0,0
S0233,Tier2_Nagpur,2,urban,J014,0.3476,0.691,3.62,4,1.1,0.3476,0,0
S0233,Tier2_Nagpur,2,urban,J015,0.6923,0.691,3.62,4,1.1,0.6923,1,1
S0233,Tier2_Nagpur,2,urban,J016,0.6451,0.691,3.62,4,1.1,0.6451,1,1
S0233,Tier2_Nagpur,2,urban,J017,0.5631,0.691,3.62,4,1.1,0.5631,0,0
S0233,Tier2_Nagpur,2,urban,J018,0.7379,0.691,3.62,4,1.1,0.7379,1,1
S0233,Tier2_Nagpur,2,urban,J019,0.4904,0.691,3.62,4,1.1,0.4904,0,0
S0233,Tier2_Nagpur,2,urban,J020,0.5934,0.691,3.62,4,1.1,0.5934,0,0
S0233,Tier2_Nagpur,2,urban,J021,0.4594,0.691,3.62,4,1.1,0.4594,0,0
S0233,Tier2_Nagpur,2,urban,J022,0.4042,0.691,3.62,4,1.1,0.4042,0,0
S0233,Tier2_Nagpur,2,urban,J023,0.4664,0.691,3.62,4,1.1,0.4664,0,0
S0233,Tier2_Nagpur,2,urban,J024,0.5523,0.691,3.62,4,1.1,0.5523,0,0
S0233,Tier2_Nagpur,2,urban,J025,0.3557,0.691,3.62,4,1.1,0.3557,0,0
S0233,Tier2_Nagpur,2,urban,J026,0.4524,0.691,3.62,4,1.1,0.4524,0,0
S0233,Tier2_Nagpur,2,urban,J027,0.3944,0.691,3.62,4,1.1,0.3944,0,0
S0233,Tier2_Nagpur,2,urban,J028,0.7492,0.691,3.62,4,1.1,0.7492,1,1
S0233,Tier2_Nagpur,2,urban,J029,0.528,0.691,3.62,4,1.1,0.528,0,0
S0234,Tier3_Aurangabad,3,urban,J000,0.33,0.68,2.7,7,1.0,0.1618,0,0
S0234,Tier3_Aurangabad,3,urban,J001,0.5109,0.68,2.7,7,1.0,0.3286,0,0
S0234,Tier3_Aurangabad,3,urban,J002,0.6257,0.68,2.7,7,1.0,0.4158,1,0
S0234,Tier3_Aurangabad,3,urban,J003,0.453,0.68,2.7,7,1.0,0.289,0,0
S0234,Tier3_Aurangabad,3,urban,J004,0.2557,0.68,2.7,7,1.0,0.0887,0,0
S0234,Tier3_Aurangabad,3,urban,J005,0.4955,0.68,2.7,7,1.0,0.2873,0,0
S0234,Tier3_Aurangabad,3,urban,J006,0.3897,0.68,2.7,7,1.0,0.2262,0,0
S0234,Tier3_Aurangabad,3,urban,J007,0.1477,0.68,2.7,7,1.0,0.0,0,0
S0234,Tier3_Aurangabad,3,urban,J008,0.329,0.68,2.7,7,1.0,0.1265,0,0
S0234,Tier3_Aurangabad,3,urban,J009,0.2088,0.68,2.7,7,1.0,0.0247,0,0
S0234,Tier3_Aurangabad,3,urban,J010,0.3064,0.68,2.7,7,1.0,0.0922,0,0
S0234,Tier3_Aurangabad,3,urban,J011,0.5274,0.68,2.7,7,1.0,0.354,0,0
S0234,Tier3_Aurangabad,3,urban,J012,0.392,0.68,2.7,7,1.0,0.2178,0,0
S0234,Tier3_Aurangabad,3,urban,J013,0.3486,0.68,2.7,7,1.0,0.2128,0,0
S0234,Tier3_Aurangabad,3,urban,J014,0.1781,0.68,2.7,7,1.0,0.0287,0,0
S0234,Tier3_Aurangabad,3,urban,J015,0.4988,0.68,2.7,7,1.0,0.3193,0,0
S0234,Tier3_Aurangabad,3,urban,J016,0.5194,0.68,2.7,7,1.0,0.3709,0,0
S0234,Tier3_Aurangabad,3,urban,J017,0.4916,0.68,2.7,7,1.0,0.3197,0,0
S0234,Tier3_Aurangabad,3,urban,J018,0.4951,0.68,2.7,7,1.0,0.3382,0,0
S0234,Tier3_Aurangabad,3,urban,J019,0.1825,0.68,2.7,7,1.0,0.0487,0,0
S0234,Tier3_Aurangabad,3,urban,J020,0.3891,0.68,2.7,7,1.0,0.2153,0,0
S0234,Tier3_Aurangabad,3,urban,J021,0.2453,0.68,2.7,7,1.0,0.0564,0,0
S0234,Tier3_Aurangabad,3,urban,J022,0.2281,0.68,2.7,7,1.0,0.0663,0,0
S0234,Tier3_Aurangabad,3,urban,J023,0.3343,0.68,2.7,7,1.0,0.134,0,0
S0234,Tier3_Aurangabad,3,urban,J024,0.3462,0.68,2.7,7,1.0,0.2013,0,0
S0234,Tier3_Aurangabad,3,urban,J025,0.2419,0.68,2.7,7,1.0,0.1019,0,0
S0234,Tier3_Aurangabad,3,urban,J026,0.2696,0.68,2.7,7,1.0,0.0553,0,0
S0234,Tier3_Aurangabad,3,urban,J027,0.2141,0.68,2.7,7,1.0,0.001,0,0
S0234,Tier3_Aurangabad,3,urban,J028,0.6632,0.68,2.7,7,1.0,0.4954,1,0
S0234,Tier3_Aurangabad,3,urban,J029,0.365,0.68,2.7,7,1.0,0.196,0,0
S0235,Tier3_Nashik,3,urban,J000,0.3204,0.833,2.87,8,1.8,0.1135,0,0
S0235,Tier3_Nashik,3,urban,J001,0.3922,0.833,2.87,8,1.8,0.2135,0,0
S0235,Tier3_Nashik,3,urban,J002,0.486,0.833,2.87,8,1.8,0.3437,0,0
S0235,Tier3_Nashik,3,urban,J003,0.3591,0.833,2.87,8,1.8,0.217,0,0
S0235,Tier3_Nashik,3,urban,J004,0.2471,0.833,2.87,8,1.8,0.1036,0,0
S0235,Tier3_Nashik,3,urban,J005,0.521,0.833,2.87,8,1.8,0.3203,0,0
S0235,Tier3_Nashik,3,urban,J006,0.2977,0.833,2.87,8,1.8,0.1127,0,0
S0235,Tier3_Nashik,3,urban,J007,0.2952,0.833,2.87,8,1.8,0.1368,0,0
S0235,Tier3_Nashik,3,urban,J008,0.4306,0.833,2.87,8,1.8,0.2843,0,0
S0235,Tier3_Nashik,3,urban,J009,0.2404,0.833,2.87,8,1.8,0.0975,0,0
S0235,Tier3_Nashik,3,urban,J010,0.2449,0.833,2.87,8,1.8,0.0477,0,0
S0235,Tier3_Nashik,3,urban,J011,0.6768,0.833,2.87,8,1.8,0.4668,1,0
S0235,Tier3_Nashik,3,urban,J012,0.4585,0.833,2.87,8,1.8,0.2798,0,0
S0235,Tier3_Nashik,3,urban,J013,0.3163,0.833,2.87,8,1.8,0.1163,0,0
S0235,Tier3_Nashik,3,urban,J014,0.2166,0.833,2.87,8,1.8,0.0597,0,0
S0235,Tier3_Nashik,3,urban,J015,0.3745,0.833,2.87,8,1.8,0.191,0,0
S0235,Tier3_Nashik,3,urban,J016,0.5388,0.833,2.87,8,1.8,0.3683,0,0
S0235,Tier3_Nashik,3,urban,J017,0.3486,0.833,2.87,8,1.8,0.2089,0,0
S0235,Tier3_Nashik,3,urban,J018,0.6201,0.833,2.87,8,1.8,0.4452,1,0
S0235,Tier3_Nashik,3,urban,J019,0.3144,0.833,2.87,8,1.8,0.1079,0,0
S0235,Tier3_Nashik,3,urban,J020,0.475,0.833,2.87,8,1.8,0.3384,0,0
S0235,Tier3_Nashik,3,urban,J021,0.2866,0.833,2.87,8,1.8,0.1126,0,0
S0235,Tier3_Nashik,3,urban,J022,0.2893,0.833,2.87,8,1.8,0.0805,0,0
S0235,Tier3_Nashik,3,urban,J023,0.3629,0.833,2.87,8,1.8,0.1614,0,0
S0235,Tier3_Nashik,3,urban,J024,0.3394,0.833,2.87,8,1.8,0.164,0,0
S0235,Tier3_Nashik,3,urban,J025,0.3339,0.833,2.87,8,1.8,0.1868,0,0
S0235,Tier3_Nashik,3,urban,J026,0.2753,0.833,2.87,8,1.8,0.0686,0,0
S0235,Tier3_Nashik,3,urban,J027,0.2291,0.833,2.87,8,1.8,0.0836,0,0
S0235,Tier3_Nashik,3,urban,J028,0.6407,0.833,2.87,8,1.8,0.4843,1,0
S0235,Tier3_Nashik,3,urban,J029,0.3981,0.833,2.87,8,1.8,0.2552,0,0
S0236,Tier2_Pune,2,semi_urban,J000,0.4995,0.781,3.64,7,1.7,0.4995,0,0
S0236,Tier2_Pune,2,semi_urban,J001,0.5946,0.781,3.64,7,1.7,0.5946,0,0
S0236,Tier2_Pune,2,semi_urban,J002,0.568,0.781,3.64,7,1.7,0.568,0,0
S0236,Tier2_Pune,2,semi_urban,J003,0.5649,0.781,3.64,7,1.7,0.5649,0,0
S0236,Tier2_Pune,2,semi_urban,J004,0.4131,0.781,3.64,7,1.7,0.4131,0,0
S0236,Tier2_Pune,2,semi_urban,J005,0.5822,0.781,3.64,7,1.7,0.5822,0,0
S0236,Tier2_Pune,2,semi_urban,J006,0.5132,0.781,3.64,7,1.7,0.5132,0,0
S0236,Tier2_Pune,2,semi_urban,J007,0.3999,0.781,3.64,7,1.7,0.3999,0,0
S0236,Tier2_Pune,2,semi_urban,J008,0.5705,0.781,3.64,7,1.7,0.5705,0,0
S0236,Tier2_Pune,2,semi_urban,J009,0.3546,0.781,3.64,7,1.7,0.3546,0,0
S0236,Tier2_Pune,2,semi_urban,J010,0.4066,0.781,3.64,7,1.7,0.4066,0,0
S0236,Tier2_Pune,2,semi_urban,J011,0.809,0.781,3.64,7,1.7,0.809,1,1
S0236,Tier2_Pune,2,semi_urban,J012,0.4774,0.781,3.64,7,1.7,0.4774,0,0
S0236,Tier2_Pune,2,semi_urban,J013,0.5291,0.781,3.64,7,1.7,0.5291,0,0
S0236,Tier2_Pune,2,semi_urban,J014,0.2515,0.781,3.64,7,1.7,0.2515,0,0
S0236,Tier2_Pune,2,semi_urban,J015,0.5264,0.781,3.64,7,1.7,0.5264,0,0
S0236,Tier2_Pune,2,semi_urban,J016,0.7335,0.781,3.64,7,1.7,0.7335,1,1
S0236,Tier2_Pune,2,semi_urban,J017,0.6517,0.781,3.64,7,1.7,0.6517,1,1
S0236,Tier2_Pune,2,semi_urban,J018,0.8251,0.781,3.64,7,1.7,0.8251,1,1
S0236,Tier2_Pune,2,semi_urban,J019,0.4885,0.781,3.64,7,1.7,0.4885,0,0
S0236,Tier2_Pune,2,semi_urban,J020,0.579,0.781,3.64,7,1.7,0.579,0,0
S0236,Tier2_Pune,2,semi_urban,J021,0.3781,0.781,3.64,7,1.7,0.3781,0,0
S0236,Tier2_Pune,2,semi_urban,J022,0.407,0.781,3.64,7,1.7,0.407,0,0
S0236,Tier2_Pune,2,semi_urban,J023,0.4797,0.781,3.64,7,1.7,0.4797,0,0
S0236,Tier2_Pune,2,semi_urban,J024,0.4844,0.781,3.64,7,1.7,0.4844,0,0
S0236,Tier2_Pune,2,semi_urban,J025,0.4609,0.781,3.64,7,1.7,0.4609,0,0
S0236,Tier2_Pune,2,semi_urban,J026,0.3936,0.781,3.64,7,1.7,0.3936,0,0
S0236,Tier2_Pune,2,semi_urban,J027,0.4427,0.781,3.64,7,1.7,0.4427,0,0
S0236,Tier2_Pune,2,semi_urban,J028,0.6804,0.781,3.64,7,1.7,0.6804,1,1
S0236,Tier2_Pune,2,semi_urban,J029,0.547,0.781,3.64,7,1.7,0.547,0,0
S0237,Tier3_Nashik,3,semi_urban,J000,0.2598,0.828,2.51,2,0.4,0.0634,0,0
S0237,Tier3_Nashik,3,semi_urban,J001,0.3913,0.828,2.51,2,0.4,0.1766,0,0
S0237,Tier3_Nashik,3,semi_urban,J002,0.445,0.828,2.51,2,0.4,0.2716,0,0
S0237,Tier3_Nashik,3,semi_urban,J003,0.3019,0.828,2.51,2,0.4,0.1568,0,0
S0237,Tier3_Nashik,3,semi_urban,J004,0.258,0.828,2.51,2,0.4,0.0823,0,0
S0237,Tier3_Nashik,3,semi_urban,J005,0.4192,0.828,2.51,2,0.4,0.2155,0,0
S0237,Tier3_Nashik,3,semi_urban,J006,0.2888,0.828,2.51,2,0.4,0.0812,0,0
S0237,Tier3_Nashik,3,semi_urban,J007,0.1363,0.828,2.51,2,0.4,0.0,0,0
S0237,Tier3_Nashik,3,semi_urban,J008,0.3501,0.828,2.51,2,0.4,0.1537,0,0
S0237,Tier3_Nashik,3,semi_urban,J009,0.1394,0.828,2.51,2,0.4,0.0,0,0
S0237,Tier3_Nashik,3,semi_urban,J010,0.2322,0.828,2.51,2,0.4,0.0799,0,0
S0237,Tier3_Nashik,3,semi_urban,J011,0.5599,0.828,2.51,2,0.4,0.3763,0,0
S0237,Tier3_Nashik,3,semi_urban,J012,0.3632,0.828,2.51,2,0.4,0.1941,0,0
S0237,Tier3_Nashik,3,semi_urban,J013,0.3653,0.828,2.51,2,0.4,0.2191,0,0
S0237,Tier3_Nashik,3,semi_urban,J014,0.1626,0.828,2.51,2,0.4,0.0,0,0
S0237,Tier3_Nashik,3,semi_urban,J015,0.3747,0.828,2.51,2,0.4,0.1959,0,0
S0237,Tier3_Nashik,3,semi_urban,J016,0.5631,0.828,2.51,2,0.4,0.3853,0,0
S0237,Tier3_Nashik,3,semi_urban,J017,0.2885,0.828,2.51,2,0.4,0.1398,0,0
S0237,Tier3_Nashik,3,semi_urban,J018,0.516,0.828,2.51,2,0.4,0.3628,0,0
S0237,Tier3_Nashik,3,semi_urban,J019,0.2338,0.828,2.51,2,0.4,0.0408,0,0
S0237,Tier3_Nashik,3,semi_urban,J020,0.2955,0.828,2.51,2,0.4,0.0885,0,0
S0237,Tier3_Nashik,3,semi_urban,J021,0.2872,0.828,2.51,2,0.4,0.1396,0,0
S0237,Tier3_Nashik,3,semi_urban,J022,0.1705,0.828,2.51,2,0.4,0.0,0,0
