candidate_id,job_id,rating,timestamp_unix,timestamp,age,gender,occupation,zip,Action,Comedy,Drama,SciFi,Romance,click,shortlist,application,relevance_grade,protected_group,age_norm
326,173,5,879874989,1997-11-18 17:43:09,41,M,administrator,15235,1,1,0,0,1,1,1,1,3,0,0.41
642,240,3,885606137,1998-01-24 01:42:17,18,F,student,95521,0,1,0,0,0,1,0,0,1,1,0.18
657,300,2,884237751,1998-01-08 05:35:51,26,F,none,78704,1,0,0,0,0,0,0,0,0,1,0.26
541,432,4,883874716,1998-01-04 00:45:16,19,F,student,84302,0,0,0,0,0,1,1,0,2,1,0.19
648,203,1,884796571,1998-01-14 16:49:31,43,M,engineer,91351,0,0,0,0,0,0,0,0,0,0,0.43
660,252,2,891198459,1998-03-29 19:07:39,26,M,student,77380,1,0,0,1,0,0,0,0,0,0,0.26
591,514,4,891031383,1998-03-27 20:43:03,57,F,librarian,92093,0,1,0,0,1,1,1,0,2,1,0.57
177,322,2,880130534,1997-11-21 16:42:14,20,M,programmer,19104,0,0,0,0,0,0,0,0,0,0,0.2
65,423,5,879216702,1997-11-11 02:51:42,51,F,educator,48118,0,0,1,1,0,1,1,1,3,1,0.51
500,135,5,883875041,1998-01-04 00:50:41,28,M,administrator,94305,0,0,1,1,0,1,1,1,3,0,0.28
122,469,5,879270644,1997-11-11 17:50:44,32,F,writer,22206,0,0,1,0,0,1,1,1,3,1,0.32
343,176,5,876405553,1997-10-09 13:59:13,43,M,engineer,30093,1,0,0,1,0,1,1,1,3,0,0.43
264,100,5,886122261,1998-01-30 01:04:21,36,F,writer,90064,0,0,1,0,0,1,1,1,3,1,0.36
299,792,4,889503112,1998-03-10 04:11:52,29,M,doctor,63108,0,1,0,0,0,1,1,0,2,0,0.29
639,51,2,891239613,1998-03-30 06:33:33,42,F,librarian,12065,0,0,1,0,1,0,0,0,0,1,0.42
363,691,3,891493663,1998-04-02 05:07:43,20,M,student,87501,0,0,0,1,0,1,0,0,1,0,0.2
326,229,3,879876941,1997-11-18 18:15:41,41,M,administrator,15235,1,0,0,1,0,1,0,0,1,0,0.41
295,561,5,879518696,1997-11-14 14:44:56,31,M,educator,50325,0,0,1,0,0,1,1,1,3,0,0.31
5,396,5,875636265,1997-09-30 16:17:45,33,F,other,15213,0,1,0,0,0,1,1,1,3,1,0.33
532,305,3,878372701,1997-11-01 08:25:01,20,M,student,92705,0,0,1,0,0,1,0,0,1,0,0.2
493,209,5,884130933,1998-01-06 23:55:33,22,M,engineer,60090,0,1,1,0,0,1,1,1,3,0,0.22
410,316,4,888627138,1998-02-28 00:52:18,30,F,artist,94025,0,1,1,0,0,1,1,0,2,1,0.3
600,50,4,888451492,1998-02-26 00:04:52,34,M,programmer,02320,1,0,0,1,1,1,1,0,2,0,0.34
467,117,2,879532437,1997-11-14 18:33:57,29,M,engineer,91201,1,0,0,0,0,0,0,0,0,0,0.29
615,988,1,879447735,1997-11-13 19:02:15,38,M,educator,27705,0,1,0,0,1,0,0,0,0,0,0.38
334,856,4,891545926,1998-04-02 19:38:46,32,M,librarian,30002,0,1,1,0,0,1,1,0,2,0,0.32
592,313,5,882955258,1997-12-24 09:20:58,18,M,student,97520,1,0,1,0,1,1,1,1,3,0,0.18
621,881,2,883798770,1998-01-03 03:39:30,17,M,student,60402,1,1,0,0,0,0,0,0,0,0,0.17
201,1128,4,884140825,1998-01-07 02:40:25,27,M,writer,E2A4H,0,0,0,0,0,1,1,0,2,0,0.27
194,432,4,879524007,1997-11-14 16:13:27,38,M,administrator,02154,0,0,0,0,0,1,1,0,2,0,0.38
393,291,4,887744202,1998-02-17 19:36:42,19,M,student,83686,0,0,0,0,0,1,1,0,2,0,0.19
375,233,4,886621985,1998-02-04 19:53:05,17,M,entertainment,37777,1,0,0,0,0,1,1,0,2,0,0.17
541,62,4,883871644,1998-01-03 23:54:04,19,F,student,84302,1,0,0,1,0,1,1,0,2,1,0.19
295,265,4,879518042,1997-11-14 14:34:02,31,M,educator,50325,1,0,0,0,0,1,1,0,2,0,0.31
454,435,2,881960145,1997-12-12 20:55:45,57,M,other,97330,1,1,0,0,0,0,0,0,0,0,0.57
452,521,3,885545770,1998-01-23 08:56:10,35,M,administrator,28018,0,0,1,0,0,1,0,0,1,0,0.35
59,184,4,888206094,1998-02-23 03:54:54,49,M,educator,08403,1,1,0,1,0,1,1,0,2,0,0.49
536,97,3,882360662,1997-12-17 12:11:02,38,M,engineer,30078,0,0,1,0,0,1,0,0,1,0,0.38
619,226,5,885954133,1998-01-28 02:22:13,17,M,student,44134,1,0,0,0,0,1,1,1,3,0,0.17
618,1468,3,891308665,1998-03-31 01:44:25,15,F,student,44212,0,0,1,0,0,1,0,0,1,1,0.15
603,923,4,891957139,1998-04-07 13:52:19,21,M,programmer,47905,0,0,1,0,0,1,1,0,2,0,0.21
561,285,4,885808715,1998-01-26 09:58:35,23,M,engineer,60005,0,0,1,0,0,1,1,0,2,0,0.23
72,56,5,880037702,1997-11-20 14:55:02,48,F,administrator,73034,0,0,1,0,0,1,1,1,3,1,0.48
457,59,5,882397575,1997-12-17 22:26:15,33,F,salesman,30011,0,0,1,0,0,1,1,1,3,1,0.33
660,926,2,891201587,1998-03-29 19:59:47,26,M,student,77380,0,1,0,0,0,0,0,0,0,0,0.26
96,127,5,884403214,1998-01-10 03:33:34,25,F,artist,75206,1,0,1,0,0,1,1,1,3,1,0.25
176,298,4,886047918,1998-01-29 04:25:18,28,M,scientist,07030,1,0,0,1,0,1,1,0,2,0,0.28
342,846,2,875318688,1997-09-27 00:04:48,25,F,other,98006,0,0,1,0,1,0,0,0,0,1,0.25
653,527,2,878855510,1997-11-06 22:31:50,31,M,executive,55105,0,0,1,0,0,0,0,0,0,0,0.31
118,175,5,875384885,1997-09-27 18:28:05,21,M,administrator,90210,0,0,0,1,0,1,1,1,3,0,0.21
373,679,2,877107355,1997-10-17 16:55:55,24,F,other,55116,1,0,0,0,0,0,0,0,0,1,0.24
541,121,3,883871695,1998-01-03 23:54:55,19,F,student,84302,1,0,0,1,0,1,0,0,1,1,0.19
10,273,4,877888613,1997-10-26 17:56:53,53,M,lawyer,90703,1,0,0,0,0,1,1,0,2,0,0.53
331,1296,5,877196820,1997-10-18 17:47:00,33,M,entertainment,91344,0,1,1,0,0,1,1,1,3,0,0.33
197,241,3,891409893,1998-04-01 05:51:33,55,M,technician,75094,1,0,0,0,1,1,0,0,1,0,0.55
468,1012,4,875280462,1997-09-26 13:27:42,28,M,engineer,02341,0,1,1,0,0,1,1,0,2,0,0.28
387,258,4,886480818,1998-02-03 04:40:18,33,M,entertainment,37412,0,0,1,1,0,1,1,0,2,0,0.33
148,132,4,877020715,1997-10-16 16:51:55,33,M,engineer,97006,0,0,1,0,0,1,1,0,2,0,0.33
665,527,3,884294880,1998-01-08 21:28:00,25,M,administrator,55412,0,0,1,0,0,1,0,0,1,0,0.25
458,289,2,889323582,1998-03-08 02:19:42,47,M,technician,Y1A6B,0,0,1,0,0,0,0,0,0,0,0.47
551,402,4,892784049,1998-04-17 03:34:09,25,M,programmer,55414,0,1,0,0,1,1,1,0,2,0,0.25
542,150,2,886532908,1998-02-03 19:08:28,21,M,student,60515,0,1,1,0,0,0,0,0,0,0,0.21
650,429,4,891383523,1998-03-31 22:32:03,42,M,engineer,83814,0,0,1,1,0,1,1,0,2,0,0.42
352,156,4,884290428,1998-01-08 20:13:48,37,F,programmer,55105,0,0,0,0,0,1,1,0,2,1,0.37
595,926,1,886921897,1998-02-08 07:11:37,25,M,programmer,31909,0,1,0,0,0,0,0,0,0,0,0.25
40,310,3,889041283,1998-03-04 19:54:43,38,M,scientist,27514,0,0,1,0,0,1,0,0,1,0,0.38
175,133,4,877107390,1997-10-17 16:56:30,26,F,scientist,21911,0,0,1,0,1,1,1,0,2,1,0.26
425,823,3,878738757,1997-11-05 14:05:57,19,M,student,58644,0,0,0,0,0,1,0,0,1,0,0.19
503,840,1,879454292,1997-11-13 20:51:32,50,F,writer,27514,1,0,1,0,0,0,0,0,0,1,0.5
655,1370,3,890887261,1998-03-26 04:41:01,50,F,healthcare,60657,0,0,1,0,0,1,0,0,1,1,0.5
378,1145,3,880334409,1997-11-24 01:20:09,35,M,student,02859,0,0,1,0,0,1,0,0,1,0,0.35
622,15,4,882590670,1997-12-20 04:04:30,25,M,programmer,14850,0,0,1,0,0,1,1,0,2,0,0.25
13,179,2,882140206,1997-12-14 22:56:46,47,M,educator,29206,0,0,0,1,0,0,0,0,0,0,0.47
457,819,2,882396001,1997-12-17 22:00:01,33,F,salesman,30011,0,1,0,0,0,0,0,0,0,1,0.33
407,201,4,875045240,1997-09-23 20:07:20,29,M,engineer,03261,1,1,0,0,0,1,1,0,2,0,0.29
58,651,4,884305185,1998-01-09 00:19:45,27,M,programmer,52246,1,0,1,0,0,1,1,0,2,0,0.27
492,291,4,879969692,1997-11-19 20:01:32,57,M,educator,94618,0,0,0,0,0,1,1,0,2,0,0.57
234,28,4,892079538,1998-04-08 23:52:18,60,M,retired,94702,1,0,1,0,0,1,1,0,2,0,0.6
601,133,4,876350812,1997-10-08 22:46:52,19,F,artist,99687,0,0,1,0,1,1,1,0,2,1,0.19
639,212,4,891239550,1998-03-30 06:32:30,42,F,librarian,12065,0,0,1,0,0,1,1,0,2,1,0.42
416,369,2,888701033,1998-02-28 21:23:53,20,F,student,92626,0,1,0,0,0,0,0,0,0,1,0.2
452,490,4,875261350,1997-09-26 08:09:10,35,M,administrator,28018,0,1,0,0,1,1,1,0,2,0,0.35
650,1119,3,891383303,1998-03-31 22:28:23,42,M,engineer,83814,0,0,1,0,1,1,0,0,1,0,0.42
358,512,5,891269511,1998-03-30 14:51:51,40,M,educator,10022,0,1,1,0,1,1,1,1,3,0,0.4
532,9,5,893119438,1998-04-21 00:43:58,20,M,student,92705,0,0,1,0,0,1,1,1,3,0,0.2
546,347,5,885139580,1998-01-18 16:06:20,36,M,executive,22911,0,1,1,0,0,1,1,1,3,0,0.36
577,1209,4,880476578,1997-11-25 16:49:38,36,F,student,77845,0,1,0,0,0,1,1,0,2,1,0.36
666,56,4,880139090,1997-11-21 19:04:50,44,M,administrator,61820,0,0,1,0,0,1,1,0,2,0,0.44
490,7,3,875427739,1997-09-28 06:22:19,29,F,artist,V5A2B,0,0,1,1,0,1,0,0,1,1,0.29
655,476,2,887428671,1998-02-14 03:57:51,50,F,healthcare,60657,0,1,0,0,0,0,0,0,0,1,0.5
121,644,4,891388035,1998-03-31 23:47:15,54,M,librarian,99603,0,0,0,0,0,1,1,0,2,0,0.54
60,230,4,883327441,1997-12-28 16:44:01,50,M,healthcare,06472,1,0,0,1,0,1,1,0,2,0,0.5
239,165,5,889180411,1998-03-06 10:33:31,39,M,artist,95628,0,0,1,0,0,1,1,1,3,0,0.39
592,342,2,882607745,1997-12-20 08:49:05,18,M,student,97520,0,1,0,0,0,0,0,0,0,0,0.18
37,841,3,880915711,1997-11-30 18:48:31,23,M,student,55105,1,0,0,0,0,1,0,0,1,0,0.23
577,4,4,880474635,1997-11-25 16:17:15,36,F,student,77845,1,1,1,0,0,1,1,0,2,1,0.36
58,135,4,884305150,1998-01-09 00:19:10,27,M,programmer,52246,0,0,1,1,0,1,1,0,2,0,0.27
501,118,3,883348474,1997-12-28 22:34:34,22,M,student,10025,1,0,0,0,0,1,0,0,1,0,0.22
56,395,3,892911625,1998-04-18 15:00:25,25,M,librarian,46260,0,1,0,0,0,1,0,0,1,0,0.25
646,346,2,888528392,1998-02-26 21:26:32,17,F,student,51250,0,0,1,0,0,0,0,0,0,1,0.17
159,1023,2,880557741,1997-11-26 15:22:21,23,F,student,55346,0,1,0,0,0,0,0,0,0,1,0.23
605,237,3,879424661,1997-11-13 12:37:41,33,M,engineer,33716,0,0,1,0,1,1,0,0,1,0,0.33
501,410,4,883348207,1997-12-28 22:30:07,22,M,student,10025,0,1,0,0,0,1,1,0,2,0,0.22
59,479,5,888205370,1998-02-23 03:42:50,49,M,educator,08403,0,0,0,0,0,1,1,1,3,0,0.49
555,288,3,879962096,1997-11-19 17:54:56,29,F,educator,23227,0,0,0,0,0,1,0,0,1,1,0.29
608,301,1,880402633,1997-11-24 20:17:13,22,M,other,10003,0,1,0,0,0,0,0,0,0,0,0.22
498,210,2,881957054,1997-12-12 20:04:14,26,M,writer,55408,1,0,0,0,0,0,0,0,0,0,0.26
131,269,5,883681723,1998-01-01 19:08:43,59,F,administrator,15237,0,1,0,0,0,1,1,1,3,1,0.59
450,233,3,882474001,1997-12-18 19:40:01,35,F,educator,11758,1,0,0,0,0,1,0,0,1,1,0.35
644,121,5,889077344,1998-03-05 05:55:44,51,M,retired,63645,1,0,0,1,0,1,1,1,3,0,0.51
666,173,4,880139253,1997-11-21 19:07:33,44,M,administrator,61820,1,1,0,0,1,1,1,0,2,0,0.44
515,258,4,887658676,1998-02-16 19:51:16,53,M,marketing,49508,0,0,1,1,0,1,1,0,2,0,0.53
593,9,3,875659306,1997-09-30 22:41:46,31,F,educator,68767,0,0,1,0,0,1,0,0,1,1,0.31
642,623,4,886570010,1998-02-04 05:26:50,18,F,student,95521,0,1,0,0,0,1,1,0,2,1,0.18
56,265,4,892676314,1998-04-15 21:38:34,25,M,librarian,46260,1,0,0,0,0,1,1,0,2,0,0.25
648,33,1,884881722,1998-01-15 16:28:42,43,M,engineer,91351,1,0,0,0,1,0,0,0,0,0,0.43
374,423,3,880394484,1997-11-24 18:01:24,36,M,executive,78746,0,0,1,1,0,1,0,0,1,0,0.36
392,209,5,891038978,1998-03-27 22:49:38,52,M,writer,59801,0,1,1,0,0,1,1,1,3,0,0.52
653,180,5,878854593,1997-11-06 22:16:33,31,M,executive,55105,0,0,1,0,0,1,1,1,3,0,0.31
380,265,3,885481179,1998-01-22 14:59:39,32,M,engineer,55117,1,0,0,0,0,1,0,0,1,0,0.32
405,561,1,885548475,1998-01-23 09:41:15,22,F,healthcare,10019,0,0,1,0,0,0,0,0,0,1,0.22
409,1073,4,881107750,1997-12-03 00:09:10,48,M,administrator,98225,0,0,0,0,0,1,1,0,2,0,0.48
609,314,1,886895941,1998-02-07 23:59:01,13,F,student,55106,1,0,0,0,0,0,0,0,0,1,0.13
405,48,1,885546154,1998-01-23 09:02:34,22,F,healthcare,10019,0,0,0,0,0,0,0,0,0,1,0.22
234,197,5,892333616,1998-04-11 22:26:56,60,M,retired,94702,0,0,1,0,1,1,1,1,3,0,0.6
561,1230,3,885810813,1998-01-26 10:33:33,23,M,engineer,60005,0,1,0,0,0,1,0,0,1,0,0.23
405,694,1,885546336,1998-01-23 09:05:36,22,F,healthcare,10019,0,0,0,0,1,0,0,0,0,1,0.22
405,1072,1,885547222,1998-01-23 09:20:22,22,F,healthcare,10019,0,1,0,0,1,0,0,0,0,1,0.22
660,184,3,891200741,1998-03-29 19:45:41,26,M,student,77380,1,1,0,1,0,1,0,0,1,0,0.26
73,748,2,888792247,1998-03-01 22:44:07,24,M,student,41850,1,0,0,0,1,0,0,0,0,0,0.24
498,56,3,881957353,1997-12-12 20:09:13,26,M,writer,55408,0,0,1,0,0,1,0,0,1,0,0.26
585,1344,3,891282573,1998-03-30 18:29:33,69,M,librarian,98501,0,0,1,0,0,1,0,0,1,0,0.69
605,9,4,879365773,1997-11-12 20:16:13,33,M,engineer,33716,0,0,1,0,0,1,1,0,2,0,0.33
429,742,4,882386711,1997-12-17 19:25:11,27,M,student,29205,0,0,1,0,0,1,1,0,2,0,0.27
69,879,1,882027284,1997-12-13 15:34:44,24,M,engineer,55337,1,0,0,0,0,0,0,0,0,0,0.24
244,949,4,880606874,1997-11-27 05:01:14,28,M,technician,80525,0,0,1,0,1,1,1,0,2,0,0.28
548,121,5,891415939,1998-04-01 07:32:19,51,M,writer,95468,1,0,0,1,0,1,1,1,3,0,0.51
55,79,5,878176398,1997-10-30 01:53:18,37,M,programmer,01331,1,0,0,0,0,1,1,1,3,0,0.37
486,93,4,879874629,1997-11-18 17:37:09,39,M,educator,93101,0,1,1,0,0,1,1,0,2,0,0.39
666,1047,3,880313858,1997-11-23 19:37:38,44,M,administrator,61820,0,1,0,0,0,1,0,0,1,0,0.44
552,117,3,879222412,1997-11-11 04:26:52,45,M,other,68147,1,0,0,0,0,1,0,0,1,0,0.45
569,121,3,879794699,1997-11-17 19:24:59,34,M,educator,91903,1,0,0,1,0,1,0,0,1,0,0.34
655,273,4,887426373,1998-02-14 03:19:33,50,F,healthcare,60657,1,0,0,0,0,1,1,0,2,1,0.5
632,172,5,879457157,1997-11-13 21:39:17,18,M,student,55454,1,0,1,1,1,1,1,1,3,0,0.18
357,304,5,878951101,1997-11-08 01:05:01,26,M,executive,98133,0,0,0,0,0,1,1,1,3,0,0.26
305,770,3,886324521,1998-02-01 09:15:21,23,M,programmer,94086,0,0,0,0,0,1,0,0,1,0,0.23
592,253,1,882608279,1997-12-20 08:57:59,18,M,student,97520,0,0,1,0,1,0,0,0,0,0,0.18
606,31,4,880925199,1997-11-30 21:26:39,28,M,programmer,63044,0,0,1,0,0,1,1,0,2,0,0.28
524,435,4,884635053,1998-01-12 19:57:33,56,M,educator,02159,1,1,0,0,0,1,1,0,2,0,0.56
661,183,4,876035466,1997-10-05 07:11:06,28,M,programmer,98121,1,0,0,1,0,1,1,0,2,0,0.28
389,661,4,880165168,1997-11-22 02:19:28,44,F,writer,83702,0,0,0,0,0,1,1,0,2,1,0.44
479,274,4,879460370,1997-11-13 22:32:50,30,M,educator,55409,0,1,0,0,1,1,1,0,2,0,0.3
195,1414,2,874825826,1997-09-21 07:10:26,42,M,scientist,93555,1,0,0,0,0,0,0,0,0,0,0.42
70,173,4,884149452,1998-01-07 05:04:12,27,M,engineer,60067,1,1,0,0,1,1,1,0,2,0,0.27
286,483,5,877531661,1997-10-22 14:47:41,27,M,student,15217,0,0,1,0,1,1,1,1,3,0,0.27
401,174,4,891032803,1998-03-27 21:06:43,46,F,healthcare,84107,1,0,0,0,0,1,1,0,2,1,0.46
650,445,4,891388210,1998-03-31 23:50:10,42,M,engineer,83814,0,0,0,0,0,1,1,0,2,0,0.42
379,238,5,880525236,1997-11-26 06:20:36,44,M,programmer,98117,0,1,0,0,0,1,1,1,3,0,0.44
605,98,5,879425432,1997-11-13 12:50:32,33,M,engineer,33716,0,0,1,0,0,1,1,1,3,0,0.33
534,823,4,877807973,1997-10-25 19:32:53,20,M,student,05464,0,0,0,0,0,1,1,0,2,0,0.2
617,436,3,883789464,1998-01-03 01:04:24,27,F,writer,11201,0,0,0,0,0,1,0,0,1,1,0.27
125,122,1,892839312,1998-04-17 18:55:12,30,M,lawyer,22202,0,1,0,0,0,0,0,0,0,0,0.3
579,238,3,880952201,1997-12-01 04:56:41,32,M,educator,48103,0,1,0,0,0,1,0,0,1,0,0.32
566,461,4,881649853,1997-12-09 06:44:13,20,M,student,14627,0,0,1,0,0,1,1,0,2,0,0.2
269,1444,1,891451947,1998-04-01 17:32:27,31,F,librarian,43201,0,1,0,0,0,0,0,0,0,1,0.31
645,658,4,892054632,1998-04-08 16:57:12,27,M,programmer,53211,0,0,1,0,0,1,1,0,2,0,0.27
405,1037,3,885547506,1998-01-23 09:25:06,22,F,healthcare,10019,0,1,0,0,1,1,0,0,1,1,0.22
655,1232,3,887472606,1998-02-14 16:10:06,50,F,healthcare,60657,0,0,0,0,0,1,0,0,1,1,0.5
524,44,4,884636416,1998-01-12 20:20:16,56,M,educator,02159,0,0,1,0,0,1,1,0,2,0,0.56
313,195,5,891013620,1998-03-27 15:47:00,41,M,marketing,60035,1,0,0,1,0,1,1,1,3,0,0.41
655,1605,3,888685850,1998-02-28 17:10:50,50,F,healthcare,60657,0,1,0,0,0,1,0,0,1,1,0.5
455,275,4,878585826,1997-11-03 19:37:06,48,M,administrator,83709,0,0,1,0,1,1,1,0,2,0,0.48
661,132,5,886841714,1998-02-07 08:55:14,28,M,programmer,98121,0,0,1,0,0,1,1,1,3,0,0.28
648,178,4,884368273,1998-01-09 17:51:13,43,M,engineer,91351,0,0,1,0,0,1,1,0,2,0,0.43
65,215,5,879217689,1997-11-11 03:08:09,51,F,educator,48118,0,0,1,0,0,1,1,1,3,1,0.51
484,168,4,891195036,1998-03-29 18:10:36,27,M,student,21208,0,1,0,0,0,1,1,0,2,0,0.27
477,732,4,875941111,1997-10-04 04:58:31,23,F,student,02125,0,1,0,0,1,1,1,0,2,1,0.23
587,326,3,892871284,1998-04-18 03:48:04,26,M,other,14216,1,0,1,0,0,1,0,0,1,0,0.26
411,1197,4,892846971,1998-04-17 21:02:51,34,M,educator,44691,0,1,1,0,0,1,1,0,2,0,0.34
398,117,4,875653091,1997-09-30 20:58:11,40,M,other,60008,1,0,0,0,0,1,1,0,2,0,0.4
280,402,4,891701249,1998-04-04 14:47:29,30,F,librarian,22903,0,1,0,0,1,1,1,0,2,1,0.3
442,288,4,883390048,1997-12-29 10:07:28,22,M,student,85282,0,0,0,0,0,1,1,0,2,0,0.22
498,222,3,881961877,1997-12-12 21:24:37,26,M,writer,55408,1,0,0,1,0,1,0,0,1,0,0.26
460,248,4,882912342,1997-12-23 21:25:42,44,F,other,60630,0,1,0,0,0,1,1,0,2,1,0.44
388,508,3,886436930,1998-02-02 16:28:50,31,M,other,36106,0,0,1,0,0,1,0,0,1,0,0.31
663,411,3,889492877,1998-03-10 01:21:17,26,M,other,19341,0,1,0,1,1,1,0,0,1,0,0.26
622,165,5,882591938,1997-12-20 04:25:38,25,M,programmer,14850,0,0,1,0,0,1,1,1,3,0,0.25
263,50,5,891300029,1998-03-30 23:20:29,41,M,programmer,55346,1,0,0,1,1,1,1,1,3,0,0.41
205,322,3,888284577,1998-02-24 01:42:57,47,M,lawyer,06371,0,0,0,0,0,1,0,0,1,0,0.47
638,514,2,876695714,1997-10-12 22:35:14,45,M,engineer,01940,0,1,0,0,1,0,0,0,0,0,0.45
301,797,4,882078558,1997-12-14 05:49:18,24,M,student,55439,1,0,0,1,0,1,1,0,2,0,0.24
582,237,3,882960941,1997-12-24 10:55:41,17,M,student,93003,0,0,1,0,1,1,0,0,1,0,0.17
387,321,3,886484384,1998-02-03 05:39:44,33,M,entertainment,37412,0,1,0,0,0,1,0,0,1,0,0.33
595,591,4,886921344,1998-02-08 07:02:24,25,M,programmer,31909,0,0,1,0,0,1,1,0,2,0,0.25
158,238,5,880134913,1997-11-21 17:55:13,50,M,educator,27606,0,1,0,0,0,1,1,1,3,0,0.5
525,596,4,881086195,1997-12-02 18:09:55,27,F,administrator,19711,0,0,0,0,0,1,1,0,2,1,0.27
116,1255,2,876453377,1997-10-10 03:16:17,40,M,healthcare,97232,0,0,1,0,0,0,0,0,0,0,0.4
653,181,4,878854145,1997-11-06 22:09:05,31,M,executive,55105,1,0,0,1,1,1,1,0,2,0,0.31
450,141,3,882377726,1997-12-17 16:55:26,35,F,educator,11758,0,0,0,1,0,1,0,0,1,1,0.35
663,658,4,889493467,1998-03-10 01:31:07,26,M,other,19341,0,0,1,0,0,1,1,0,2,0,0.26
538,11,4,877109516,1997-10-17 17:31:56,31,M,scientist,21010,0,0,0,0,0,1,1,0,2,0,0.31
662,515,4,880571006,1997-11-26 19:03:26,55,M,librarian,19102,1,0,1,0,0,1,1,0,2,0,0.55
322,303,3,887313611,1998-02-12 20:00:11,20,M,student,50613,0,0,1,0,0,1,0,0,1,0,0.2
487,471,3,883441956,1997-12-30 00:32:36,22,M,engineer,92121,0,0,1,0,0,1,0,0,1,0,0.22
398,496,5,875721111,1997-10-01 15:51:51,40,M,other,60008,0,0,1,0,0,1,1,1,3,0,0.4
248,22,2,884534752,1998-01-11 16:05:52,25,M,student,37235,1,0,1,0,0,0,0,0,0,0,0.25
202,516,4,879726778,1997-11-17 00:32:58,41,F,educator,60201,0,1,0,0,0,1,1,0,2,1,0.41
650,95,3,891371186,1998-03-31 19:06:26,42,M,engineer,83814,0,1,0,0,0,1,0,0,1,0,0.42
591,367,3,891031403,1998-03-27 20:43:23,57,F,librarian,92093,0,1,0,0,0,1,0,0,1,1,0.57
135,1217,2,879857956,1997-11-18 12:59:16,23,M,student,38401,0,0,0,0,0,0,0,0,0,0,0.23
70,28,4,884065757,1998-01-06 05:49:17,27,M,engineer,60067,1,0,1,0,0,1,1,0,2,0,0.27
488,429,4,891375991,1998-03-31 20:26:31,48,M,technician,21012,0,0,1,1,0,1,1,0,2,0,0.48
82,412,1,884714513,1998-01-13 18:01:53,50,M,programmer,22902,0,1,0,0,0,0,0,0,0,0,0.5
151,216,4,879524713,1997-11-14 16:25:13,38,F,administrator,48103,0,1,0,0,1,1,1,0,2,1,0.38
567,133,4,882425790,1997-12-18 06:16:30,24,M,entertainment,10003,0,0,1,0,1,1,1,0,2,0,0.24
450,956,4,882394097,1997-12-17 21:28:17,35,F,educator,11758,0,0,1,0,0,1,1,0,2,1,0.35
246,431,3,884921661,1998-01-16 03:34:21,19,M,student,28734,1,0,0,0,0,1,0,0,1,0,0.19
405,944,3,885547447,1998-01-23 09:24:07,22,F,healthcare,10019,0,1,1,0,0,1,0,0,1,1,0.22
627,399,3,879531557,1997-11-14 18:19:17,24,M,engineer,08034,1,1,0,0,0,1,0,0,1,0,0.24
344,203,4,884901328,1998-01-15 21:55:28,30,F,librarian,94117,0,0,0,0,0,1,1,0,2,1,0.3
664,433,3,876525998,1997-10-10 23:26:38,30,M,engineer,94115,0,1,0,0,0,1,0,0,1,0,0.3
624,347,4,891961140,1998-04-07 14:59:00,19,M,student,30067,0,1,1,0,0,1,1,0,2,0,0.19
222,1060,2,878184055,1997-10-30 04:00:55,29,M,programmer,27502,0,0,0,0,0,0,0,0,0,0,0.29
276,759,1,874796412,1997-09-20 23:00:12,21,M,student,95064,1,0,0,0,0,0,0,0,0,0,0.21
181,236,1,878962350,1997-11-08 04:12:30,26,M,executive,21218,0,1,1,0,0,0,0,0,0,0,0.26
279,210,4,878261893,1997-10-31 01:38:13,33,M,programmer,85251,1,0,0,0,0,1,1,0,2,0,0.33
293,393,3,888906906,1998-03-03 06:35:06,24,M,writer,60804,0,1,0,0,0,1,0,0,1,0,0.24
601,476,1,876347765,1997-10-08 21:56:05,19,F,artist,99687,0,1,0,0,0,0,0,0,0,1,0.19
551,38,1,892784553,1998-04-17 03:42:33,25,M,programmer,55414,0,0,0,1,0,0,0,0,0,0,0.25
639,971,4,891239913,1998-03-30 06:38:33,42,F,librarian,12065,0,1,0,0,0,1,1,0,2,1,0.42
282,333,3,879949394,1997-11-19 14:23:14,22,M,administrator,20057,0,0,0,0,0,1,0,0,1,0,0.22
524,845,5,884323426,1998-01-09 05:23:46,56,M,educator,02159,0,1,0,0,0,1,1,1,3,0,0.56
648,675,2,884883424,1998-01-15 16:57:04,43,M,engineer,91351,0,0,0,0,0,0,0,0,0,0,0.43
353,331,4,891401992,1998-04-01 03:39:52,25,M,scientist,28480,0,0,0,0,0,1,1,0,2,0,0.25
557,892,3,884357648,1998-01-09 14:54:08,30,F,writer,11217,0,1,0,0,0,1,0,0,1,1,0.3
363,408,5,891494865,1998-04-02 05:27:45,20,M,student,87501,0,1,0,0,0,1,1,1,3,0,0.2
405,204,5,885544769,1998-01-23 08:39:29,22,F,healthcare,10019,0,1,0,1,0,1,1,1,3,1,0.22
486,236,3,879874629,1997-11-18 17:37:09,39,M,educator,93101,0,1,1,0,0,1,0,0,1,0,0.39
152,21,3,880149253,1997-11-21 21:54:13,33,F,educator,68767,1,1,0,0,0,1,0,0,1,1,0.33
457,623,3,882550065,1997-12-19 16:47:45,33,F,salesman,30011,0,1,0,0,0,1,0,0,1,1,0.33
389,732,4,880087850,1997-11-21 04:50:50,44,F,writer,83702,0,1,0,0,1,1,1,0,2,1,0.44
545,181,5,879898644,1997-11-19 00:17:24,27,M,technician,08052,1,0,0,1,1,1,1,1,3,0,0.27
