candidate_id,job_id,skill_overlap,seniority_gap,same_location,recency_days,candidate_activity,clicked,applied,shortlisted,label
73,14,2,3,0,30,0.5621,0,0,0,0
106,101,1,3,0,49,0.3436,1,0,0,1
311,31,1,3,0,36,0.0803,0,0,0,0
32,43,2,2,0,41,0.2032,1,0,0,1
323,89,1,2,1,53,0.1872,1,0,0,1
197,77,4,1,0,47,0.3226,1,1,0,2
200,111,2,1,0,6,0.3916,0,0,0,0
320,69,2,2,0,1,0.4623,1,0,0,1
187,2,3,3,0,16,0.2693,0,0,0,0
170,38,0,0,0,10,0.1215,0,0,0,0
35,84,2,2,0,50,0.5989,0,0,0,0
3,45,3,2,0,17,0.3232,1,0,0,1
12,97,0,0,0,5,0.3765,0,0,0,0
92,95,2,2,0,22,0.2914,1,0,0,1
344,75,1,0,0,18,0.2035,1,0,0,1
256,96,3,1,1,2,0.1728,0,0,0,0
232,110,3,2,0,33,0.117,0,0,0,0
284,62,5,3,0,35,0.1379,0,0,0,0
308,13,1,0,1,34,0.1197,0,0,0,0
43,29,2,1,0,17,0.4179,0,0,0,0
81,77,4,1,0,44,0.3544,1,0,0,1
15,33,3,1,0,52,0.4154,1,0,0,1
363,30,2,2,1,53,0.2731,0,0,0,0
145,112,1,2,0,22,0.2515,1,0,0,1
392,50,1,1,0,17,0.6515,0,0,0,0
153,117,1,0,0,21,0.3128,0,0,0,0
31,59,5,2,0,55,0.2016,1,1,1,3
57,34,4,0,0,46,0.5899,1,1,1,3
105,27,4,1,1,50,0.1897,1,1,1,3
295,70,2,1,0,33,0.312,0,0,0,0
218,19,3,1,0,16,0.0093,1,0,0,1
299,55,2,0,1,58,0.5006,1,1,1,3
346,9,3,3,1,4,0.5949,1,1,0,2
45,66,1,3,0,33,0.2671,0,0,0,0
388,86,3,0,0,42,0.0519,1,1,0,2
263,69,1,1,0,10,0.3361,1,0,0,1
267,37,3,1,0,20,0.3346,1,1,0,2
386,12,3,2,0,38,0.2398,1,0,0,1
192,6,2,2,1,27,0.2086,1,0,0,1
157,68,3,0,0,40,0.2087,0,0,0,0
346,80,3,0,0,11,0.1598,1,1,0,2
387,70,1,2,0,29,0.174,0,0,0,0
271,28,2,1,1,24,0.1213,0,0,0,0
243,66,0,3,0,56,0.3769,0,0,0,0
281,105,3,0,1,40,0.1888,1,1,0,2
259,69,1,1,0,8,0.4685,1,1,1,3
224,68,2,1,0,15,0.2539,1,1,0,2
340,35,6,1,0,59,0.5493,1,1,1,3
92,96,3,0,0,20,0.1665,0,0,0,0
71,67,0,0,0,17,0.1024,0,0,0,0
109,43,1,2,0,25,0.0993,0,0,0,0
134,84,0,2,0,21,0.4613,0,0,0,0
54,16,4,1,0,41,0.2933,1,1,1,3
219,115,3,0,0,3,0.5388,1,1,1,3
144,65,2,3,0,25,0.0613,0,0,0,0
358,42,1,0,0,34,0.2055,0,0,0,0
239,54,1,1,0,41,0.1129,0,0,0,0
390,96,2,1,0,46,0.1295,0,0,0,0
277,18,4,0,0,11,0.0668,1,1,1,3
170,71,0,1,1,24,0.7336,1,0,0,1
218,84,2,0,0,6,0.5495,1,1,0,2
265,40,3,2,0,42,0.1942,0,0,0,0
363,60,2,1,0,3,0.4702,1,0,0,1
331,93,2,1,1,3,0.0766,1,0,0,1
65,84,2,2,0,44,0.2243,1,0,0,1
50,58,1,2,0,31,0.5228,0,0,0,0
154,101,2,1,0,5,0.6695,0,0,0,0
363,60,2,1,0,1,0.1004,1,0,0,1
146,108,4,2,0,27,0.2499,1,1,1,3
142,67,2,3,0,28,0.6109,0,0,0,0
222,33,4,1,0,32,0.0595,1,1,1,3
384,76,5,2,0,31,0.3354,1,1,1,3
173,46,1,3,0,44,0.2161,0,0,0,0
12,106,0,1,0,0,0.5003,0,0,0,0
73,100,5,0,1,14,0.2339,1,1,1,3
355,83,2,1,0,35,0.2299,0,0,0,0
74,92,3,2,1,33,0.2363,1,1,0,2
212,88,0,1,0,1,0.1806,0,0,0,0
237,112,1,0,0,6,0.1923,1,0,0,1
6,43,1,1,0,21,0.1463,0,0,0,0
227,112,1,2,0,4,0.1339,1,0,0,1
30,22,1,1,0,30,0.3088,1,0,0,1
385,4,3,3,1,55,0.4134,0,0,0,0
329,66,3,2,0,3,0.472,1,0,0,1
366,86,5,3,0,21,0.322,1,1,0,2
296,48,3,0,0,44,0.1512,1,0,0,1
14,84,2,0,1,42,0.2969,1,1,0,2
361,91,3,0,0,44,0.2563,0,0,0,0
83,91,1,2,0,57,0.4582,0,0,0,0
93,88,1,2,1,50,0.5157,0,0,0,0
83,99,2,1,0,29,0.3527,0,0,0,0
168,89,2,2,1,57,0.1822,0,0,0,0
375,77,3,1,1,12,0.1706,1,1,1,3
393,20,2,3,0,55,0.1644,0,0,0,0
296,42,2,3,0,33,0.1635,0,0,0,0
274,68,2,0,0,12,0.4726,0,0,0,0
232,41,4,1,0,12,0.6482,1,1,1,3
220,30,1,0,0,11,0.5199,1,0,0,1
111,84,1,1,0,26,0.3487,0,0,0,0
357,86,4,0,0,12,0.7022,1,1,0,2
176,94,2,1,0,46,0.0959,1,1,1,3
85,43,1,2,0,37,0.2479,0,0,0,0
164,117,2,3,0,31,0.5754,0,0,0,0
116,37,1,1,0,50,0.0338,1,0,0,1
387,91,1,2,0,35,0.1008,0,0,0,0
118,118,3,1,0,44,0.1467,0,0,0,0
234,7,3,1,0,16,0.048,1,0,0,1
86,106,3,1,0,24,0.2525,1,1,0,2
74,11,3,1,1,1,0.1999,1,0,0,1
5,87,2,1,0,39,0.4582,0,0,0,0
229,85,3,1,0,0,0.1502,1,0,0,1
47,37,3,1,1,48,0.5106,1,0,0,1
272,88,0,1,1,25,0.1667,1,0,0,1
28,45,2,1,0,25,0.0378,1,0,0,1
47,60,1,1,0,29,0.3513,0,0,0,0
64,96,4,0,0,7,0.0912,0,0,0,0
39,9,5,1,1,31,0.2192,1,1,1,3
365,93,3,1,0,12,0.2576,0,0,0,0
364,49,2,3,0,21,0.2989,1,0,0,1
249,33,4,3,1,40,0.4743,0,0,0,0
169,118,2,0,1,38,0.051,1,1,0,2
22,20,1,0,0,4,0.1941,0,0,0,0
112,86,4,3,1,0,0.1818,1,1,1,3
1,43,0,0,0,43,0.3069,0,0,0,0
38,9,5,2,0,19,0.436,1,0,0,1
72,101,3,0,0,36,0.3588,1,0,0,1
15,98,4,2,0,4,0.4563,1,1,0,2
297,115,2,3,0,55,0.3899,0,0,0,0
117,35,8,1,0,13,0.5064,1,1,1,3
359,46,2,2,0,6,0.3228,1,0,0,1
296,17,0,3,1,5,0.1644,0,0,0,0
109,80,4,0,0,20,0.3995,1,1,1,3
116,11,2,3,0,21,0.2098,0,0,0,0
172,61,2,2,0,12,0.2438,1,0,0,1
82,41,3,2,0,8,0.3643,0,0,0,0
15,115,3,1,0,6,0.2123,1,1,1,3
395,74,4,0,0,12,0.4379,1,1,1,3
396,104,2,2,0,39,0.1635,0,0,0,0
224,28,1,0,0,44,0.1979,1,0,0,1
83,37,1,2,0,45,0.3859,0,0,0,0
305,17,2,1,0,48,0.7014,1,1,0,2
236,105,4,3,0,53,0.3695,0,0,0,0
30,87,4,1,0,43,0.5772,1,1,1,3
230,61,1,1,0,58,0.4733,0,0,0,0
68,63,2,2,0,2,0.4311,0,0,0,0
3,34,2,1,0,5,0.2197,1,0,0,1
398,15,4,3,1,21,0.488,1,1,1,3
218,79,1,0,0,56,0.1565,0,0,0,0
100,104,3,0,0,21,0.1491,1,1,1,3
300,26,1,1,0,1,0.3579,0,0,0,0
248,76,2,0,0,8,0.5,1,1,0,2
196,44,2,1,0,58,0.3016,0,0,0,0
146,98,6,1,0,34,0.2416,1,1,1,3
282,42,4,1,0,11,0.0261,1,1,1,3
139,16,2,1,0,12,0.0056,0,0,0,0
132,60,1,2,0,27,0.0727,0,0,0,0
254,116,4,1,0,10,0.2935,1,1,1,3
291,81,2,1,0,34,0.3856,0,0,0,0
190,86,2,1,0,57,0.2749,0,0,0,0
367,101,0,3,0,44,0.3914,0,0,0,0
344,117,1,1,0,23,0.0686,0,0,0,0
102,51,1,1,0,8,0.0287,1,0,0,1
43,101,0,2,1,28,0.0209,0,0,0,0
393,39,3,0,0,11,0.2403,1,1,1,3
298,38,4,1,0,40,0.2922,1,1,1,3
262,25,4,1,0,54,0.1868,1,1,1,3
278,8,3,1,0,51,0.4057,1,1,0,2
80,20,3,3,1,16,0.1341,0,0,0,0
286,65,5,3,1,54,0.1785,0,0,0,0
12,71,0,2,1,29,0.1558,0,0,0,0
144,46,0,3,0,59,0.2768,0,0,0,0
207,79,2,2,0,6,0.0384,1,0,0,1
18,79,0,1,1,54,0.0297,0,0,0,0
250,28,3,1,0,32,0.241,0,0,0,0
139,66,1,1,0,27,0.5482,1,0,0,1
257,2,1,0,0,8,0.3785,0,0,0,0
75,14,0,1,1,25,0.1898,0,0,0,0
247,19,3,2,1,29,0.5007,1,1,0,2
232,92,2,0,0,28,0.0879,0,0,0,0
78,71,1,1,0,50,0.2089,0,0,0,0
180,83,3,0,0,3,0.2942,1,1,0,2
162,96,4,1,0,3,0.1076,1,1,1,3
6,9,3,2,0,53,0.2638,0,0,0,0
100,40,2,2,0,29,0.2789,0,0,0,0
165,117,1,0,0,35,0.5433,1,0,0,1
243,1,3,3,0,39,0.2519,1,0,0,1
104,117,1,2,1,50,0.2364,0,0,0,0
17,18,5,0,0,23,0.3203,1,1,1,3
300,63,3,3,0,17,0.1256,0,0,0,0
71,105,3,3,0,39,0.33,0,0,0,0
316,71,0,1,0,34,0.3597,0,0,0,0
53,47,1,3,0,54,0.168,0,0,0,0
111,92,3,3,0,9,0.1069,1,0,0,1
247,84,1,1,1,23,0.229,0,0,0,0
11,44,4,1,1,10,0.2531,1,1,1,3
202,80,3,2,0,38,0.2636,1,0,0,1
41,95,2,2,0,20,0.1194,0,0,0,0
277,114,4,1,0,19,0.3381,1,1,1,3
48,75,3,1,0,30,0.6119,1,1,1,3
75,47,2,2,0,2,0.3988,1,0,0,1
297,102,2,0,0,8,0.0716,1,0,0,1
242,28,2,1,0,19,0.4177,1,1,1,3
172,13,0,1,0,20,0.1242,0,0,0,0
300,36,2,2,0,8,0.4656,1,0,0,1
49,95,0,1,0,47,0.0806,0,0,0,0
244,99,1,2,0,26,0.3037,1,0,0,1
124,48,3,3,0,32,0.3047,1,0,0,1
12,107,0,2,0,15,0.2508,0,0,0,0
127,25,4,2,0,26,0.0834,1,1,0,2
75,117,1,1,0,23,0.0067,0,0,0,0
377,74,6,1,0,59,0.3201,1,1,1,3
139,65,4,2,1,43,0.7257,0,0,0,0
44,5,3,2,0,45,0.5354,0,0,0,0
164,93,1,1,0,1,0.1687,0,0,0,0
63,116,6,2,0,19,0.1302,1,1,1,3
75,20,3,2,1,39,0.466,1,1,0,2
218,91,3,1,0,30,0.2727,1,1,0,2
109,46,1,0,0,19,0.1851,1,0,0,1
290,87,3,1,1,45,0.2622,1,0,0,1
73,34,4,1,0,41,0.0635,1,1,1,3
352,36,1,1,0,44,0.2901,1,0,0,1
281,26,2,1,1,18,0.2807,1,1,1,3
142,19,5,0,1,31,0.4687,1,1,1,3
255,57,4,0,0,42,0.3735,1,0,0,1
313,81,2,2,0,41,0.2125,0,0,0,0
104,9,4,2,0,30,0.2914,0,0,0,0
374,13,3,2,0,15,0.4993,1,0,0,1
390,4,3,2,0,36,0.3571,0,0,0,0
356,51,2,1,0,56,0.4472,1,0,0,1
105,93,1,1,0,21,0.0629,0,0,0,0
49,111,1,1,1,16,0.575,0,0,0,0
330,90,1,1,0,12,0.1075,1,0,0,1
154,85,2,0,0,14,0.416,1,1,0,2
255,115,2,3,1,12,0.286,0,0,0,0
235,67,3,2,0,5,0.1454,1,0,0,1
245,111,3,0,0,51,0.419,0,0,0,0
78,91,4,1,1,26,0.2074,1,1,1,3
72,118,2,1,0,7,0.7062,0,0,0,0
16,51,2,1,0,27,0.026,0,0,0,0
153,34,2,2,0,23,0.7344,1,0,0,1
190,106,3,0,0,4,0.3047,1,1,0,2
289,70,1,1,0,33,0.4237,0,0,0,0
259,103,2,0,0,28,0.1216,0,0,0,0
86,57,2,3,0,5,0.2914,0,0,0,0
94,17,0,2,0,10,0.4391,1,0,0,1
355,1,3,2,0,58,0.2531,0,0,0,0
129,13,2,1,1,48,0.3372,1,0,0,1
193,77,3,0,0,38,0.2335,1,1,0,2
295,40,2,2,1,24,0.1509,1,0,0,1
395,81,4,3,0,18,0.3052,1,1,1,3
39,111,3,1,0,56,0.2744,1,1,0,2
386,95,1,3,0,33,0.0924,0,0,0,0
203,62,5,2,1,53,0.1411,1,1,1,3
23,67,3,0,1,22,0.2409,1,1,1,3
378,54,3,2,0,21,0.3206,1,1,1,3
359,89,2,2,0,43,0.0294,0,0,0,0
125,12,4,1,0,59,0.1464,1,0,0,1
158,59,3,1,1,35,0.4242,1,1,0,2
7,108,1,1,0,44,0.2769,0,0,0,0
263,4,3,1,0,25,0.3134,1,1,0,2
246,115,2,1,0,50,0.2336,1,0,0,1
116,72,2,0,0,25,0.6489,1,1,0,2
119,83,1,2,1,48,0.5002,0,0,0,0
252,112,1,0,0,16,0.4174,0,0,0,0
323,54,3,1,0,51,0.5951,1,1,1,3
67,63,0,2,0,52,0.0895,0,0,0,0
191,20,2,0,1,30,0.5508,1,0,0,1
18,45,3,2,1,9,0.3825,1,1,0,2
179,68,4,1,0,22,0.4675,1,1,1,3
337,106,3,1,0,33,0.0468,0,0,0,0
270,34,2,2,0,48,0.7262,1,0,0,1
93,117,0,0,0,28,0.4606,0,0,0,0
23,33,6,3,1,17,0.2437,1,1,0,2
86,111,4,1,0,26,0.2543,1,1,1,3
48,102,4,2,0,11,0.0803,1,1,0,2
323,31,3,2,0,3,0.2295,0,0,0,0
310,51,2,1,0,9,0.0057,0,0,0,0
358,78,0,2,1,18,0.3123,1,0,0,1
201,43,2,1,0,27,0.2615,1,0,0,1
304,10,1,0,0,4,0.4892,1,0,0,1
42,15,3,1,0,54,0.3998,0,0,0,0
222,110,3,0,0,29,0.1544,1,0,0,1
137,96,3,0,0,13,0.3554,1,1,0,2
289,75,1,1,0,5,0.4198,0,0,0,0
165,103,3,0,0,3,0.3411,1,0,0,1
88,12,3,1,1,3,0.3277,1,1,1,3
357,83,3,2,0,11,0.7351,1,1,0,2
116,109,2,1,0,51,0.0723,1,0,0,1
149,34,1,1,0,51,0.2494,0,0,0,0
202,55,2,2,0,45,0.0364,0,0,0,0
2,99,3,0,0,20,0.0951,1,0,0,1
261,53,2,1,1,10,0.3149,1,1,0,2
169,1,2,2,1,20,0.1804,0,0,0,0
126,82,1,3,0,42,0.0826,0,0,0,0
184,58,1,1,0,22,0.1216,0,0,0,0
18,113,2,1,0,50,0.1756,0,0,0,0
74,23,6,2,0,11,0.4779,1,1,1,3
361,45,3,0,0,31,0.2256,1,0,0,1
209,116,3,2,0,7,0.3941,0,0,0,0
303,104,2,2,0,11,0.352,1,0,0,1
19,77,6,2,1,15,0.0623,1,1,1,3
302,1,3,1,1,39,0.2548,1,1,1,3
164,26,1,1,1,0,0.264,0,0,0,0
371,75,2,1,0,57,0.4243,0,0,0,0
151,12,4,2,0,32,0.4811,1,0,0,1
21,18,4,2,0,18,0.3012,1,1,0,2
60,9,3,3,0,15,0.2801,0,0,0,0
35,40,3,0,0,28,0.1282,1,1,1,3
189,83,1,1,0,47,0.1742,0,0,0,0
334,100,5,2,0,27,0.1646,1,1,0,2
267,29,3,0,0,32,0.2922,0,0,0,0
379,76,2,3,0,17,0.1914,0,0,0,0
373,27,1,0,0,13,0.0753,0,0,0,0
131,97,1,1,1,24,0.2357,0,0,0,0
23,48,3,0,1,56,0.3994,1,1,1,3
44,90,4,0,0,42,0.1026,1,1,1,3
105,54,3,1,0,6,0.0393,1,1,0,2
283,25,3,2,0,34,0.046,1,1,0,2
192,70,3,1,0,58,0.1252,1,0,0,1
264,106,3,2,0,26,0.5918,0,0,0,0
210,45,4,1,0,37,0.1975,0,0,0,0
39,94,2,0,1,13,0.5904,0,0,0,0
196,54,2,2,1,54,0.4075,0,0,0,0
308,63,3,1,0,12,0.2536,1,1,0,2
181,13,1,1,0,15,0.2018,0,0,0,0
284,21,3,2,0,12,0.2645,1,0,0,1
8,69,2,2,0,31,0.3061,1,0,0,1
268,2,3,3,0,50,0.2621,0,0,0,0
392,10,2,1,0,22,0.6646,1,0,0,1
288,38,2,3,0,55,0.2693,0,0,0,0
323,101,3,2,0,45,0.6291,1,1,1,3
103,119,5,3,0,29,0.5279,1,1,1,3
121,92,2,3,0,27,0.5601,0,0,0,0
30,58,3,1,0,19,0.2959,0,0,0,0
117,5,6,0,0,27,0.6353,1,1,1,3
368,79,1,1,0,39,0.0623,0,0,0,0
149,16,2,1,0,18,0.2105,0,0,0,0
398,8,4,0,0,0,0.2143,1,1,1,3
269,117,1,3,0,53,0.2476,0,0,0,0
143,76,2,2,1,51,0.2672,1,0,0,1
350,101,2,1,0,10,0.3088,0,0,0,0
207,115,4,3,0,3,0.2692,1,1,0,2
339,19,3,2,0,22,0.5343,1,1,0,2
123,88,1,2,0,14,0.0995,1,0,0,1
167,76,2,3,0,33,0.1343,0,0,0,0
27,34,2,1,0,21,0.5057,0,0,0,0
343,91,3,0,0,2,0.1358,1,1,1,3
70,62,6,0,0,17,0.2712,1,1,1,3
326,67,0,1,0,59,0.4278,0,0,0,0
171,19,2,2,0,56,0.2482,0,0,0,0
133,81,1,1,0,40,0.2424,0,0,0,0
172,50,0,0,0,20,0.1201,1,0,0,1
396,109,2,1,0,12,0.4067,0,0,0,0
379,37,2,1,0,36,0.1413,0,0,0,0
113,35,4,1,0,21,0.1839,1,1,0,2
90,0,0,0,1,20,0.4739,0,0,0,0
146,99,3,1,0,35,0.4369,1,1,1,3
218,54,3,0,1,13,0.1323,1,1,0,2
168,117,2,1,0,20,0.325,1,1,0,2
86,77,4,1,0,21,0.4232,1,0,0,1
64,41,3,1,0,56,0.4943,1,1,0,2
307,60,1,1,0,28,0.2915,1,1,0,2
25,74,4,2,0,18,0.1707,1,0,0,1
223,41,3,2,0,37,0.3925,0,0,0,0
136,9,4,3,0,45,0.2919,0,0,0,0
366,109,3,1,0,6,0.472,1,1,0,2
91,59,2,0,0,16,0.146,1,1,0,2
33,54,2,2,0,36,0.286,0,0,0,0
397,6,1,3,0,32,0.1472,0,0,0,0
119,46,1,0,0,27,0.2935,0,0,0,0
288,49,1,0,1,26,0.2394,1,1,1,3
129,32,2,0,0,24,0.1105,1,0,0,1
396,69,2,1,0,49,0.1765,0,0,0,0
386,98,4,3,0,11,0.4026,1,0,0,1
21,16,3,1,1,13,0.2476,1,1,1,3
128,114,2,1,0,28,0.4186,1,1,0,2
310,74,4,3,0,34,0.163,0,0,0,0
48,15,3,1,0,54,0.249,0,0,0,0
284,6,4,0,0,56,0.2325,0,0,0,0
245,103,3,2,0,4,0.1898,0,0,0,0
142,79,2,1,0,43,0.0282,0,0,0,0
82,117,1,3,0,19,0.2417,0,0,0,0
68,109,3,1,0,28,0.4136,1,0,0,1
386,110,2,1,0,56,0.1798,0,0,0,0
229,87,4,0,0,10,0.1444,1,1,1,3
225,49,0,0,0,13,0.3639,0,0,0,0
234,108,3,2,0,8,0.3131,1,1,0,2
268,46,1,3,0,29,0.6277,0,0,0,0
72,29,2,1,1,33,0.0661,1,1,1,3
305,56,1,0,0,59,0.4868,0,0,0,0
17,95,2,3,1,41,0.2924,0,0,0,0
350,22,2,1,0,30,0.4633,0,0,0,0
310,44,2,1,0,44,0.2833,1,0,0,1
254,62,4,1,0,53,0.4961,0,0,0,0
67,49,2,1,0,13,0.274,0,0,0,0
267,109,2,1,0,2,0.1486,0,0,0,0
237,68,1,2,0,48,0.2874,1,0,0,1
36,77,2,2,0,2,0.1228,0,0,0,0
282,18,2,1,0,13,0.1707,0,0,0,0
156,19,3,2,0,22,0.3335,1,0,0,1
232,71,1,1,0,47,0.3625,1,0,0,1
121,88,1,1,1,51,0.3551,1,1,0,2
60,95,2,3,1,34,0.4286,0,0,0,0
134,26,1,2,0,58,0.3878,0,0,0,0
312,79,0,2,0,7,0.6507,0,0,0,0
197,30,3,3,1,56,0.1969,0,0,0,0
196,34,5,2,0,39,0.104,1,1,1,3
258,55,1,0,0,21,0.4143,0,0,0,0
309,29,4,0,1,22,0.1721,1,1,1,3
174,61,2,3,0,34,0.3174,0,0,0,0
78,107,3,1,0,31,0.4103,1,1,1,3
340,95,2,1,0,55,0.5794,0,0,0,0
318,14,1,3,0,23,0.5951,0,0,0,0
74,73,4,2,0,36,0.1428,1,1,0,2
43,31,2,2,1,3,0.0527,0,0,0,0
241,19,5,0,0,20,0.2512,1,1,1,3
24,57,5,0,0,46,0.4171,1,1,1,3
172,9,2,2,0,6,0.105,1,0,0,1
360,48,1,0,1,6,0.3779,0,0,0,0
186,112,2,1,0,28,0.1438,0,0,0,0
151,80,4,0,0,5,0.2369,0,0,0,0
154,114,3,0,0,48,0.181,0,0,0,0
156,14,0,1,0,20,0.4308,0,0,0,0
285,87,3,0,0,30,0.1184,1,1,1,3
72,52,4,1,0,12,0.3563,1,1,1,3
288,104,3,1,0,55,0.1939,1,0,0,1
71,93,2,2,0,40,0.5164,1,0,0,1
253,6,1,3,0,2,0.4017,0,0,0,0
209,34,3,1,0,27,0.3316,1,0,0,1
289,42,2,3,0,49,0.141,0,0,0,0
286,84,2,2,0,7,0.2257,0,0,0,0
338,87,5,1,0,30,0.6617,1,1,0,2
392,79,2,1,0,15,0.2479,0,0,0,0
263,17,3,1,1,58,0.1786,1,0,0,1
315,56,1,1,0,52,0.0188,0,0,0,0
292,45,3,1,0,33,0.3473,1,1,1,3
13,0,5,3,0,24,0.3426,1,1,1,3
51,41,4,1,0,29,0.288,1,1,1,3
32,58,2,2,1,26,0.154,0,0,0,0
71,44,3,1,0,6,0.082,0,0,0,0
212,18,3,2,0,19,0.2125,1,1,0,2
46,73,1,3,1,44,0.0671,0,0,0,0
132,93,3,1,0,59,0.223,0,0,0,0
323,88,1,1,0,34,0.4145,0,0,0,0
375,29,3,1,0,42,0.1319,1,0,0,1
10,45,3,2,0,5,0.4124,1,1,0,2
330,64,0,1,0,45,0.0695,0,0,0,0
88,82,2,2,1,35,0.1133,0,0,0,0
144,3,1,3,1,37,0.3246,0,0,0,0
334,47,1,2,0,51,0.332,0,0,0,0
135,112,2,1,0,8,0.1573,1,0,0,1
350,17,3,1,0,15,0.3011,1,1,0,2
19,35,8,0,0,35,0.1718,1,1,1,3
128,95,1,3,1,0,0.4531,0,0,0,0
113,35,4,1,0,3,0.2894,1,1,1,3
118,57,3,1,0,15,0.2313,1,1,1,3
238,56,2,1,0,28,0.2352,1,1,0,2
372,80,2,3,0,36,0.1404,0,0,0,0
344,59,4,2,0,16,0.3297,1,0,0,1
308,102,2,1,0,41,0.7377,0,0,0,0
78,73,3,0,0,14,0.3892,1,1,0,2
45,117,1,3,1,32,0.1839,0,0,0,0
97,48,2,3,0,58,0.455,0,0,0,0
129,102,2,0,0,40,0.1406,1,1,0,2
272,108,1,2,1,40,0.2983,0,0,0,0
22,90,3,0,0,9,0.2019,1,1,1,3
198,62,3,0,0,48,0.6218,1,0,0,1
293,111,3,1,1,11,0.2626,1,0,0,1
374,10,2,3,0,27,0.1358,0,0,0,0
148,33,1,2,0,25,0.137,0,0,0,0
48,100,6,1,0,26,0.1871,1,1,1,3
127,31,3,1,0,0,0.2151,1,0,0,1
42,60,1,1,0,31,0.1512,0,0,0,0
287,89,4,2,0,56,0.2295,1,0,0,1
350,39,3,2,0,24,0.4025,0,0,0,0
240,114,1,1,1,16,0.1575,0,0,0,0
119,22,2,0,0,32,0.2357,1,0,0,1
31,13,4,0,1,29,0.2633,1,1,1,3
126,79,2,1,0,30,0.1365,1,0,0,1
342,30,1,2,0,29,0.5336,0,0,0,0
375,53,3,0,0,25,0.1854,1,1,0,2
256,16,3,1,1,9,0.0528,0,0,0,0
320,34,2,1,1,27,0.1442,1,0,0,1
213,95,1,0,0,24,0.2057,0,0,0,0
287,103,4,1,0,19,0.4249,0,0,0,0
253,42,4,0,0,41,0.1771,1,1,0,2
126,74,3,0,0,45,0.2985,1,1,1,3
34,84,2,1,0,42,0.1225,1,1,0,2
188,55,3,1,0,48,0.4256,1,1,1,3
316,79,1,0,0,32,0.405,1,0,0,1
319,96,4,2,0,23,0.0892,1,1,1,3
170,92,0,0,1,42,0.0764,0,0,0,0
17,83,3,2,0,16,0.339,1,1,0,2
349,33,4,3,0,8,0.2944,1,0,0,1
157,90,5,3,0,21,0.1438,1,0,0,1
77,91,3,0,0,38,0.6206,1,1,1,3
311,61,3,0,0,0,0.1709,1,0,0,1
152,82,3,2,0,40,0.2625,0,0,0,0
307,84,2,2,1,58,0.3232,0,0,0,0
239,56,3,1,1,45,0.089,1,1,0,2
229,84,3,1,0,6,0.0988,0,0,0,0
254,79,1,0,1,19,0.2036,1,0,0,1
218,90,3,1,0,58,0.3915,0,0,0,0
391,12,2,1,1,40,0.2697,1,1,0,2
392,91,3,0,0,50,0.3813,1,0,0,1
93,27,4,0,0,51,0.3689,1,1,1,3
239,113,2,1,0,16,0.6021,1,0,0,1
304,3,3,3,0,47,0.5533,0,0,0,0
313,86,2,1,0,13,0.1871,0,0,0,0
309,7,2,2,0,58,0.256,0,0,0,0
117,22,3,2,0,14,0.3106,1,1,0,2
159,61,1,2,1,54,0.103,0,0,0,0
220,68,3,0,0,11,0.3394,1,1,0,2
116,88,0,2,0,8,0.5196,0,0,0,0
119,100,3,0,1,23,0.199,1,0,0,1
112,25,4,0,0,31,0.3735,1,1,0,2
55,71,0,1,0,6,0.1361,0,0,0,0
345,23,5,3,0,23,0.4314,1,0,0,1
126,109,2,2,0,42,0.1525,0,0,0,0
334,68,4,1,0,58,0.2351,1,1,1,3
360,109,2,1,0,26,0.3571,0,0,0,0
102,94,1,1,0,56,0.1587,1,0,0,1
115,94,0,1,0,39,0.3636,0,0,0,0
65,86,3,3,0,29,0.4713,0,0,0,0
134,54,1,2,1,4,0.3816,1,0,0,1
122,56,0,0,0,14,0.342,0,0,0,0
100,116,4,1,0,31,0.0221,1,1,0,2
371,45,4,1,0,22,0.1328,1,1,0,2
29,80,4,0,0,37,0.4635,1,0,0,1
369,119,3,1,0,16,0.2134,0,0,0,0
88,119,4,2,1,38,0.5402,1,1,1,3
267,0,2,1,0,46,0.2306,1,0,0,1
137,99,1,0,0,39,0.2427,1,0,0,1
225,92,2,3,1,43,0.1508,0,0,0,0
129,7,2,0,1,57,0.3642,1,0,0,1
344,82,0,1,1,37,0.4936,0,0,0,0
109,113,3,1,0,56,0.6902,1,1,1,3
46,70,1,2,1,3,0.3076,0,0,0,0
102,17,1,3,0,15,0.4734,0,0,0,0
23,84,2,2,0,51,0.4554,0,0,0,0
30,33,4,1,0,9,0.432,1,1,0,2
356,26,2,0,0,2,0.3343,1,0,0,1
163,67,2,0,1,44,0.5025,1,1,1,3
28,20,1,1,0,13,0.045,0,0,0,0
3,16,3,1,0,51,0.259,0,0,0,0
97,80,3,0,0,55,0.4146,1,1,0,2
200,60,1,0,0,8,0.3619,0,0,0,0
319,99,3,2,1,19,0.1076,1,1,0,2
282,72,2,2,0,8,0.404,1,0,0,1
189,67,2,2,0,59,0.1428,0,0,0,0
187,86,2,3,1,39,0.3991,0,0,0,0
13,58,3,1,1,40,0.2717,1,1,1,3
63,106,4,1,0,20,0.3151,1,1,1,3
52,56,3,0,0,25,0.4259,1,0,0,1
265,14,2,2,0,25,0.5843,0,0,0,0
147,21,2,1,0,54,0.1765,1,0,0,1
195,111,5,1,0,22,0.4159,1,1,1,3
123,114,2,2,0,5,0.2748,0,0,0,0
112,31,3,3,0,13,0.2041,1,0,0,1
