student_id,college_id,job_id,match_score,skill_overlap_count,skill_gap_count,years_exposure_avg,jd_seniority_level,verified_skill_count,ai_trust_score
fresh_college_C_22,college_C,job_52,0.711,4,6,1.6,3,4,0.368
fresh_college_C_22,college_C,job_46,0.481,4,6,1.5,4,6,0.491
fresh_college_C_22,college_C,job_13,0.579,4,4,2.6,2,7,0.357
fresh_college_C_22,college_C,job_47,0.601,3,5,2.6,3,6,0.618
fresh_college_C_22,college_C,job_43,0.501,3,7,2.3,1,6,0.408
fresh_college_C_22,college_C,job_92,0.533,5,3,3.8,1,6,0.568
fresh_college_C_22,college_C,job_15,0.592,4,4,4.0,5,4,0.626
fresh_college_C_22,college_C,job_0,0.41,2,6,3.3,3,2,0.598
fresh_college_C_22,college_C,job_44,0.694,4,5,4.0,2,4,0.438
fresh_college_C_22,college_C,job_38,0.382,2,8,1.6,3,4,0.441
fresh_college_C_22,college_C,job_19,0.27,2,7,4.7,2,3,0.772
fresh_college_C_22,college_C,job_77,0.587,4,4,2.7,1,7,0.704
fresh_college_C_22,college_C,job_9,0.499,2,8,3.1,5,2,0.406
fresh_college_C_22,college_C,job_59,0.662,6,5,2.5,3,6,0.363
fresh_college_C_22,college_C,job_37,0.287,1,7,1.4,1,3,0.685
fresh_college_C_22,college_C,job_82,0.507,5,4,3.6,5,5,0.54
fresh_college_C_22,college_C,job_96,0.402,3,6,1.6,3,4,0.782
fresh_college_C_22,college_C,job_29,0.504,3,5,3.9,4,4,0.39
fresh_college_C_23,college_C,job_20,0.627,6,3,4.2,5,6,0.456
fresh_college_C_23,college_C,job_13,0.623,4,5,3.8,2,5,0.613
fresh_college_C_23,college_C,job_15,0.476,3,8,1.7,5,6,0.45
fresh_college_C_23,college_C,job_78,0.456,3,8,1.2,3,3,0.645
fresh_college_C_23,college_C,job_46,0.435,3,5,2.7,3,3,0.358
fresh_college_C_23,college_C,job_98,0.58,4,6,3.4,4,4,0.444
fresh_college_C_23,college_C,job_54,0.504,3,8,2.0,5,5,0.77
fresh_college_C_23,college_C,job_92,0.409,3,7,3.1,4,6,0.676
fresh_college_C_23,college_C,job_32,0.559,4,4,3.1,1,5,0.422
fresh_college_C_23,college_C,job_24,0.486,2,9,2.0,1,2,0.474
fresh_college_C_23,college_C,job_18,0.636,5,5,1.6,4,6,0.758
fresh_college_C_24,college_C,job_44,0.436,2,9,3.4,1,4,0.594
fresh_college_C_24,college_C,job_12,0.454,4,4,1.4,3,5,0.702
fresh_college_C_24,college_C,job_96,0.645,4,7,1.9,1,6,0.495
fresh_college_C_24,college_C,job_34,0.314,3,6,2.1,5,4,0.72
fresh_college_C_24,college_C,job_20,0.674,5,6,1.3,3,7,0.781
fresh_college_C_24,college_C,job_9,0.413,3,7,4.4,5,5,0.633
fresh_college_C_24,college_C,job_25,0.697,5,3,3.5,2,8,0.768
fresh_college_C_24,college_C,job_19,0.402,4,6,3.9,1,4,0.427
fresh_college_C_24,college_C,job_55,0.274,3,6,4.5,3,4,0.704
fresh_college_C_24,college_C,job_78,0.645,5,4,4.4,4,5,0.788
fresh_college_C_25,college_C,job_59,0.537,5,6,2.5,3,6,0.599
fresh_college_C_25,college_C,job_46,0.289,3,5,3.3,5,3,0.358
fresh_college_C_25,college_C,job_28,0.661,6,3,2.2,1,6,0.733
fresh_college_C_25,college_C,job_81,0.596,5,6,1.2,4,8,0.558
fresh_college_C_25,college_C,job_23,0.529,3,5,3.2,2,3,0.387
fresh_college_C_25,college_C,job_6,0.413,2,7,2.4,3,2,0.722
fresh_college_C_25,college_C,job_42,0.568,4,4,1.2,4,6,0.677
fresh_college_C_25,college_C,job_86,0.664,5,6,3.7,3,7,0.381
fresh_college_C_25,college_C,job_17,0.518,4,4,1.4,5,4,0.702
fresh_college_C_25,college_C,job_69,0.272,3,8,4.2,3,4,0.375
fresh_college_C_25,college_C,job_12,0.585,3,6,2.1,3,3,0.495
fresh_college_C_25,college_C,job_50,0.331,2,6,4.9,4,4,0.745
fresh_college_C_25,college_C,job_1,0.391,4,4,2.5,3,5,0.724
fresh_college_C_25,college_C,job_5,0.362,1,9,2.7,2,3,0.418
fresh_college_C_26,college_C,job_28,0.436,3,8,1.5,5,4,0.776
fresh_college_C_26,college_C,job_69,0.718,6,5,1.3,5,9,0.549
fresh_college_C_26,college_C,job_89,0.43,2,9,4.6,3,5,0.738
fresh_college_C_26,college_C,job_96,0.544,3,8,1.0,3,6,0.47
fresh_college_C_26,college_C,job_51,0.464,2,6,2.2,4,3,0.794
fresh_college_C_26,college_C,job_60,0.379,2,7,2.0,5,3,0.675
fresh_college_C_26,college_C,job_83,0.512,5,3,2.2,1,6,0.408
fresh_college_C_26,college_C,job_64,0.402,3,7,4.0,4,6,0.561
fresh_college_C_26,college_C,job_85,0.29,1,10,3.5,5,3,0.356
fresh_college_C_26,college_C,job_73,0.707,6,4,3.8,1,9,0.512
fresh_college_C_26,college_C,job_65,0.612,5,5,3.9,5,8,0.645
fresh_college_C_26,college_C,job_84,0.656,4,4,2.1,5,5,0.412
fresh_college_C_26,college_C,job_15,0.486,4,6,4.5,2,6,0.423
fresh_college_C_26,college_C,job_45,0.508,5,4,2.5,2,7,0.578
fresh_college_C_26,college_C,job_26,0.698,5,3,2.8,5,5,0.668
fresh_college_C_26,college_C,job_10,0.307,1,7,2.2,5,4,0.49
fresh_college_C_26,college_C,job_43,0.718,5,3,3.8,2,6,0.599
fresh_college_C_27,college_C,job_53,0.305,2,7,2.9,2,3,0.46
fresh_college_C_27,college_C,job_63,0.597,5,5,2.1,1,7,0.725
fresh_college_C_27,college_C,job_41,0.5,4,4,3.2,1,7,0.661
fresh_college_C_27,college_C,job_67,0.561,4,7,2.0,1,4,0.754
fresh_college_C_27,college_C,job_81,0.395,2,7,3.7,3,2,0.412
fresh_college_C_27,college_C,job_92,0.551,3,5,1.7,2,5,0.514
fresh_college_C_27,college_C,job_42,0.595,5,5,4.8,2,5,0.735
fresh_college_C_27,college_C,job_9,0.624,3,8,1.1,5,4,0.479
fresh_college_C_27,college_C,job_32,0.587,3,6,3.4,3,3,0.615
fresh_college_C_27,college_C,job_94,0.511,3,8,1.4,4,4,0.523
fresh_college_C_27,college_C,job_45,0.259,3,7,3.9,5,6,0.584
fresh_college_C_27,college_C,job_14,0.348,1,10,2.9,5,4,0.361
fresh_college_C_27,college_C,job_86,0.619,5,4,1.3,4,8,0.49
fresh_college_C_27,college_C,job_95,0.654,5,6,3.2,4,6,0.358
fresh_college_C_27,college_C,job_12,0.315,1,9,3.3,5,1,0.709
fresh_college_C_28,college_C,job_78,0.476,2,8,3.1,2,4,0.618
fresh_college_C_28,college_C,job_32,0.513,3,5,4.1,5,3,0.679
fresh_college_C_28,college_C,job_27,0.529,5,5,2.9,2,5,0.377
fresh_college_C_28,college_C,job_16,0.666,5,5,4.8,5,7,0.472
fresh_college_C_28,college_C,job_69,0.278,1,8,3.6,5,4,0.742
fresh_college_C_28,college_C,job_96,0.67,5,4,2.0,1,7,0.48
fresh_college_C_28,college_C,job_18,0.295,1,9,2.2,5,1,0.626
fresh_college_C_28,college_C,job_6,0.26,2,6,4.2,5,3,0.788
fresh_college_C_28,college_C,job_20,0.262,1,7,2.6,5,3,0.718
fresh_college_C_28,college_C,job_56,0.641,5,4,2.1,5,5,0.666
fresh_college_C_28,college_C,job_82,0.563,5,3,3.3,4,8,0.385
fresh_college_C_28,college_C,job_54,0.614,4,7,4.7,5,5,0.368
fresh_college_C_28,college_C,job_43,0.441,3,7,4.6,3,5,0.74
fresh_college_C_28,college_C,job_71,0.537,3,8,3.5,5,4,0.394
fresh_college_C_28,college_C,job_19,0.529,3,7,4.8,3,6,0.591
fresh_college_C_28,college_C,job_40,0.445,4,4,1.4,1,5,0.671
fresh_college_C_28,college_C,job_98,0.496,2,9,1.8,5,2,0.463
fresh_college_C_28,college_C,job_72,0.288,2,6,4.8,5,4,0.708
fresh_college_C_29,college_C,job_13,0.438,3,5,3.3,2,4,0.476
fresh_college_C_29,college_C,job_52,0.449,4,4,2.3,2,4,0.601
fresh_college_C_29,college_C,job_68,0.554,5,3,4.2,1,6,0.394
fresh_college_C_29,college_C,job_84,0.274,2,7,3.7,3,2,0.532
fresh_college_C_29,college_C,job_88,0.586,4,7,2.3,4,6,0.758
fresh_college_C_29,college_C,job_94,0.661,4,4,2.4,5,6,0.411
fresh_college_C_29,college_C,job_54,0.468,2,8,2.9,2,3,0.615
fresh_college_C_29,college_C,job_11,0.538,5,4,2.6,1,6,0.632
fresh_college_C_29,college_C,job_56,0.331,1,10,4.4,1,2,0.772
fresh_college_C_29,college_C,job_39,0.426,3,6,2.2,1,4,0.424
fresh_college_C_30,college_C,job_14,0.439,4,5,4.4,3,6,0.727
fresh_college_C_30,college_C,job_53,0.497,4,5,2.6,4,5,0.55
fresh_college_C_30,college_C,job_22,0.502,4,5,1.5,1,7,0.481
fresh_college_C_30,college_C,job_61,0.396,4,7,1.1,4,5,0.36
fresh_college_C_30,college_C,job_72,0.508,3,6,3.0,3,4,0.421
fresh_college_C_30,college_C,job_67,0.269,1,7,2.8,4,4,0.573
fresh_college_C_30,college_C,job_17,0.309,3,8,4.4,2,6,0.74
fresh_college_C_30,college_C,job_37,0.489,3,8,1.2,2,5,0.759
fresh_college_C_30,college_C,job_57,0.668,5,5,1.6,5,7,0.75
fresh_college_C_30,college_C,job_45,0.369,3,5,1.9,3,5,0.479
fresh_college_C_30,college_C,job_13,0.496,3,5,3.1,3,5,0.546
fresh_college_C_30,college_C,job_71,0.479,2,8,1.4,2,2,0.679
fresh_college_C_30,college_C,job_24,0.461,2,6,1.4,4,5,0.377
fresh_college_C_30,college_C,job_78,0.28,1,9,1.6,3,3,0.783
fresh_college_C_30,college_C,job_5,0.655,5,6,1.6,3,5,0.439
fresh_college_C_30,college_C,job_87,0.408,3,8,4.8,2,5,0.494
fresh_college_C_30,college_C,job_92,0.434,4,7,4.8,4,7,0.717
fresh_college_C_30,college_C,job_70,0.63,6,2,2.0,3,6,0.79
fresh_college_C_31,college_C,job_79,0.693,4,5,2.4,3,5,0.734
fresh_college_C_31,college_C,job_56,0.719,4,4,2.6,3,5,0.762
fresh_college_C_31,college_C,job_19,0.683,5,4,3.1,1,5,0.534
fresh_college_C_31,college_C,job_16,0.58,3,8,4.3,1,4,0.522
fresh_college_C_31,college_C,job_17,0.442,3,8,1.4,1,6,0.648
fresh_college_C_31,college_C,job_9,0.615,3,7,1.7,2,6,0.746
fresh_college_C_31,college_C,job_74,0.375,2,9,3.7,1,3,0.507
fresh_college_C_31,college_C,job_31,0.523,5,4,1.5,1,8,0.509
fresh_college_C_31,college_C,job_33,0.682,6,3,1.2,5,8,0.64
fresh_college_C_31,college_C,job_50,0.437,4,6,4.9,4,6,0.716
fresh_college_C_31,college_C,job_13,0.628,6,4,1.5,5,7,0.383
fresh_college_C_31,college_C,job_46,0.452,2,6,3.4,1,3,0.631
fresh_college_C_31,college_C,job_21,0.577,4,4,4.6,5,6,0.462
fresh_college_C_32,college_C,job_81,0.543,5,3,4.5,5,6,0.622
fresh_college_C_32,college_C,job_95,0.596,3,8,4.8,1,5,0.6
fresh_college_C_32,college_C,job_60,0.543,4,4,1.2,4,6,0.649
fresh_college_C_32,college_C,job_40,0.405,4,6,1.1,5,7,0.617
fresh_college_C_32,college_C,job_55,0.286,3,6,4.2,4,3,0.73
fresh_college_C_32,college_C,job_27,0.281,1,10,1.6,3,1,0.453
fresh_college_C_32,college_C,job_78,0.577,4,4,5.0,5,7,0.601
fresh_college_C_32,college_C,job_90,0.637,5,4,3.1,4,5,0.431
fresh_college_C_32,college_C,job_25,0.31,2,7,2.8,4,4,0.612
fresh_college_C_32,college_C,job_39,0.705,6,3,3.2,4,8,0.535
fresh_college_C_33,college_C,job_98,0.456,2,9,1.3,4,3,0.607
fresh_college_C_33,college_C,job_68,0.481,2,6,2.9,5,5,0.656
fresh_college_C_33,college_C,job_50,0.717,5,5,4.3,5,8,0.403
fresh_college_C_33,college_C,job_76,0.717,6,5,4.8,5,9,0.694
fresh_college_C_33,college_C,job_84,0.285,3,5,2.7,4,4,0.568
fresh_college_C_33,college_C,job_27,0.256,1,9,4.4,3,2,0.412
fresh_college_C_33,college_C,job_0,0.303,2,7,1.1,3,3,0.409
fresh_college_C_33,college_C,job_7,0.311,2,7,3.4,1,2,0.368
fresh_college_C_33,college_C,job_44,0.453,2,6,3.7,4,5,0.666
fresh_college_C_33,college_C,job_20,0.711,5,4,4.5,1,8,0.6
fresh_college_C_33,college_C,job_53,0.361,3,8,3.3,4,5,0.65
fresh_college_C_33,college_C,job_93,0.346,1,10,2.1,1,4,0.672
fresh_college_C_33,college_C,job_24,0.518,5,3,1.6,2,7,0.504
fresh_college_C_33,college_C,job_14,0.386,4,4,1.8,1,7,0.369
fresh_college_C_34,college_C,job_91,0.335,1,9,2.0,2,1,0.682
fresh_college_C_34,college_C,job_69,0.561,3,7,1.1,3,4,0.731
fresh_college_C_34,college_C,job_22,0.696,6,5,4.2,4,6,0.626
fresh_college_C_34,college_C,job_93,0.458,4,5,4.2,5,4,0.497
fresh_college_C_34,college_C,job_9,0.62,4,4,1.1,5,5,0.558
fresh_college_C_34,college_C,job_76,0.326,2,9,4.6,3,3,0.799
fresh_college_C_34,college_C,job_24,0.689,6,4,2.7,3,8,0.655
fresh_college_C_34,college_C,job_95,0.645,4,4,4.3,1,7,0.775
fresh_college_C_34,college_C,job_34,0.26,3,6,3.9,2,3,0.783
fresh_college_C_34,college_C,job_82,0.641,5,4,1.7,5,7,0.734
fresh_college_C_35,college_C,job_71,0.69,4,6,2.6,5,7,0.411
fresh_college_C_35,college_C,job_88,0.483,2,6,4.4,3,5,0.353
fresh_college_C_35,college_C,job_1,0.303,3,6,1.2,1,3,0.671
fresh_college_C_35,college_C,job_5,0.56,4,4,2.9,1,7,0.684
fresh_college_C_35,college_C,job_26,0.718,4,5,2.6,1,4,0.437
fresh_college_C_35,college_C,job_24,0.311,3,8,2.4,4,4,0.654
fresh_college_C_35,college_C,job_96,0.481,2,6,1.3,5,3,0.666
fresh_college_C_35,college_C,job_98,0.279,1,8,3.2,4,1,0.695
fresh_college_C_35,college_C,job_18,0.606,3,6,4.1,1,6,0.571
fresh_college_C_35,college_C,job_21,0.593,3,8,3.6,3,6,0.358
fresh_college_C_35,college_C,job_61,0.621,4,5,1.7,1,6,0.684
fresh_college_C_35,college_C,job_35,0.278,2,8,4.1,2,5,0.544
fresh_college_C_35,college_C,job_76,0.305,2,7,1.7,1,2,0.558
fresh_college_C_36,college_C,job_43,0.522,5,5,2.6,4,5,0.736
fresh_college_C_36,college_C,job_62,0.295,2,7,4.2,2,3,0.774
fresh_college_C_36,college_C,job_88,0.701,4,4,3.7,2,4,0.561
fresh_college_C_36,college_C,job_92,0.669,5,3,1.7,2,8,0.351
fresh_college_C_36,college_C,job_95,0.304,1,9,4.7,2,2,0.678
fresh_college_C_36,college_C,job_14,0.431,2,6,1.2,4,3,0.387
fresh_college_C_36,college_C,job_54,0.31,2,8,3.0,3,2,0.512
fresh_college_C_36,college_C,job_75,0.712,6,4,3.6,1,9,0.47
fresh_college_C_36,college_C,job_20,0.343,2,6,1.4,1,2,0.524
fresh_college_C_36,college_C,job_68,0.337,3,6,1.5,1,6,0.469
fresh_college_C_36,college_C,job_48,0.297,1,9,2.7,2,2,0.432
fresh_college_C_37,college_C,job_83,0.696,5,6,1.2,1,7,0.721
fresh_college_C_37,college_C,job_7,0.509,4,5,4.6,3,5,0.534
fresh_college_C_37,college_C,job_18,0.411,4,5,2.7,4,6,0.433
fresh_college_C_37,college_C,job_27,0.632,5,6,1.8,5,7,0.554
fresh_college_C_37,college_C,job_19,0.454,3,8,2.9,3,4,0.574
fresh_college_C_37,college_C,job_71,0.641,5,6,3.6,5,7,0.736
fresh_college_C_37,college_C,job_20,0.281,2,7,4.0,3,2,0.74
fresh_college_C_37,college_C,job_13,0.558,3,6,2.1,5,4,0.399
fresh_college_C_37,college_C,job_82,0.594,5,3,1.2,1,7,0.775
fresh_college_C_37,college_C,job_58,0.306,3,6,3.6,4,4,0.404
fresh_college_C_37,college_C,job_93,0.582,3,8,3.9,4,6,0.795
fresh_college_C_37,college_C,job_63,0.62,5,5,3.3,5,8,0.47
fresh_college_C_37,college_C,job_28,0.491,4,7,1.8,1,4,0.605
fresh_college_C_37,college_C,job_26,0.715,6,2,2.0,5,9,0.451
fresh_college_C_37,college_C,job_94,0.499,4,6,2.9,5,5,0.387
fresh_college_C_38,college_C,job_7,0.385,4,6,3.1,1,4,0.423
fresh_college_C_38,college_C,job_50,0.512,4,7,5.0,3,7,0.421
fresh_college_C_38,college_C,job_77,0.687,5,4,2.9,5,6,0.508
fresh_college_C_38,college_C,job_41,0.706,6,2,1.8,5,9,0.508
fresh_college_C_38,college_C,job_11,0.509,5,4,1.4,1,7,0.64
fresh_college_C_38,college_C,job_99,0.344,3,8,2.5,2,4,0.561
fresh_college_C_38,college_C,job_10,0.393,4,6,2.2,2,6,0.368
fresh_college_C_38,college_C,job_26,0.62,3,6,3.5,2,6,0.642
fresh_college_C_38,college_C,job_6,0.314,1,9,2.6,5,2,0.58
fresh_college_C_38,college_C,job_59,0.626,5,4,1.9,4,7,0.593
fresh_college_C_38,college_C,job_84,0.299,2,8,1.6,5,4,0.606
fresh_college_C_39,college_C,job_54,0.614,3,6,2.1,5,5,0.451
fresh_college_C_39,college_C,job_61,0.701,6,4,2.8,3,6,0.799
fresh_college_C_39,college_C,job_93,0.628,4,6,3.6,1,5,0.431
fresh_college_C_39,college_C,job_38,0.591,4,7,4.6,3,5,0.398
fresh_college_C_39,college_C,job_44,0.44,3,5,3.3,4,4,0.669
fresh_college_C_39,college_C,job_69,0.625,6,3,5.0,2,9,0.736
fresh_college_C_39,college_C,job_15,0.329,3,8,4.0,2,6,0.637
fresh_college_C_39,college_C,job_60,0.578,3,6,4.0,1,6,0.772
fresh_college_C_39,college_C,job_57,0.494,2,6,4.2,2,3,0.576
fresh_college_C_39,college_C,job_43,0.611,5,6,2.0,3,6,0.575
fresh_college_C_39,college_C,job_95,0.633,4,7,1.7,2,6,0.405
fresh_college_C_39,college_C,job_66,0.66,4,4,4.8,1,5,0.39
fresh_college_C_40,college_C,job_7,0.695,6,3,4.1,1,7,0.504
fresh_college_C_40,college_C,job_92,0.274,3,8,1.6,2,6,0.425
fresh_college_C_40,college_C,job_82,0.258,2,7,4.6,1,4,0.394
fresh_college_C_40,college_C,job_91,0.47,3,5,2.6,3,4,0.786
fresh_college_C_40,college_C,job_39,0.379,2,9,1.1,3,5,0.732
fresh_college_C_40,college_C,job_52,0.316,3,6,3.9,3,3,0.357
fresh_college_C_40,college_C,job_77,0.489,3,6,2.3,2,5,0.362
fresh_college_C_40,college_C,job_72,0.549,5,4,2.0,2,6,0.491
fresh_college_C_40,college_C,job_87,0.702,6,2,4.3,2,7,0.432
fresh_college_C_40,college_C,job_25,0.409,4,4,1.9,4,4,0.647
fresh_college_C_40,college_C,job_11,0.622,4,5,3.8,2,7,0.422
fresh_college_C_41,college_C,job_65,0.525,5,3,2.2,1,6,0.663
fresh_college_C_41,college_C,job_96,0.669,4,5,3.6,4,5,0.774
fresh_college_C_41,college_C,job_93,0.603,5,3,4.6,5,6,0.387
fresh_college_C_41,college_C,job_63,0.312,2,7,2.3,3,5,0.711
fresh_college_C_41,college_C,job_40,0.615,5,5,3.4,2,5,0.578
fresh_college_C_41,college_C,job_45,0.299,1,7,3.3,1,3,0.686
fresh_college_C_41,college_C,job_86,0.532,3,8,3.4,4,5,0.754
fresh_college_C_41,college_C,job_67,0.361,2,8,2.6,2,5,0.384
fresh_college_C_41,college_C,job_83,0.406,3,8,4.6,2,5,0.71
fresh_college_C_41,college_C,job_14,0.383,3,8,3.6,5,5,0.486
fresh_college_C_41,college_C,job_74,0.518,5,4,4.2,5,7,0.625
fresh_college_C_42,college_C,job_50,0.416,4,7,2.3,2,6,0.41
fresh_college_C_42,college_C,job_40,0.661,5,6,2.2,1,8,0.548
fresh_college_C_42,college_C,job_92,0.611,3,5,1.8,4,6,0.443
fresh_college_C_42,college_C,job_80,0.64,4,7,2.7,1,7,0.659
fresh_college_C_42,college_C,job_4,0.561,3,6,3.2,3,6,0.56
fresh_college_C_42,college_C,job_82,0.441,2,6,2.7,5,3,0.546
fresh_college_C_42,college_C,job_8,0.304,1,8,1.4,1,3,0.694
fresh_college_C_42,college_C,job_35,0.259,1,7,2.0,5,2,0.663
fresh_college_C_42,college_C,job_96,0.593,3,8,3.6,2,5,0.362
fresh_college_C_42,college_C,job_47,0.321,2,7,3.8,3,2,0.597
fresh_college_C_42,college_C,job_3,0.698,6,5,3.3,3,9,0.477
fresh_college_C_42,college_C,job_98,0.396,2,9,3.4,1,4,0.351
fresh_college_C_42,college_C,job_57,0.54,5,5,3.7,5,6,0.481
fresh_college_C_42,college_C,job_59,0.711,5,6,3.5,5,8,0.666
fresh_college_C_42,college_C,job_18,0.506,5,5,1.2,4,6,0.503
fresh_college_C_42,college_C,job_39,0.4,4,7,3.3,2,5,0.784
fresh_college_C_43,college_C,job_62,0.489,3,8,2.2,5,4,0.755
fresh_college_C_43,college_C,job_55,0.6,4,4,2.4,3,7,0.612
fresh_college_C_43,college_C,job_41,0.593,3,6,1.3,3,6,0.787
fresh_college_C_43,college_C,job_91,0.308,1,7,3.1,3,1,0.68
fresh_college_C_43,college_C,job_10,0.305,2,7,3.5,2,5,0.692
fresh_college_C_43,college_C,job_33,0.673,5,6,1.6,2,5,0.465
fresh_college_C_43,college_C,job_37,0.464,3,8,2.7,1,5,0.567
fresh_college_C_43,college_C,job_73,0.441,3,7,3.4,1,4,0.642
fresh_college_C_43,college_C,job_81,0.432,3,8,2.4,5,4,0.728
fresh_college_C_43,college_C,job_52,0.673,4,7,2.9,3,5,0.427
fresh_college_C_43,college_C,job_74,0.642,6,3,3.7,3,9,0.574
fresh_college_C_43,college_C,job_59,0.583,5,3,3.8,1,5,0.786
fresh_college_C_43,college_C,job_2,0.525,3,8,1.8,3,6,0.599
fresh_college_C_43,college_C,job_71,0.27,3,7,3.4,2,6,0.414
fresh_college_C_43,college_C,job_16,0.614,4,5,4.9,5,5,0.551
fresh_college_C_43,college_C,job_44,0.425,4,7,2.3,1,5,0.679
fresh_college_C_44,college_C,job_8,0.381,2,7,1.4,3,5,0.585
fresh_college_C_44,college_C,job_38,0.333,1,8,2.1,5,3,0.597
fresh_college_C_44,college_C,job_22,0.353,3,7,2.7,5,5,0.42
fresh_college_C_44,college_C,job_98,0.573,4,4,2.1,5,5,0.599
fresh_college_C_44,college_C,job_45,0.266,3,7,3.3,4,6,0.54
fresh_college_C_44,college_C,job_95,0.342,1,8,4.8,4,1,0.442
fresh_college_C_44,college_C,job_92,0.307,1,10,3.7,4,2,0.726
fresh_college_C_44,college_C,job_31,0.371,3,8,2.1,4,5,0.5
fresh_college_C_44,college_C,job_75,0.506,4,7,3.5,2,7,0.765
fresh_college_C_44,college_C,job_71,0.584,4,5,3.4,4,5,0.554
fresh_college_C_44,college_C,job_33,0.628,6,5,3.4,3,9,0.488
fresh_college_C_44,college_C,job_32,0.398,4,4,2.5,5,4,0.438
fresh_college_C_44,college_C,job_0,0.384,3,6,1.0,3,6,0.548
fresh_college_C_44,college_C,job_82,0.624,4,4,2.0,5,4,0.383
fresh_college_D_0,college_D,job_72,0.408,2,9,1.3,3,3,0.605
fresh_college_D_0,college_D,job_44,0.423,4,5,3.1,1,4,0.742
fresh_college_D_0,college_D,job_81,0.831,5,6,2.5,4,8,0.724
fresh_college_D_0,college_D,job_65,0.445,2,9,3.4,4,4,0.711
fresh_college_D_0,college_D,job_14,0.432,2,6,2.8,4,4,0.579
fresh_college_D_0,college_D,job_57,0.625,4,4,3.0,5,5,0.807
fresh_college_D_0,college_D,job_91,0.484,2,9,4.0,2,3,0.892
fresh_college_D_0,college_D,job_46,0.715,6,2,4.2,4,6,0.74
fresh_college_D_0,college_D,job_77,0.679,4,7,1.8,5,4,0.552
fresh_college_D_0,college_D,job_34,0.536,4,6,3.4,5,6,0.779
fresh_college_D_0,college_D,job_18,0.78,6,2,3.5,3,6,0.828
fresh_college_D_0,college_D,job_55,0.413,2,7,2.4,5,3,0.644
fresh_college_D_0,college_D,job_40,0.542,3,7,4.9,3,3,0.526
fresh_college_D_1,college_D,job_11,0.604,5,6,4.2,3,7,0.564
fresh_college_D_1,college_D,job_72,0.536,5,5,4.3,2,5,0.866
fresh_college_D_1,college_D,job_28,0.797,6,5,2.1,2,9,0.628
fresh_college_D_1,college_D,job_8,0.529,3,7,3.6,3,4,0.783
fresh_college_D_1,college_D,job_36,0.541,3,7,1.3,4,5,0.843
fresh_college_D_1,college_D,job_6,0.422,3,6,2.1,4,4,0.764
fresh_college_D_1,college_D,job_65,0.744,4,5,2.1,1,5,0.597
fresh_college_D_1,college_D,job_9,0.734,5,5,1.8,3,7,0.774
fresh_college_D_1,college_D,job_64,0.461,3,8,1.3,5,5,0.588
fresh_college_D_1,college_D,job_31,0.737,5,6,3.5,2,6,0.679
fresh_college_D_1,college_D,job_50,0.795,5,5,3.7,2,7,0.721
fresh_college_D_1,college_D,job_77,0.743,4,7,1.5,3,6,0.618
fresh_college_D_1,college_D,job_61,0.417,3,6,4.4,5,3,0.838
fresh_college_D_1,college_D,job_35,0.683,4,4,3.9,3,4,0.635
fresh_college_D_1,college_D,job_27,0.66,6,4,2.4,2,9,0.687
fresh_college_D_1,college_D,job_95,0.464,3,8,1.7,5,3,0.631
fresh_college_D_1,college_D,job_81,0.602,4,5,3.3,1,5,0.723
fresh_college_D_2,college_D,job_40,0.751,6,2,3.3,1,6,0.659
fresh_college_D_2,college_D,job_17,0.648,5,4,4.7,2,7,0.83
fresh_college_D_2,college_D,job_63,0.645,5,3,1.6,1,5,0.801
fresh_college_D_2,college_D,job_76,0.518,4,4,3.9,2,5,0.717
fresh_college_D_2,college_D,job_93,0.537,5,6,1.4,5,6,0.628
fresh_college_D_2,college_D,job_37,0.66,5,5,3.1,4,8,0.587
fresh_college_D_2,college_D,job_48,0.718,5,3,2.9,1,6,0.8
fresh_college_D_2,college_D,job_65,0.62,3,5,4.4,2,5,0.591
fresh_college_D_2,college_D,job_67,0.834,7,2,4.0,3,8,0.674
fresh_college_D_2,college_D,job_98,0.818,7,3,4.8,5,8,0.811
fresh_college_D_2,college_D,job_10,0.642,4,6,1.0,2,5,0.857
fresh_college_D_2,college_D,job_53,0.644,4,6,4.2,5,4,0.651
fresh_college_D_2,college_D,job_5,0.596,4,4,1.6,3,5,0.591
fresh_college_D_2,college_D,job_39,0.736,5,3,1.4,1,5,0.863
fresh_college_D_3,college_D,job_33,0.843,6,3,2.0,5,8,0.861
fresh_college_D_3,college_D,job_37,0.561,5,5,4.9,3,7,0.641
fresh_college_D_3,college_D,job_86,0.764,6,3,4.1,1,6,0.79
fresh_college_D_3,college_D,job_9,0.563,3,5,2.9,2,5,0.649
fresh_college_D_3,college_D,job_60,0.557,5,4,4.2,1,6,0.638
fresh_college_D_3,college_D,job_39,0.634,6,5,4.9,3,6,0.839
fresh_college_D_3,college_D,job_98,0.648,4,6,1.0,1,4,0.763
fresh_college_D_3,college_D,job_18,0.744,6,4,4.3,2,9,0.893
fresh_college_D_3,college_D,job_6,0.472,4,5,4.5,1,4,0.681
fresh_college_D_3,college_D,job_69,0.711,5,6,4.6,1,6,0.659
fresh_college_D_3,college_D,job_52,0.662,6,3,4.2,5,8,0.596
fresh_college_D_3,college_D,job_8,0.534,3,8,4.6,1,5,0.538
fresh_college_D_4,college_D,job_58,0.489,2,9,5.0,4,3,0.513
fresh_college_D_4,college_D,job_13,0.419,4,6,3.0,2,4,0.685
