candidate_id,job_id,day,skill_score,exp_years,group,job_seniority,job_comp_level,relevance,shortlisted,clicked,applied,query_id
2134,120,4,0.8231338059867391,8,B,5,2.101964318478827,2,0,1,1,2134
3873,190,8,-1.3355450807606437,11,B,11,0.023609173072386358,0,0,0,0,3873
1209,85,11,-2.2829533713659926,4,A,0,1.1211379724520003,0,0,0,0,1209
675,236,19,-0.035498778266983604,3,B,6,0.11874056595735596,0,0,0,0,675
3298,90,29,0.49682194512333056,5,A,13,1.3508586614348375,0,0,0,0,3298
3682,109,17,-0.2347427962253789,14,A,5,-1.1685272118780141,1,0,1,0,3682
2120,87,0,0.840097637214346,11,B,6,0.3619839164254979,3,1,1,1,2120
1788,62,19,0.8276318014627417,9,B,8,1.243696677197339,2,0,1,1,1788
1469,25,2,-0.01691985973556853,3,A,6,-0.35313177260667983,1,0,1,0,1469
2390,56,3,1.3605618613577624,7,A,10,-0.259533255188154,2,0,1,1,2390
1,282,11,-0.004965368265851146,4,A,4,0.5122417581247657,1,0,1,0,1
2826,144,26,1.0331239804212338,2,A,11,-0.5809621713613394,0,0,0,0,2826
2635,129,13,-1.0618780211241843,9,B,2,-0.20974786268698412,0,0,0,0,2635
133,100,25,-0.6351038724703052,4,A,3,1.155665689777979,0,0,0,0,133
3017,58,8,-1.597797418718835,10,A,5,-0.5247213998552891,0,0,0,0,3017
3065,292,15,-0.60959543780784,1,A,0,-0.7563860202710602,2,0,1,1,3065
1115,210,8,-1.8086082113979494,8,A,14,0.22657122325581133,0,0,0,0,1115
2248,234,8,-0.6565292252952809,0,B,5,-0.4997194720984907,0,0,0,0,2248
1299,7,18,-1.5237238227321985,11,B,13,0.868282896474312,0,0,0,0,1299
598,123,6,-0.23858462272122327,11,B,13,2.1299812140481413,0,0,0,0,598
2649,130,19,1.2882645260832357,13,A,6,1.7835889920603971,3,1,1,1,2649
2015,285,11,0.8707986829333522,6,A,14,-1.6848779235371936,0,0,0,0,2015
3068,270,15,-1.1877333035573725,9,B,10,1.0224117325304414,0,0,0,0,3068
790,258,5,0.49151815931081067,11,A,12,-2.5230110219797686,0,0,0,0,790
614,251,14,-0.7765864312859958,0,B,0,0.06293159362950683,0,0,0,0,614
3879,162,3,-0.3529476296984002,2,B,1,-2.176370503667526,1,0,1,0,3879
617,296,20,0.657169614131833,0,B,4,-0.09418012269389842,3,1,1,1,617
993,58,14,-0.0009028339972982567,12,A,5,-0.5247213998552891,1,0,1,0,993
2145,127,26,-1.573629970682252,1,B,11,0.2790937243866138,0,0,0,0,2145
3225,108,24,0.9847758749084993,5,B,13,-0.3402842096627109,1,0,1,0,3225
3021,235,28,0.2871996468394404,0,B,2,0.5447180061890025,2,0,1,1,3021
449,263,21,0.11224129724061226,3,A,14,0.18567589467553638,0,0,0,0,449
837,44,25,0.44657220634499556,1,B,3,1.0572779941856605,3,1,1,1,837
326,191,0,-1.1880679760957022,5,A,3,-0.5984587968155268,0,0,0,0,326
3912,202,4,-0.44595920116488624,4,B,1,0.8118135221962155,1,0,1,0,3912
290,241,3,0.8980586868367981,6,A,11,1.5242479695944005,1,0,1,0,290
3965,266,12,0.24582522706221174,7,A,14,1.5962041344347628,0,0,0,0,3965
466,4,4,0.6088685998015129,8,B,9,0.4901838502241944,1,0,1,0,466
2004,71,13,-0.41736624558684343,0,B,1,-0.750959856208773,1,0,1,0,2004
3763,167,20,0.09117622995188956,4,B,8,-0.7641231090888853,1,0,1,0,3763
463,47,15,1.246109113547895,6,A,1,-0.03678344994308381,1,0,1,0,463
681,89,10,0.741019696164929,1,A,12,-0.9693208383499737,0,0,0,0,681
3322,114,25,-0.6960809103530187,3,A,5,0.2490738652774208,0,0,0,0,3322
3150,227,17,0.3151327087481568,0,A,8,-1.5472006033800028,0,0,0,0,3150
1391,61,1,-1.8823555258325515,3,A,0,-0.2197022010662719,0,0,0,0,1391
3254,100,12,-0.18507415436123398,3,A,3,1.155665689777979,2,0,1,1,3254
2027,11,23,1.3010527975271318,0,A,7,-1.1866842990005686,0,0,0,0,2027
1056,107,12,0.8290648135351267,5,A,7,0.1226569623746795,1,0,1,0,1056
2533,245,13,0.42141343543106957,10,B,10,0.5692776723258963,2,0,1,1,2533
2315,134,18,2.4375079066096488,0,A,10,-1.1153743502128144,1,0,1,0,2315
3771,247,18,0.42324906596525724,3,B,1,-0.13007471083394972,1,0,1,0,3771
1097,202,6,-1.131340568867631,11,B,1,0.8118135221962155,0,0,0,0,1097
365,176,25,-0.5611751406538557,4,A,14,0.2992415301392827,0,0,0,0,365
1005,60,8,0.24831295724050578,7,B,6,-0.4387893862297032,0,0,0,0,1005
1940,58,24,1.3277175135714363,3,A,5,-0.5247213998552891,1,0,1,0,1940
2989,34,8,0.3198873613266371,13,B,12,0.26042349869809717,0,0,0,0,2989
1144,58,22,0.6948449543631086,1,B,5,-0.5247213998552891,1,0,1,0,1144
3461,265,16,-0.25271971270115196,7,A,12,-0.1669336033414513,0,0,0,0,3461
2350,133,0,-1.8621818600860927,11,A,2,0.8250297872547994,0,0,0,0,2350
76,182,0,0.4890519444162596,11,A,12,-0.4517522112393399,0,0,0,0,76
795,86,15,0.4348563369752469,7,B,2,0.6127228031166725,3,1,1,1,795
2210,39,8,-0.9847337008154013,10,A,1,0.23148403419282595,1,0,1,0,2210
702,34,11,0.7278717375259459,6,B,12,0.26042349869809717,0,0,0,0,702
1808,128,3,0.15564212700607533,4,A,12,0.12825672178390116,0,0,0,0,1808
2481,57,18,0.5647313804547575,12,A,7,-0.4175243201912557,2,0,1,1,2481
3810,188,28,-0.3376083493839568,0,B,4,-0.9992871525883633,1,0,1,0,3810
3685,203,6,-1.4401894815880927,0,A,7,-0.07384519292731162,0,0,0,0,3685
3895,292,22,-1.1530860813743111,4,B,0,-0.7563860202710602,1,0,1,0,3895
1192,109,20,1.84475498540652,5,A,5,-1.1685272118780141,2,0,1,1,1192
3182,144,12,0.20782360412578574,0,A,11,-0.5809621713613394,0,0,0,0,3182
1087,274,11,-0.4448409678655085,11,A,9,1.4477110484484539,0,0,0,0,1087
521,259,12,-0.7484178223259444,14,A,4,-1.3831069137652194,1,0,1,0,521
631,12,28,0.19070281535622258,3,A,9,0.3759916785616394,1,0,1,0,631
290,283,28,0.8980586868367981,2,A,10,1.639160015044698,1,0,1,0,290
1108,104,12,-0.7742076252588657,7,A,5,0.24388295764826556,0,0,0,0,1108
3782,282,4,-0.6516089623358672,9,B,4,0.5122417581247657,0,0,0,0,3782
2680,210,15,-0.2636311754299949,4,A,14,0.22657122325581133,0,0,0,0,2680
403,177,13,-0.25143091552955643,0,A,14,-0.6017739681741501,0,0,0,0,403
1309,179,15,-0.6406646933035142,2,A,7,1.1187781933529881,0,0,0,0,1309
1687,180,17,-0.14448477651882274,0,A,3,0.8273530804638847,0,0,0,0,1687
375,289,12,-0.1655426253125277,9,B,14,0.8173101803050393,0,0,0,0,375
1415,4,24,1.7929650856721095,4,B,9,0.4901838502241944,3,1,1,1,1415
3608,65,7,-1.276542656697393,14,B,12,-0.09637067505039695,0,0,0,0,3608
174,166,27,0.1362000178845666,5,B,7,0.04366199569637617,1,0,1,0,174
1114,164,9,-0.1188706566671545,0,A,14,0.5517034907365537,0,0,0,0,1114
2203,174,15,-0.12312551834603741,13,B,9,0.6797827939141837,1,0,1,0,2203
3606,0,12,2.1441451297846728,5,A,12,0.9660587909822879,2,0,1,1,3606
1628,109,25,-0.062826373988762,0,A,5,-1.1685272118780141,0,0,0,0,1628
3406,11,28,0.3565731451799557,2,B,7,-1.1866842990005686,1,0,1,0,3406
893,249,3,0.071876180102668,7,A,12,-0.5350144170407346,0,0,0,0,893
814,145,12,-2.020272702480875,10,B,1,2.1924809592115624,0,0,0,0,814
986,171,27,-0.8152014504441955,4,A,2,0.6469266067685002,3,1,1,1,986
237,181,6,-1.418160682168752,11,A,1,-0.7612632569154476,0,0,0,0,237
1331,52,26,-0.6515434531204779,5,A,4,-0.7670782286542074,0,0,0,0,1331
1155,285,15,0.32166369220986396,9,B,14,-1.6848779235371936,0,0,0,0,1155
2214,93,11,2.9786206505743733,9,A,9,-0.7673610550118658,1,0,1,0,2214
75,103,1,2.802191825660094,10,B,11,0.591226246722915,1,0,1,0,75
163,227,21,0.12329710286963186,4,B,8,-1.5472006033800028,0,0,0,0,163
1680,186,13,-0.6629110918517425,14,A,3,-0.688502226140541,1,0,1,0,1680
610,164,27,1.264254619267204,5,A,14,0.5517034907365537,1,0,1,0,610
789,128,26,-0.05060183619047457,5,B,12,0.12825672178390116,0,0,0,0,789
1862,68,14,-0.46888074965259124,5,B,11,-1.146640057559744,0,0,0,0,1862
510,240,17,1.025916721254949,3,A,4,0.6503196855739495,1,0,1,0,510
1437,2,17,1.3305835093619933,12,A,6,-0.07493043772486035,2,0,1,1,1437
1866,236,4,1.0343316569919239,14,B,6,0.11874056595735596,3,1,1,1,1866
546,274,23,-0.43998513309630893,6,A,9,1.4477110484484539,0,0,0,0,546
60,91,10,-0.6288846266806212,11,A,14,1.8118778157577697,0,0,0,0,60
3840,139,6,0.09702232636260498,6,B,5,0.005250413151141766,1,0,1,0,3840
900,12,0,0.5409386306522056,10,B,9,0.3759916785616394,2,0,1,1,900
949,73,20,-2.1682646336429787,4,A,10,-0.3636981151259927,0,0,0,0,949
2259,264,21,1.6150392572242824,3,B,14,0.9064987800710876,0,0,0,0,2259
1755,81,27,-0.1549923621075935,6,A,6,1.5263180484102963,0,0,0,0,1755
2742,289,12,0.42147480215768135,7,A,14,0.8173101803050393,0,0,0,0,2742
2192,48,9,2.777030018898393,3,B,14,1.8178044597441148,2,0,1,1,2192
2749,63,4,-0.27725044592739184,1,A,10,1.6616910899529298,0,0,0,0,2749
3869,98,16,1.1055782432660555,12,B,0,-2.294961533817436,2,0,1,1,3869
281,133,28,-1.4124378975062128,3,A,2,0.8250297872547994,0,0,0,0,281
3995,91,6,0.5772891446491413,6,B,14,1.8118778157577697,0,0,0,0,3995
2296,179,1,-0.12345619204807981,6,B,7,1.1187781933529881,0,0,0,0,2296
2392,179,18,0.4431249277469576,7,B,7,1.1187781933529881,1,0,1,0,2392
3877,31,20,1.2232795919423083,6,B,7,0.24825086673071484,3,1,1,1,3877
3895,151,13,-1.1530860813743111,10,B,11,-1.5290942414301956,0,0,0,0,3895
1025,294,9,-1.3485075654252234,5,B,5,-0.11581701333426571,0,0,0,0,1025
3204,228,7,0.7395894807514118,10,A,3,1.1134558472665252,3,1,1,1,3204
2376,103,17,-0.7014533880763274,6,B,11,0.591226246722915,0,0,0,0,2376
2681,294,4,-0.42498618253201464,6,A,5,-0.11581701333426571,1,0,1,0,2681
1604,18,18,0.5521021649350195,4,B,4,1.389955161743872,3,1,1,1,1604
1057,105,0,0.4396225986350423,9,B,12,-0.34065723398523395,0,0,0,0,1057
231,131,19,0.1752653790892617,8,A,13,-0.8755625777005117,0,0,0,0,231
2329,117,14,0.1494329227383459,5,B,3,-0.7447713252147918,2,0,1,1,2329
801,275,12,0.13423206962561435,3,A,5,-1.0719641376972444,0,0,0,0,801
2773,0,15,-0.7535722346999232,9,A,12,0.9660587909822879,0,0,0,0,2773
2052,191,12,-0.8256046927184997,12,A,3,-0.5984587968155268,1,0,1,0,2052
2444,46,4,0.7744123525075539,2,A,8,-1.0651442459123521,1,0,1,0,2444
3577,65,8,-1.240523400736151,12,B,12,-0.09637067505039695,0,0,0,0,3577
2221,294,8,-0.20841876500041087,1,A,5,-0.11581701333426571,0,0,0,0,2221
364,288,23,0.6548707670216672,4,A,6,1.0061807010448143,2,0,1,1,364
1560,286,6,-1.8972987731316373,12,B,14,0.029125102172164956,0,0,0,0,1560
2115,5,29,0.7025295803488821,0,B,4,0.036689556282928526,2,0,1,1,2115
2368,149,12,-0.675857275628947,0,B,6,-1.5432212002952308,1,0,1,0,2368
2911,242,8,1.3255533747197892,10,A,4,-0.7230255127864578,3,1,1,1,2911
1438,270,4,-0.625117621460735,12,B,10,1.0224117325304414,0,0,0,0,1438
1805,212,5,-0.17642109313202892,7,B,2,-2.108979023285913,1,0,1,0,1805
657,252,29,0.03702557816214311,5,A,11,0.19410978600540166,0,0,0,0,657
2135,282,22,-0.08149116829650807,0,B,4,0.5122417581247657,2,0,1,1,2135
3124,82,22,1.7499217577462143,5,A,1,0.8424142106280398,0,0,0,0,3124
1918,288,16,0.24685662769771055,14,B,6,1.0061807010448143,1,0,1,0,1918
2096,65,24,-2.974082692108655,0,A,12,-0.09637067505039695,0,0,0,0,2096
2152,86,6,-1.0254365694832626,11,A,2,0.6127228031166725,1,0,1,0,2152
3993,132,29,1.4428154548346261,4,A,8,0.4746765336912289,3,1,1,1,3993
381,1,14,0.587965235715295,6,A,11,-0.0479663721235696,1,0,1,0,381
2229,232,1,0.046082974614003056,11,B,12,-0.9365610833288549,0,0,0,0,2229
2502,259,22,0.3591315464306536,0,A,4,-1.3831069137652194,1,0,1,0,2502
2139,100,2,-0.6566368017309041,5,A,3,1.155665689777979,1,0,1,0,2139
968,91,28,-0.646567315426073,0,A,14,1.8118778157577697,0,0,0,0,968
1662,86,29,-1.018722165192588,1,A,2,0.6127228031166725,0,0,0,0,1662
6,118,15,1.04333471223595,2,A,10,0.5475053966164938,0,0,0,0,6
1618,271,6,0.22016578685731222,1,A,6,-0.2662653797459779,1,0,1,0,1618
2421,135,1,0.2479437749167865,13,B,1,-0.5324320300354562,3,1,1,1,2421
1190,260,7,-1.4302002447908204,11,A,10,-1.39535884898106,0,0,0,0,1190
2115,179,3,0.7025295803488821,1,B,7,1.1187781933529881,2,0,1,1,2115
910,262,25,0.07180549159387038,0,A,12,-0.20047255492749133,0,0,0,0,910
3809,172,12,-0.5516161117361231,3,B,6,1.1245663784979731,0,0,0,0,3809
3881,195,17,-0.08931617388584016,12,A,13,0.662383644937466,0,0,0,0,3881
1879,86,16,2.021362499746812,5,A,2,0.6127228031166725,1,0,1,0,1879
2561,250,27,-1.0463403546451053,1,A,13,1.9197199217859842,0,0,0,0,2561
3366,222,28,-0.22090214341000364,0,B,7,0.73968489098986,0,0,0,0,3366
2427,84,9,0.8715791927824004,3,A,5,-0.0035933852480327243,3,1,1,1,2427
2385,100,27,-0.7836513172339866,1,A,3,1.155665689777979,0,0,0,0,2385
2726,85,11,-1.1382699961642009,8,B,0,1.1211379724520003,0,0,0,0,2726
1648,130,9,-1.9143103354724333,10,A,6,1.7835889920603971,0,0,0,0,1648
3252,119,12,0.03504635327303151,11,A,5,0.05249574124244498,2,0,1,1,3252
781,144,11,1.5766337754223108,10,A,11,-0.5809621713613394,2,0,1,1,781
3575,65,6,-0.1518184803791228,4,A,12,-0.09637067505039695,0,0,0,0,3575
3070,124,6,-0.23384906768661473,4,A,0,0.2587406771187981,2,0,1,1,3070
1108,261,16,-0.7742076252588657,7,A,11,0.9909324847910682,0,0,0,0,1108
3491,147,25,-2.6863678524870687,2,A,7,0.07783808262751304,0,0,0,0,3491
84,115,22,0.07818210748558983,3,A,2,0.9190527111942098,3,1,1,1,84
3985,286,23,-0.25924858818817403,5,B,14,0.029125102172164956,0,0,0,0,3985
184,57,23,0.4011626052109944,0,A,7,-0.4175243201912557,0,0,0,0,184
464,92,0,2.252940140990888,6,A,14,-0.2631294714982562,2,0,1,1,464
3504,81,29,0.32558509773086936,6,A,6,1.5263180484102963,1,0,1,0,3504
2476,268,8,1.4752763544834149,10,A,3,-0.6180880675095729,1,0,1,0,2476
3521,122,12,-0.11411880009490648,13,B,12,2.0302546215700623,0,0,0,0,3521
2314,33,14,-0.7004731512436154,9,A,3,0.8159019895017934,1,0,1,0,2314
1359,248,23,0.9910809658720954,4,B,5,0.8827137608979102,3,1,1,1,1359
3080,291,14,0.053764333325778665,10,B,3,0.8847999897605329,1,0,1,0,3080
3511,183,4,1.785880028521527,1,A,11,-1.8727000507874507,2,0,1,1,3511
453,40,2,0.08337295805421349,11,A,8,-0.40046301393944217,0,0,0,0,453
1672,189,24,0.09641651421839456,3,A,9,-0.031162758417700775,0,0,0,0,1672
849,288,17,0.3466090032745329,14,A,6,1.0061807010448143,1,0,1,0,849
3460,15,13,-1.052758392062659,9,B,1,0.3886741708287205,1,0,1,0,3460
183,208,4,1.2712628509707942,9,A,7,0.44985826874264007,3,1,1,1,183
1174,91,20,1.0557465212005344,0,B,14,1.8118778157577697,0,0,0,0,1174
2036,281,14,1.055108464402956,6,B,10,1.8830974225598318,2,0,1,1,2036
3504,268,2,0.32558509773086936,14,A,3,-0.6180880675095729,3,1,1,1,3504
2323,243,26,0.23466157658533637,2,B,6,-0.7029805878526854,0,0,0,0,2323
316,72,2,-0.29441439055535024,7,A,4,0.7146746271515992,1,0,1,0,316
373,137,20,-0.1675858691818282,5,A,6,-1.1552480106918903,0,0,0,0,373
3663,51,27,0.3216948962901542,1,B,12,-0.7995264798768494,0,0,0,0,3663
2614,100,7,-0.9267140832052748,4,A,3,1.155665689777979,0,0,0,0,2614
420,142,13,-1.3876899996484502,7,B,12,0.6829084560372205,0,0,0,0,420
912,225,29,1.4344087165423152,0,B,8,-0.2931005200595179,1,0,1,0,912
2456,63,6,-0.5224069883545498,6,A,10,1.6616910899529298,0,0,0,0,2456
2972,23,27,-2.1700209395825043,4,B,8,-0.8048803324711116,0,0,0,0,2972
709,252,11,-0.5145635686926345,8,A,11,0.19410978600540166,0,0,0,0,709
1508,291,5,-1.6149667795460407,6,A,3,0.8847999897605329,0,0,0,0,1508
1259,77,28,0.8661478335254965,3,A,7,0.23778124308225618,2,0,1,1,1259
2800,71,14,-0.5742494014353977,11,A,1,-0.750959856208773,0,0,0,0,2800
220,94,12,0.044031096296146745,6,B,9,0.10980497635628528,0,0,0,0,220
149,193,21,-0.48802181482552254,0,B,9,-0.7940147939695502,0,0,0,0,149
3854,174,14,1.3887986496728644,8,A,9,0.6797827939141837,1,0,1,0,3854
484,167,2,1.1139442611292143,10,A,8,-0.7641231090888853,1,0,1,0,484
3701,129,16,1.864052050618261,13,A,2,-0.20974786268698412,1,0,1,0,3701
364,87,18,0.6548707670216672,11,A,6,0.3619839164254979,3,1,1,1,364
3992,5,26,-0.2357771451300726,4,A,4,0.036689556282928526,1,0,1,0,3992
2772,74,11,1.7954688009441815,3,A,4,0.012459595747880525,1,0,1,0,2772
1744,107,28,-0.1055635810803526,1,B,7,0.1226569623746795,1,0,1,0,1744
3115,286,21,0.39955285867451185,2,A,14,0.029125102172164956,0,0,0,0,3115
3528,293,15,0.7722832890107413,5,A,9,2.075354335595382,1,0,1,0,3528
1298,177,26,-1.475954093384452,6,A,14,-0.6017739681741501,0,0,0,0,1298
859,126,8,-0.19091320381032323,4,A,7,1.0371712389785723,0,0,0,0,859
2924,129,20,-1.0167994521572123,3,A,2,-0.20974786268698412,0,0,0,0,2924
2945,103,16,-0.9338295766583669,8,B,11,0.591226246722915,0,0,0,0,2945
3789,33,13,1.4205208156102493,4,B,3,0.8159019895017934,1,0,1,0,3789
1377,253,15,-0.501014013395357,2,A,1,1.222891339083032,1,0,1,0,1377
271,46,11,-0.6032693016990295,2,A,8,-1.0651442459123521,0,0,0,0,271
1541,264,7,-1.3135438918065652,11,B,14,0.9064987800710876,0,0,0,0,1541
382,126,0,0.14372812681033814,14,A,7,1.0371712389785723,1,0,1,0,382
3586,248,9,-1.1581618753447867,3,B,5,0.8827137608979102,0,0,0,0,3586
3200,234,20,-0.332438297900032,1,B,5,-0.4997194720984907,0,0,0,0,3200
1794,232,19,0.678286630072594,1,B,12,-0.9365610833288549,0,0,0,0,1794
3355,247,3,0.18555562292321298,9,B,1,-0.13007471083394972,2,0,1,1,3355
2459,287,18,-0.3942745891614065,3,A,3,0.3868251684966198,1,0,1,0,2459
581,284,0,-0.3718501662759629,11,A,12,-0.8262973808594033,0,0,0,0,581
3029,14,17,0.5679041357724928,13,A,2,-1.8918368966161692,2,0,1,1,3029
1709,250,6,0.04831813210228227,2,A,13,1.9197199217859842,0,0,0,0,1709
1819,66,7,0.7480977449099085,2,A,11,-0.7995753527105873,0,0,0,0,1819
3184,159,2,0.33379756291467066,12,A,7,0.9828989855157966,0,0,0,0,3184
3829,38,10,-0.5152819706137826,0,A,9,-0.40216532941749844,0,0,0,0,3829
62,23,15,-1.5698195128766215,7,B,8,-0.8048803324711116,0,0,0,0,62
2248,94,25,-0.6565292252952809,0,B,9,0.10980497635628528,0,0,0,0,2248
3807,295,13,-1.7153464947072512,2,B,13,-0.5132832083728852,0,0,0,0,3807
707,97,2,-0.6873143158628925,5,A,4,0.5242850429062379,0,0,0,0,707
38,126,7,1.5685336676461867,10,B,7,1.0371712389785723,2,0,1,1,38
719,79,15,0.6774116659417867,13,B,3,-0.1790032761900727,3,1,1,1,719
3530,115,6,2.2950205860672965,4,B,2,0.9190527111942098,0,0,0,0,3530
2285,96,27,-0.2504311411019848,3,A,13,-1.4226991403103793,0,0,0,0,2285
982,122,8,1.0822490115799455,4,A,12,2.0302546215700623,0,0,0,0,982
2929,34,7,0.1814458054293698,13,A,12,0.26042349869809717,0,0,0,0,2929
1239,295,20,-1.0260698015246905,1,A,13,-0.5132832083728852,0,0,0,0,1239
2865,272,0,0.7187925057222679,6,B,6,-0.803461391542919,2,0,1,1,2865
87,181,26,-0.3328811763022821,6,B,1,-0.7612632569154476,2,0,1,1,87
375,61,28,-0.1655426253125277,4,B,0,-0.2197022010662719,3,1,1,1,375
486,50,18,0.25215539946861903,12,B,6,0.6710635710820133,1,0,1,0,486
1423,278,11,0.8874206332968624,13,B,13,0.7961199627495618,1,0,1,0,1423
2994,164,19,0.3792920779831994,14,A,14,0.5517034907365537,1,0,1,0,2994
567,299,8,-0.29487952100001663,10,B,11,-0.5487563848645305,0,0,0,0,567
3200,76,12,-0.332438297900032,2,B,10,-0.1492460181858711,0,0,0,0,3200
2540,245,1,0.6943682865271507,7,B,10,0.5692776723258963,0,0,0,0,2540
253,64,9,-1.129498677765437,0,B,11,0.23491649352171048,0,0,0,0,253
747,53,26,-1.5132960134010414,3,B,12,1.469601104286408,0,0,0,0,747
922,96,14,1.867492757612553,7,B,13,-1.4226991403103793,1,0,1,0,922
1418,86,28,0.1341362603641855,3,A,2,0.6127228031166725,3,1,1,1,1418
3212,102,17,-0.8025107588649145,9,A,3,-0.7171344219967419,1,0,1,0,3212
2290,253,19,0.8322223851619219,11,B,1,1.222891339083032,3,1,1,1,2290
1030,127,16,-0.56496373825122,9,A,11,0.2790937243866138,0,0,0,0,1030
3562,134,6,-0.4428317922530085,5,B,10,-1.1153743502128144,0,0,0,0,3562
1175,12,6,-0.14555507081444857,0,B,9,0.3759916785616394,0,0,0,0,1175
1528,119,17,-1.1206518872972826,1,B,5,0.05249574124244498,0,0,0,0,1528
1545,36,3,-0.061002164591777715,11,A,4,0.40241465546316946,1,0,1,0,1545
2641,158,29,-0.4432196921237348,0,A,6,1.335125399329757,0,0,0,0,2641
2523,35,11,0.6114163022522433,5,A,5,-2.2048417442657158,2,0,1,1,2523
786,234,2,-1.6109283853540284,0,A,5,-0.4997194720984907,0,0,0,0,786
1503,95,26,-0.05353640731431968,4,B,0,0.08377318627912,3,1,1,1,1503
2716,3,21,-1.9750364423429074,2,A,11,0.054775871941011876,0,0,0,0,2716
73,16,0,0.1715199048852369,8,B,0,-0.30666189102610114,1,0,1,0,73
2893,56,15,-0.8927379057733716,9,A,10,-0.259533255188154,0,0,0,0,2893
2483,289,28,0.610400805534798,3,B,14,0.8173101803050393,0,0,0,0,2483
445,14,3,-0.3991783356913868,1,A,2,-1.8918368966161692,1,0,1,0,445
1674,129,25,-1.209888700496727,4,B,2,-0.20974786268698412,0,0,0,0,1674
2158,25,28,-2.0241461210831413,3,B,6,-0.35313177260667983,0,0,0,0,2158
1261,143,11,0.9112094036350523,5,A,6,-0.12170996752296205,1,0,1,0,1261
2613,257,24,1.1578686714684066,0,B,5,0.2525719042028337,2,0,1,1,2613
1861,237,14,0.44566576984730216,1,B,5,0.7502883858434026,0,0,0,0,1861
2921,252,22,0.010388880505670613,1,B,11,0.19410978600540166,0,0,0,0,2921
2623,1,11,0.8826995128484488,9,B,11,-0.0479663721235696,0,0,0,0,2623
1755,267,23,-0.1549923621075935,6,A,9,-0.08416057352458792,0,0,0,0,1755
1804,248,20,-0.00019291175015253504,4,B,5,0.8827137608979102,2,0,1,1,1804
3407,166,26,2.031106486489065,2,B,7,0.04366199569637617,1,0,1,0,3407
2280,197,6,0.5427778804322924,2,A,7,2.1736454278185384,0,0,0,0,2280
1343,113,16,0.1708806744015258,2,A,4,-1.971898517939838,1,0,1,0,1343
3803,117,1,0.8764509533411377,14,A,3,-0.7447713252147918,1,0,1,0,3803
3716,254,22,-1.1622196350472072,3,A,12,-0.5185140528452004,0,0,0,0,3716
1525,13,24,-0.8139351867019596,2,A,2,0.6078630715919537,1,0,1,0,1525
1929,272,15,0.27340895379906344,5,A,6,-0.803461391542919,2,0,1,1,1929
2077,225,19,-0.15758151796478118,14,B,8,-0.2931005200595179,2,0,1,1,2077
402,118,9,1.911644215117884,0,B,10,0.5475053966164938,3,1,1,1,402
2482,253,15,0.6274325889332377,11,B,1,1.222891339083032,2,0,1,1,2482
2504,124,3,0.84005982851479,14,B,0,0.2587406771187981,1,0,1,0,2504
2165,246,27,0.2747956281530617,5,A,2,0.4640516824783875,3,1,1,1,2165
2558,119,25,-0.8294216907698616,2,A,5,0.05249574124244498,0,0,0,0,2558
2368,225,19,-0.675857275628947,0,B,8,-0.2931005200595179,0,0,0,0,2368
1865,40,11,-0.6442159536802258,12,B,8,-0.40046301393944217,0,0,0,0,1865
1904,184,1,0.3980352078083294,9,A,3,-0.7072632213049441,2,0,1,1,1904
2210,224,9,-0.9847337008154013,10,A,1,0.8451871121256822,1,0,1,0,2210
3528,118,20,0.7722832890107413,2,A,10,0.5475053966164938,0,0,0,0,3528
3817,115,26,0.5660856954859356,4,A,2,0.9190527111942098,3,1,1,1,3817
3381,93,15,-0.9032254349824846,7,A,9,-0.7673610550118658,0,0,0,0,3381
1838,205,8,0.12270622081908523,7,A,8,0.9923259829377546,0,0,0,0,1838
3528,140,17,0.7722832890107413,5,A,7,1.9571534621172741,1,0,1,0,3528
1775,252,23,0.1703374383707878,3,B,11,0.19410978600540166,0,0,0,0,1775
2982,264,21,-2.343550983096051,3,A,14,0.9064987800710876,0,0,0,0,2982
2973,34,7,1.8036580374986737,13,A,12,0.26042349869809717,3,1,1,1,2973
963,113,1,-0.2755889591914984,8,A,4,-1.971898517939838,1,0,1,0,963
1689,163,9,-0.7003483478644591,2,B,4,0.4402665824538458,0,0,0,0,1689
3117,97,24,0.11870725441527381,3,B,4,0.5242850429062379,2,0,1,1,3117
2447,21,16,1.6037455367619684,11,B,2,-0.4553887307884692,1,0,1,0,2447
2544,48,5,-1.0242722098287027,2,A,14,1.8178044597441148,0,0,0,0,2544
1388,213,9,0.6692985969828724,4,A,6,1.4876041710903365,1,0,1,0,1388
3738,181,24,-0.6174937193936694,2,B,1,-0.7612632569154476,1,0,1,0,3738
3713,158,20,0.42457179879240636,5,A,6,1.335125399329757,1,0,1,0,3713
1570,108,17,0.07449341638842354,2,B,13,-0.3402842096627109,0,0,0,0,1570
3446,250,7,0.06428678910721006,12,B,13,1.9197199217859842,0,0,0,0,3446
452,163,3,0.4744419570399953,12,B,4,0.4402665824538458,3,1,1,1,452
2946,233,18,1.0044283247924646,4,A,11,-0.03806149464632322,1,0,1,0,2946
2674,77,23,0.18489264309893388,2,A,7,0.23778124308225618,0,0,0,0,2674
85,110,13,1.0882973630235406,11,B,8,-0.8226421641495102,2,0,1,1,85
3424,70,21,-0.020942296101811676,4,B,0,-1.6310181467466924,3,1,1,1,3424
2321,196,0,1.5438190017036961,10,B,5,-0.49182480039498744,1,0,1,0,2321
