student_id,job_id,successful_match
S02770,J00278,1
S00122,J00026,1
S02806,J00482,0
S02644,J00271,0
S02273,J00892,0
S03468,J00073,0
S03065,J00809,1
S03718,J00044,0
S01626,J00491,0
S02189,J00043,0
S04339,J00071,1
S02192,J00009,1
S03787,J00289,0
S02671,J00332,0
S01537,J00805,0
S03804,J00956,1
S02610,J00977,0
S01894,J00429,1
S04560,J00318,0
S00855,J00252,0
S04551,J00157,0
S04199,J00030,0
S03628,J00812,0
S03239,J00551,0
S03228,J00174,0
S00382,J00631,0
S01285,J00472,1
S04846,J00142,0
S03637,J00358,0
S02596,J00114,0
S03033,J00116,0
S04885,J00204,0
S04602,J00644,0
S04900,J00727,0
S03506,J00995,0
S03400,J00441,0
S02272,J00064,1
S01305,J00880,1
S04102,J00028,0
S04480,J00148,1
S02975,J00091,0
S03125,J00799,1
S00319,J00351,1
S03622,J00011,0
S00724,J00695,1
S02582,J00188,0
S00460,J00005,0
S02808,J00774,0
S02983,J00246,1
S00820,J00744,0
S03245,J00891,0
S04412,J00893,1
S02092,J00155,1
S04750,J00301,1
S02892,J00479,1
S02370,J00463,0
S01949,J00173,0
S03973,J00787,1
S02838,J00322,1
S01104,J00347,1
S03428,J00859,0
S02770,J00784,0
S00399,J00629,1
S01500,J00438,0
S03190,J00621,1
S02753,J00281,0
S00027,J00808,0
S02741,J00201,0
S02359,J00994,1
S02054,J00635,0
S03600,J00643,1
S03658,J00999,0
S01833,J00247,0
S02331,J00957,1
S01561,J00912,0
S01694,J00818,1
S04871,J00357,1
S02472,J00697,0
S01651,J00316,1
S04768,J00760,0
S03592,J00733,1
S03560,J00344,0
S01528,J00066,0
S04697,J00173,0
S04444,J00104,0
S03899,J00780,0
S03345,J00941,0
S00293,J00282,1
S00817,J00640,1
S02909,J00771,1
S00372,J00863,0
S00080,J00394,0
S03868,J00036,1
S04905,J00200,0
S02441,J00620,0
S00727,J00563,0
S02707,J00156,0
S00294,J00820,0
S00449,J00007,1
S02761,J00184,0
S02780,J00377,0
S01172,J00586,1
S00633,J00538,1
S03882,J00039,1
S03207,J00746,1
S03650,J00222,0
S04620,J00784,1
S03602,J00888,1
S03572,J00476,0
S03720,J00922,0
S03768,J00484,0
S04262,J00149,1
S03771,J00658,0
S02646,J00520,0
S02495,J00561,0
S04573,J00342,1
S02322,J00738,0
S02065,J00262,0
S00797,J00803,0
S02413,J00565,0
S04310,J00253,1
S01155,J00573,1
S02939,J00038,1
S01917,J00440,0
S04604,J00728,0
S03381,J00946,0
S00982,J00966,0
S02817,J00298,1
S04652,J00060,0
S01202,J00418,0
S00665,J00024,0
S00430,J00519,1
S03979,J00602,0
S03759,J00337,1
S03524,J00170,0
S03969,J00270,0
S02519,J00476,0
S03241,J00547,0
S03335,J00983,1
S00201,J00550,0
S02942,J00210,1
S02869,J00569,0
S04752,J00207,0
S04770,J00934,0
S03541,J00237,1
S01912,J00952,0
S02085,J00051,0
S01921,J00737,0
S02392,J00316,0
S01189,J00143,0
S02617,J00575,0
S03530,J00409,1
S02172,J00698,1
S01735,J00308,1
S02930,J00770,1
S02254,J00236,0
S01834,J00206,1
S00794,J00156,1
S03703,J00030,0
S02087,J00809,1
S00272,J00020,0
S00550,J00426,0
S03879,J00800,0
S00762,J00550,1
S04436,J00078,0
S02004,J00366,0
S01145,J00191,0
S03488,J00348,0
S04463,J00426,0
S01037,J00132,0
S02131,J00646,1
S01492,J00684,0
S01553,J00143,0
S03857,J00100,1
S02486,J00139,0
S00324,J00877,1
S03281,J00666,0
S02849,J00628,1
S03432,J00479,1
S01378,J00953,0
S02656,J00116,0
S00902,J00390,0
S00794,J00030,1
S04412,J00737,1
S03193,J00348,0
S03619,J00939,0
S04286,J00526,1
S00044,J00889,0
S02876,J00384,0
S01767,J00321,1
S00777,J00040,0
S02495,J00638,1
S00399,J00944,1
S02763,J00961,1
S02822,J00865,0
S04509,J00090,0
S01439,J00899,0
S03437,J00341,1
S04320,J00342,0
S04472,J00567,0
S01889,J00028,0
S01228,J00815,1
S03807,J00974,1
S02813,J00800,1
S02512,J00545,1
S03301,J00315,1
S02234,J00360,0
S02452,J00293,0
S04181,J00590,0
S00146,J00411,1
S00484,J00652,0
S02906,J00896,1
S02797,J00420,0
S02892,J00705,0
S02923,J00972,0
S01388,J00066,1
S02121,J00232,0
S02046,J00703,0
S04960,J00620,0
S04315,J00620,0
S00104,J00805,0
S04638,J00214,1
S03530,J00862,0
S03978,J00626,0
S02879,J00707,0
S03699,J00373,0
S00580,J00642,0
S04996,J00570,0
S01965,J00437,1
S00534,J00374,0
S00579,J00473,0
S01582,J00783,1
S04258,J00174,0
S01086,J00483,0
S03178,J00560,0
S04764,J00982,0
S02495,J00230,0
S04483,J00409,0
S04828,J00484,0
S00547,J00155,0
S02460,J00710,1
S00273,J00643,1
S04313,J00970,1
S03889,J00535,1
S02080,J00833,0
S03753,J00475,1
S02605,J00220,1
S02605,J00551,1
S00197,J00378,1
S02808,J00791,1
S02951,J00477,1
S04481,J00400,0
S02047,J00162,0
S02762,J00471,0
S02443,J00767,0
S02137,J00841,0
S00126,J00952,0
S03554,J00063,0
S03179,J00972,0
S02430,J00774,0
S00845,J00342,1
S00455,J00557,0
S00257,J00058,0
S00030,J00992,1
S01203,J00080,0
S03248,J00669,1
S02866,J00915,0
S04198,J00498,1
S04654,J00993,0
S00970,J00131,0
S02220,J00168,0
S01901,J00297,0
S02261,J00349,0
S04336,J00881,0
S00762,J00500,0
S01950,J00537,0
S04956,J00359,1
S02924,J00813,0
S04539,J00200,0
S04652,J00048,0
S02402,J00221,0
S00726,J00761,0
S01247,J00612,0
S04334,J00325,0
S04914,J00679,0
S02978,J00555,0
S00085,J00084,1
S04234,J00051,0
S01862,J00761,0
S04739,J00988,1
S01925,J00596,0
S04042,J00464,1
S03583,J00392,0
S02222,J00435,0
S00182,J00501,0
S03785,J00626,1
S03047,J00569,1
S01152,J00239,0
S04201,J00713,0
S00248,J00956,1
S01305,J00725,0
S03627,J00880,0
S01606,J00276,0
S04563,J00732,0
S04852,J00127,0
S01231,J00308,1
S00441,J00045,0
S01975,J00270,0
S00009,J00013,0
S00194,J00984,0
S02958,J00984,1
S04468,J00783,0
S03741,J00755,0
S03285,J00814,0
S00189,J00022,0
S01730,J00405,0
S03138,J00118,0
S01568,J00778,0
S00861,J00801,1
S03448,J00528,0
S04409,J00602,0
S02458,J00890,0
S04316,J00402,0
S01467,J00419,0
S01942,J00408,1
S02824,J00070,0
S01019,J00125,0
S00581,J00149,0
S04409,J00101,0
S00965,J00269,0
S01486,J00780,1
S00245,J00515,0
S01644,J00404,1
S02999,J00453,0
S00373,J00299,0
S00786,J00002,1
S04818,J00758,0
S01384,J00971,0
S04964,J00109,1
S01892,J00570,0
S03664,J00069,0
S02416,J00590,0
S02580,J00101,0
S02294,J00505,0
S02415,J00668,0
S02646,J00036,1
S00922,J00549,0
S04939,J00898,1
S04990,J00500,1
S03954,J00776,0
S01374,J00028,0
S02284,J00037,0
S03612,J00637,0
S01789,J00716,0
S01459,J00448,0
S03725,J00352,1
S04674,J00391,0
S04803,J00363,1
S04087,J00477,1
S02021,J00717,0
S03587,J00382,0
S00787,J00522,0
S03460,J00905,1
S04723,J00931,1
S01179,J00524,0
S03894,J00525,0
S00247,J00434,1
S03695,J00473,0
S01922,J00023,0
S04031,J00571,0
S02533,J00314,0
S02037,J00292,1
S00316,J00976,1
S03712,J00234,0
S03172,J00247,0
S02100,J00683,0
S04587,J00598,0
S03574,J00231,0
S02792,J00636,0
S01835,J00593,1
S03743,J00384,0
S03114,J00559,1
S02837,J00595,1
S03257,J00486,0
S02174,J00917,1
S00060,J00388,0
S03768,J00624,0
S01359,J00629,1
S03640,J00685,0
S03255,J00044,0
S02787,J00443,0
S01369,J00136,0
S04824,J00372,0
S02560,J00200,0
S01418,J00110,1
S01443,J00656,0
S02771,J00142,0
S03598,J00828,0
S03093,J00480,1
S01863,J00652,1
S00549,J00304,1
S02719,J00494,0
S04647,J00196,0
S01258,J00573,0
S04997,J00844,0
S02324,J00903,0
S02886,J00683,0
S04399,J00535,1
S01488,J00279,0
S03989,J00562,1
S03256,J00986,0
S00386,J00558,0
S00340,J00649,1
S02707,J00877,0
S02060,J00054,0
S00204,J00586,0
S04570,J00269,0
S02505,J00217,1
S04691,J00782,0
S03636,J00106,0
S01566,J00385,1
S03171,J00491,0
S04385,J00709,0
S01132,J00447,0
S04297,J00878,0
S00865,J00526,0
S01608,J00970,0
S01562,J00014,1
S02947,J00560,0
S03830,J00131,0
S03610,J00724,0
S00248,J00845,0
S03475,J00017,0
S04815,J00119,0
S03194,J00668,1
S03898,J00400,0
S04326,J00012,0
S04326,J00281,0
S03605,J00418,1
S03332,J00748,1
S01693,J00887,1
S03050,J00933,1
S02704,J00200,0
S03763,J00549,0
S04120,J00677,0
S03808,J00837,0
S02064,J00209,0
S02849,J00675,1
S00679,J00064,0
S04054,J00201,0
S04506,J00719,1
S02893,J00573,1
S00314,J00662,1
S02700,J00762,0
S04329,J00786,1
S02740,J00566,0
S02613,J00242,0
S03565,J00505,0
S04634,J00533,0
S01333,J00741,1
S04112,J00288,1
S00772,J00922,0
S01527,J00028,0
S01367,J00635,0
S01834,J00669,0
S04549,J00003,1
S04746,J00051,1
S03118,J00653,0
S00116,J00752,1
S00969,J00796,1
S03770,J00455,0
S02630,J00156,0
S04965,J00577,1
S03864,J00292,0
S04923,J00656,1
S03791,J00809,0
S04913,J00491,0
S03298,J00792,0
S02976,J00493,0
S04913,J00767,0
S02063,J00785,1
S00002,J00423,0
S00220,J00615,0
S04849,J00347,1
S04988,J00633,0
S01988,J00968,1
S04971,J00615,0
S04844,J00268,0
S01175,J00991,0
S02466,J00616,0
S01674,J00200,0
S01743,J00632,0
S02619,J00176,0
S03950,J00194,1
S00736,J00397,0
S02017,J00020,0
S02925,J00473,1
S01252,J00844,0
S01947,J00820,1
S01166,J00978,0
S02520,J00692,0
S01635,J00706,1
S04171,J00262,0
S03670,J00142,0
S01125,J00998,1
S01549,J00331,0
S00989,J00754,0
S04805,J00806,0
S03649,J00668,0
S01323,J00705,1
S02564,J00296,1
S02849,J00047,0
S04096,J00100,0
S04577,J00562,0
S01767,J00738,1
S04551,J00969,0
S03421,J00838,1
S00039,J00722,0
S04334,J00963,1
S01504,J00979,1
S02691,J00309,0
S04026,J00224,0
S00931,J00737,0
S01092,J00854,1
S02207,J00449,0
S03815,J00436,0
S01632,J00439,1
S00027,J00305,1
S01464,J00748,0
S01647,J00750,0
S02867,J00309,0
S03591,J00350,0
S01834,J00770,0
S03203,J00936,0
S03338,J00936,0
S03091,J00236,0
S00469,J00734,0
S02327,J00419,1
S02029,J00956,1
S02952,J00601,0
S04658,J00499,0
S02337,J00776,1
S01817,J00153,0
S04829,J00727,1
S00125,J00165,1
S00884,J00860,0
S04339,J00110,0
S03541,J00379,0
S03001,J00198,1
S00762,J00164,0
S03393,J00618,0
S04414,J00497,1
S03572,J00668,0
S00128,J00603,1
S04862,J00176,0
S01563,J00546,0
S02973,J00206,0
S02566,J00651,1
S04515,J00843,0
S02138,J00575,0
S04395,J00049,1
S01174,J00645,1
S02395,J00342,0
S03517,J00127,0
S01141,J00487,0
S03029,J00929,0
S02683,J00929,0
S02870,J00645,1
S03431,J00060,0
S01619,J00378,0
S02390,J00971,1
S00865,J00356,0
S00265,J00756,0
S04169,J00032,0
S01959,J00687,0
S04214,J00806,0
S01499,J00683,1
S00510,J00695,1
S01133,J00838,0
S03194,J00711,1
S04397,J00209,1
S04045,J00902,0
S02235,J00236,0
S04744,J00968,0
S04435,J00702,1
S03721,J00897,1
S02162,J00906,1
S04806,J00286,0
S02120,J00946,0
S01953,J00218,0
S01690,J00126,1
S01462,J00678,0
S03976,J00088,0
S01073,J00127,0
S00719,J00900,1
S00986,J00260,0
S04097,J00221,0
S02250,J00497,0
S01683,J00643,1
S02507,J00667,0
S03217,J00444,0
S03175,J00575,1
S00247,J00413,0
S00145,J00064,0
S03694,J00939,0
S00519,J00409,1
S04447,J00427,0
S01933,J00588,0
S03964,J00631,0
S04539,J00465,0
S04813,J00569,1
S02016,J00190,0
S01836,J00540,0
S03405,J00233,1
S00738,J00064,0
S01378,J00222,1
S02379,J00576,0
S01193,J00810,0
S00622,J00225,0
S01874,J00897,0
S02220,J00708,0
S00339,J00066,0
S02784,J00159,1
S02513,J00738,0
S00372,J00785,0
S03001,J00524,0
S02267,J00777,1
S04660,J00047,0
S02826,J00814,1
S04812,J00078,0
S02435,J00027,0
S04302,J00459,0
S03001,J00486,0
S03225,J00050,1
S00114,J00706,1
S04377,J00923,1
S04468,J00009,0
S04515,J00309,0
S01810,J00169,0
S00013,J00120,0
S04928,J00958,0
S01759,J00196,0
S01708,J00229,1
S04087,J00157,0
S04623,J00427,0
S00778,J00273,0
S02089,J00881,0
S02713,J00979,0
S04268,J00741,1
S01662,J00261,1
S04363,J00556,0
S03163,J00944,1
S04138,J00145,0
S04152,J00406,1
S04954,J00283,0
S01250,J00844,1
S00470,J00205,1
S02785,J00564,0
S00034,J00445,1
S01189,J00991,0
S04944,J00586,0
S02327,J00077,0
S04266,J00816,0
S02196,J00827,0
S02148,J00965,0
S01422,J00185,0
S00088,J00621,0
S04763,J00708,0
S01367,J00809,0
S00941,J00610,0
S00938,J00486,0
S01446,J00449,0
S01944,J00563,0
S01356,J00699,1
S01305,J00116,0
S01346,J00358,0
S00538,J00052,1
S03550,J00847,0
S02122,J00476,0
S00992,J00777,1
S00827,J00082,0
S02086,J00467,1
S03034,J00418,0
S03892,J00570,0
S03907,J00753,0
S00476,J00365,1
S02155,J00009,1
S04056,J00020,0
S03662,J00915,0
S03086,J00349,0
S02832,J00150,0
S01976,J00150,0
S03502,J00687,1
S01004,J00800,0
S03990,J00372,0
S02160,J00832,0
S04983,J00865,0
S00321,J00473,0
S03995,J00276,0
S02025,J00592,0
S00370,J00147,0
S03681,J00469,1
S02925,J00961,0
S00830,J00261,1
S02731,J00489,0
S02656,J00178,0
S00655,J00980,1
S02685,J00387,1
S03364,J00276,0
S02254,J00249,0
S02206,J00970,0
S04356,J00290,0
S02070,J00230,1
S01821,J00492,0
S04358,J00118,0
S00750,J00187,1
S00174,J00071,0
S04725,J00346,1
S03812,J00425,1
S00613,J00351,0
S04414,J00322,0
S03283,J00455,0
S01297,J00609,0
S03138,J00831,1
S01432,J00080,1
S04910,J00361,1
S01445,J00078,0
S03232,J00780,1
S02549,J00026,1
S03333,J00344,1
S03711,J00274,0
S04986,J00832,0
S03898,J00013,0
S00910,J00022,0
S02833,J00973,0
S02190,J00887,0
S04451,J00160,0
S01070,J00303,0
S02227,J00208,0
S03558,J00620,0
S04971,J00650,1
S02562,J00548,0
S01770,J00365,1
S01633,J00854,0
S04528,J00959,0
S01002,J00729,1
S00531,J00784,0
S04851,J00801,1
S01171,J00332,0
S04101,J00141,0
S02466,J00628,0
S02836,J00041,1
S00720,J00997,0
S04817,J00407,0
S01875,J00922,0
S03423,J00801,0
S02655,J00449,0
S02762,J00564,0
S00148,J00127,0
S03232,J00298,0
S04541,J00698,0
S00830,J00772,1
S00331,J00529,0
S02695,J00288,0
S03311,J00572,1
S04338,J00282,0
S01922,J00654,0
S02522,J00221,0
S00100,J00031,0
S01129,J00624,1
S00612,J00775,0
S04862,J00681,0
S04739,J00016,0
S03000,J00452,0
S03795,J00576,0
S04078,J00801,0
S04279,J00744,1
S03188,J00721,0
S01413,J00809,1
S00389,J00613,1
S00618,J00304,0
S04942,J00790,0
S01335,J00288,0
S04170,J00790,0
S01279,J00919,0
S02223,J00115,0
S03773,J00272,0
S04905,J00555,1
S04977,J00611,0
S01709,J00803,0
S04169,J00093,1
S03254,J00882,0
S03744,J00516,1
S03501,J00952,0
S00314,J00767,0
S01409,J00330,1
S02698,J00954,1
S02367,J00961,1
S01014,J00041,0
S02398,J00055,0
S03299,J00988,0
S04662,J00040,0
S01656,J00709,1
S02639,J00101,0
S01932,J00897,1
S01359,J00927,0
S01388,J00800,1
S02392,J00985,0
S01078,J00897,0
S04246,J00398,1
S04536,J00900,0
S02124,J00223,1
S03194,J00452,0
S00226,J00524,1
S01381,J00263,0
S00186,J00639,0
S03675,J00807,0
S02875,J00596,0
S02239,J00677,1
S03534,J00083,1
S04103,J00026,1
S02440,J00871,1
S04687,J00811,1
S03336,J00185,1
S04564,J00218,0
S02018,J00852,1
S01992,J00707,1
S02630,J00814,0
S00779,J00498,0
S02233,J00779,0
S04556,J00390,1
S00357,J00459,1
S04762,J00709,0
S04895,J00323,1
S00505,J00340,0
S00922,J00856,1
S00130,J00315,0
S04333,J00307,0
S00204,J00447,1
S00101,J00634,1
S00071,J00618,0
S04639,J00867,1
S00547,J00865,0
S03392,J00046,1
S03184,J00218,0
S02310,J00894,0
S02128,J00130,0
S01793,J00177,0
S03659,J00975,0
S03206,J00106,1
S04920,J00694,0
S02862,J00237,0
S04269,J00537,0
S02232,J00828,1
S02498,J00248,0
S00185,J00092,0
S00742,J00706,0
S03381,J00762,0
S01400,J00352,1
S03476,J00089,0
S02305,J00117,1
S02552,J00047,0
S00838,J00844,0
S03685,J00294,1
S02870,J00200,0
S00015,J00640,0
S01054,J00161,0
S02432,J00503,0
S03618,J00984,1
S00510,J00585,1
S04333,J00245,1
S03982,J00774,0
S01648,J00106,0
S00259,J00685,0
S01413,J00780,1
S00165,J00913,0
S01897,J00906,0
S03317,J00077,0
S04750,J00579,0
S01388,J00019,1
S04392,J00088,1
S00525,J00797,1
S02777,J00651,0
S00918,J00096,0
S04041,J00218,0
S02813,J00823,1
S04047,J00021,0
S04179,J00408,0
S02123,J00878,1
S03267,J00568,0
S04227,J00639,0
S03910,J00833,0
S02026,J00413,1
S04962,J00536,0
S04005,J00609,0
S02705,J00277,0
S02518,J00399,0
S04565,J00653,1
S00588,J00484,0
S02252,J00435,0
S01680,J00812,0
S03617,J00087,0
S00299,J00785,1
S00774,J00757,0
S03432,J00543,0
S03031,J00931,1
S03635,J00466,0
S04562,J00989,0
S03327,J00473,0
S01062,J00736,0
S04185,J00086,0
S01690,J00413,1
S02236,J00899,0
S04542,J00132,0
S00347,J00926,1
S03369,J00337,1
S00902,J00946,1
S03847,J00525,0
S02210,J00885,0
S03735,J00302,1
S03615,J00079,1
S02757,J00809,0
S04607,J00630,0
S03445,J00723,0
S02415,J00026,0
S04251,J00664,0
S04710,J00877,0
S01491,J00736,0
S04087,J00187,1
S00249,J00052,0
S01226,J00568,0
S03031,J00625,1
S01150,J00062,0
S00331,J00720,0
S03341,J00039,1
S03063,J00585,0
S00611,J00749,0
S01693,J00775,0
S01089,J00689,1
S04795,J00256,0
S02169,J00342,1
S02007,J00594,1
S04086,J00178,0
S01530,J00806,0
S03180,J00255,1
S04390,J00517,1
S04679,J00381,0
S00589,J00308,0
S04430,J00213,0
S00276,J00102,0
S00468,J00894,0
S01998,J00364,1
S03918,J00621,0
S04738,J00812,1
S00164,J00055,0
S03055,J00569,1
S04462,J00851,0
S00022,J00624,0
S02010,J00133,0
S01106,J00368,1
S00442,J00038,0
S01678,J00712,0
S03253,J00375,0
S02719,J00033,0
S04635,J00438,1
S01186,J00882,0
S04870,J00617,1
S02466,J00023,0
S02814,J00721,0
S02523,J00843,0
S01188,J00753,0
S01482,J00160,1
S00649,J00340,0
S02479,J00689,0
S03798,J00573,1
S01635,J00821,0
S03647,J00087,1
S04677,J00922,0
S03621,J00492,0
S03586,J00853,0
S04785,J00574,0
S02471,J00964,0
S01953,J00729,0
S02711,J00593,0
S01931,J00144,1
S00047,J00061,0
S04177,J00662,1
S02316,J00265,0
S00818,J00606,0
S01912,J00353,0
S00559,J00944,0
S03378,J00541,0
S03449,J00857,0
S04104,J00523,1
S02729,J00125,0
S01890,J00289,0
S01314,J00284,0
S00195,J00793,0
S01045,J00242,0
S01304,J00634,0
S00074,J00263,0
S04760,J00151,0
S04733,J00132,1
S04895,J00605,0
S04317,J00642,0
S02836,J00956,1
S04550,J00240,1
S00539,J00462,0
S04680,J00791,0
S00608,J00472,1
S00005,J00269,0
S04393,J00371,0
S00331,J00048,1
S03377,J00447,0
S02008,J00077,0
S02754,J00862,0
S02291,J00369,1
S00153,J00542,0
S00208,J00850,1
S00882,J00532,0
S03966,J00037,0
S00047,J00854,1
S03738,J00468,1
S03195,J00820,0
S04676,J00372,0
S00721,J00240,0
S00277,J00680,0
S01636,J00796,0
S02615,J00005,0
S02986,J00669,0
S03964,J00042,0
S02840,J00900,0
S02670,J00150,0
S02527,J00193,0
S01494,J00790,1
S04482,J00149,0
S03041,J00881,1
S03381,J00018,1
S01484,J00139,0
S04034,J00134,1
S00304,J00259,0
S00552,J00006,0
S02992,J00895,1
S00554,J00459,1
S04731,J00577,0
S00522,J00547,0
S04288,J00610,1
S01678,J00985,0
S02220,J00550,0
S04119,J00423,0
S04911,J00698,0
S00312,J00201,1
S01986,J00254,0
S02755,J00623,0
S03605,J00695,1
S03273,J00915,1
S03438,J00684,0
S04321,J00749,0
S00934,J00445,1
S02978,J00737,0
S03576,J00589,0
S03596,J00512,1
S01668,J00030,0
S00005,J00868,1
S04914,J00471,1
S01090,J00344,1
S04136,J00042,0
S02586,J00303,0
S02424,J00418,0
S03624,J00360,1
S02946,J00416,0
S04903,J00192,1
S03231,J00429,0
S01998,J00005,1
S02208,J00596,0
S00547,J00297,1
S02550,J00319,0
S04230,J00518,0
S01412,J00715,0
S02409,J00473,0
S00078,J00901,1
S02719,J00143,0
S03084,J00271,1
S00447,J00861,1
S00054,J00142,0
S04132,J00696,0
S03612,J00167,1
S04437,J00202,1
S01664,J00991,0
S03956,J00158,1
S01999,J00738,1
S02943,J00436,1
S02233,J00863,0
S01403,J00025,1
S02424,J00453,0
S00318,J00914,0
S01715,J00011,1
S03686,J00175,0
S03249,J00234,1
S00884,J00096,0
S02033,J00545,0
S01976,J00990,0
S04101,J00915,0
S04527,J00592,0
S00440,J00447,0
S04069,J00851,0
S00383,J00484,1
S04441,J00598,1
S04918,J00484,0
S04847,J00211,0
S02523,J00691,0
S00610,J00538,1
S03249,J00698,0
S04447,J00561,1
S01222,J00103,1
S00466,J00177,1
S01567,J00514,0
S02684,J00633,0
S00133,J00125,0
S03555,J00541,0
S00787,J00226,0
S02032,J00798,1
S04122,J00956,1
S03044,J00964,0
S02760,J00567,1
S03089,J00305,0
S03297,J00082,1
S04150,J00806,0
S00982,J00973,0
S02662,J00775,1
S04592,J00132,0
S04571,J00735,1
S04064,J00840,0
S01159,J00814,1
S01803,J00395,0
S02486,J00741,0
S03837,J00598,1
S04583,J00860,0
S04440,J00732,0
S02196,J00646,0
S03794,J00322,1
S03524,J00120,1
S02382,J00528,0
S01588,J00282,0
S03925,J00334,0
S04421,J00233,0
S03247,J00083,0
S03004,J00254,0
S03653,J00060,0
S01669,J00022,0
S02193,J00052,0
S00904,J00379,0
S00916,J00606,0
S03254,J00739,0
S01319,J00551,0
S01016,J00403,1
S02028,J00038,1
S03138,J00662,0
S04748,J00353,0
S02163,J00303,1
S02884,J00030,0
S03790,J00607,0
S03747,J00774,0
S01261,J00256,0
S04159,J00504,0
S04833,J00396,0
S01304,J00415,1
S00670,J00395,0
S04395,J00926,1
S03565,J00995,0
S00366,J00934,1
S02460,J00445,0
S04905,J00846,1
S04917,J00315,0
S01129,J00609,1
S03882,J00638,1
S00604,J00805,0
S04517,J00965,1
S04914,J00734,1
S02004,J00592,0
S04106,J00271,0
S04725,J00627,0
S02688,J00024,0
S01531,J00283,1
S01720,J00258,1
S03219,J00616,0
S03150,J00095,1
S03011,J00995,0
S02963,J00158,0
S01107,J00391,0
S02282,J00686,0
S02399,J00281,1
S00601,J00470,0
S02551,J00921,0
S02466,J00984,0
S04386,J00775,0
S01108,J01000,0
S01827,J00819,0
S04803,J00114,0
S02920,J00543,0
S01465,J00513,1
S01212,J00468,0
S04799,J00709,0
S00767,J00122,1
S03679,J00946,1
S03258,J00121,1
S04200,J00066,1
S02338,J00956,1
S04154,J00851,0
S03916,J00830,0
S01323,J00124,1
S04494,J00223,0
S01238,J00327,0
S03100,J00755,0
S00849,J00397,0
S01892,J00165,0
S00977,J00131,1
S03617,J00072,0
S00214,J00316,0
S02954,J00013,0
S01470,J00410,0
S03661,J00274,0
S02823,J00170,1
S00123,J00021,0
S04415,J00104,0
S04069,J00455,1
S00192,J00050,0
S04333,J00888,1
S03315,J00794,0
S03356,J00567,1
S03708,J00789,0
S02446,J00580,0
S03250,J00834,0
S02206,J00491,0
S02032,J00075,0
S02643,J00303,1
S00333,J00089,1
S04431,J00980,1
S04272,J00327,1
S04529,J00051,0
S00169,J00974,0
S02973,J00127,0
S01192,J00373,1
S01758,J00229,0
S00828,J00434,1
S02178,J00774,0
S02439,J00518,0
S02126,J00846,0
S02231,J00922,0
S01961,J00980,0
S02554,J00097,0
S01445,J00976,1
S02018,J00592,1
S02798,J00685,1
S00828,J00465,0
S04927,J00628,0
S03793,J00194,0
S03203,J00669,0
S03649,J00739,0
S02167,J00060,1
S03000,J00057,0
S00300,J00530,1
S04492,J00385,1
S00210,J00694,1
S01100,J00651,0
S02056,J00442,1
S03054,J00875,1
S02740,J00455,1
S00001,J00578,1
S04012,J00547,0
S01001,J00563,0
S03736,J00978,0
S00323,J00177,0
S01787,J00964,0
S00518,J00335,0
S04913,J00883,1
S00789,J00058,0
S01295,J00634,0
S03245,J00720,0
S00214,J00978,0
S02232,J00924,1
S04574,J00531,0
S00515,J00244,0
S00439,J00354,1
S03329,J00810,0
S02678,J00446,0
S03060,J00029,0
S01850,J00298,0
S03969,J00692,1
S03032,J00084,1
S03483,J00210,0
S02567,J00439,1
S01679,J00550,0
S01525,J00508,1
S03297,J00726,0
S01610,J00214,0
S03387,J00204,0
S00619,J00859,1
S01217,J00684,1
S02584,J00864,0
S02144,J00125,1
S03863,J00126,0
S01819,J00626,0
S01931,J00511,1
S01724,J00714,1
S03733,J00355,0
S00279,J00702,1
S04778,J00617,1
S01859,J00167,0
S04706,J00464,0
S04867,J00506,0
S04243,J00054,1
S00714,J00119,0
S00020,J00570,0
S03320,J00591,1
S00344,J00354,1
S02372,J00978,0
S02717,J00502,0
S03003,J00220,1
S00866,J00601,1
S02189,J00746,0
S01072,J00661,1
S04112,J00975,0
S01743,J00861,1
S03498,J00851,1
S04338,J00300,1
S04264,J00483,1
S02517,J00011,0
S02624,J00805,1
S01843,J00316,0
S00151,J00638,1
S01335,J00027,1
S04274,J00107,0
S04456,J00081,0
S01313,J00014,0
S02233,J00608,0
S01595,J00521,0
S00776,J00620,0
S03033,J00586,1
S03350,J00338,0
S03050,J00190,0
S02265,J00348,0
S03106,J00471,0
S01313,J00059,1
S04021,J00276,0
S03341,J00752,1
S00777,J00595,0
S04288,J00182,1
S02803,J00828,1
S04515,J00881,0
S00192,J00740,0
S01529,J00545,1
S04824,J00845,0
S01533,J00078,0
S00778,J00845,1
S02062,J00090,0
S02881,J00456,0
S02987,J00315,0
S03687,J00166,0
S00846,J00721,0
S02350,J00675,0
S04609,J00038,1
S04770,J00160,1
S01915,J00890,0
S04718,J00339,0
S02676,J00717,0
S04659,J00420,1
S02536,J00818,0
S02639,J00960,0
S01571,J00159,0
S00524,J00141,1
S01538,J00576,0
S04640,J00295,0
S02229,J00352,0
S00864,J00095,0
S01826,J00117,1
S02962,J00697,0
S03775,J00253,1
S03342,J00515,1
S00241,J00566,0
S00926,J00214,0
S02908,J00070,1
S04410,J00458,0
S03784,J00131,0
S04144,J00295,1
S04430,J00788,0
S02744,J00258,0
S01772,J00122,0
S02565,J00527,1
S01366,J00207,0
S02371,J00356,0
S00473,J00021,0
S01513,J00061,0
S01966,J00406,1
S03451,J00803,0
S00163,J00771,0
S01932,J00577,0
S04657,J00233,0
