student_id,skill_id,proficiency
student_1800,skill_73,56.0
student_1800,skill_144,17.0
student_1800,skill_46,52.0
student_1800,skill_139,53.0
student_1800,skill_74,85.0
student_1800,skill_96,93.0
student_1800,skill_17,84.0
student_1800,skill_124,47.0
student_1800,skill_137,84.0
student_1800,skill_142,26.0
student_1800,skill_7,86.0
student_1800,skill_79,97.0
student_1800,skill_27,99.0
student_1800,skill_60,84.0
student_1800,skill_52,70.0
student_1801,skill_105,25.0
student_1801,skill_66,
student_1801,skill_140,22.0
student_1801,skill_113,54.0
student_1801,skill_80,22.0
student_1801,skill_9,77.0
student_1801,skill_50,34.0
student_1801,skill_47,35.0
student_1801,skill_93,63.0
student_1801,skill_79,70.0
student_1801,skill_28,67.0
student_1801,skill_148,91.0
student_1801,skill_10,32.0
student_1801,skill_88,55.0
student_1801,skill_120,18.0
student_1801,skill_89,74.0
student_1801,skill_134,28.0
student_1801,skill_145,31.0
student_1801,skill_100,83.0
student_1801,skill_136,53.0
student_1801,skill_27,17.0
student_1801,skill_48,67.0
student_1802,skill_125,49.0
student_1802,skill_84,90.0
student_1802,skill_106,32.0
student_1802,skill_3,92.0
student_1802,skill_53,19.0
student_1802,skill_49,74.0
student_1802,skill_115,51.0
student_1802,skill_114,53.0
student_1802,skill_63,29.0
student_1802,skill_44,70.0
student_1802,skill_128,87.0
student_1802,skill_104,33.0
student_1803,skill_69,16.0
student_1803,skill_148,46.0
student_1803,skill_28,68.0
student_1803,skill_58,21.0
student_1803,skill_146,64.0
student_1803,skill_29,24.0
student_1803,skill_101,56.0
student_1803,skill_18,72.0
student_1803,skill_73,38.0
student_1803,skill_91,58.0
student_1803,skill_51,14.0
student_1803,skill_137,
student_1803,skill_112,26.0
student_1803,skill_66,40.0
student_1803,skill_124,54.0
student_1803,skill_147,84.0
student_1803,skill_81,45.0
student_1803,skill_84,75.0
student_1803,skill_128,89.0
student_1803,skill_47,88.0
student_1803,skill_90,24.0
student_1803,skill_70,13.0
student_1804,skill_68,23.0
student_1804,skill_81,63.0
student_1804,skill_3,63.0
student_1804,skill_110,44.0
student_1804,skill_21,87.0
student_1804,skill_102,75.0
student_1804,skill_19,11.0
student_1804,skill_84,70.0
student_1804,skill_11,42.0
student_1804,skill_127,23.0
student_1804,skill_47,84.0
student_1804,skill_145,53.0
student_1805,skill_33,96.0
student_1805,skill_115,52.0
student_1805,skill_71,21.0
student_1805,skill_30,39.0
student_1805,skill_103,15.0
student_1805,skill_64,22.0
student_1805,skill_123,37.0
student_1805,skill_17,82.0
student_1805,skill_144,93.0
student_1805,skill_45,
student_1805,skill_20,52.0
student_1805,skill_34,57.0
student_1805,skill_131,88.0
student_1805,skill_135,39.0
student_1806,skill_67,66.0
student_1806,skill_38,95.0
student_1806,skill_17,41.0
student_1806,skill_53,95.0
student_1806,skill_124,10.0
student_1806,skill_16,63.0
student_1806,skill_28,69.0
student_1806,skill_80,34.0
student_1806,skill_99,69.0
student_1806,skill_115,53.0
student_1806,skill_21,58.0
student_1806,skill_92,11.0
student_1806,skill_8,10.0
student_1806,skill_66,46.0
student_1806,skill_137,75.0
student_1806,skill_114,67.0
student_1806,skill_104,30.0
student_1806,skill_107,12.0
student_1806,skill_119,89.0
student_1806,skill_27,74.0
student_1806,skill_122,74.0
student_1806,skill_57,82.0
student_1807,skill_13,39.0
student_1807,skill_14,38.0
student_1807,skill_136,24.0
student_1807,skill_102,56.0
student_1807,skill_64,45.0
student_1807,skill_109,79.0
student_1807,skill_122,51.0
student_1807,skill_91,43.0
student_1807,skill_46,79.0
student_1807,skill_140,96.0
student_1807,skill_9,
student_1807,skill_117,57.0
student_1807,skill_81,96.0
student_1807,skill_72,28.0
student_1807,skill_141,72.0
student_1807,skill_7,62.0
student_1807,skill_26,80.0
student_1807,skill_79,68.0
student_1807,skill_44,73.0
student_1807,skill_105,85.0
student_1807,skill_87,22.0
student_1807,skill_118,94.0
student_1807,skill_55,21.0
student_1807,skill_69,96.0
student_1807,skill_129,96.0
student_1807,skill_103,43.0
student_1807,skill_28,37.0
student_1807,skill_34,85.0
student_1807,skill_15,22.0
student_1808,skill_77,33.0
student_1808,skill_28,91.0
student_1808,skill_147,63.0
student_1808,skill_42,14.0
student_1808,skill_43,22.0
student_1808,skill_71,72.0
student_1808,skill_92,90.0
student_1808,skill_3,14.0
student_1808,skill_100,
student_1808,skill_65,86.0
student_1808,skill_68,89.0
student_1809,skill_13,16.0
student_1809,skill_118,26.0
student_1809,skill_106,57.0
student_1809,skill_46,13.0
student_1809,skill_109,95.0
student_1809,skill_52,86.0
student_1809,skill_39,21.0
student_1809,skill_115,58.0
student_1809,skill_64,26.0
student_1809,skill_35,89.0
student_1809,skill_88,64.0
student_1809,skill_96,51.0
student_1809,skill_30,29.0
student_1809,skill_43,29.0
student_1809,skill_82,70.0
student_1809,skill_60,95.0
student_1809,skill_62,98.0
student_1809,skill_144,87.0
student_1809,skill_29,76.0
student_1809,skill_25,52.0
student_1809,skill_133,76.0
student_1809,skill_44,16.0
student_1810,skill_53,46.0
student_1810,skill_19,84.0
student_1810,skill_12,51.0
student_1810,skill_142,58.0
student_1810,skill_40,
student_1810,skill_112,12.0
student_1810,skill_114,12.0
student_1810,skill_62,44.0
student_1810,skill_28,74.0
student_1810,skill_99,78.0
student_1811,skill_112,67.0
student_1811,skill_57,95.0
student_1811,skill_20,71.0
student_1811,skill_145,98.0
student_1811,skill_120,38.0
student_1811,skill_132,56.0
student_1811,skill_130,29.0
student_1811,skill_117,23.0
student_1811,skill_141,91.0
student_1811,skill_82,
student_1811,skill_53,28.0
student_1811,skill_50,48.0
student_1811,skill_144,60.0
student_1811,skill_88,83.0
student_1811,skill_110,51.0
student_1811,skill_133,50.0
student_1811,skill_47,75.0
student_1811,skill_58,18.0
student_1812,skill_38,35.0
student_1812,skill_131,
student_1812,skill_110,94.0
student_1812,skill_106,60.0
student_1812,skill_16,87.0
student_1812,skill_39,75.0
student_1812,skill_28,73.0
student_1812,skill_2,46.0
student_1812,skill_44,93.0
student_1812,skill_149,91.0
student_1812,skill_80,81.0
student_1812,skill_125,48.0
student_1812,skill_34,49.0
student_1812,skill_37,80.0
student_1812,skill_49,23.0
student_1812,skill_83,82.0
student_1812,skill_84,26.0
student_1812,skill_51,10.0
student_1813,skill_144,18.0
student_1813,skill_11,18.0
student_1813,skill_13,56.0
student_1813,skill_14,78.0
student_1813,skill_54,96.0
student_1813,skill_119,64.0
student_1813,skill_127,56.0
student_1813,skill_63,26.0
student_1813,skill_5,51.0
student_1813,skill_140,77.0
student_1813,skill_113,27.0
student_1814,skill_48,43.0
student_1814,skill_78,22.0
student_1814,skill_61,13.0
student_1814,skill_96,26.0
student_1814,skill_67,81.0
student_1814,skill_140,39.0
student_1814,skill_57,13.0
student_1814,skill_4,98.0
student_1814,skill_38,73.0
student_1814,skill_75,27.0
student_1814,skill_62,13.0
student_1814,skill_10,44.0
student_1814,skill_147,14.0
student_1814,skill_55,68.0
student_1814,skill_94,99.0
student_1814,skill_36,73.0
student_1814,skill_112,93.0
student_1814,skill_56,68.0
student_1815,skill_138,89.0
student_1815,skill_39,72.0
student_1815,skill_17,
student_1815,skill_120,48.0
student_1815,skill_52,82.0
student_1815,skill_92,52.0
student_1815,skill_48,39.0
student_1815,skill_67,98.0
student_1815,skill_93,72.0
student_1815,skill_135,
student_1815,skill_20,61.0
student_1815,skill_98,49.0
student_1815,skill_106,53.0
student_1815,skill_85,19.0
student_1815,skill_116,55.0
student_1816,skill_118,53.0
student_1816,skill_119,56.0
student_1816,skill_4,52.0
student_1816,skill_9,36.0
student_1816,skill_96,93.0
student_1816,skill_52,42.0
student_1816,skill_88,81.0
student_1816,skill_25,55.0
student_1816,skill_117,14.0
student_1816,skill_65,39.0
student_1816,skill_142,20.0
student_1816,skill_45,
student_1816,skill_103,15.0
student_1816,skill_62,23.0
student_1816,skill_17,92.0
student_1816,skill_130,16.0
student_1816,skill_47,71.0
student_1816,skill_36,38.0
student_1816,skill_61,91.0
student_1816,skill_86,28.0
student_1816,skill_31,54.0
student_1816,skill_43,72.0
student_1816,skill_55,50.0
student_1816,skill_98,59.0
student_1816,skill_138,40.0
student_1816,skill_126,38.0
student_1816,skill_26,34.0
student_1816,skill_10,27.0
student_1816,skill_71,50.0
student_1816,skill_40,15.0
student_1817,skill_65,54.0
student_1817,skill_21,67.0
student_1817,skill_82,27.0
student_1817,skill_1,99.0
student_1817,skill_25,30.0
student_1817,skill_34,13.0
student_1817,skill_104,66.0
student_1817,skill_24,24.0
student_1817,skill_30,17.0
student_1817,skill_63,77.0
student_1817,skill_52,46.0
student_1817,skill_125,17.0
student_1817,skill_59,44.0
student_1817,skill_36,31.0
student_1817,skill_0,82.0
student_1817,skill_26,70.0
student_1817,skill_111,65.0
student_1817,skill_4,57.0
student_1817,skill_134,92.0
student_1817,skill_149,66.0
student_1817,skill_5,25.0
student_1817,skill_76,11.0
student_1817,skill_57,92.0
student_1817,skill_6,100.0
student_1817,skill_33,37.0
student_1817,skill_32,84.0
student_1818,skill_36,33.0
student_1818,skill_119,78.0
student_1818,skill_16,100.0
student_1818,skill_95,
student_1818,skill_88,68.0
student_1818,skill_124,21.0
student_1818,skill_100,100.0
student_1818,skill_106,41.0
student_1818,skill_51,14.0
student_1818,skill_84,29.0
student_1818,skill_72,13.0
student_1818,skill_1,53.0
student_1818,skill_57,87.0
student_1818,skill_103,84.0
student_1819,skill_135,49.0
student_1819,skill_69,39.0
student_1819,skill_75,27.0
student_1819,skill_87,52.0
student_1819,skill_20,80.0
student_1819,skill_63,61.0
student_1819,skill_26,19.0
student_1819,skill_138,81.0
student_1819,skill_129,97.0
student_1819,skill_86,62.0
student_1819,skill_109,21.0
student_1819,skill_22,13.0
student_1819,skill_98,69.0
student_1819,skill_122,17.0
student_1819,skill_25,38.0
student_1819,skill_45,44.0
student_1820,skill_144,25.0
student_1820,skill_73,37.0
student_1820,skill_4,49.0
student_1820,skill_102,72.0
student_1820,skill_95,27.0
student_1820,skill_31,58.0
student_1820,skill_35,72.0
student_1820,skill_83,98.0
student_1820,skill_141,94.0
student_1820,skill_26,13.0
student_1820,skill_76,13.0
student_1820,skill_72,46.0
student_1820,skill_86,84.0
student_1820,skill_66,34.0
student_1820,skill_37,74.0
student_1820,skill_45,87.0
student_1820,skill_12,52.0
student_1820,skill_63,93.0
student_1820,skill_5,77.0
student_1820,skill_77,10.0
student_1820,skill_0,
student_1821,skill_123,84.0
student_1821,skill_42,84.0
student_1821,skill_125,62.0
student_1821,skill_3,74.0
student_1821,skill_143,40.0
student_1821,skill_128,78.0
student_1821,skill_24,35.0
student_1821,skill_146,26.0
student_1821,skill_27,96.0
student_1821,skill_29,63.0
student_1821,skill_112,43.0
student_1821,skill_103,85.0
student_1821,skill_32,46.0
student_1821,skill_98,87.0
student_1821,skill_61,70.0
student_1821,skill_121,14.0
student_1821,skill_130,79.0
student_1821,skill_46,11.0
student_1821,skill_2,16.0
student_1821,skill_10,64.0
student_1821,skill_145,58.0
student_1821,skill_142,42.0
student_1821,skill_23,87.0
student_1821,skill_134,62.0
student_1822,skill_95,97.0
student_1822,skill_93,63.0
student_1822,skill_70,81.0
student_1822,skill_57,32.0
student_1822,skill_107,79.0
student_1822,skill_124,20.0
student_1822,skill_28,33.0
student_1822,skill_12,87.0
student_1822,skill_127,70.0
student_1822,skill_122,45.0
student_1822,skill_2,95.0
student_1822,skill_31,41.0
student_1822,skill_114,53.0
student_1822,skill_15,18.0
student_1822,skill_20,98.0
student_1822,skill_130,45.0
student_1822,skill_25,49.0
student_1822,skill_46,67.0
student_1822,skill_68,96.0
student_1823,skill_105,88.0
student_1823,skill_69,88.0
student_1823,skill_24,59.0
student_1823,skill_148,66.0
student_1823,skill_136,74.0
student_1823,skill_3,16.0
student_1823,skill_135,
student_1823,skill_18,91.0
student_1823,skill_92,62.0
student_1823,skill_98,25.0
student_1823,skill_79,75.0
student_1823,skill_60,99.0
student_1823,skill_43,15.0
student_1823,skill_26,95.0
student_1823,skill_47,17.0
student_1823,skill_52,63.0
student_1823,skill_56,48.0
student_1823,skill_15,20.0
student_1824,skill_82,91.0
student_1824,skill_73,17.0
student_1824,skill_105,29.0
student_1824,skill_131,55.0
student_1824,skill_20,16.0
student_1824,skill_86,49.0
student_1824,skill_83,74.0
student_1824,skill_112,99.0
student_1824,skill_101,83.0
student_1824,skill_41,21.0
student_1824,skill_90,75.0
student_1824,skill_96,76.0
student_1824,skill_107,28.0
student_1824,skill_49,44.0
student_1824,skill_8,98.0
student_1824,skill_64,68.0
student_1824,skill_148,59.0
student_1824,skill_110,39.0
student_1824,skill_98,83.0
student_1824,skill_24,37.0
student_1824,skill_136,64.0
student_1825,skill_113,35.0
student_1825,skill_15,87.0
student_1825,skill_5,21.0
student_1825,skill_121,61.0
student_1825,skill_16,38.0
student_1825,skill_20,
student_1825,skill_122,23.0
student_1825,skill_149,
student_1825,skill_86,59.0
student_1825,skill_130,82.0
student_1825,skill_6,98.0
student_1825,skill_40,24.0
student_1825,skill_26,67.0
student_1825,skill_134,99.0
student_1825,skill_51,96.0
student_1825,skill_69,62.0
student_1825,skill_45,76.0
student_1825,skill_8,94.0
student_1825,skill_54,17.0
student_1825,skill_3,
student_1825,skill_104,73.0
student_1825,skill_94,48.0
student_1825,skill_23,15.0
student_1826,skill_33,23.0
student_1826,skill_136,
student_1826,skill_23,85.0
student_1826,skill_65,18.0
student_1826,skill_82,
student_1826,skill_147,69.0
student_1826,skill_10,52.0
student_1826,skill_81,80.0
student_1826,skill_96,81.0
student_1826,skill_32,52.0
student_1826,skill_88,50.0
student_1826,skill_68,21.0
student_1826,skill_77,16.0
student_1826,skill_7,42.0
student_1826,skill_123,82.0
student_1826,skill_11,47.0
student_1826,skill_18,58.0
student_1826,skill_142,61.0
student_1826,skill_128,71.0
student_1826,skill_130,28.0
student_1826,skill_67,46.0
student_1826,skill_5,20.0
student_1828,skill_115,75.0
student_1828,skill_100,51.0
student_1828,skill_61,51.0
student_1828,skill_10,50.0
student_1828,skill_73,17.0
student_1828,skill_60,34.0
student_1828,skill_16,70.0
student_1828,skill_86,23.0
student_1828,skill_49,83.0
student_1828,skill_29,35.0
student_1828,skill_21,29.0
student_1828,skill_64,90.0
student_1828,skill_26,97.0
student_1828,skill_34,48.0
student_1828,skill_62,37.0
student_1828,skill_144,64.0
student_1828,skill_28,55.0
student_1828,skill_120,21.0
student_1828,skill_54,
student_1828,skill_55,77.0
student_1828,skill_101,68.0
student_1828,skill_75,72.0
student_1828,skill_32,73.0
student_1828,skill_80,48.0
student_1829,skill_1,100.0
student_1829,skill_98,59.0
student_1829,skill_0,93.0
student_1829,skill_11,49.0
student_1829,skill_20,67.0
student_1829,skill_14,77.0
student_1829,skill_90,74.0
student_1829,skill_139,11.0
student_1829,skill_94,32.0
student_1829,skill_147,42.0
student_1829,skill_22,57.0
student_1829,skill_27,32.0
student_1829,skill_83,73.0
student_1829,skill_51,
student_1829,skill_38,31.0
student_1830,skill_13,46.0
student_1830,skill_16,91.0
student_1830,skill_88,85.0
student_1830,skill_71,22.0
student_1830,skill_110,90.0
student_1830,skill_96,35.0
student_1830,skill_141,72.0
student_1830,skill_9,42.0
student_1830,skill_124,58.0
student_1830,skill_116,15.0
student_1830,skill_139,87.0
student_1830,skill_67,78.0
student_1830,skill_45,97.0
student_1830,skill_92,56.0
student_1830,skill_80,85.0
student_1830,skill_53,94.0
student_1830,skill_101,35.0
student_1830,skill_22,25.0
student_1830,skill_21,89.0
student_1830,skill_103,29.0
student_1830,skill_72,72.0
student_1830,skill_112,19.0
student_1830,skill_10,67.0
student_1830,skill_39,85.0
student_1830,skill_0,49.0
student_1830,skill_137,36.0
student_1830,skill_60,62.0
student_1830,skill_23,100.0
student_1830,skill_128,94.0
student_1831,skill_56,46.0
student_1831,skill_34,35.0
student_1831,skill_61,
student_1831,skill_98,72.0
student_1831,skill_16,27.0
student_1831,skill_114,
student_1831,skill_131,38.0
student_1831,skill_96,12.0
student_1831,skill_22,52.0
student_1831,skill_64,13.0
student_1831,skill_20,73.0
student_1831,skill_70,73.0
student_1831,skill_72,20.0
student_1831,skill_111,87.0
student_1831,skill_110,92.0
student_1832,skill_22,50.0
student_1832,skill_123,
student_1832,skill_140,21.0
student_1832,skill_11,45.0
student_1832,skill_129,87.0
student_1832,skill_130,26.0
student_1832,skill_61,82.0
student_1832,skill_14,26.0
student_1832,skill_107,20.0
student_1832,skill_124,74.0
student_1832,skill_111,94.0
student_1832,skill_113,55.0
student_1832,skill_45,96.0
student_1832,skill_126,71.0
student_1832,skill_10,95.0
student_1832,skill_105,82.0
student_1832,skill_42,12.0
student_1832,skill_19,54.0
student_1832,skill_114,49.0
student_1832,skill_23,54.0
student_1832,skill_99,46.0
student_1832,skill_16,56.0
student_1832,skill_146,45.0
student_1832,skill_128,21.0
student_1832,skill_5,26.0
student_1832,skill_8,27.0
student_1832,skill_34,32.0
student_1832,skill_91,83.0
student_1833,skill_81,53.0
student_1833,skill_107,61.0
student_1833,skill_25,24.0
student_1833,skill_104,10.0
student_1833,skill_43,40.0
student_1833,skill_105,70.0
student_1833,skill_92,66.0
student_1833,skill_117,59.0
student_1833,skill_123,64.0
student_1833,skill_18,21.0
student_1833,skill_39,36.0
student_1833,skill_42,
student_1833,skill_11,86.0
student_1833,skill_120,25.0
student_1833,skill_7,84.0
student_1833,skill_14,43.0
student_1833,skill_47,100.0
student_1833,skill_88,79.0
student_1833,skill_86,97.0
student_1833,skill_128,59.0
student_1833,skill_34,90.0
student_1833,skill_63,23.0
student_1833,skill_145,61.0
student_1833,skill_29,83.0
student_1833,skill_65,35.0
student_1834,skill_56,44.0
student_1834,skill_99,88.0
student_1834,skill_121,48.0
student_1834,skill_114,18.0
student_1834,skill_118,91.0
student_1834,skill_109,31.0
student_1834,skill_54,84.0
student_1834,skill_137,95.0
student_1834,skill_85,29.0
student_1834,skill_120,76.0
student_1834,skill_33,63.0
student_1834,skill_111,67.0
student_1834,skill_38,92.0
student_1834,skill_104,99.0
student_1834,skill_12,
student_1834,skill_95,38.0
student_1834,skill_108,30.0
student_1834,skill_17,11.0
student_1835,skill_71,21.0
student_1835,skill_31,31.0
student_1835,skill_119,47.0
student_1835,skill_20,83.0
student_1835,skill_6,59.0
student_1835,skill_39,100.0
student_1835,skill_74,40.0
student_1835,skill_85,38.0
student_1835,skill_18,12.0
student_1835,skill_28,93.0
student_1835,skill_122,89.0
student_1835,skill_59,66.0
student_1835,skill_61,63.0
student_1835,skill_17,69.0
student_1835,skill_106,58.0
student_1835,skill_117,75.0
student_1835,skill_67,22.0
student_1835,skill_135,32.0
student_1835,skill_43,18.0
student_1835,skill_118,45.0
student_1835,skill_114,75.0
student_1835,skill_130,27.0
student_1835,skill_9,41.0
student_1835,skill_110,16.0
student_1835,skill_73,52.0
student_1835,skill_97,19.0
student_1836,skill_70,12.0
student_1836,skill_45,89.0
student_1836,skill_34,22.0
student_1836,skill_20,86.0
student_1836,skill_85,80.0
student_1836,skill_0,27.0
student_1836,skill_86,45.0
student_1836,skill_127,52.0
student_1836,skill_64,71.0
student_1836,skill_68,
student_1836,skill_84,51.0
student_1837,skill_102,41.0
student_1837,skill_8,33.0
student_1837,skill_28,12.0
student_1837,skill_81,86.0
student_1837,skill_80,39.0
student_1837,skill_130,50.0
student_1837,skill_40,28.0
student_1837,skill_126,93.0
student_1837,skill_148,18.0
student_1837,skill_91,99.0
student_1837,skill_124,55.0
student_1837,skill_67,28.0
student_1837,skill_62,67.0
student_1837,skill_58,32.0
student_1837,skill_49,28.0
student_1837,skill_93,61.0
student_1837,skill_106,13.0
student_1837,skill_146,62.0
student_1837,skill_134,54.0
student_1837,skill_74,14.0
student_1837,skill_71,77.0
student_1837,skill_139,74.0
student_1837,skill_88,66.0
student_1837,skill_42,11.0
student_1837,skill_47,
student_1837,skill_95,33.0
student_1837,skill_101,46.0
student_1837,skill_33,36.0
student_1837,skill_12,54.0
student_1838,skill_90,98.0
student_1838,skill_113,65.0
student_1838,skill_92,20.0
student_1838,skill_27,50.0
student_1838,skill_74,69.0
student_1838,skill_35,55.0
student_1838,skill_4,90.0
student_1838,skill_58,72.0
student_1838,skill_61,80.0
student_1838,skill_139,32.0
student_1838,skill_60,74.0
student_1838,skill_123,18.0
student_1838,skill_3,45.0
student_1838,skill_130,53.0
student_1838,skill_68,94.0
student_1838,skill_97,22.0
student_1838,skill_149,27.0
student_1838,skill_106,46.0
student_1838,skill_80,30.0
student_1838,skill_72,100.0
student_1838,skill_81,
student_1839,skill_135,
student_1839,skill_124,59.0
student_1839,skill_115,35.0
student_1839,skill_88,94.0
student_1839,skill_74,70.0
student_1839,skill_102,17.0
student_1839,skill_32,15.0
student_1839,skill_96,85.0
student_1839,skill_55,20.0
student_1839,skill_75,37.0
student_1839,skill_147,89.0
student_1839,skill_44,57.0
student_1839,skill_23,17.0
student_1839,skill_85,27.0
student_1839,skill_7,54.0
student_1839,skill_69,62.0
student_1839,skill_37,69.0
student_1839,skill_28,46.0
student_1839,skill_64,21.0
student_1839,skill_146,25.0
student_1839,skill_18,55.0
student_1839,skill_12,49.0
student_1839,skill_9,43.0
student_1839,skill_76,41.0
student_1839,skill_62,
student_1839,skill_92,89.0
student_1839,skill_117,71.0
student_1839,skill_26,95.0
student_1839,skill_41,17.0
student_1839,skill_22,75.0
student_1840,skill_33,98.0
student_1840,skill_43,78.0
student_1840,skill_44,72.0
student_1840,skill_119,69.0
student_1840,skill_72,32.0
student_1840,skill_117,45.0
student_1840,skill_118,12.0
student_1840,skill_38,24.0
student_1840,skill_13,85.0
student_1840,skill_58,12.0
student_1840,skill_57,43.0
student_1840,skill_79,
student_1840,skill_128,48.0
student_1840,skill_133,29.0
student_1840,skill_16,39.0
student_1840,skill_24,24.0
student_1841,skill_126,
student_1841,skill_105,27.0
student_1841,skill_139,42.0
student_1841,skill_73,95.0
student_1841,skill_42,98.0
student_1841,skill_136,70.0
student_1841,skill_54,38.0
student_1841,skill_137,18.0
student_1841,skill_141,75.0
student_1841,skill_140,18.0
student_1841,skill_49,94.0
student_1841,skill_5,40.0
student_1841,skill_19,37.0
student_1841,skill_95,34.0
student_1841,skill_75,35.0
student_1841,skill_61,76.0
student_1841,skill_56,44.0
student_1841,skill_72,50.0
student_1842,skill_135,16.0
student_1842,skill_55,88.0
student_1842,skill_75,77.0
student_1842,skill_129,
student_1842,skill_51,58.0
student_1842,skill_74,50.0
student_1842,skill_87,52.0
student_1842,skill_105,64.0
student_1842,skill_24,51.0
student_1842,skill_79,44.0
student_1842,skill_0,48.0
student_1842,skill_62,42.0
student_1842,skill_132,92.0
student_1842,skill_112,33.0
student_1842,skill_60,86.0
student_1842,skill_15,92.0
student_1842,skill_118,60.0
student_1842,skill_38,70.0
student_1842,skill_26,75.0
student_1843,skill_65,45.0
student_1843,skill_146,73.0
student_1843,skill_136,88.0
student_1843,skill_47,22.0
student_1843,skill_107,29.0
student_1843,skill_125,65.0
student_1843,skill_123,90.0
student_1843,skill_95,17.0
student_1843,skill_53,12.0
student_1843,skill_149,22.0
student_1843,skill_50,77.0
student_1843,skill_3,47.0
student_1843,skill_54,
student_1843,skill_77,95.0
student_1844,skill_118,26.0
student_1844,skill_140,64.0
student_1844,skill_131,91.0
student_1844,skill_146,91.0
student_1844,skill_104,17.0
student_1844,skill_11,
student_1844,skill_135,61.0
student_1844,skill_95,36.0
student_1844,skill_40,76.0
student_1844,skill_39,13.0
student_1844,skill_57,15.0
student_1845,skill_16,46.0
student_1845,skill_7,84.0
student_1845,skill_98,11.0
student_1845,skill_8,88.0
student_1845,skill_70,80.0
student_1845,skill_137,82.0
student_1845,skill_103,22.0
student_1845,skill_144,60.0
student_1845,skill_49,61.0
student_1845,skill_88,
student_1845,skill_123,35.0
student_1845,skill_46,37.0
student_1845,skill_61,34.0
student_1845,skill_78,33.0
student_1845,skill_117,67.0
student_1845,skill_146,43.0
student_1845,skill_102,20.0
student_1846,skill_126,77.0
student_1846,skill_35,42.0
student_1846,skill_42,22.0
student_1846,skill_66,96.0
student_1846,skill_113,70.0
student_1846,skill_86,47.0
student_1846,skill_142,15.0
student_1846,skill_74,71.0
student_1846,skill_46,82.0
student_1846,skill_61,54.0
student_1846,skill_133,45.0
student_1846,skill_44,21.0
student_1846,skill_51,100.0
student_1846,skill_109,20.0
student_1846,skill_144,15.0
student_1846,skill_103,32.0
student_1846,skill_125,18.0
student_1846,skill_83,60.0
student_1846,skill_72,52.0
student_1846,skill_60,75.0
student_1846,skill_1,54.0
student_1846,skill_4,41.0
student_1846,skill_80,86.0
student_1846,skill_87,92.0
student_1846,skill_25,89.0
student_1846,skill_48,33.0
student_1847,skill_99,37.0
student_1847,skill_129,99.0
student_1847,skill_58,69.0
student_1847,skill_80,41.0
student_1847,skill_39,21.0
student_1847,skill_131,98.0
student_1847,skill_0,66.0
student_1847,skill_132,52.0
student_1847,skill_64,61.0
student_1847,skill_124,47.0
student_1847,skill_95,99.0
student_1847,skill_74,49.0
student_1847,skill_6,82.0
student_1847,skill_22,60.0
student_1847,skill_121,71.0
student_1847,skill_45,92.0
student_1847,skill_101,96.0
student_1848,skill_23,75.0
student_1848,skill_94,12.0
student_1848,skill_13,92.0
student_1848,skill_53,85.0
student_1848,skill_29,22.0
student_1848,skill_95,42.0
student_1848,skill_43,45.0
student_1848,skill_26,49.0
student_1848,skill_125,63.0
student_1848,skill_36,12.0
student_1848,skill_64,77.0
student_1848,skill_144,10.0
student_1848,skill_98,
student_1848,skill_118,65.0
student_1848,skill_145,94.0
student_1848,skill_3,62.0
student_1848,skill_97,28.0
student_1848,skill_25,13.0
student_1848,skill_91,40.0
student_1848,skill_14,78.0
student_1848,skill_35,11.0
student_1848,skill_27,11.0
student_1848,skill_136,49.0
student_1849,skill_61,48.0
student_1849,skill_33,83.0
student_1849,skill_10,12.0
student_1849,skill_76,61.0
student_1849,skill_119,43.0
student_1849,skill_24,92.0
student_1849,skill_51,18.0
student_1849,skill_45,44.0
student_1849,skill_71,21.0
student_1849,skill_58,85.0
student_1849,skill_101,13.0
student_1849,skill_104,88.0
student_1850,skill_86,89.0
student_1850,skill_76,69.0
student_1850,skill_11,32.0
student_1850,skill_40,38.0
student_1850,skill_53,57.0
student_1850,skill_122,27.0
student_1850,skill_48,76.0
student_1850,skill_149,30.0
student_1850,skill_116,45.0
student_1850,skill_39,70.0
student_1850,skill_137,36.0
student_1850,skill_32,25.0
student_1850,skill_18,76.0
student_1850,skill_138,63.0
student_1850,skill_3,95.0
student_1850,skill_25,100.0
student_1850,skill_65,17.0
student_1850,skill_142,27.0
student_1851,skill_98,58.0
student_1851,skill_65,69.0
student_1851,skill_22,63.0
student_1851,skill_144,78.0
student_1851,skill_147,51.0
student_1851,skill_27,67.0
student_1851,skill_15,74.0
student_1851,skill_138,22.0
student_1851,skill_113,23.0
student_1851,skill_133,49.0
student_1851,skill_29,55.0
student_1851,skill_57,68.0
student_1851,skill_112,78.0
student_1851,skill_146,39.0
student_1851,skill_101,52.0
student_1851,skill_3,14.0
student_1851,skill_122,44.0
student_1851,skill_58,44.0
student_1851,skill_10,99.0
student_1851,skill_94,72.0
student_1851,skill_30,41.0
student_1851,skill_18,93.0
student_1851,skill_79,88.0
student_1851,skill_75,11.0
student_1852,skill_122,55.0
student_1852,skill_36,11.0
student_1852,skill_121,16.0
student_1852,skill_23,23.0
student_1852,skill_13,57.0
student_1852,skill_106,66.0
student_1852,skill_124,75.0
student_1852,skill_88,56.0
student_1852,skill_25,40.0
student_1852,skill_120,23.0
student_1852,skill_141,55.0
student_1852,skill_126,65.0
student_1852,skill_31,67.0
student_1852,skill_37,15.0
student_1853,skill_109,47.0
student_1853,skill_37,85.0
