candidate_id,protected_group,experience_years,skills,true_quality
C00890,A,12,"audit,leadership",0.5989533124798415
C00891,B,8,"underwriting,risk_modeling,leadership",0.8664530461100026
C00892,A,0,"ml,risk_modeling",0.4963240796330799
C00893,A,0,"underwriting,compliance,sql,python,communication",0.5136234566658744
C00894,B,7,"aws,python,excel,sql,underwriting",0.6571606633955211
C00895,B,6,"leadership,underwriting,audit,sql,compliance",0.5423948739282524
C00896,A,12,"compliance,communication,java",0.47233874190624286
C00897,A,8,"aws,communication,underwriting",0.6480338035942339
C00898,A,11,"leadership,java,underwriting,aws,audit,python",0.6030240981959821
C00899,A,8,"ml,aws,underwriting,python,java,risk_modeling",0.9116049561654093
C00900,A,5,"underwriting,audit",0.6919207390526277
C00901,A,9,"audit,communication,java,python,risk_modeling",0.4828131884402598
C00902,A,9,"compliance,communication,aws,ml,risk_modeling,underwriting",0.7212308394542676
C00903,A,10,"communication,python,aws,excel",0.6554158502515763
C00904,B,2,"underwriting,excel,leadership,risk_modeling,python",0.7556967343501924
C00905,B,9,"sql,leadership",0.49559824169077293
C00906,A,4,"sql,audit",0.5739617067047145
C00907,A,11,"compliance,risk_modeling",0.5921631431633514
C00908,A,11,"audit,excel",0.6205262961504939
C00909,A,9,"ml,communication,sql,underwriting,java,python",0.43066418917928906
C00910,B,14,"java,ml,sql,risk_modeling,underwriting",0.7436641002243718
C00911,B,8,"communication,underwriting,aws,excel,java",0.6552335696529094
C00912,B,0,"python,java,risk_modeling",0.7313402510459232
C00913,B,9,"audit,communication,risk_modeling,python,java,aws",0.5881953466423795
C00914,B,11,"python,sql",0.5358688885153357
C00915,B,1,"aws,compliance,excel,ml,sql,leadership",0.6520729880299266
C00916,A,1,"sql,aws",0.36704321131205686
C00917,A,4,"aws,excel",0.7352972163151126
C00918,A,12,"leadership,java",0.8149115595344665
C00919,B,7,"excel,leadership,risk_modeling,compliance,java",0.7963102022041935
C00920,A,14,"ml,excel,underwriting",0.7077921372423088
C00921,B,13,"ml,risk_modeling,compliance,aws",0.5424306511324021
C00922,B,8,"aws,sql,compliance,leadership",0.5996537907349653
C00923,A,10,"sql,communication,compliance,risk_modeling,java",0.6684124011142571
C00924,A,4,"compliance,java,ml",0.4391745038661823
C00925,A,1,"aws,excel",0.7499609320065388
C00926,A,5,"python,risk_modeling,excel",0.6544151501623378
C00927,B,8,"underwriting,python,java",0.41939986804203916
C00928,B,2,"compliance,python,leadership,underwriting,communication",0.8589172617638399
C00929,B,3,"sql,compliance,java,communication,underwriting",0.5475300695306319
C00930,A,0,"leadership,aws",0.3030614522870025
C00931,A,11,"audit,communication,python,compliance,underwriting",0.46055425790549065
C00932,A,13,"java,compliance",0.8978010474897621
C00933,B,12,"leadership,excel,java,sql,compliance",0.948497284919028
C00934,B,5,"excel,underwriting,communication",0.7317073096265654
C00935,A,8,"ml,underwriting,risk_modeling",0.8174755567456843
C00936,B,14,"java,aws,compliance,risk_modeling",0.8589907825837501
C00937,A,8,"ml,leadership,sql",0.6802449074975319
C00938,B,4,"aws,java,leadership,excel,python",0.5992275218059666
C00939,A,5,"sql,java,audit,underwriting,leadership,ml",0.6471753750057894
C00940,A,10,"sql,communication,java,leadership,aws,compliance",0.732482779765793
C00941,B,6,"python,excel,communication,leadership",0.42651235882524835
C00942,A,12,"communication,underwriting,ml,aws",0.7517525712761798
C00943,A,12,"compliance,ml,communication,aws",0.8825510325134632
C00944,A,0,"java,aws,excel,communication,risk_modeling",0.46285296290077443
C00945,A,10,"audit,compliance,python,java",0.5436153986420765
C00946,B,5,"ml,python,communication,java",0.6357783356629599
C00947,B,7,"sql,java,excel,compliance",0.4530616409265355
C00948,B,3,"java,python,sql",0.2929726490070489
C00949,A,5,"ml,compliance,aws,underwriting",0.7565894272189321
C00950,A,4,"java,underwriting,aws,leadership,risk_modeling",0.458828773195782
C00951,A,0,"aws,excel,risk_modeling,underwriting",0.5033207441696377
C00952,A,11,"audit,underwriting,communication,risk_modeling,compliance,ml",0.5001774926185483
C00953,A,2,"communication,sql,leadership,compliance,excel,java",0.7498158666843399
C00954,B,5,"ml,risk_modeling,python,java",0.7035717084911226
C00955,B,2,"aws,audit,communication,java,leadership,underwriting",0.4766668825923339
C00956,B,2,"risk_modeling,aws",0.3076184743427047
C00957,A,5,"aws,risk_modeling,ml,audit,compliance,underwriting",0.48755263512552394
C00958,A,13,"underwriting,aws,ml",0.7326274859909484
C00959,A,14,"ml,risk_modeling,sql,excel",0.6739544267343578
C00960,A,5,"underwriting,communication,sql",0.5696376480013577
C00961,A,7,"aws,sql,compliance,communication",0.6081057767045661
C00962,A,14,"compliance,excel,underwriting",0.7765833216696688
C00963,A,3,"excel,audit,underwriting,python,compliance",0.5224653432682921
C00964,B,14,"leadership,underwriting",0.7210024210827105
C00965,A,1,"java,compliance,excel,communication,ml,audit",0.3323545426058824
C00966,B,3,"communication,compliance,leadership,risk_modeling,audit,python",0.9896931398555586
C00967,A,5,"sql,audit,compliance,ml",0.4989053225230742
C00968,B,0,"java,risk_modeling,ml,communication",0.536646741419116
C00969,A,12,"java,audit,python,risk_modeling,communication",0.7219637944615179
C00970,A,12,"risk_modeling,python",0.5460577077679027
C00971,A,5,"ml,leadership,compliance,aws,java",0.5514084629649033
C00972,A,12,"python,audit,sql",0.6192215494382195
C00973,B,11,"communication,underwriting,java,aws,risk_modeling",0.4454731433367921
C00974,A,12,"ml,python,risk_modeling",0.6989460965971349
C00975,B,12,"communication,python,java,aws,excel",0.32314006911342846
C00976,A,8,"aws,leadership,python,sql,risk_modeling",0.8954875196349905
C00977,A,1,"audit,ml,sql",0.6527347592961108
C00978,A,13,"aws,risk_modeling,excel,sql,underwriting",0.7450420243776078
C00979,A,9,"excel,risk_modeling,ml,sql",0.27740441976201646
C00980,B,13,"communication,aws,audit",0.4873448388072563
C00981,B,14,"leadership,ml,python,aws",0.8900821217449097
C00982,B,2,"sql,ml,underwriting,risk_modeling,leadership,audit",1.0
C00983,A,6,"python,java",0.7750446437102656
C00984,A,2,"ml,sql,communication,compliance,java,leadership",0.7066498138451711
C00985,B,0,"compliance,aws,excel,risk_modeling,ml,communication",0.5944953610605539
C00986,A,14,"aws,java,risk_modeling,python",0.48745050477216934
C00987,A,13,"ml,python,java,risk_modeling,audit",0.8091313349760595
C00988,A,13,"java,sql,ml",0.43178267932255276
C00989,B,13,"aws,risk_modeling",0.4120946702748264
C00990,B,9,"python,communication,ml,excel",0.36076472142107185
C00991,B,7,"excel,risk_modeling,java,aws,ml,underwriting",0.7456300763702868
C00992,B,14,"sql,leadership,underwriting",0.6296654701130497
C00993,A,8,"excel,ml,compliance,python,communication",0.5981544579827884
C00994,B,9,"communication,aws,python,leadership,risk_modeling",0.5872272913308768
C00995,A,3,"communication,audit,python,sql,leadership",0.3273710225843196
C00996,B,11,"java,compliance,underwriting",0.4892684369168673
C00997,A,12,"risk_modeling,python,sql",0.5083232828743786
C00998,B,10,"java,communication,underwriting,aws",0.3470511394994351
C00999,A,7,"communication,sql,audit,underwriting,ml,risk_modeling",0.4792421828459368
C01000,A,2,"aws,excel,python,leadership,java,ml",0.3253648378486771
C01001,A,0,"python,leadership,sql,java",0.6039816131960587
C01002,A,9,"communication,excel,java,compliance,risk_modeling,underwriting",0.7089747915140283
C01003,A,10,"python,sql,communication,excel",0.3671449579248198
C01004,B,11,"sql,communication,aws",0.5566062824353599
C01005,A,14,"ml,excel",0.9740907786370067
C01006,B,7,"sql,python,underwriting,audit,excel",0.3934626784179073
C01007,A,12,"risk_modeling,java,aws,audit,ml",0.6967948072031118
C01008,B,10,"excel,audit,java,leadership,risk_modeling,sql",0.6189939481205191
C01009,A,4,"ml,python,compliance,underwriting,leadership",0.7367197604113633
C01010,B,12,"underwriting,compliance",0.6731840314443331
C01011,B,0,"leadership,audit,aws,sql",0.422366813973725
C01012,A,8,"ml,excel,aws,java,sql",0.5920175418651192
C01013,B,14,"sql,ml,leadership,python",0.6546465899116725
C01014,A,9,"sql,compliance,leadership,java",0.5734948671890917
C01015,A,14,"leadership,sql,java,risk_modeling,ml,audit",0.4025599380416769
C01016,B,0,"ml,underwriting,sql,leadership,communication",0.7237559493676206
C01017,B,7,"python,excel,java,sql,risk_modeling",0.7619580458155786
C01018,A,11,"audit,compliance,leadership,underwriting",0.4220459751634257
C01019,A,9,"python,compliance,aws",0.5358693862069244
C01020,B,13,"risk_modeling,leadership,communication,underwriting",0.5894845795162411
C01021,B,6,"excel,communication,sql,java,audit,underwriting",0.3518266159100752
C01022,B,10,"ml,underwriting,compliance,leadership,java",0.26397667180279194
C01023,A,6,"risk_modeling,python,sql,compliance,communication",0.43929332265577953
C01024,B,13,"risk_modeling,python",0.5658475787547854
C01025,A,1,"risk_modeling,ml,compliance,sql,python,underwriting",0.2505779999944766
C01026,B,3,"underwriting,risk_modeling,ml",0.5618559975353862
C01027,A,1,"excel,java,python,communication,audit,risk_modeling",0.7193141345969412
C01028,B,10,"excel,ml,communication,java",0.7515809063097482
C01029,A,3,"excel,python,java,communication,compliance,risk_modeling",0.5071965824314306
C01030,B,4,"audit,sql,java,python,underwriting,aws",0.2087258946261846
C01031,B,12,"aws,risk_modeling,leadership,underwriting,ml",0.7488264213186285
C01032,A,5,"leadership,compliance,audit,python,risk_modeling,communication",0.5763505904316205
C01033,B,2,"java,communication,aws,audit,risk_modeling",0.5963831996592437
C01034,A,0,"audit,aws,leadership,sql,python,java",0.8484985040544525
C01035,B,3,"aws,underwriting",0.3815339066844824
C01036,A,13,"ml,python",0.11253313203803239
C01037,A,8,"underwriting,aws,risk_modeling,leadership",0.3903781759942438
C01038,A,14,"python,audit,java,ml,risk_modeling,excel",0.7274881122882079
C01039,A,3,"compliance,ml,aws,leadership,java",0.5348466623146473
C01040,A,5,"python,java,leadership,excel",0.3311854966722373
C01041,B,2,"risk_modeling,audit,aws,ml",0.26445087102824255
C01042,B,5,"ml,python,sql,excel,communication",0.4861703771528688
C01043,B,8,"ml,underwriting,java,leadership,compliance,excel",0.355702959421275
C01044,A,12,"risk_modeling,python,sql,leadership,ml,underwriting",0.7137140152858146
C01045,A,5,"excel,aws",0.4759431600472716
C01046,A,11,"risk_modeling,underwriting,aws,python",0.4971187808202919
C01047,B,9,"compliance,excel,ml",0.4535102474738588
C01048,B,4,"audit,excel,ml,python,sql",0.587362090784507
C01049,A,13,"audit,underwriting,aws,python",0.6376696602768065
C01050,B,6,"sql,audit,aws,ml,excel,leadership",0.5963523085752669
C01051,A,2,"ml,python,underwriting,leadership",0.5524232998850461
C01052,A,14,"communication,sql,java,compliance,python",0.6270048034125928
C01053,A,13,"sql,ml",0.4440364949775437
C01054,A,0,"sql,excel,java,compliance,python,risk_modeling",0.3685315771883728
C01055,B,13,"python,java",0.5589585170749913
C01056,B,14,"underwriting,leadership,audit",1.0
C01057,A,12,"underwriting,communication,aws,ml,compliance,sql",0.37720946232497393
C01058,A,3,"sql,audit,underwriting,java,python,excel",0.4545842294029597
C01059,B,9,"python,ml,compliance,audit",0.607688070819888
C01060,B,8,"ml,risk_modeling,compliance,underwriting",0.5254001044109513
C01061,B,9,"compliance,sql",0.7833145174587928
C01062,A,9,"underwriting,excel,java,audit,risk_modeling,compliance",0.534470372509484
C01063,B,9,"aws,audit",0.5477825481528903
C01064,A,7,"risk_modeling,leadership",0.7166331324509372
C01065,B,10,"java,compliance,sql,leadership",0.9259280993253077
C01066,A,7,"python,risk_modeling",0.823349707310699
C01067,B,0,"ml,leadership",0.4754023008603541
C01068,A,0,"aws,python,underwriting,communication,risk_modeling",0.4910874418881674
C01069,A,14,"communication,sql,underwriting,aws,risk_modeling",0.6484094640611567
C01070,B,13,"leadership,aws,ml",0.6564598935232654
C01071,B,8,"ml,underwriting,aws,python,excel",0.42747733941739335
C01072,A,2,"audit,python,excel,leadership,communication",0.688586883793979
C01073,B,11,"risk_modeling,ml,compliance",0.6471896429901015
C01074,B,2,"communication,java,audit,excel,leadership",0.5119258860132435
C01075,A,5,"excel,compliance,leadership,audit",0.32119383221936687
C01076,A,4,"java,risk_modeling,sql,aws,underwriting,audit",0.5512115175283103
C01077,A,0,"aws,sql",0.15922178542025506
C01078,B,12,"communication,aws,compliance",0.5153031180741983
C01079,A,7,"leadership,audit,aws",0.46864241283374425
C01080,A,4,"excel,sql,underwriting",0.5916591347557715
C01081,B,7,"communication,risk_modeling,excel,python,java,aws",0.9083730044901532
C01082,B,0,"java,aws,compliance,risk_modeling,ml",0.6029433438197787
C01083,B,6,"underwriting,aws,python,compliance",0.8207123730744104
C01084,B,7,"aws,risk_modeling,java,leadership",0.6861381911586439
C01085,B,5,"risk_modeling,java,communication,python,audit,aws",0.7525096281437709
C01086,B,12,"risk_modeling,aws,underwriting,excel",0.9542829235297591
C01087,B,3,"sql,ml,communication",0.39826937018559416
C01088,A,2,"ml,leadership",0.3765212018563294
C01089,A,7,"leadership,python,communication",0.6903859620859178
C01090,A,13,"leadership,sql,communication,audit,compliance",0.6293378782687957
C01091,B,5,"audit,compliance,risk_modeling,underwriting",0.589663689905253
C01092,A,0,"compliance,python,excel,sql",0.4552399594206751
C01093,A,14,"compliance,aws,communication,underwriting",0.532673430935551
C01094,B,6,"risk_modeling,excel,leadership,python,java,ml",0.8517376403795045
C01095,A,2,"excel,java,leadership,compliance,underwriting,python",0.3220249995124155
C01096,A,9,"sql,java",0.7135506066634779
C01097,B,4,"excel,python",0.634361091431481
C01098,B,14,"java,communication,leadership",0.3557776064373561
C01099,A,4,"risk_modeling,python,java,excel,leadership,underwriting",0.3904595406011531
C01100,A,8,"audit,communication,underwriting,excel",0.4607156990290239
C01101,A,8,"leadership,risk_modeling,audit,python,communication,ml",0.6816251403969864
C01102,B,3,"underwriting,compliance,audit,sql,communication",0.46393368093250087
C01103,B,7,"sql,python,risk_modeling,communication",0.554593834810055
C01104,A,1,"compliance,risk_modeling,audit",0.247623475742749
C01105,B,9,"excel,risk_modeling,aws",1.0
C01106,A,11,"risk_modeling,python",0.6228152113731095
C01107,A,14,"leadership,sql,java,risk_modeling",0.7298201615134499
C01108,B,4,"excel,python,java",0.44268741205825995
C01109,A,4,"audit,aws,python",0.42252708112778675
C01110,A,8,"communication,underwriting",0.9242832378916356
C01111,A,10,"aws,risk_modeling,sql,excel,compliance",0.25499011073880673
C01112,B,14,"ml,sql,risk_modeling,communication,audit,excel",0.6901564723175398
C01113,B,0,"underwriting,leadership,compliance,ml",0.2819292996005792
C01114,B,3,"python,aws,risk_modeling,leadership",0.45709979220853914
C01115,A,3,"python,communication,excel,sql,compliance,leadership",0.4151429958186762
C01116,A,3,"python,excel,audit,ml",0.3525240169845354
C01117,B,6,"excel,audit,leadership,java,sql",0.566379511347139
C01118,A,13,"ml,risk_modeling,leadership,audit",0.1677547534849082
C01119,B,0,"audit,sql,compliance,leadership",0.4432120732546345
C01120,B,12,"ml,risk_modeling,communication,aws",0.6037478044370045
C01121,A,9,"communication,audit,risk_modeling,underwriting,aws",0.34533022164691773
C01122,B,9,"ml,excel,aws,java,leadership",0.862379369860889
C01123,A,10,"sql,aws,java,audit",0.4929974925364833
C01124,A,1,"audit,sql",0.46725283635632936
C01125,B,11,"audit,aws,java,excel,python,underwriting",0.5034005504953535
C01126,A,3,"risk_modeling,aws,sql,communication,ml,audit",0.5153180983224945
C01127,B,7,"python,communication",0.8054659368310888
C01128,B,10,"sql,python,leadership",1.0
C01129,B,9,"risk_modeling,python,java,excel,aws,ml",0.7242150566661185
C01130,B,4,"ml,sql,leadership",0.7358388780549189
C01131,A,5,"aws,audit,sql,excel,risk_modeling,leadership",0.8589569466658749
C01132,A,7,"compliance,audit,communication,python,leadership",0.6147967938179624
C01133,B,0,"communication,ml,risk_modeling,java,python,aws",0.7826451572501365
C01134,B,10,"underwriting,python",0.7426322038302725
C01135,A,1,"ml,excel,underwriting,python",0.535917724676083
C01136,A,6,"sql,aws,python,compliance",0.6230613862012642
C01137,A,9,"risk_modeling,sql,compliance,java,communication,leadership",0.2621449465937916
C01138,A,1,"python,aws,ml",0.562581466880307
C01139,B,14,"audit,risk_modeling,excel",0.3621254463196667
C01140,A,5,"aws,communication",0.25745155271000064
C01141,B,0,"compliance,sql,underwriting,java,ml",0.5347181640245404
C01142,B,9,"aws,java,communication,underwriting,python,excel",0.38946585286399027
C01143,B,8,"risk_modeling,compliance",0.578719524765392
C01144,A,9,"aws,java,ml",0.6149182134829756
C01145,A,11,"underwriting,excel,risk_modeling",0.6429489281470843
C01146,B,7,"python,aws,communication,leadership,sql,java",0.4072581467324217
C01147,B,12,"risk_modeling,java,underwriting,audit",0.7817628288466157
C01148,A,5,"leadership,underwriting,aws",0.5339376574361058
C01149,B,8,"underwriting,communication,risk_modeling",0.6593936224308091
C01150,A,2,"underwriting,leadership,risk_modeling,audit",0.3046408694895406
C01151,B,9,"python,excel,compliance",0.5579010397767223
C01152,A,3,"communication,aws",0.7275130069886216
C01153,A,10,"sql,risk_modeling,leadership,python,audit,aws",0.7746319737255662
C01154,A,12,"python,leadership,risk_modeling,excel",0.4764873170736091
C01155,A,12,"audit,python,excel",0.5217995256965278
C01156,A,13,"python,underwriting,sql,aws,risk_modeling",0.45203638858851264
C01157,A,1,"compliance,audit,excel,sql,java",0.3918456747130413
C01158,A,2,"java,ml",0.26816784267282484
C01159,B,13,"aws,compliance",0.6051283429664747
C01160,A,5,"ml,risk_modeling",0.6639649116729119
C01161,B,0,"compliance,python,ml,audit,communication",0.3586904845158059
C01162,B,4,"ml,underwriting,compliance,python,risk_modeling",0.5236908691209882
C01163,A,12,"sql,compliance,aws,ml,communication",0.5803102866263559
C01164,A,5,"compliance,audit,python,aws,java",0.7399213716876795
C01165,B,1,"communication,java,compliance,sql",0.39991346937520417
C01166,B,10,"compliance,leadership,audit,ml",0.49646110062284676
C01167,A,2,"audit,java,risk_modeling,ml,aws",0.367716196907375
C01168,B,5,"risk_modeling,ml,aws",0.3452482863858722
C01169,A,0,"ml,leadership,sql,audit,compliance,underwriting",0.5952532984604546
C01170,A,9,"excel,ml,aws,risk_modeling,communication,python",0.5656800566605138
C01171,B,6,"sql,risk_modeling,python,java,excel,aws",0.5698657747681943
C01172,A,13,"risk_modeling,underwriting,compliance,excel,python,leadership",0.8594354081151714
C01173,B,5,"ml,java,compliance",0.789774530667017
C01174,A,3,"risk_modeling,audit",0.23367782458973538
C01175,B,2,"sql,aws,leadership,python",0.6366102411572021
C01176,A,3,"communication,audit,java,excel,compliance",0.570616446628014
C01177,A,6,"risk_modeling,sql,communication,leadership,compliance",0.47691362015373145
C01178,A,1,"java,underwriting,excel",0.5689830636650296
C01179,A,6,"compliance,underwriting,risk_modeling",0.2492510176602586
C01180,B,12,"audit,aws,communication,python",0.8832756216997518
C01181,A,11,"python,excel,risk_modeling,leadership,java,compliance",0.7026899374729434
C01182,A,9,"sql,ml",0.4342644059301214
C01183,A,13,"leadership,excel,compliance",0.5246261600724857
C01184,A,11,"ml,communication,underwriting",0.3034336344014607
C01185,B,9,"leadership,underwriting,ml,sql,aws,excel",0.5334876950294742
C01186,A,12,"compliance,risk_modeling,java,underwriting",0.533108244096695
C01187,B,1,"aws,underwriting",0.2714801303177234
C01188,A,12,"audit,python,leadership",0.7598064020677601
C01189,B,4,"risk_modeling,ml",0.7698234941450056
C01190,A,10,"compliance,sql,aws,communication",0.595075111791994
C01191,A,13,"leadership,java,communication,ml,audit,risk_modeling",0.5749835610876537
C01192,B,7,"excel,audit,sql,aws",0.648297228383723
C01193,B,1,"underwriting,java,excel,aws,risk_modeling,audit",0.5064649867508922
C01194,B,5,"ml,excel,leadership,communication,aws",0.35520774107838643
C01195,A,6,"underwriting,excel,ml,leadership,python,java",0.442517962414293
C01196,A,14,"leadership,excel,sql",0.5866415187853544
C01197,B,14,"risk_modeling,python,audit,aws,ml,sql",0.6846735870058053
C01198,A,8,"communication,underwriting,python",0.5816806092177642
C01199,B,14,"risk_modeling,java,ml,excel",0.6778664883976808
C01200,B,6,"sql,python,java,communication,compliance",0.2855309630088941
C01201,B,6,"python,compliance,risk_modeling",0.6797391939352873
C01202,B,12,"sql,java,leadership",0.6206148591215322
C01203,B,10,"aws,risk_modeling",1.0
C01204,A,7,"audit,underwriting",0.5002258133682457
C01205,A,6,"sql,underwriting,leadership,compliance",0.618222529119687
C01206,B,10,"communication,audit,ml,risk_modeling,excel,compliance",1.0
C01207,A,11,"aws,underwriting,excel",0.6449364933105721
C01208,A,7,"risk_modeling,python,java,communication",0.557826502930317
C01209,A,0,"risk_modeling,aws,ml,underwriting,java,audit",0.3223540589448828
C01210,B,1,"excel,risk_modeling,java,leadership,python",0.7850879460976172
C01211,B,2,"risk_modeling,compliance",0.31136171448821737
C01212,B,6,"risk_modeling,audit,sql,excel",0.6368817650326619
C01213,A,9,"risk_modeling,underwriting",0.5047600421644913
C01214,A,12,"audit,ml,leadership",0.585919472735956
C01215,A,3,"sql,excel,underwriting",0.27369219165018954
C01216,A,11,"compliance,java,communication,audit,excel",0.8517628999121011
C01217,B,9,"leadership,risk_modeling",0.5399964849347102
C01218,B,0,"aws,underwriting,excel",0.281283861399254
C01219,A,5,"ml,excel,java",0.7754843074672165
C01220,A,4,"leadership,excel,communication",0.44925537365328533
C01221,A,13,"sql,audit,compliance,risk_modeling,java",0.6902293125115299
C01222,B,13,"compliance,sql,excel",0.7814549487841859
C01223,B,12,"compliance,aws,underwriting",0.7053261795033776
C01224,A,7,"sql,communication,excel,python",0.17460560091017363
C01225,B,7,"compliance,communication,underwriting,leadership,excel",0.6951642061760017
C01226,A,4,"ml,underwriting",0.5218895227202769
C01227,A,11,"communication,risk_modeling,python,sql,java,audit",0.5507748345754001
C01228,B,1,"compliance,java,underwriting,risk_modeling,excel,audit",0.49036650918446
C01229,A,4,"compliance,aws,leadership,underwriting,sql",0.2501940970906053
C01230,A,2,"excel,ml,java,underwriting",0.5545907646391245
C01231,B,7,"ml,aws,excel,compliance,audit",0.32440955273232414
C01232,A,4,"aws,leadership,risk_modeling,java",0.4885488522798063
C01233,B,2,"communication,aws,underwriting",0.5481275976768779
C01234,A,5,"underwriting,aws,ml",0.7433266758377706
C01235,A,12,"python,excel",0.47246963122525143
C01236,A,8,"sql,leadership,communication,underwriting,java,ml",0.8412857269322779
C01237,A,12,"audit,risk_modeling,aws",0.7904335856327266
C01238,A,13,"java,ml,excel",0.5527062463517035
C01239,A,13,"compliance,communication,sql,ml,java,python",0.4304251320475315
C01240,B,5,"underwriting,communication,risk_modeling,aws",0.2901130871985242
C01241,A,13,"compliance,python,risk_modeling,leadership,underwriting",0.6789156932759651
C01242,A,13,"python,compliance,audit",0.49728885308265347
C01243,A,14,"java,risk_modeling,underwriting",0.8558842249507088
C01244,A,5,"java,underwriting,ml,sql,excel",0.4276857106309113
C01245,A,3,"sql,communication,java,python",0.36787922359064507
C01246,B,8,"ml,leadership",0.6220527432239764
C01247,A,13,"sql,aws,java,compliance,communication,leadership",0.5065115657113038
C01248,B,13,"risk_modeling,java,python,sql",0.6315389988063846
C01249,B,8,"compliance,aws,leadership,audit,ml",0.7574780794105338
C01250,A,2,"leadership,underwriting,compliance",0.5411012797003704
C01251,A,6,"java,risk_modeling,sql,audit",0.5817736029264904
C01252,A,10,"aws,excel,ml,java,leadership",0.6369264076035153
C01253,B,8,"ml,python,leadership,aws,excel,communication",0.27524218174862924
C01254,A,5,"sql,aws,communication",0.6205307949874883
C01255,B,5,"java,compliance,underwriting,risk_modeling,python",0.5787876838106614
C01256,B,0,"leadership,audit,aws,compliance,java,python",0.6607215188570157
C01257,B,4,"audit,ml,excel,python,communication",0.6490459442046814
C01258,A,10,"sql,java",0.5636492463110074
C01259,B,3,"leadership,excel",0.7158307204719243
C01260,A,14,"compliance,underwriting,aws",0.5873264744297103
C01261,A,1,"aws,communication",0.5544882787339869
C01262,A,8,"ml,sql,communication,risk_modeling,underwriting",0.5239931025137159
C01263,B,7,"excel,ml,python,leadership,sql,underwriting",0.6531164048861782
C01264,B,12,"risk_modeling,compliance,leadership,communication",0.5522318391252028
C01265,B,13,"java,python,underwriting,audit",0.9265592896094822
C01266,A,8,"leadership,sql,aws,python,compliance",0.943125292700615
C01267,B,9,"excel,java,sql,ml",0.7473088857534809
C01268,A,10,"excel,leadership,sql,communication",0.877433396894525
C01269,A,7,"aws,sql,audit,risk_modeling",0.2929413934453715
C01270,B,2,"excel,java,sql",0.264152006210501
C01271,A,6,"audit,aws",0.5021190980063817
C01272,A,3,"java,excel,leadership,compliance",0.5374215737465979
C01273,B,6,"python,sql,ml,underwriting,compliance,audit",0.5243226647420602
C01274,A,9,"compliance,excel",0.29441565506606837
C01275,A,3,"underwriting,aws,communication",0.7372865071382564
C01276,A,3,"sql,compliance,java",0.9177556820042485
C01277,A,12,"sql,underwriting,aws,leadership,communication,compliance",0.8505777822510721
C01278,B,5,"compliance,sql,ml,underwriting",0.7453941883815649
C01279,B,2,"risk_modeling,sql,audit,underwriting",0.5607015289262086
C01280,A,10,"risk_modeling,excel,sql,compliance,java",0.44826047326911533
C01281,A,10,"ml,aws,excel",0.6130550494744742
C01282,A,12,"sql,communication,risk_modeling,compliance,leadership",0.9990058466314706
C01283,B,11,"aws,risk_modeling",0.5466421397487299
C01284,B,14,"java,risk_modeling",0.5581076953916906
C01285,B,8,"excel,aws,java,communication,leadership,underwriting",0.7793146586387044
C01286,A,4,"aws,python,java,communication,excel",0.7512634891342073
C01287,A,12,"leadership,compliance",0.4673776749605354
C01288,A,3,"aws,ml,audit,underwriting",0.48293276961726395
C01289,B,4,"sql,compliance",0.4496570107377418
C01290,A,12,"ml,leadership,java,aws,audit",0.6325440882309963
C01291,B,13,"ml,aws,communication,compliance,audit",0.8286636007712687
C01292,B,5,"aws,audit,risk_modeling",0.4052750461969436
C01293,A,10,"python,underwriting,risk_modeling",0.7961396662026485
C01294,A,13,"excel,underwriting,ml",0.6482972248058355
C01295,A,11,"risk_modeling,excel,python",1.0
C01296,A,0,"aws,communication,audit",0.5573895591867573
C01297,A,9,"risk_modeling,leadership,ml",0.5725546574667323
C01298,B,2,"audit,communication,excel,leadership",0.6234486508808786
C01299,A,12,"python,compliance,sql,communication,underwriting,java",0.5593136771803022
C01300,A,1,"underwriting,risk_modeling,compliance,excel,java",0.18685083779667144
C01301,B,14,"ml,risk_modeling,aws",0.5967061886312024
C01302,B,2,"aws,python,underwriting,ml,compliance,risk_modeling",0.4738671503675395
C01303,A,6,"sql,risk_modeling,underwriting",0.2733828571010339
C01304,B,3,"python,audit,excel,compliance,java,sql",0.5168536658369913
C01305,B,12,"underwriting,ml,risk_modeling",0.2479201595703085
C01306,B,5,"leadership,python,audit,communication",0.48741636967201374
C01307,B,11,"ml,risk_modeling,leadership",0.653847278568041
C01308,A,1,"java,ml,compliance,audit,python",0.5274593118848818
C01309,B,6,"communication,ml,risk_modeling",0.4860074948803727
C01310,A,13,"sql,communication,python,audit,risk_modeling,aws",0.6146045276493471
C01311,B,13,"python,java",0.48886840125399045
C01312,B,3,"sql,compliance,aws,python",0.5319469734960562
C01313,A,5,"underwriting,audit",0.5604555531865189
C01314,A,6,"underwriting,audit,compliance,leadership,excel,communication",0.39795500397772826
C01315,B,8,"risk_modeling,leadership,excel,audit",0.6281858560916376
C01316,B,8,"aws,audit,leadership,python,compliance",0.6270614779144816
C01317,A,1,"python,audit,communication,risk_modeling,ml,leadership",0.4800822155554072
C01318,B,11,"compliance,java,aws,communication",1.0
C01319,B,3,"aws,leadership",0.5046735703968245
C01320,A,4,"ml,excel,leadership",0.48973783583285674
C01321,A,12,"excel,risk_modeling,leadership",0.5439692403426082
C01322,A,10,"communication,aws,leadership,excel,python,risk_modeling",0.42523093984624805
C01323,B,5,"excel,risk_modeling,python,leadership,java,compliance",0.6734615247718126
