candidate_id,job_id,protected_group,skill_overlap,experience_years,latent_match_score,clicked,shortlisted,hired,tenant
C01730,J031,B,0.5,12,0.5434329907327414,0,0,0,AcmeFinServ_Pilot
C00451,J013,B,0.0,3,0.13409846190373276,0,0,0,AcmeFinServ_Pilot
C00478,J038,B,0.0,13,0.4438453187047131,0,0,0,AcmeFinServ_Pilot
C00706,J034,B,0.25,7,0.42586589830098287,0,0,0,AcmeFinServ_Pilot
C00737,J001,A,0.0,5,0.30835768075431846,0,0,0,AcmeFinServ_Pilot
C00006,J021,B,0.0,3,0.2360291427592897,0,0,0,AcmeFinServ_Pilot
C00307,J009,B,0.0,11,0.40635946086005137,0,0,0,AcmeFinServ_Pilot
C00958,J020,A,0.5,13,0.6163137429954741,0,0,0,AcmeFinServ_Pilot
C01934,J032,B,0.25,12,0.5128826663394206,0,0,0,AcmeFinServ_Pilot
C00256,J027,B,0.0,4,0.37703921836980586,1,1,0,AcmeFinServ_Pilot
C00482,J031,B,0.5,12,0.5188479315373018,0,0,0,AcmeFinServ_Pilot
C01719,J017,B,0.0,6,0.313048262939724,0,0,0,AcmeFinServ_Pilot
C00078,J003,B,0.0,3,0.32709186864722495,1,0,0,AcmeFinServ_Pilot
C00195,J035,A,0.3333333333333333,7,0.4050605355638385,0,0,0,AcmeFinServ_Pilot
C01779,J003,A,0.5,1,0.6116085320962942,1,1,0,AcmeFinServ_Pilot
C00500,J006,B,0.0,10,0.2890942075761553,1,0,0,AcmeFinServ_Pilot
C00615,J028,B,0.0,6,0.1641428021367721,0,0,0,AcmeFinServ_Pilot
C00029,J016,B,0.25,6,0.3142353037224024,0,0,0,AcmeFinServ_Pilot
C00812,J019,B,0.0,7,0.4270526762013147,1,0,0,AcmeFinServ_Pilot
C01985,J002,B,0.3333333333333333,4,0.5650943413964593,0,0,0,AcmeFinServ_Pilot
C01970,J006,A,0.25,11,0.40552668247851725,0,0,0,AcmeFinServ_Pilot
C01282,J028,A,0.5,12,0.7495029233157353,1,0,0,AcmeFinServ_Pilot
C01350,J022,B,1.0,3,0.7233511153799941,1,0,0,AcmeFinServ_Pilot
C01287,J010,A,0.5,12,0.4836888374802677,0,0,0,AcmeFinServ_Pilot
C01389,J016,A,0.5,13,0.553398255153925,1,0,0,AcmeFinServ_Pilot
C01037,J017,A,0.0,8,0.1951890879971219,0,0,0,AcmeFinServ_Pilot
C00411,J036,B,1.0,8,0.8919727736849479,1,0,0,AcmeFinServ_Pilot
C01736,J035,B,0.0,4,0.14216455291014998,0,0,0,AcmeFinServ_Pilot
C01758,J019,B,0.25,8,0.46576439787192137,0,0,0,AcmeFinServ_Pilot
C00288,J007,A,0.5,11,0.653455081822516,0,0,0,AcmeFinServ_Pilot
C00189,J022,A,0.5,13,0.5306614615194891,0,0,0,AcmeFinServ_Pilot
C01585,J000,B,0.0,11,0.23076524809181667,0,0,0,AcmeFinServ_Pilot
C00095,J025,B,0.75,8,0.5733876908910192,0,0,0,AcmeFinServ_Pilot
C01614,J023,B,0.5,8,0.6360734894638149,1,1,1,AcmeFinServ_Pilot
C01963,J035,A,0.3333333333333333,4,0.45842067668115505,1,0,0,AcmeFinServ_Pilot
C00072,J017,B,0.5,12,0.5533980684880903,1,0,0,AcmeFinServ_Pilot
C01597,J022,A,0.5,10,0.5247204886802999,0,0,0,AcmeFinServ_Pilot
C00265,J002,A,0.6666666666666666,14,0.6339282987878876,1,1,0,AcmeFinServ_Pilot
C00580,J032,A,0.0,2,0.20926425021386652,0,0,0,AcmeFinServ_Pilot
C01094,J011,B,0.75,6,0.8008688201897523,1,1,0,AcmeFinServ_Pilot
C01360,J030,B,0.5,9,0.6020557639888575,1,0,0,AcmeFinServ_Pilot
C00180,J009,B,0.3333333333333333,9,0.6273130987684988,0,0,0,AcmeFinServ_Pilot
C00218,J013,B,0.0,7,0.23206043834736456,0,0,0,AcmeFinServ_Pilot
C00564,J010,B,0.0,13,0.26396109242974886,0,0,0,AcmeFinServ_Pilot
C01363,J035,A,0.3333333333333333,12,0.4975500034779299,0,0,0,AcmeFinServ_Pilot
C00807,J031,A,0.75,13,0.5869614546929538,0,0,0,AcmeFinServ_Pilot
C00551,J028,A,1.0,0,0.9490082316830601,1,1,0,AcmeFinServ_Pilot
C00314,J012,A,1.0,11,0.8297251283604838,1,1,0,AcmeFinServ_Pilot
C01936,J029,A,0.0,2,0.0,0,0,0,AcmeFinServ_Pilot
C01408,J019,B,0.5,8,0.5286861486253147,0,0,0,AcmeFinServ_Pilot
C01971,J028,B,0.0,3,0.3145756180403299,1,0,0,AcmeFinServ_Pilot
C00990,J010,B,0.0,9,0.18038236071053593,0,0,0,AcmeFinServ_Pilot
C01637,J021,B,0.6666666666666666,6,0.5926657113915277,0,0,0,AcmeFinServ_Pilot
C01279,J038,B,0.0,2,0.2803507644631043,1,0,0,AcmeFinServ_Pilot
C01050,J003,B,0.5,6,0.5481761542876334,1,1,0,AcmeFinServ_Pilot
C00948,J030,B,0.5,3,0.39648632450352445,0,0,0,AcmeFinServ_Pilot
C01000,J027,A,1.0,2,0.6626824189243385,0,0,0,AcmeFinServ_Pilot
C00824,J016,B,0.25,7,0.4401478481205987,0,0,0,AcmeFinServ_Pilot
C01279,J036,B,0.0,2,0.2803507644631043,0,0,0,AcmeFinServ_Pilot
C00984,J029,A,0.0,2,0.35332490692258556,0,0,0,AcmeFinServ_Pilot
C01941,J021,A,0.3333333333333333,7,0.4213865354566386,0,0,0,AcmeFinServ_Pilot
C01799,J012,B,0.0,6,0.27795704230564966,0,0,0,AcmeFinServ_Pilot
C00928,J027,B,0.0,2,0.42945863088191993,1,1,0,AcmeFinServ_Pilot
C00792,J003,A,0.5,14,0.5864456176989876,0,0,0,AcmeFinServ_Pilot
C01517,J010,B,0.5,10,0.5252786713940844,1,1,0,AcmeFinServ_Pilot
C01284,J017,B,0.0,14,0.2790538476958453,0,0,0,AcmeFinServ_Pilot
C00463,J008,A,1.0,9,0.8260982962496171,0,0,0,AcmeFinServ_Pilot
C01667,J022,A,0.0,12,0.23078308457774044,0,0,0,AcmeFinServ_Pilot
C01364,J034,A,0.25,4,0.4252756639065986,0,0,0,AcmeFinServ_Pilot
C01242,J013,A,0.0,13,0.24864442654132674,0,0,0,AcmeFinServ_Pilot
C01564,J016,B,0.0,1,0.10536342987458347,0,0,0,AcmeFinServ_Pilot
C00452,J016,B,0.5,7,0.5736893415845334,1,0,0,AcmeFinServ_Pilot
C01599,J028,A,0.5,11,0.5332405653781119,0,0,0,AcmeFinServ_Pilot
C00243,J028,A,0.0,0,0.34372681069542366,0,0,0,AcmeFinServ_Pilot
C01586,J009,A,0.3333333333333333,3,0.504087635198575,0,0,0,AcmeFinServ_Pilot
C01181,J035,A,0.3333333333333333,11,0.5180116354031383,1,0,0,AcmeFinServ_Pilot
C01163,J025,A,0.5,12,0.5401551433131779,1,0,0,AcmeFinServ_Pilot
C01454,J035,A,0.0,4,0.1666377023062492,0,0,0,AcmeFinServ_Pilot
C00621,J035,A,0.3333333333333333,14,0.5285873098012888,0,0,0,AcmeFinServ_Pilot
C01537,J023,B,0.5,12,0.4341417319355737,1,0,0,AcmeFinServ_Pilot
C00051,J028,A,0.5,5,0.570242022065155,0,0,0,AcmeFinServ_Pilot
C01387,J025,A,0.25,14,0.40703641545398395,0,0,0,AcmeFinServ_Pilot
C01588,J024,A,0.0,12,0.2904144610171494,1,0,0,AcmeFinServ_Pilot
C00006,J021,B,0.0,3,0.2360291427592897,0,0,0,AcmeFinServ_Pilot
C01389,J009,A,0.3333333333333333,13,0.4700649218205917,1,0,0,AcmeFinServ_Pilot
C01547,J014,B,0.5,0,0.33289787811304533,0,0,0,AcmeFinServ_Pilot
C01044,J028,A,0.0,12,0.3568570076429073,1,0,0,AcmeFinServ_Pilot
C01209,J029,A,0.0,0,0.1611770294724414,0,0,0,AcmeFinServ_Pilot
C00118,J018,A,0.0,3,0.22583667268723623,0,0,0,AcmeFinServ_Pilot
C01976,J004,A,0.5,13,0.6892346260655071,0,0,0,AcmeFinServ_Pilot
C01933,J005,B,0.3333333333333333,4,0.47382375328644677,0,0,0,AcmeFinServ_Pilot
C01529,J035,A,0.3333333333333333,1,0.4313877290747552,1,0,0,AcmeFinServ_Pilot
C00030,J005,B,1.0,8,0.9494889085086478,1,1,1,AcmeFinServ_Pilot
C00860,J011,B,0.25,0,0.19085307261887074,0,0,0,AcmeFinServ_Pilot
C01635,J002,A,0.3333333333333333,8,0.4565096474988485,0,0,0,AcmeFinServ_Pilot
C01352,J008,A,0.0,1,0.2690242562676187,1,1,0,AcmeFinServ_Pilot
C01809,J033,A,0.3333333333333333,5,0.41066462072993315,0,0,0,AcmeFinServ_Pilot
C01231,J010,B,0.0,7,0.16220477636616207,0,0,0,AcmeFinServ_Pilot
C01427,J033,A,0.3333333333333333,2,0.239146522752123,0,0,0,AcmeFinServ_Pilot
C00674,J032,B,0.75,12,0.6498152622565935,1,0,0,AcmeFinServ_Pilot
C01625,J028,B,1.0,10,0.8982854375102083,0,0,0,AcmeFinServ_Pilot
C01067,J010,B,0.5,0,0.48770115043017703,0,0,0,AcmeFinServ_Pilot
C01600,J039,B,0.0,5,0.25957926203135023,0,0,0,AcmeFinServ_Pilot
C00408,J024,A,0.5,3,0.5001953722334371,0,0,0,AcmeFinServ_Pilot
C00536,J030,A,0.5,1,0.6576194737564696,1,0,0,AcmeFinServ_Pilot
C00175,J013,A,0.25,5,0.5288019713526324,0,0,0,AcmeFinServ_Pilot
C01350,J026,B,0.3333333333333333,3,0.3900177820466608,0,0,0,AcmeFinServ_Pilot
C01466,J026,A,0.3333333333333333,0,0.4576661979330967,0,0,0,AcmeFinServ_Pilot
C00567,J023,A,0.5,10,0.4165100911993435,0,0,0,AcmeFinServ_Pilot
C00768,J023,A,1.0,1,0.5567997095833701,1,1,0,AcmeFinServ_Pilot
C01138,J028,A,0.0,1,0.2812907334401535,0,0,0,AcmeFinServ_Pilot
C01511,J039,A,0.25,11,0.49503424269490137,1,0,0,AcmeFinServ_Pilot
C00605,J034,B,0.5,7,0.731652326012049,1,0,0,AcmeFinServ_Pilot
C00976,J012,A,0.0,8,0.44774375981749526,0,0,0,AcmeFinServ_Pilot
C00371,J035,A,0.0,2,0.07313339388575031,0,0,0,AcmeFinServ_Pilot
C01619,J013,A,0.25,2,0.37245375254150215,1,0,0,AcmeFinServ_Pilot
C01746,J009,B,0.6666666666666666,6,0.6409680949674421,1,0,0,AcmeFinServ_Pilot
C01479,J007,A,0.5,8,0.6057590945230906,1,1,1,AcmeFinServ_Pilot
C01630,J028,A,0.5,7,0.5480955897368455,0,0,0,AcmeFinServ_Pilot
C01528,J018,A,0.5,0,0.42885367641263417,0,0,0,AcmeFinServ_Pilot
C01671,J033,B,0.6666666666666666,9,0.7465831206704925,0,0,0,AcmeFinServ_Pilot
C00858,J033,A,0.0,3,0.16455651563202173,0,0,0,AcmeFinServ_Pilot
C00410,J021,B,0.3333333333333333,1,0.4059073317410582,1,1,0,AcmeFinServ_Pilot
C01922,J008,A,0.5,9,0.6402525360640761,0,0,0,AcmeFinServ_Pilot
C00004,J004,A,0.5,12,0.4038720497844798,1,1,0,AcmeFinServ_Pilot
C00810,J038,A,0.5,3,0.43962211330044587,0,0,0,AcmeFinServ_Pilot
C01452,J012,B,0.3333333333333333,12,0.4526398873091527,1,0,0,AcmeFinServ_Pilot
C01586,J000,A,1.0,3,0.8374209685319083,1,1,0,AcmeFinServ_Pilot
C01371,J015,B,0.5,11,0.3942124837453639,0,0,0,AcmeFinServ_Pilot
C00979,J032,A,0.25,9,0.26370220988100823,0,0,0,AcmeFinServ_Pilot
C01844,J003,A,0.0,13,0.24196657617179818,0,0,0,AcmeFinServ_Pilot
C00470,J027,A,0.0,6,0.2964756121275056,0,0,0,AcmeFinServ_Pilot
C00284,J016,B,0.25,1,0.3707071732585173,1,0,0,AcmeFinServ_Pilot
C01257,J036,B,0.5,4,0.5745229721023407,1,1,1,AcmeFinServ_Pilot
C00640,J017,B,0.0,12,0.1990254063901783,0,0,0,AcmeFinServ_Pilot
C00938,J020,B,0.5,4,0.5496137609029833,0,0,0,AcmeFinServ_Pilot
C00913,J018,B,0.75,9,0.6690976733211897,1,1,0,AcmeFinServ_Pilot
C00528,J027,B,0.0,6,0.42984485660554106,0,0,0,AcmeFinServ_Pilot
C01996,J002,A,0.0,12,0.38190379783533146,0,0,0,AcmeFinServ_Pilot
C00765,J001,A,1.0,2,0.6417467769786329,0,0,0,AcmeFinServ_Pilot
C01340,J023,A,0.5,4,0.5202263784813181,0,0,0,AcmeFinServ_Pilot
C00319,J015,B,0.5,0,0.5306554512207904,1,0,0,AcmeFinServ_Pilot
C01982,J006,B,0.5,13,0.6856348599724047,1,0,0,AcmeFinServ_Pilot
C01974,J030,A,0.5,14,0.6733566972738606,1,0,0,AcmeFinServ_Pilot
C00138,J029,B,0.0,13,0.3182581773596365,0,0,0,AcmeFinServ_Pilot
C01286,J004,A,0.25,4,0.5006317445671036,1,0,0,AcmeFinServ_Pilot
C01189,J007,B,0.0,4,0.3849117470725028,1,0,0,AcmeFinServ_Pilot
C00347,J031,A,0.5,2,0.4523014155533237,1,0,0,AcmeFinServ_Pilot
C01538,J019,B,0.25,12,0.5290866853792021,1,1,1,AcmeFinServ_Pilot
C01529,J012,A,0.6666666666666666,1,0.5980543957414219,1,1,0,AcmeFinServ_Pilot
C01688,J021,B,0.0,11,0.15053318841129995,0,0,0,AcmeFinServ_Pilot
C01203,J014,B,0.0,10,0.5,1,1,0,AcmeFinServ_Pilot
C01414,J003,A,1.0,4,0.7682539292870157,1,1,0,AcmeFinServ_Pilot
C01445,J025,B,0.25,5,0.625,1,0,0,AcmeFinServ_Pilot
C01534,J027,A,0.0,1,0.26581654584837844,0,0,0,AcmeFinServ_Pilot
C01168,J003,B,0.0,5,0.1726241431929361,0,0,0,AcmeFinServ_Pilot
C01489,J009,A,0.0,5,0.20478698742704107,0,0,0,AcmeFinServ_Pilot
C00120,J024,B,0.0,10,0.28899875088231664,0,0,0,AcmeFinServ_Pilot
C01235,J030,A,0.0,12,0.23623481561262571,0,0,0,AcmeFinServ_Pilot
C00406,J036,A,0.5,3,0.4630269182394086,1,0,0,AcmeFinServ_Pilot
C00814,J024,A,0.5,11,0.47885778460204775,0,0,0,AcmeFinServ_Pilot
C01537,J003,B,0.5,12,0.4341417319355737,0,0,0,AcmeFinServ_Pilot
C00227,J014,B,0.5,9,0.32617862978804496,0,0,0,AcmeFinServ_Pilot
C01508,J010,A,0.0,8,0.22050049648007689,0,0,0,AcmeFinServ_Pilot
C00519,J039,B,0.25,6,0.3286323977157065,1,0,0,AcmeFinServ_Pilot
C01507,J000,A,0.0,1,0.2805510533816929,0,0,0,AcmeFinServ_Pilot
C01533,J015,B,0.0,6,0.3331334389649925,0,0,0,AcmeFinServ_Pilot
C00030,J020,B,0.25,8,0.5744889085086478,1,0,0,AcmeFinServ_Pilot
C00467,J011,B,0.25,14,0.4725919783898111,0,0,0,AcmeFinServ_Pilot
C01610,J029,A,0.0,4,0.2656651335938665,0,0,0,AcmeFinServ_Pilot
C00684,J005,B,0.0,7,0.14347721275859038,0,0,0,AcmeFinServ_Pilot
C00878,J037,B,0.25,10,0.30123313246025574,0,0,0,AcmeFinServ_Pilot
C00031,J016,B,0.5,7,0.611298354061992,1,0,0,AcmeFinServ_Pilot
C01387,J014,A,0.0,14,0.28203641545398395,0,0,0,AcmeFinServ_Pilot
C00186,J036,A,0.5,3,0.5207791764765177,0,0,0,AcmeFinServ_Pilot
C00544,J005,A,0.0,6,0.3766711159210695,0,0,0,AcmeFinServ_Pilot
C00953,J018,A,0.25,2,0.49990793334216993,1,0,0,AcmeFinServ_Pilot
C01539,J001,A,0.5,14,0.5648370042317509,0,0,0,AcmeFinServ_Pilot
C00996,J020,B,0.25,11,0.36963421845843364,0,0,0,AcmeFinServ_Pilot
C01964,J013,B,0.25,11,0.4675211115175455,1,0,0,AcmeFinServ_Pilot
C01044,J029,A,0.5,12,0.6068570076429073,1,1,1,AcmeFinServ_Pilot
C00507,J020,B,0.25,8,0.35369041387670364,1,0,0,AcmeFinServ_Pilot
C00381,J025,B,0.0,1,0.28033712445836345,1,0,0,AcmeFinServ_Pilot
C01568,J036,A,0.5,4,0.5434910361698291,1,1,0,AcmeFinServ_Pilot
C00919,J038,B,0.0,7,0.39815510110209673,0,0,0,AcmeFinServ_Pilot
C01209,J008,A,0.5,0,0.4111770294724414,0,0,0,AcmeFinServ_Pilot
C00740,J020,A,0.25,3,0.35921541143095487,0,0,0,AcmeFinServ_Pilot
C00546,J031,A,0.25,8,0.45072372952050543,1,0,0,AcmeFinServ_Pilot
C01199,J005,B,1.0,14,0.8389332441988404,1,1,0,AcmeFinServ_Pilot
C00588,J019,A,0.25,9,0.3695355496259492,0,0,0,AcmeFinServ_Pilot
C01999,J022,A,0.5,1,0.5298383986673498,1,0,0,AcmeFinServ_Pilot
C01463,J034,A,0.75,4,0.5833481308224501,1,1,0,AcmeFinServ_Pilot
C01639,J003,B,0.0,13,0.2767372077614605,0,0,0,AcmeFinServ_Pilot
C00568,J034,A,0.0,4,0.20264270924930547,0,0,0,AcmeFinServ_Pilot
C00058,J009,A,0.3333333333333333,3,0.43373039821775183,0,0,0,AcmeFinServ_Pilot
C00095,J034,B,0.5,8,0.44838769089101915,1,1,1,AcmeFinServ_Pilot
C01717,J026,B,0.6666666666666666,11,0.6885272012000647,1,1,0,AcmeFinServ_Pilot
C01747,J016,A,0.25,3,0.34837878557690233,1,0,0,AcmeFinServ_Pilot
C01359,J005,A,0.0,5,0.3334746948265088,0,0,0,AcmeFinServ_Pilot
C01177,J013,A,0.5,6,0.4884568100768657,1,1,0,AcmeFinServ_Pilot
C00418,J029,A,0.5,10,0.508900691674685,1,0,0,AcmeFinServ_Pilot
C01516,J008,A,0.0,7,0.3326560583178032,0,0,0,AcmeFinServ_Pilot
C01032,J026,A,0.3333333333333333,5,0.45484196188247694,1,0,0,AcmeFinServ_Pilot
C01206,J009,B,1.0,10,1.0,1,1,0,AcmeFinServ_Pilot
C00047,J003,A,0.5,3,0.5897852011429954,0,0,0,AcmeFinServ_Pilot
C01032,J024,A,0.0,5,0.28817529521581026,1,0,0,AcmeFinServ_Pilot
C01387,J032,A,0.25,14,0.40703641545398395,1,1,0,AcmeFinServ_Pilot
C01539,J038,A,0.0,14,0.31483700423175087,0,0,0,AcmeFinServ_Pilot
C00290,J020,B,0.25,1,0.3566540665547758,1,0,0,AcmeFinServ_Pilot
C00064,J024,B,0.5,11,0.5127390140124861,0,0,0,AcmeFinServ_Pilot
C01711,J027,A,0.0,14,0.23372314468963834,1,0,0,AcmeFinServ_Pilot
C00623,J016,A,0.75,1,0.5543171489825793,0,0,0,AcmeFinServ_Pilot
C00945,J001,A,0.5,10,0.5218076993210383,0,0,0,AcmeFinServ_Pilot
C01254,J009,A,0.3333333333333333,5,0.4769320641604108,1,0,0,AcmeFinServ_Pilot
C00982,J015,B,1.0,2,1.0,1,0,0,AcmeFinServ_Pilot
C01887,J026,A,0.3333333333333333,2,0.3736098756427677,1,1,0,AcmeFinServ_Pilot
C01684,J012,A,0.0,8,0.36116889559081494,1,0,0,AcmeFinServ_Pilot
C00787,J008,A,0.0,0,0.27030396855023564,0,0,0,AcmeFinServ_Pilot
C00382,J036,B,1.0,5,0.6867227748666683,0,0,0,AcmeFinServ_Pilot
C01950,J003,B,0.5,6,0.539419882899552,0,0,0,AcmeFinServ_Pilot
C01416,J031,A,0.75,5,0.7460140637168767,0,0,0,AcmeFinServ_Pilot
C01510,J003,A,0.0,6,0.24899344851701505,0,0,0,AcmeFinServ_Pilot
C00928,J012,B,0.6666666666666666,2,0.7627919642152532,1,0,0,AcmeFinServ_Pilot
C00969,J034,A,0.25,12,0.48598189723075896,1,1,0,AcmeFinServ_Pilot
C00363,J033,A,0.3333333333333333,14,0.4243689018798702,0,0,0,AcmeFinServ_Pilot
C00858,J015,A,0.0,3,0.16455651563202173,0,0,0,AcmeFinServ_Pilot
C01085,J000,B,0.5,5,0.6262548140718854,1,0,0,AcmeFinServ_Pilot
C00258,J037,A,0.75,9,0.5700690376332146,1,0,0,AcmeFinServ_Pilot
C01270,J035,B,0.3333333333333333,2,0.29874266977191716,1,0,0,AcmeFinServ_Pilot
C01230,J019,A,0.25,2,0.40229538231956224,0,0,0,AcmeFinServ_Pilot
C01681,J001,B,0.5,11,0.5225522912313683,1,1,0,AcmeFinServ_Pilot
C00104,J027,B,0.5,1,0.4578990023551962,1,0,0,AcmeFinServ_Pilot
C00451,J031,B,0.5,3,0.38409846190373276,0,0,0,AcmeFinServ_Pilot
C00858,J033,A,0.0,3,0.16455651563202173,0,0,0,AcmeFinServ_Pilot
C01759,J029,B,0.0,0,0.1341840764097464,0,0,0,AcmeFinServ_Pilot
C00475,J034,A,0.25,4,0.35686488793715676,1,0,0,AcmeFinServ_Pilot
C01944,J020,B,0.25,3,0.3286086357139884,1,0,0,AcmeFinServ_Pilot
C01912,J006,B,0.25,10,0.4895300391244039,0,0,0,AcmeFinServ_Pilot
C00189,J027,A,0.0,13,0.28066146151948906,0,0,0,AcmeFinServ_Pilot
C00726,J008,A,0.5,1,0.5085381711072476,1,1,0,AcmeFinServ_Pilot
C00517,J025,B,0.25,0,0.3797884889204008,1,0,0,AcmeFinServ_Pilot
C00978,J006,A,0.5,13,0.6225210121888038,0,0,0,AcmeFinServ_Pilot
C01848,J001,A,0.5,9,0.45707379501777906,0,0,0,AcmeFinServ_Pilot
C00750,J017,A,0.5,0,0.45406713604486587,0,0,0,AcmeFinServ_Pilot
C01325,J023,B,0.5,5,0.47388466677020225,0,0,0,AcmeFinServ_Pilot
C00274,J006,B,0.5,0,0.6400493814546978,1,0,0,AcmeFinServ_Pilot
C01140,J031,A,0.0,5,0.12872577635500032,0,0,0,AcmeFinServ_Pilot
C00705,J026,B,0.6666666666666666,3,0.5413091309426782,0,0,0,AcmeFinServ_Pilot
C01835,J032,A,0.0,12,0.4658191969829158,1,0,0,AcmeFinServ_Pilot
C01557,J014,A,0.25,3,0.290679642212169,0,0,0,AcmeFinServ_Pilot
C00430,J026,B,0.6666666666666666,13,0.536610556811082,0,0,0,AcmeFinServ_Pilot
C01242,J038,A,0.0,13,0.24864442654132674,0,0,0,AcmeFinServ_Pilot
C00684,J007,B,0.5,7,0.3934772127585904,0,0,0,AcmeFinServ_Pilot
C00874,J032,B,0.25,2,0.28764502137639425,0,0,0,AcmeFinServ_Pilot
C00925,J025,A,0.0,1,0.3749804660032694,0,0,0,AcmeFinServ_Pilot
C01641,J028,A,0.0,4,0.21371887865056305,0,0,0,AcmeFinServ_Pilot
C00580,J025,A,0.5,2,0.4592642502138665,0,0,0,AcmeFinServ_Pilot
C00008,J027,A,0.5,2,0.5711096873168189,1,0,0,AcmeFinServ_Pilot
C00385,J031,B,0.25,10,0.2873692298049776,0,0,0,AcmeFinServ_Pilot
C01653,J001,A,0.0,6,0.32803986464726564,0,0,0,AcmeFinServ_Pilot
C00593,J001,B,0.0,10,0.26201636089443586,0,0,0,AcmeFinServ_Pilot
C00119,J003,B,0.5,0,0.5170517517322872,0,0,0,AcmeFinServ_Pilot
C00800,J037,B,0.0,9,0.19947130905495097,0,0,0,AcmeFinServ_Pilot
C01740,J017,A,0.0,11,0.3475447664631898,1,1,1,AcmeFinServ_Pilot
C01746,J039,B,0.0,6,0.30763476163410874,0,0,0,AcmeFinServ_Pilot
C01895,J036,A,0.0,11,0.40314569847401865,0,0,0,AcmeFinServ_Pilot
C01367,J013,A,0.25,8,0.4200773375823265,1,0,0,AcmeFinServ_Pilot
C01638,J003,A,0.5,1,0.6158735491787085,1,1,1,AcmeFinServ_Pilot
C01545,J033,A,0.0,13,0.3035505788226115,0,0,0,AcmeFinServ_Pilot
C00039,J016,B,0.5,5,0.5536958736126409,0,0,0,AcmeFinServ_Pilot
C00836,J011,B,0.5,2,0.6345695261855331,1,1,0,AcmeFinServ_Pilot
C01052,J031,A,0.25,14,0.4385024017062964,0,0,0,AcmeFinServ_Pilot
C00927,J019,B,0.5,8,0.4596999340210196,0,0,0,AcmeFinServ_Pilot
C01657,J012,B,0.3333333333333333,12,0.3994990964950268,1,0,0,AcmeFinServ_Pilot
C01964,J015,B,0.5,11,0.5925211115175455,1,1,0,AcmeFinServ_Pilot
C01090,J037,A,0.5,13,0.5646689391343979,0,0,0,AcmeFinServ_Pilot
C00192,J012,A,0.3333333333333333,11,0.5731329121024787,0,0,0,AcmeFinServ_Pilot
C00719,J037,B,0.25,2,0.354615662439117,0,0,0,AcmeFinServ_Pilot
C00395,J023,A,0.0,7,0.3093732741192913,1,0,0,AcmeFinServ_Pilot
C00941,J002,B,0.3333333333333333,6,0.37992284607929083,0,0,0,AcmeFinServ_Pilot
C00468,J004,A,0.25,13,0.16254753713460685,1,0,0,AcmeFinServ_Pilot
C00161,J024,B,0.5,5,0.5851927656766447,0,0,0,AcmeFinServ_Pilot
C00343,J005,B,0.6666666666666666,3,0.674457882476825,1,1,0,AcmeFinServ_Pilot
C00992,J005,B,0.0,14,0.31483273505652487,1,0,0,AcmeFinServ_Pilot
C00282,J018,A,0.25,2,0.5100279375278837,0,0,0,AcmeFinServ_Pilot
C00055,J017,B,0.0,5,0.361039874507611,0,0,0,AcmeFinServ_Pilot
C00560,J037,A,0.75,7,0.6831548323581788,1,1,0,AcmeFinServ_Pilot
C01288,J035,A,0.3333333333333333,3,0.40813305147529866,1,1,0,AcmeFinServ_Pilot
C01261,J037,A,0.25,1,0.40224413936699344,0,0,0,AcmeFinServ_Pilot
C00780,J002,A,0.6666666666666666,12,0.5709183022634554,1,0,0,AcmeFinServ_Pilot
C01326,J032,A,0.5,8,0.4915582596415262,1,0,0,AcmeFinServ_Pilot
C00382,J037,B,0.75,5,0.5617227748666683,0,0,0,AcmeFinServ_Pilot
C01445,J024,B,0.5,5,0.75,1,1,0,AcmeFinServ_Pilot
C00034,J039,A,0.25,6,0.5178617311799508,1,0,0,AcmeFinServ_Pilot
C00270,J032,A,0.5,11,0.6972943815484687,1,1,0,AcmeFinServ_Pilot
C01844,J026,A,0.3333333333333333,13,0.4086332428384648,0,0,0,AcmeFinServ_Pilot
C00935,J016,A,0.0,8,0.40873777837284214,0,0,0,AcmeFinServ_Pilot
C01112,J014,B,0.75,14,0.7200782361587699,0,0,0,AcmeFinServ_Pilot
C00794,J015,A,0.0,5,0.37205802737803295,0,0,0,AcmeFinServ_Pilot
C01293,J010,A,0.0,10,0.39806983310132427,0,0,0,AcmeFinServ_Pilot
C01496,J023,B,0.0,11,0.32016489152890604,0,0,0,AcmeFinServ_Pilot
C01558,J017,B,0.0,7,0.22917125107305059,0,0,0,AcmeFinServ_Pilot
C00498,J011,A,0.25,3,0.4639744018421101,0,0,0,AcmeFinServ_Pilot
C01253,J007,B,0.5,8,0.3876210908743146,0,0,0,AcmeFinServ_Pilot
C01568,J020,A,0.25,4,0.4184910361698291,1,1,0,AcmeFinServ_Pilot
C00826,J000,B,0.0,2,0.363473340467104,1,0,0,AcmeFinServ_Pilot
C00764,J014,B,0.25,6,0.3209258823982206,0,0,0,AcmeFinServ_Pilot
C01255,J002,B,0.3333333333333333,5,0.4560605085719973,1,0,0,AcmeFinServ_Pilot
C01147,J013,B,0.25,12,0.5158814144233079,0,0,0,AcmeFinServ_Pilot
C00505,J026,B,0.3333333333333333,5,0.36662028434112603,0,0,0,AcmeFinServ_Pilot
C01915,J025,A,0.25,0,0.27487648965986605,1,0,0,AcmeFinServ_Pilot
C01122,J000,B,0.0,9,0.4311896849304445,0,0,0,AcmeFinServ_Pilot
C01128,J028,B,0.0,10,0.5,0,0,0,AcmeFinServ_Pilot
