candidate_id,signup_date,propensity,seniority,city_tier,channel,device,fairness_group
C107450,2025-05-02,0.5071936980226693,lead,tier1,organic,desktop,group_A
C107451,2025-04-21,0.3237977314081815,entry,tier1,paid_ad,android,group_B
C107452,2025-03-22,0.1140427003364552,entry,tier1,referral,ios,group_A
C107453,2025-01-22,0.13617218969303563,mid,tier1,paid_ad,android,group_A
C107454,2025-08-03,0.1421902428591778,lead,tier2,referral,desktop,group_A
C107455,2026-02-15,0.20887752862601072,senior,tier2,college_drive,desktop,group_B
C107456,2025-08-27,0.6564096900801374,entry,tier1,organic,ios,group_B
C107457,2025-06-09,0.36927038553225355,mid,tier1,college_drive,android,group_B
C107458,2026-05-07,0.2140024605400116,mid,tier1,paid_ad,desktop,group_B
C107459,2025-05-14,0.15050088403496487,senior,tier1,college_drive,android,group_A
C107460,2025-09-07,0.15261219459884062,entry,tier2,paid_ad,ios,group_A
C107461,2025-02-05,0.28071124596117986,entry,tier2,paid_ad,android,group_A
C107462,2026-03-07,0.4889849814587287,senior,tier3,organic,android,group_A
C107463,2025-02-21,0.5359494944348195,entry,tier2,paid_ad,android,group_A
C107464,2025-10-29,0.3801231000308759,mid,tier2,organic,ios,group_B
C107465,2025-08-22,0.3465101442775163,senior,tier3,organic,android,group_B
C107466,2025-07-06,0.051318365697011356,mid,tier2,organic,desktop,group_B
C107467,2025-08-19,0.14396412480443263,mid,tier2,college_drive,ios,group_B
C107468,2025-02-23,0.34988581311235495,senior,tier2,college_drive,android,group_A
C107469,2026-03-31,0.5851267241989029,mid,tier2,paid_ad,android,group_A
C107470,2025-05-29,0.7485252426083648,senior,tier3,organic,android,group_A
C107471,2025-01-15,0.5052658962906706,mid,tier2,organic,android,group_A
C107472,2026-03-03,0.0692901842230392,mid,tier3,organic,android,group_A
C107473,2026-02-12,0.06237418790286085,mid,tier2,college_drive,android,group_B
C107474,2025-10-15,0.22694821666344833,mid,tier1,organic,android,group_A
C107475,2025-06-01,0.5156036025719749,entry,tier3,paid_ad,ios,group_A
C107476,2025-01-24,0.19420734260756425,mid,tier1,referral,android,group_B
C107477,2025-04-23,0.34465084802093965,lead,tier3,organic,android,group_B
C107478,2025-04-24,0.6648143316631426,mid,tier3,referral,ios,group_B
C107479,2025-11-02,0.5077337520632583,senior,tier1,organic,ios,group_A
C107480,2025-07-14,0.42198253316602224,mid,tier3,organic,ios,group_A
C107481,2026-03-07,0.27997467998244485,mid,tier3,organic,ios,group_A
C107482,2025-10-21,0.2240692892007114,mid,tier1,referral,desktop,group_A
C107483,2026-03-20,0.3292927436411574,entry,tier3,college_drive,android,group_B
C107484,2026-06-16,0.14518897391747942,entry,tier2,organic,ios,group_B
C107485,2025-03-21,0.3600250951534559,senior,tier1,referral,android,group_B
C107486,2025-04-18,0.5922963023147411,entry,tier2,organic,android,group_A
C107487,2025-09-25,0.05027736641071955,mid,tier3,organic,android,group_A
C107488,2026-06-23,0.0508906432998001,mid,tier2,referral,ios,group_B
C107489,2026-05-12,0.3485646843166397,entry,tier2,organic,desktop,group_B
C107490,2026-05-01,0.11488604530497502,entry,tier2,paid_ad,android,group_B
C107491,2025-06-05,0.21083031092264667,lead,tier2,college_drive,android,group_A
C107492,2026-03-12,0.6360434019123872,mid,tier1,referral,ios,group_B
C107493,2026-02-14,0.22363494816818646,entry,tier3,paid_ad,desktop,group_B
C107494,2025-03-18,0.46755684467806957,entry,tier2,organic,android,group_B
C107495,2025-03-10,0.2330837402743147,entry,tier3,referral,ios,group_A
C107496,2025-05-11,0.3439705653388097,senior,tier2,referral,desktop,group_B
C107497,2026-01-13,0.29788260140218725,senior,tier1,paid_ad,android,group_A
C107498,2025-08-18,0.427704045787424,entry,tier1,paid_ad,android,group_A
C107499,2026-03-13,0.11455919457253902,mid,tier2,organic,android,group_A
C107500,2025-03-20,0.4094379717528465,mid,tier2,paid_ad,ios,group_A
C107501,2026-05-15,0.04188854186405062,entry,tier3,paid_ad,android,group_B
C107502,2025-05-21,0.2805531078477524,mid,tier3,referral,android,group_B
C107503,2025-09-25,0.17235815313084363,mid,tier1,referral,android,group_B
C107504,2025-05-14,0.7489462938923093,mid,tier3,paid_ad,ios,group_B
C107505,2025-10-28,0.37338648402513436,lead,tier3,referral,ios,group_B
C107506,2026-04-05,0.09621141309388954,mid,tier1,referral,android,group_A
C107507,2025-05-17,0.35852946601934266,entry,tier1,paid_ad,desktop,group_B
C107508,2025-07-22,0.4044797058281289,mid,tier2,organic,android,group_B
C107509,2025-10-20,0.22192509392770218,entry,tier1,organic,android,group_A
C107510,2025-12-09,0.4489237550449872,entry,tier1,organic,android,group_A
C107511,2025-12-25,0.17719848831821222,mid,tier2,organic,desktop,group_B
C107512,2025-10-11,0.39434211206739306,entry,tier3,college_drive,desktop,group_B
C107513,2026-02-08,0.24583993714828034,mid,tier3,college_drive,ios,group_B
C107514,2026-01-28,0.7449591577137454,entry,tier1,paid_ad,android,group_A
C107515,2026-01-30,0.24534897184494184,senior,tier2,organic,android,group_B
C107516,2026-06-24,0.633735120837464,entry,tier1,organic,ios,group_A
C107517,2025-02-10,0.09432974183482008,mid,tier3,organic,ios,group_A
C107518,2026-02-22,0.27603548378255716,mid,tier2,referral,android,group_A
C107519,2026-04-02,0.05558406855677305,lead,tier1,paid_ad,desktop,group_B
C107520,2026-04-09,0.45620443069450145,mid,tier3,college_drive,desktop,group_A
C107521,2025-01-08,0.45817061592630187,senior,tier1,organic,desktop,group_B
C107522,2025-10-14,0.3726877236097214,mid,tier1,organic,android,group_A
C107523,2026-01-03,0.20050542310743433,entry,tier1,organic,android,group_B
C107524,2025-11-22,0.0668128861181694,mid,tier1,referral,android,group_A
C107525,2026-05-13,0.628457719468492,mid,tier1,organic,ios,group_A
C107526,2026-01-11,0.0849897432614467,entry,tier3,paid_ad,android,group_A
C107527,2026-02-15,0.24150790443505973,entry,tier2,paid_ad,ios,group_B
C107528,2025-04-19,0.5099495664069277,entry,tier2,paid_ad,desktop,group_A
C107529,2026-05-30,0.22473170514272015,mid,tier1,college_drive,android,group_B
C107530,2025-11-11,0.12401976872293995,entry,tier1,paid_ad,desktop,group_B
C107531,2025-04-26,0.3149882666408152,senior,tier2,paid_ad,android,group_A
C107532,2025-04-02,0.2823695192891398,mid,tier2,paid_ad,ios,group_B
C107533,2025-09-24,0.13828961726913747,lead,tier2,organic,android,group_B
C107534,2026-03-01,0.5676556718126136,lead,tier2,organic,android,group_A
C107535,2025-12-29,0.27162097531110835,entry,tier1,college_drive,desktop,group_A
C107536,2026-03-01,0.3311377624206351,entry,tier2,referral,android,group_A
C107537,2025-07-05,0.17004883774141355,entry,tier2,referral,desktop,group_B
C107538,2026-01-22,0.28719061400262785,senior,tier1,organic,android,group_B
C107539,2025-07-22,0.21191201778529548,entry,tier2,organic,android,group_A
C107540,2025-07-08,0.22249109548381688,mid,tier3,referral,desktop,group_A
C107541,2025-02-03,0.42940696993689353,entry,tier1,paid_ad,android,group_A
C107542,2025-12-11,0.5961696951348701,mid,tier1,college_drive,android,group_B
C107543,2025-01-23,0.14620188938706485,entry,tier1,organic,android,group_B
C107544,2025-11-24,0.34372027183542986,senior,tier2,referral,desktop,group_A
C107545,2025-06-25,0.3674268681311465,mid,tier2,college_drive,ios,group_B
C107546,2025-07-05,0.3527281908663584,lead,tier1,paid_ad,android,group_A
C107547,2025-04-11,0.11819490193487456,lead,tier2,organic,android,group_B
C107548,2025-10-18,0.058254174948108924,senior,tier2,college_drive,android,group_B
C107549,2025-04-25,0.1861882303253576,entry,tier2,organic,android,group_A
C107550,2025-12-19,0.4005690007265987,entry,tier1,paid_ad,android,group_B
C107551,2025-10-06,0.5630702689741143,entry,tier3,college_drive,android,group_B
C107552,2025-10-01,0.06282811276096069,mid,tier1,organic,android,group_A
C107553,2025-06-12,0.41310371587122235,entry,tier3,referral,android,group_A
C107554,2025-07-29,0.11048873244978312,entry,tier1,organic,ios,group_B
C107555,2026-05-19,0.6663069172316605,entry,tier1,referral,ios,group_A
C107556,2025-04-16,0.2127226378515725,entry,tier1,organic,desktop,group_B
C107557,2025-05-13,0.4588518213488936,mid,tier3,college_drive,android,group_B
C107558,2026-05-05,0.20629345548662079,mid,tier2,organic,android,group_B
C107559,2025-01-22,0.6046800837578451,entry,tier2,organic,ios,group_B
C107560,2025-07-05,0.3072055232890398,lead,tier3,organic,android,group_A
C107561,2026-05-15,0.20765797867641617,mid,tier1,organic,android,group_A
C107562,2025-10-06,0.01863395841570907,entry,tier1,referral,ios,group_B
C107563,2025-04-01,0.2678473843386757,senior,tier1,organic,desktop,group_B
C107564,2026-01-29,0.5570439317205051,mid,tier1,college_drive,android,group_A
C107565,2025-02-07,0.15839004913894517,mid,tier1,paid_ad,android,group_A
C107566,2025-11-14,0.40042151333855386,senior,tier1,paid_ad,android,group_A
C107567,2026-02-27,0.18998209446963044,mid,tier1,organic,android,group_A
C107568,2025-12-18,0.14356825514696814,senior,tier2,college_drive,desktop,group_B
C107569,2025-09-17,0.07803142916060996,entry,tier1,organic,android,group_A
C107570,2025-06-20,0.2523952726569447,entry,tier1,college_drive,desktop,group_B
C107571,2025-02-10,0.27946094827925955,mid,tier2,organic,android,group_A
C107572,2026-03-16,0.5167994176922219,senior,tier1,paid_ad,android,group_A
C107573,2025-01-23,0.1446391286869166,senior,tier1,paid_ad,android,group_B
C107574,2025-09-16,0.5267447747412954,lead,tier2,referral,android,group_B
C107575,2026-04-22,0.037046729606369136,entry,tier3,organic,ios,group_A
C107576,2025-02-11,0.069629176147404,lead,tier3,organic,ios,group_A
C107577,2025-12-22,0.22674639554161446,entry,tier3,referral,android,group_A
C107578,2025-07-27,0.03459752287500307,entry,tier2,college_drive,desktop,group_B
C107579,2025-06-15,0.13977881260052402,mid,tier1,organic,android,group_A
C107580,2026-06-23,0.3777272328276148,entry,tier2,paid_ad,ios,group_A
C107581,2026-03-02,0.14589835020062417,entry,tier2,organic,ios,group_A
C107582,2025-06-21,0.44612431185951,mid,tier1,organic,android,group_B
C107583,2026-01-05,0.25848957912627146,mid,tier3,organic,desktop,group_A
C107584,2026-06-25,0.27023724379181435,lead,tier3,college_drive,android,group_B
C107585,2026-06-18,0.051235900474897934,lead,tier2,paid_ad,android,group_B
C107586,2025-04-06,0.20439926831457916,lead,tier2,paid_ad,ios,group_A
C107587,2026-04-08,0.20594671387910082,mid,tier2,paid_ad,ios,group_A
C107588,2026-05-07,0.29341837728922726,entry,tier3,organic,ios,group_A
C107589,2025-08-28,0.7137054989237552,lead,tier1,referral,android,group_B
C107590,2026-04-27,0.4047741516215311,mid,tier1,college_drive,android,group_A
C107591,2025-07-10,0.1672529683622828,mid,tier2,paid_ad,android,group_B
C107592,2025-09-07,0.38559352873379826,mid,tier1,paid_ad,android,group_A
C107593,2025-07-12,0.2183467730535618,mid,tier1,paid_ad,desktop,group_A
C107594,2025-10-06,0.35669968203816865,entry,tier1,organic,android,group_A
C107595,2025-05-02,0.1723261082451458,entry,tier2,organic,android,group_B
C107596,2025-07-14,0.24111503971150183,entry,tier1,organic,desktop,group_A
C107597,2025-11-16,0.41765040238677736,entry,tier2,paid_ad,desktop,group_B
C107598,2026-06-22,0.11792939442271269,entry,tier2,organic,ios,group_B
C107599,2026-02-01,0.018521542412282654,lead,tier1,organic,ios,group_A
C107600,2026-04-20,0.2356186948451244,senior,tier1,organic,desktop,group_A
C107601,2026-06-22,0.37274194891351753,entry,tier1,college_drive,android,group_A
C107602,2026-02-02,0.2608328214503565,entry,tier1,organic,ios,group_B
C107603,2026-03-10,0.21424088862918736,lead,tier1,referral,android,group_B
C107604,2026-05-20,0.5871923146877817,senior,tier2,organic,android,group_A
C107605,2026-01-11,0.28291819880706875,mid,tier3,organic,android,group_B
C107606,2025-09-27,0.0364620789987634,lead,tier1,paid_ad,android,group_A
C107607,2026-03-25,0.3057936350116849,lead,tier3,organic,android,group_B
C107608,2026-02-02,0.34471759884792963,entry,tier1,organic,ios,group_A
C107609,2026-06-20,0.4339537633156737,mid,tier2,paid_ad,ios,group_A
C107610,2026-06-03,0.19788692543985983,mid,tier2,referral,desktop,group_B
C107611,2026-04-06,0.2759014821337166,senior,tier3,referral,android,group_A
C107612,2025-10-27,0.12770335505823907,mid,tier2,paid_ad,android,group_B
C107613,2025-07-02,0.5486923115910604,mid,tier2,organic,android,group_A
C107614,2025-04-27,0.1588403743822978,mid,tier1,referral,android,group_A
C107615,2025-07-22,0.31247069592129184,mid,tier3,organic,desktop,group_A
C107616,2025-07-29,0.31833174669265885,mid,tier3,organic,android,group_A
C107617,2025-02-06,0.035675687533465304,entry,tier1,paid_ad,android,group_A
C107618,2026-02-11,0.2520193029607231,senior,tier1,organic,desktop,group_B
C107619,2025-04-21,0.370294902537639,mid,tier3,organic,android,group_A
C107620,2025-02-05,0.31936697786184476,senior,tier2,college_drive,android,group_A
C107621,2025-08-25,0.44103745455869053,senior,tier1,referral,android,group_A
C107622,2025-03-29,0.23303036551477788,mid,tier1,organic,ios,group_B
C107623,2026-04-17,0.5360158626003155,mid,tier2,organic,ios,group_B
C107624,2025-03-09,0.3613407706994289,senior,tier3,paid_ad,desktop,group_A
C107625,2025-08-27,0.3959498519596096,entry,tier1,organic,ios,group_A
C107626,2026-03-02,0.2649820240482548,senior,tier1,organic,android,group_B
C107627,2026-05-28,0.43431388613593097,lead,tier1,college_drive,desktop,group_A
C107628,2025-06-03,0.04917139861262564,entry,tier3,paid_ad,android,group_A
C107629,2025-11-08,0.3790743439744885,mid,tier3,referral,android,group_A
C107630,2026-01-13,0.36203336507128475,entry,tier2,paid_ad,ios,group_B
C107631,2025-11-30,0.02426065976134095,mid,tier1,organic,android,group_B
C107632,2025-01-06,0.36001676963338547,senior,tier2,paid_ad,ios,group_B
C107633,2025-11-09,0.29746537179511845,entry,tier2,organic,ios,group_B
C107634,2026-05-19,0.21074056604717523,entry,tier3,organic,ios,group_B
C107635,2026-01-29,0.2168194828517396,entry,tier2,organic,ios,group_B
C107636,2026-04-12,0.059873881780753826,senior,tier2,organic,android,group_A
C107637,2025-06-22,0.1364083635338034,entry,tier3,paid_ad,desktop,group_B
C107638,2025-04-20,0.174239272695559,mid,tier1,organic,android,group_A
C107639,2025-03-29,0.2769871040848215,senior,tier2,organic,android,group_A
C107640,2025-07-21,0.1789357005595144,mid,tier3,college_drive,desktop,group_B
C107641,2025-05-08,0.32619316849635216,lead,tier1,referral,android,group_B
C107642,2025-11-15,0.4620465268641783,senior,tier1,organic,android,group_B
C107643,2025-07-23,0.3095705640541441,entry,tier1,organic,android,group_A
C107644,2026-05-03,0.13063672383282743,senior,tier3,organic,desktop,group_B
C107645,2025-09-10,0.20653027911438332,mid,tier2,referral,android,group_A
C107646,2025-08-31,0.18861123399905183,lead,tier2,organic,desktop,group_A
C107647,2026-06-14,0.4473720822306921,lead,tier2,college_drive,android,group_B
C107648,2025-09-05,0.373956412653015,entry,tier1,paid_ad,desktop,group_A
C107649,2025-06-02,0.7045840166124291,entry,tier1,paid_ad,android,group_A
C107650,2025-12-12,0.6475690772097449,mid,tier1,college_drive,desktop,group_B
C107651,2025-09-06,0.20398106354005538,entry,tier1,organic,android,group_B
C107652,2026-01-26,0.17281091033626628,mid,tier3,referral,android,group_A
C107653,2026-02-03,0.4118902061699262,lead,tier3,paid_ad,ios,group_A
C107654,2026-04-21,0.10905163816352542,mid,tier1,referral,desktop,group_A
C107655,2026-01-03,0.3953818754484296,entry,tier1,organic,android,group_B
C107656,2025-04-19,0.24192714537904983,entry,tier2,organic,ios,group_A
C107657,2025-02-06,0.206793064162236,senior,tier2,organic,android,group_B
C107658,2025-07-19,0.04467345143855296,lead,tier1,organic,android,group_B
C107659,2025-07-25,0.46559878362627133,lead,tier1,referral,android,group_B
C107660,2025-07-31,0.055495803946845744,entry,tier2,paid_ad,android,group_A
C107661,2025-10-14,0.2765428059924872,entry,tier2,paid_ad,ios,group_A
C107662,2025-11-12,0.220232632708063,lead,tier2,college_drive,android,group_B
C107663,2025-07-27,0.1429371403963494,lead,tier1,college_drive,android,group_B
C107664,2025-04-29,0.21480844142512381,entry,tier2,organic,desktop,group_A
C107665,2025-11-17,0.25182387062012157,entry,tier2,paid_ad,android,group_A
C107666,2025-08-26,0.3890720930457698,mid,tier1,paid_ad,android,group_B
C107667,2025-10-17,0.27798950215101387,entry,tier1,organic,android,group_A
C107668,2026-01-26,0.5501154008031459,senior,tier2,referral,android,group_B
C107669,2026-01-23,0.3976040054933246,entry,tier2,paid_ad,android,group_A
C107670,2026-05-19,0.16262869126539328,senior,tier1,referral,ios,group_A
C107671,2025-11-03,0.30421160776366407,entry,tier1,referral,android,group_A
C107672,2025-06-07,0.09320096453686799,entry,tier1,referral,android,group_A
C107673,2025-06-22,0.21319550950283472,entry,tier3,organic,android,group_B
C107674,2025-01-09,0.2545139930408277,entry,tier3,organic,android,group_B
C107675,2026-06-09,0.06820760408915752,mid,tier2,organic,android,group_A
C107676,2025-05-12,0.1660341489450271,entry,tier1,referral,android,group_B
C107677,2025-04-23,0.455005178656678,entry,tier2,referral,android,group_A
C107678,2025-11-05,0.4239974183140812,senior,tier3,college_drive,android,group_B
C107679,2026-01-27,0.19457547608622983,mid,tier2,college_drive,desktop,group_A
C107680,2025-12-18,0.6521622238529368,mid,tier1,organic,desktop,group_A
C107681,2025-06-24,0.4443166788577202,entry,tier1,college_drive,desktop,group_A
C107682,2025-03-18,0.3884041137481875,lead,tier1,organic,ios,group_B
C107683,2025-07-15,0.10246651415800473,lead,tier1,organic,desktop,group_B
C107684,2025-09-23,0.15336105718834037,mid,tier2,referral,android,group_B
C107685,2025-07-10,0.16133803559445734,senior,tier2,organic,desktop,group_B
C107686,2026-05-23,0.048773981336226464,senior,tier2,referral,android,group_B
C107687,2025-08-03,0.3054918327400263,senior,tier2,organic,android,group_A
C107688,2026-06-08,0.12018219572536806,senior,tier1,paid_ad,ios,group_A
C107689,2025-01-24,0.45101717009924247,mid,tier3,organic,desktop,group_B
C107690,2025-03-03,0.3442636362037212,mid,tier1,organic,ios,group_A
C107691,2025-09-26,0.43744874836144315,lead,tier1,college_drive,android,group_A
C107692,2025-12-09,0.16407258791331716,mid,tier3,college_drive,android,group_A
C107693,2025-05-27,0.3726073335982924,mid,tier2,referral,ios,group_A
C107694,2025-07-18,0.5323985750083273,entry,tier1,organic,android,group_B
C107695,2025-06-11,0.2519661227871587,entry,tier2,paid_ad,desktop,group_A
C107696,2025-09-23,0.3297562278940754,entry,tier2,paid_ad,android,group_A
C107697,2026-02-22,0.3281396113460596,entry,tier3,organic,android,group_B
C107698,2026-05-22,0.439880236946692,mid,tier2,organic,android,group_A
C107699,2026-01-27,0.25734124727987934,mid,tier3,referral,android,group_A
C107700,2025-09-15,0.2006563484930797,senior,tier2,referral,ios,group_A
C107701,2025-11-11,0.08072507022018544,mid,tier2,organic,android,group_B
C107702,2025-09-28,0.16610831096207748,senior,tier3,paid_ad,android,group_B
C107703,2026-01-30,0.03304299205794459,entry,tier1,paid_ad,android,group_A
C107704,2025-02-04,0.44806701032880125,senior,tier1,paid_ad,android,group_A
C107705,2025-12-13,0.047050699702640975,entry,tier1,paid_ad,android,group_A
C107706,2025-03-26,0.3826234222980956,entry,tier1,organic,ios,group_B
C107707,2025-11-29,0.5685319872949874,mid,tier2,organic,ios,group_A
C107708,2025-11-01,0.5388197602711922,lead,tier1,referral,android,group_B
C107709,2025-08-05,0.20143446597892653,entry,tier2,referral,android,group_A
C107710,2026-02-07,0.10275584360323038,entry,tier3,paid_ad,android,group_B
C107711,2026-03-03,0.4068636978117846,entry,tier1,organic,android,group_A
C107712,2025-12-06,0.10927484226274874,mid,tier2,organic,desktop,group_B
C107713,2025-04-18,0.12165288059827932,entry,tier3,organic,desktop,group_B
C107714,2026-04-13,0.3906878106260568,entry,tier1,referral,android,group_A
C107715,2025-11-04,0.37738654667206084,mid,tier1,organic,android,group_A
C107716,2025-06-29,0.6296854566305039,mid,tier3,organic,android,group_A
C107717,2025-06-11,0.1765987717030456,mid,tier1,paid_ad,ios,group_B
C107718,2025-11-06,0.23566802356103697,senior,tier3,paid_ad,desktop,group_A
C107719,2026-05-17,0.1991577074763883,lead,tier1,referral,ios,group_A
C107720,2026-06-22,0.10078378423105906,entry,tier2,referral,desktop,group_A
C107721,2025-10-17,0.22303759371981852,entry,tier3,organic,android,group_B
C107722,2025-04-15,0.20188107868270458,lead,tier3,paid_ad,android,group_B
C107723,2026-06-15,0.1353602378558141,mid,tier1,organic,ios,group_B
C107724,2025-03-04,0.33662266699128246,mid,tier1,organic,android,group_A
C107725,2025-06-27,0.08594696551210347,mid,tier1,organic,desktop,group_B
C107726,2026-06-26,0.1790278462257837,senior,tier2,organic,android,group_B
C107727,2025-12-25,0.3175429468269606,senior,tier1,paid_ad,android,group_B
C107728,2026-03-02,0.7291656112105097,entry,tier1,organic,android,group_A
C107729,2025-01-29,0.19758160334998823,entry,tier2,referral,ios,group_B
C107730,2025-09-01,0.055652290140437315,mid,tier3,paid_ad,desktop,group_A
C107731,2026-01-05,0.41643310005810025,entry,tier3,organic,android,group_A
C107732,2026-01-30,0.1800971889475778,senior,tier1,referral,desktop,group_A
C107733,2025-08-27,0.41945803261643716,entry,tier3,referral,ios,group_A
C107734,2026-06-28,0.5526984978357267,mid,tier1,paid_ad,desktop,group_A
C107735,2026-02-10,0.09609462014564267,senior,tier3,college_drive,android,group_A
C107736,2026-04-01,0.2153869906306733,senior,tier2,organic,android,group_B
C107737,2025-07-28,0.550458200052879,mid,tier1,organic,desktop,group_A
C107738,2025-07-01,0.18939239346127315,mid,tier3,paid_ad,android,group_A
C107739,2025-10-19,0.31488121388821966,mid,tier1,college_drive,android,group_A
C107740,2026-04-15,0.3078859545402913,senior,tier2,college_drive,android,group_A
C107741,2025-12-11,0.0006787400030289956,entry,tier2,college_drive,desktop,group_A
C107742,2025-03-28,0.35694982095549915,mid,tier1,paid_ad,android,group_A
C107743,2026-03-11,0.30130456373836123,senior,tier1,organic,ios,group_A
C107744,2026-04-02,0.3783625602940797,lead,tier1,paid_ad,ios,group_A
C107745,2026-05-01,0.2102110819610764,mid,tier1,organic,android,group_A
C107746,2025-04-11,0.2764061532458581,senior,tier3,referral,ios,group_A
C107747,2026-04-26,0.6262866600201498,mid,tier1,referral,android,group_A
C107748,2025-08-18,0.027538529826274836,entry,tier2,paid_ad,desktop,group_B
C107749,2025-01-02,0.5062635029552275,lead,tier2,organic,desktop,group_B
C107750,2025-07-16,0.16134268568853086,entry,tier2,paid_ad,desktop,group_A
C107751,2025-11-18,0.1770469566764876,senior,tier1,organic,android,group_A
C107752,2026-03-10,0.2508217985279046,mid,tier2,college_drive,android,group_B
C107753,2026-06-29,0.47629648213935766,mid,tier3,referral,android,group_B
C107754,2026-04-07,0.21726233001753548,senior,tier1,organic,android,group_A
C107755,2025-01-27,0.06534321827415299,lead,tier1,organic,android,group_A
C107756,2026-04-13,0.5567489352205245,senior,tier3,college_drive,desktop,group_A
C107757,2026-06-20,0.3911200699301615,mid,tier3,paid_ad,ios,group_B
C107758,2025-04-12,0.3357463454292174,senior,tier2,referral,desktop,group_A
C107759,2025-11-14,0.15195053164356406,senior,tier3,paid_ad,android,group_A
C107760,2025-12-18,0.07256424276513217,entry,tier3,college_drive,ios,group_A
C107761,2025-06-04,0.4529965049735336,entry,tier1,referral,desktop,group_A
C107762,2025-09-18,0.08593319382506906,senior,tier1,college_drive,desktop,group_A
C107763,2025-02-17,0.34964856773872427,mid,tier2,organic,android,group_A
C107764,2025-10-19,0.276936141025428,entry,tier2,paid_ad,ios,group_A
C107765,2025-06-07,0.27021343257811004,senior,tier3,paid_ad,ios,group_A
C107766,2025-03-09,0.17357910304764038,mid,tier2,college_drive,android,group_A
C107767,2025-10-21,0.3474273765395586,senior,tier1,college_drive,ios,group_B
C107768,2026-01-27,0.19646372640199222,entry,tier1,college_drive,desktop,group_A
C107769,2025-01-15,0.24048468346550916,senior,tier3,paid_ad,android,group_B
C107770,2026-02-27,0.27068149458446683,mid,tier2,referral,android,group_A
C107771,2026-06-09,0.4620124583774447,entry,tier1,referral,desktop,group_A
C107772,2025-08-19,0.3864270816518678,mid,tier2,referral,ios,group_A
C107773,2025-01-09,0.04878717891206302,mid,tier2,paid_ad,desktop,group_A
C107774,2026-05-14,0.5278636604264841,entry,tier1,organic,desktop,group_A
C107775,2025-03-25,0.3817179443493999,mid,tier3,organic,android,group_A
C107776,2025-04-04,0.6479252650711661,mid,tier1,referral,android,group_B
C107777,2025-02-09,0.13353599815194692,mid,tier2,paid_ad,android,group_B
C107778,2025-11-13,0.0702515230994587,entry,tier1,organic,android,group_B
C107779,2026-02-12,0.18005060492873576,entry,tier2,organic,ios,group_A
C107780,2025-09-24,0.3301527398743248,mid,tier3,college_drive,ios,group_B
C107781,2026-04-14,0.06777604377930363,mid,tier2,referral,ios,group_A
C107782,2025-03-28,0.1432863062596649,entry,tier2,referral,desktop,group_B
C107783,2025-07-04,0.34114971897118157,mid,tier2,organic,android,group_A
C107784,2025-10-10,0.014491868901953782,entry,tier2,referral,android,group_B
C107785,2025-09-22,0.2096535164434396,mid,tier3,paid_ad,android,group_B
C107786,2025-06-07,0.34138273980577327,senior,tier2,organic,android,group_B
C107787,2025-09-18,0.25229410741831637,entry,tier2,paid_ad,desktop,group_B
C107788,2025-03-30,0.15284613720917123,mid,tier1,college_drive,desktop,group_A
C107789,2025-02-12,0.35980634598076205,entry,tier1,referral,desktop,group_B
C107790,2025-01-29,0.032467993157572886,mid,tier1,organic,android,group_A
C107791,2025-07-28,0.635536560060606,lead,tier2,paid_ad,android,group_A
C107792,2025-05-22,0.1477359073228258,mid,tier3,organic,android,group_B
C107793,2026-01-12,0.05059509448230308,senior,tier2,organic,desktop,group_A
C107794,2026-06-10,0.35836591913963967,mid,tier1,paid_ad,android,group_A
C107795,2025-11-24,0.5491534154534888,entry,tier2,college_drive,android,group_B
C107796,2025-03-12,0.43507424952359136,mid,tier1,organic,android,group_B
C107797,2026-04-19,0.18290997290621444,entry,tier2,referral,android,group_A
C107798,2025-09-06,0.6015438823498491,mid,tier2,referral,ios,group_B
C107799,2026-03-18,0.22898672816368085,entry,tier2,paid_ad,android,group_A
C107800,2025-11-09,0.5938626652265049,entry,tier3,organic,desktop,group_B
C107801,2026-04-13,0.17408327146124644,entry,tier2,organic,ios,group_B
C107802,2025-05-26,0.6614947516996954,mid,tier2,paid_ad,android,group_A
C107803,2025-04-15,0.36798222822152027,senior,tier2,college_drive,ios,group_A
C107804,2025-05-13,0.7381969145496495,senior,tier3,college_drive,desktop,group_B
C107805,2025-06-11,0.2541182734012549,entry,tier2,paid_ad,ios,group_B
C107806,2026-02-22,0.28940520032407524,senior,tier1,college_drive,android,group_B
C107807,2025-09-14,0.19120859400107848,entry,tier1,organic,desktop,group_B
C107808,2026-05-04,0.21340550310583822,entry,tier1,organic,android,group_A
C107809,2025-12-08,0.02563642260885073,senior,tier1,organic,android,group_A
C107810,2025-09-28,0.08756936218406963,mid,tier3,paid_ad,ios,group_B
C107811,2025-07-01,0.15960634565916393,entry,tier1,referral,desktop,group_A
C107812,2026-05-09,0.18926031890219708,mid,tier1,college_drive,android,group_B
C107813,2025-04-13,0.32649481763908555,mid,tier2,organic,android,group_B
C107814,2025-10-23,0.24175432821147236,mid,tier1,organic,desktop,group_A
C107815,2025-03-07,0.03867781443839329,mid,tier1,organic,ios,group_B
C107816,2025-09-16,0.14194903370348522,entry,tier2,organic,ios,group_A
C107817,2025-09-05,0.07444120376030118,entry,tier1,referral,android,group_A
C107818,2025-06-18,0.240244566589109,mid,tier1,organic,desktop,group_B
C107819,2025-04-10,0.08039835158597625,senior,tier2,organic,ios,group_A
