candidate_id,gender,college_tier,pincode_tier,experience_years,skill_match_score,test_score,applications_count,shortlisted
C005673,M,1,3,9.542408345327779,50.04637826476959,67.69059046858712,2,1
C005674,M,2,2,2.5994253568833576,55.27583197408179,59.853164131789825,2,1
C005675,F,2,2,2.878571471656452,77.52686131466152,46.97547189446917,3,1
C005676,M,3,3,4.879092011414062,78.18622526481313,49.787718327811305,4,1
C005677,M,2,2,5.988152800381948,52.92321654039371,92.71884969995283,5,1
C005678,F,3,3,5.7847213275644656,58.239486553003616,16.125843675718066,2,1
C005679,M,2,1,6.142797177269468,62.357991870058726,100.0,4,0
C005680,F,1,1,3.5027726649215554,85.86413290095044,93.30374280335433,2,1
C005681,M,2,3,6.168140872562141,34.21956759125338,56.69694690970707,5,1
C005682,M,2,2,8.891806396739643,43.70134601331502,71.29531563843977,5,0
C005683,M,3,1,5.762671685095408,100.0,57.65356387641628,6,1
C005684,M,2,2,2.2004188976782215,82.6665052334037,56.65599238010598,4,0
C005685,M,2,1,4.939304685297651,42.64438118554366,51.50697905533413,6,1
C005686,M,1,1,0.0,100.0,47.62276619203854,7,0
C005687,M,1,1,5.545193527454373,74.57186872628327,72.47177316952427,7,1
C005688,F,2,3,0.331654086401147,66.6970055038727,44.09500487460292,5,1
C005689,F,3,3,5.5802297811658885,87.1632560312427,60.80543384358742,5,0
C005690,M,1,2,3.911268676141086,51.88810483504074,52.43621306849337,5,0
C005691,M,1,2,6.210558438622146,57.71670960116774,94.92519540725576,5,1
C005692,M,3,1,4.106741603841516,66.14949454795388,79.27097156007468,7,0
C005693,F,1,1,7.109260054068663,72.57243845725384,46.393631851754954,3,0
C005694,F,1,3,5.259493399631878,70.06298047976621,83.17689314910385,3,0
C005695,M,3,3,6.4235825095694015,68.07683718850394,66.82443386219984,5,0
C005696,M,2,3,3.1549973200874653,59.05878546398686,79.79897095998794,1,1
C005697,F,3,2,3.0391759218505836,70.29240546818443,76.87574720216871,2,0
C005698,F,2,2,0.9335841969068932,69.03422294612733,33.88883331858318,3,0
C005699,M,2,2,1.4973546543395968,64.84658053573212,70.04026141881157,5,1
C005700,F,3,1,4.213260553638118,61.02472318760112,58.716039576665835,6,0
C005701,M,3,3,4.144143975307801,57.21006523622414,94.78159266999367,3,0
C005702,M,1,3,4.884490250496746,43.040988345676176,43.054396952680335,4,0
C005703,F,2,2,2.4841243133255584,86.35776739713938,72.73366525526566,5,1
C005704,M,3,1,4.374450995721883,76.2492702261163,37.94143674232903,5,0
C005705,M,2,2,6.9625109615628435,80.10293259724087,98.92318301656604,7,1
C005706,F,3,3,4.9543936878029,47.61993375430022,70.24178862981887,5,1
C005707,F,2,1,4.088187329386357,57.50202531408395,50.428811838566645,4,0
C005708,M,3,1,4.629415902505343,63.9474659809943,85.90359538691222,4,1
C005709,M,2,1,6.736769788743272,70.36005415364708,91.73309507425186,5,1
C005710,F,2,3,4.382966680084169,53.4586959240186,67.23959308005755,4,0
C005711,M,2,2,2.8574897477436956,91.0104123626043,56.317690989078656,8,1
C005712,F,3,1,2.8793747713106175,78.20017360020384,38.91240551999714,5,0
C005713,F,2,1,2.8029214389076875,67.71758478459161,41.69205949282222,7,0
C005714,M,2,1,2.7477758620247794,69.54726383954882,36.647503869967366,4,0
C005715,M,2,3,5.737326050894852,61.6861503048606,80.30671054305725,6,1
C005716,F,1,2,7.741259067177586,54.778102154057365,81.1994860151503,5,0
C005717,F,2,2,3.101106745179274,28.835867547045588,39.92551521544301,5,0
C005718,M,1,1,2.0152307216173204,78.1442758497381,81.90674471057318,6,1
C005719,M,2,2,1.2053110903355848,65.87800480438439,54.110602115889805,4,0
C005720,F,2,1,7.798148885554471,82.75279556071538,49.046921419856105,3,1
C005721,M,1,2,6.1262309658442256,73.72540351279,68.04593717699089,6,0
C005722,M,2,1,2.50177157032848,64.57434419761344,58.18239223196859,3,0
C005723,F,2,1,4.308639790554412,66.3541055205381,26.862049685026534,4,1
C005724,F,2,2,7.086559997751991,53.965643754052756,53.01945171552997,7,1
C005725,F,2,3,3.859884864557959,47.07648110582567,34.52807046386101,4,0
C005726,F,1,1,5.89779774709102,50.152592373006016,27.9681659151504,4,1
C005727,M,3,2,3.656542405195479,50.59621447158327,48.02913106008728,3,0
C005728,F,2,1,3.3500206510688115,62.08850061123945,57.8055998150162,7,0
C005729,M,2,2,0.0,76.74490374521764,34.96527794837577,4,0
C005730,M,2,1,3.109924331524963,75.2700788691,60.68370451216867,2,0
C005731,F,2,3,2.8205222528042704,42.224313315716245,61.08905722344306,3,0
C005732,F,2,2,5.144909182120335,77.90448777747409,72.24170343219843,4,0
C005733,F,3,2,4.549434727261281,67.12505065239819,56.016412915978066,2,0
C005734,M,3,1,4.435101373483393,75.50701233772487,72.61632088975774,2,0
C005735,F,2,2,6.095531271379043,72.71808070358271,74.18613449474365,5,1
C005736,M,1,3,0.0,39.88583890531339,31.617605665976548,6,0
C005737,F,1,2,3.8910902281146784,67.97269847022869,91.30977429414789,5,0
C005738,F,2,3,1.4264762274282572,87.07141818141164,81.95324452888882,4,0
C005739,M,2,3,1.2465576595808527,47.197357559042686,54.38711976195654,7,0
C005740,F,2,3,3.3607256916283474,51.13491004010304,42.28159947434579,2,0
C005741,F,2,3,4.0476167086053945,35.161990875048446,75.15079558486767,2,0
C005742,F,2,2,5.105174456663109,58.24323392051511,47.253259549049574,4,0
C005743,F,3,3,4.959196713080531,42.92372559676923,40.4999793505295,2,1
C005744,F,2,2,2.181707284692515,52.09129113819983,53.49536890440577,2,0
C005745,M,2,2,3.566545516100321,68.69641273833994,81.52371495677444,9,1
C005746,M,3,1,7.161546629361619,77.235801233933,86.30468491086003,7,1
C005747,F,1,2,7.550600082546305,35.898016155630465,93.4875082711672,4,0
C005748,F,3,2,3.3248249554005103,58.10188696630333,55.47209626674474,2,1
C005749,F,3,1,4.204271704122559,61.505846176250046,57.00191342737699,5,0
C005750,M,2,2,2.0281739612313676,63.05158904967723,57.11138640946692,3,0
C005751,M,2,1,6.260028221593034,76.99124524371219,48.356269289146525,3,0
C005752,F,2,1,9.0952371432594,77.02987361045837,47.77677353548563,6,0
C005753,F,3,1,2.8226363137636876,78.28656514070111,52.11790891932755,3,1
C005754,M,2,2,6.587684919126264,68.64217056068989,93.75679389867469,6,1
C005755,M,3,3,5.6205550726661375,61.23237556019268,44.52206896591639,4,1
C005756,M,2,2,3.630839665173612,57.35887844882849,63.928184374085546,6,0
C005757,M,3,2,2.4686205013727722,74.05339727351927,70.85755769539325,4,0
C005758,M,1,2,9.452462349563739,52.36644467543526,98.13504006624734,5,1
C005759,M,1,2,5.685522794255402,52.46542796173421,65.39119853444566,3,0
C005760,M,2,1,6.1089408241604755,72.4839648870022,54.98293046265528,1,1
C005761,F,1,2,3.5345473824939955,76.2144383575446,42.31290588717076,3,0
C005762,F,2,1,4.134204614224352,65.02385798251086,43.91038859104883,4,1
C005763,F,1,2,1.3230596973100082,74.52204473629385,59.793767194187716,3,0
C005764,M,1,3,5.673935189399648,60.985165255632275,54.46519614207199,3,0
C005765,M,2,2,3.1760271315976896,62.76703804308695,58.94195633670891,4,0
C005766,M,2,2,1.7416599538527757,70.50016250783695,70.44979789786318,4,0
C005767,M,2,1,2.1191493681980265,53.234251008228625,48.23047153844413,4,0
C005768,M,1,2,9.303339720321638,75.77315459719438,66.76007896770884,6,1
C005769,F,2,3,3.345546548271212,61.374338080492016,78.71109461171707,6,0
C005770,F,3,3,4.810048784843578,62.33815340578519,27.126398490885023,7,0
C005771,F,1,2,1.3710695653582254,66.32254561747058,63.17396532284862,1,0
C005772,M,2,2,3.584020283609794,77.4677131842538,85.85084924342999,3,1
C005773,M,1,3,0.9848543923964863,31.91242311623847,67.58676004831655,1,1
C005774,M,3,2,4.818040400895016,45.987855041752155,48.73597791185526,5,0
C005775,M,1,3,1.9968535161776542,80.39879773473518,71.07803443195417,1,1
C005776,F,3,1,5.755911682016215,72.32914188756067,50.573172824772506,5,1
C005777,M,2,2,0.0626399612514632,58.391168849836845,75.917543892654,3,0
C005778,F,2,3,2.609432144239964,66.02073503943525,68.48340249722006,2,1
C005779,M,2,1,6.58881069233667,73.95521075404893,94.35428940839076,4,1
C005780,F,3,2,7.372779232736812,88.29573914436537,58.14465364827997,4,1
C005781,F,2,3,4.013152310690024,58.70792357535836,68.01716997270904,2,0
C005782,M,1,2,3.1456680665274055,84.75696595231275,53.89780132726281,6,1
C005783,F,1,2,4.256281148634829,73.5177621328289,61.95076666060913,4,0
C005784,M,2,2,8.514391469889869,51.144067515293116,44.68407440665965,5,1
C005785,F,3,1,3.4094225984751567,55.88545541387798,83.83827158207524,3,0
C005786,F,3,1,4.007603627400569,83.14160486824414,64.28299125887122,4,1
C005787,F,3,1,1.6836315166513742,86.21777874243617,60.61344222139893,4,0
C005788,F,2,2,2.5091099442310116,64.26441962668352,76.39591271268054,5,0
C005789,M,1,1,4.969334582023709,81.50445767574999,87.60393037104812,3,1
C005790,F,2,3,5.964846233471324,70.31439403977512,100.0,3,1
C005791,F,2,1,4.665264814219828,63.997637002272704,44.81500009047351,2,0
C005792,M,1,2,5.827496718249873,67.8442681242527,72.57802568371704,5,0
C005793,M,1,2,1.7988844661280439,44.08426979537708,77.23853649748382,5,0
C005794,F,2,2,1.5808433134006807,60.934191899147386,58.45989099301821,3,0
C005795,F,3,3,5.747704000986991,57.11450390071127,48.5228832887722,4,0
C005796,M,3,2,2.9524492493398715,80.03034088592277,81.16768220784607,3,1
C005797,F,2,1,1.4160536436955642,68.73831299705753,43.61514028070565,6,0
C005798,F,2,3,4.44624224098756,61.44674625570082,67.42885624897808,2,0
C005799,M,3,2,4.188872417417777,81.69889323834644,47.498631073732994,1,0
C005800,M,2,1,3.5823308220421795,42.32628021206889,60.896058136050144,6,0
C005801,M,3,3,7.491417847949881,50.69773805055038,32.16006221036448,5,0
C005802,F,2,2,8.124245284227513,83.96044123365863,41.41279730419133,6,0
C005803,M,2,1,6.111518309345222,74.62625458820531,27.446161465251677,2,0
C005804,M,1,2,4.944889142076538,41.24318393927834,100.0,1,0
C005805,F,2,1,7.036210265290371,68.27186212206834,34.138584608451865,5,0
C005806,F,1,2,4.34712741504355,45.996290665156025,75.90604655364848,5,0
C005807,F,2,1,3.5737341489924863,58.60833213905201,46.381578710504485,4,0
C005808,M,1,2,2.716046328247307,71.86668116552659,17.198228852348578,3,1
C005809,F,3,1,2.2790798112656736,64.4906801484204,64.75861331032272,2,0
C005810,M,3,1,6.041648511565533,63.96597112614366,100.0,1,1
C005811,M,3,3,0.6959064146236074,52.65019148463307,45.966794586379265,3,0
C005812,F,3,3,2.692562784317959,82.3065083288731,93.19633085929667,2,0
C005813,F,2,3,3.2218521573636973,72.44982255696812,95.45363659668865,3,0
C005814,M,3,1,0.9037410734782547,52.923555452866054,40.65696427750748,4,0
C005815,F,3,1,3.1389113916569253,66.83496844889918,28.9106432858884,3,0
C005816,M,2,1,4.206244589686498,60.352368566579536,45.881171742353985,4,1
C005817,M,1,1,6.259982958584562,56.781349307079196,79.61981230512077,2,0
C005818,M,2,3,2.8867462750296244,67.16552189220471,23.695889886878483,7,0
C005819,M,2,3,4.221518308026461,90.08080715538016,68.90523844730524,4,1
C005820,F,1,3,0.7126813757062362,51.99370519746712,61.748492439841186,2,0
C005821,F,2,2,1.323725198302098,73.43557028367593,48.157687287045505,6,0
C005822,F,3,2,0.0,77.82840009914335,51.11914903886317,3,0
C005823,M,3,3,6.153542630117108,72.32063159342907,56.72753294531806,2,1
C005824,M,2,2,3.27870481398947,78.69139792494248,61.606164075544896,3,0
C005825,M,3,1,4.48610924555931,63.971543030186304,89.54631285423422,4,1
C005826,F,2,3,5.151694692366731,72.37198253119534,52.523317271547036,5,0
C005827,M,2,2,5.778641773743416,66.84219268349256,58.26760700370248,5,0
C005828,M,2,1,8.411775787657678,45.751611870318285,71.1424957761593,5,1
C005829,F,3,1,3.9090751112627475,49.385763737165775,42.177177879273955,3,0
C005830,F,1,3,2.4346116894809615,80.82224934051624,88.91061829131695,6,1
C005831,M,1,2,5.536361695126526,58.11292364132118,44.99862966418601,3,0
C005832,M,2,2,9.198370026440324,60.130252756646506,68.47939864773721,5,1
C005833,F,2,3,2.81381274092009,76.48000755584812,55.2341686176667,3,0
C005834,M,2,1,2.251045388448243,63.15455770102156,60.08296975814523,5,1
C005835,M,3,2,0.0,75.65978529142284,95.99232657455521,8,0
C005836,F,2,1,0.0,63.3987015490516,64.7079955486972,7,0
C005837,M,2,3,7.122632186193091,49.55072668183734,47.395103021447284,6,1
C005838,M,2,1,3.618249549746653,80.25162773028752,43.26424756686375,5,0
C005839,M,2,1,1.496910051691064,52.6481880609948,82.74123265501528,4,1
C005840,M,1,3,4.0066874747357915,83.9224919745146,68.04655031480452,4,0
C005841,M,2,2,9.722854731863833,73.59361524962594,50.863838522927495,4,1
C005842,M,3,2,4.009219257129661,57.17093684032167,79.82331208031164,2,1
C005843,M,2,2,8.212332475350737,73.91688220762563,45.187161396502596,10,1
C005844,M,2,1,1.9387543298494943,58.03544426571454,44.19467592854033,4,1
C005845,F,3,3,7.212647070497708,53.53349309103497,57.36628260910638,3,1
C005846,F,2,1,2.7656359024984556,68.17544265679886,54.559472508370206,8,1
C005847,M,1,3,2.306818908550013,76.67059973156529,28.320576782348553,4,1
C005848,M,1,2,1.9329513739109836,69.15773389667235,50.698943050227,4,0
C005849,F,2,2,3.2873339439687186,53.950486136898924,70.06511971015465,3,0
C005850,F,1,3,6.146977257683423,44.78556909231396,53.05479736644611,6,0
C005851,F,2,3,2.940261398069172,62.358381123016684,59.2929898619416,3,0
C005852,M,1,1,6.353244667955997,48.57683015341547,41.54051991851603,4,1
C005853,M,1,3,2.4218033973396897,63.51868770089682,65.05559984266482,3,0
C005854,M,2,2,3.8194594303538554,64.48645471993508,68.804261205704,5,0
C005855,F,3,1,2.8323379600182848,75.68092330097792,85.26149890721315,4,0
C005856,M,2,1,7.986238983492973,74.689099888434,54.170655029822456,3,1
C005857,M,2,2,5.13855850064122,79.73743091450305,55.30281223622392,5,0
C005858,M,1,2,4.625272277833046,64.734506504791,71.39755339339159,7,0
C005859,M,2,2,3.3864877367827657,58.973452611649606,57.218620941287845,3,1
C005860,M,3,2,2.7176470279616565,71.58787897836999,71.3271852917618,6,0
C005861,M,3,1,1.7855003727460192,71.35103587256269,73.14196359208276,4,0
C005862,F,2,3,6.908373142067554,70.68512254740203,40.73983108739054,3,0
C005863,F,2,3,0.44807262988930674,93.6493645938175,39.8861300675932,5,0
C005864,F,3,1,3.2028866331885784,74.96957636213226,49.53508653978256,5,0
C005865,M,2,1,5.94161777061676,82.75143845278785,28.983625498834467,5,1
C005866,F,2,3,0.3142582084185812,48.738813000663804,93.40816686716698,4,0
C005867,F,1,2,4.392198702786334,50.39358651766029,37.04900710829915,4,0
C005868,M,2,1,2.084669910222158,53.38756821144471,80.77174947840021,2,0
C005869,M,3,2,4.058611972484422,65.22754524879619,41.4511152005792,1,0
C005870,F,2,3,3.6291853414778967,62.85602525645596,79.39612712263478,3,1
C005871,M,3,3,0.0,68.95394853997269,81.30985862310202,1,0
C005872,M,2,3,5.403564150799051,89.78918880043743,28.777876999237513,2,0
C005873,M,2,2,1.8268153614666018,63.65541400759855,57.99526832657442,4,0
C005874,M,1,1,2.7928586582792523,72.26088842824768,90.76948861301867,3,1
C005875,M,1,1,4.111516861125714,66.1497539756253,61.836604484091445,7,1
C005876,M,1,1,4.826551672226348,81.23427257751715,76.25617763583584,6,1
C005877,M,3,2,4.984242139093806,74.55881154528731,64.69953019480495,6,0
C005878,F,2,2,5.739904909381509,64.24786747521084,76.0055876554445,6,1
C005879,M,2,3,0.0,79.41889698602019,82.7829168907784,4,0
C005880,M,2,3,5.062097395816879,74.15597874308435,56.68557611189352,3,0
C005881,M,2,2,4.024134618693659,77.95633659652572,60.08386912214089,5,1
C005882,F,2,2,2.782544203298026,65.66805386330554,54.372960514005115,5,1
C005883,F,1,2,4.577699801757905,74.97229682282608,37.71787243269462,4,0
C005884,M,2,1,6.0252094289311655,61.59220340525016,72.64662390347934,4,0
C005885,M,2,3,2.0716044712050508,49.743532596585325,61.458393422604345,4,0
C005886,M,3,1,7.084373401651092,58.124657208661304,82.67746947603482,5,1
C005887,M,2,2,6.521915276458975,74.1848755411573,95.02992149513612,3,1
C005888,F,3,1,4.814301605461761,73.01233734614985,50.33338487457127,4,0
C005889,M,2,2,1.3091768404679542,54.70527059394238,52.58421313136703,3,1
C005890,F,3,3,8.740960301911205,85.6418111182405,48.861115609239135,4,0
C005891,M,2,1,4.625730980360252,50.09911637102053,86.10661689848635,2,0
C005892,M,3,2,4.326306487315289,67.4726603777961,35.271424525462564,2,0
C005893,F,3,3,4.2499521033114505,58.79625398451714,66.18685899358945,7,0
C005894,M,1,1,5.215637913067837,67.92572590075817,33.26978321946065,3,0
C005895,F,2,2,6.0392632467179475,46.22924195987568,86.50790840710563,3,0
C005896,M,3,1,3.944699428544344,39.99836625983405,73.12130823703141,4,0
C005897,F,3,3,1.265897916118432,55.86640067665206,48.636294050114095,6,0
C005898,M,3,1,6.276847718245434,75.18755931290274,92.42022559054695,7,0
C005899,M,2,2,2.206314815662454,67.81220453003519,45.634838752289994,7,0
C005900,F,2,3,1.7895085441046437,44.67945811456772,62.2023225325971,2,0
C005901,M,2,2,3.8598774503418025,79.51775590628313,20.348638976008218,3,0
C005902,M,3,3,2.99723596296697,68.31617322208794,71.28594085909901,3,1
C005903,F,2,3,4.836039032913805,76.30399805638673,53.610893447912176,5,1
C005904,M,3,2,5.254248685960325,59.927516195147305,55.972445057685036,7,1
C005905,F,1,3,2.9658487941755007,38.11115338775218,42.64427824680261,5,0
C005906,F,3,3,4.266807130279456,87.31262528818877,40.15818150875738,4,0
C005907,F,2,1,2.9322813094284705,62.43108680901954,50.154873042279746,2,0
C005908,M,3,1,5.687004353360491,79.82694958546571,83.19443108615702,6,1
C005909,M,3,1,5.078557552452917,59.23554610072198,67.36301466978038,6,0
C005910,F,1,3,5.578465611623869,66.39312144488697,44.363229595934,3,1
C005911,M,2,1,3.374794583996673,40.596259966210894,19.968503989359682,3,1
C005912,M,1,1,4.568320408320076,52.584626840616075,95.30426349257328,7,1
C005913,M,3,3,5.122116394915048,87.23234791032233,15.481206855957183,2,1
C005914,M,2,3,5.647488949212974,78.09416997177797,80.36731027974467,3,1
C005915,M,2,2,5.458264015966019,82.76513766112937,68.90001733531436,8,1
C005916,F,2,3,3.729796423943616,72.2967861699538,56.42591854758891,2,0
C005917,F,1,1,1.47064929421845,68.76786281956544,49.66434947053107,4,0
C005918,F,2,1,5.103605189497506,79.32116775693214,73.78256867610962,2,0
C005919,M,2,3,4.994461198426161,78.72229706130122,79.69138448397732,5,0
C005920,M,1,3,1.5803057166822319,69.53160475599786,79.85280801925336,4,0
C005921,M,3,3,5.862725826328399,66.4373180485221,80.06507906515776,6,1
C005922,F,2,2,4.3436445375136135,79.36949930509772,32.81610550540593,4,1
C005923,M,2,1,3.7164306471565824,49.457832174772975,47.74585074659238,3,0
C005924,M,3,3,4.469624121400769,60.491898265414235,48.607538980006744,5,0
C005925,M,2,2,6.048360303574803,44.078688272730965,61.048872254592006,5,0
C005926,F,1,1,7.42873885045505,50.7266255683382,65.12525807553584,6,0
C005927,F,3,3,3.8820266276289255,68.15201099436001,79.28840301439496,3,0
C005928,F,2,1,3.4931604388186783,76.61707223436825,59.51832437057328,3,0
C005929,M,3,1,5.337124978738759,92.37930772569922,74.09454390993204,3,1
C005930,F,2,1,1.0519044754875986,63.315641680574636,53.651033971196355,3,0
C005931,M,2,2,5.897110970907585,58.94869240177607,97.06323932588089,2,1
C005932,M,1,1,1.0195150920145633,63.8944604780702,48.57225592638231,2,0
C005933,M,3,2,0.9764092136842581,68.6298829984537,48.26542286457952,4,0
C005934,M,1,1,7.417249992894039,92.035034967902,64.83508777247773,4,1
C005935,M,2,2,0.0,65.12658014765304,80.88878538014089,2,0
C005936,M,1,2,6.875917361344058,48.586998212918985,46.121044946406954,3,0
C005937,M,2,2,7.431394415573508,70.79377370249833,54.75576255124648,8,0
C005938,F,3,1,4.747039604895425,66.27020852525165,53.53979379335563,4,0
C005939,F,2,2,5.332619797100538,64.43509428641923,41.53131489706492,6,1
C005940,F,1,2,0.5369837876113128,60.98907088337274,50.15061492684633,4,0
C005941,M,1,3,2.9166804448661914,96.06365798988149,47.748448555335166,3,1
C005942,M,1,3,4.788595450886244,57.43075408339284,84.01424614268527,4,1
C005943,F,1,3,4.724509913757717,41.973232520665675,63.0373667287559,4,0
C005944,M,2,1,4.977572544920163,56.00459501435361,51.01574473561114,6,0
C005945,M,3,2,4.723322296892314,57.6482404633359,93.73366944663428,4,1
C005946,M,2,1,4.046233132188201,46.011957074865194,92.74986130580623,3,0
C005947,F,1,1,1.3120480442480846,62.167642739570574,91.09103769324169,5,0
C005948,M,1,1,4.774451948535248,89.1988398022159,52.02361703971246,2,0
C005949,F,3,2,1.4989198295467565,45.9402498674265,78.68494671906174,7,0
C005950,M,3,3,3.197454236778829,44.21537233284515,98.67280317973223,2,1
C005951,M,3,3,7.062727447586662,76.18467299900017,53.001447672875436,3,1
C005952,M,1,2,0.5584130070019806,61.98824488401536,56.19129990314136,3,0
C005953,M,2,2,3.72654763860652,59.275285403665606,52.22232203178865,1,0
C005954,M,3,3,5.910110843317527,81.20010392031625,63.9995152068747,4,1
C005955,F,2,2,5.405186313796816,56.68380536635555,92.90188757406024,5,0
C005956,M,2,1,4.672380679282908,41.516154689310675,61.24614205272139,3,0
C005957,M,3,1,2.5099839845065595,77.0099103414258,49.93959062336417,3,0
C005958,F,1,2,6.883833785634822,64.08955438286308,58.28779196980166,7,1
C005959,M,2,1,1.3072391695903924,63.28675576077645,81.33725019759646,2,1
C005960,M,2,2,5.524454647300836,35.75976664319913,9.09529335175531,5,0
C005961,M,3,2,4.3366741663832045,49.99205042948297,66.99901492979922,1,1
C005962,M,2,2,2.2692747865974585,62.01441768424529,55.95646930688035,6,1
C005963,M,3,1,3.1439386683764203,49.031422767994115,48.324410982308365,4,0
C005964,F,2,1,7.984486707892034,79.33302760510992,28.38260429139941,1,1
C005965,M,3,2,1.4433191661023672,64.03534751254676,71.11764148538622,3,0
C005966,F,2,3,0.1282173796869701,61.398082312689766,54.72111753040389,3,0
C005967,M,2,2,2.596503954508962,79.61816134200996,68.231900373686,5,1
C005968,F,1,1,4.908501436849593,56.25103916757773,39.68999977870091,5,0
C005969,F,2,2,7.132401034191991,70.78492421359937,25.795446578406064,5,0
C005970,M,3,1,4.055640886160785,65.01164785810028,37.99765785538735,2,1
C005971,M,2,3,0.4172119980754947,77.59243299408834,55.96481589239952,6,0
C005972,M,1,1,4.210286930095739,71.56916358871497,27.310203899122413,2,0
C005973,F,3,3,5.8830743193961865,74.40103219052892,62.5988327542252,5,0
C005974,F,1,2,4.70515755325128,57.360410375500074,90.00373207173986,3,1
C005975,M,3,2,5.086301974022997,56.60423508836606,15.119943856628083,6,0
C005976,F,2,3,0.0,63.65100790248888,47.20687837528772,5,0
C005977,M,3,3,1.0473213678714908,74.31121759640614,56.87037981249975,5,0
C005978,M,3,1,3.7053546555482844,70.7207342840424,56.509456358749944,6,1
C005979,F,1,1,6.493683534564163,76.69208589871849,83.58777322418635,2,1
C005980,M,3,1,2.2632519411910383,52.39995908589438,52.309048250028674,5,0
C005981,M,2,3,4.450385249984355,45.056995882839686,54.71828535560752,2,0
C005982,F,1,3,4.365722491312408,57.83400917447429,53.39103662335425,5,0
C005983,M,3,1,1.7060432405019372,55.2582848575881,68.6595109008017,3,0
C005984,F,2,2,2.3802639548156033,50.87773786050775,89.61437834974728,3,0
C005985,M,2,1,3.9445618431842377,61.874091116627326,60.041291895823086,3,1
C005986,M,1,2,3.19564199266379,45.85951548166576,87.567809509319,5,1
C005987,M,1,2,5.805294526045082,56.66415258325705,61.70347815271686,2,1
C005988,F,3,2,3.0742738661704396,50.51315511952653,37.252921244452274,4,0
C005989,M,3,2,5.9515781473039375,47.49232163368765,80.04209665956579,3,0
C005990,M,1,1,3.2040893914856645,46.555205805978716,59.598332343550844,5,0
C005991,F,3,2,4.052647693477891,50.30457519908221,85.74426582053886,4,0
C005992,F,2,2,5.759800673729612,72.73377985378364,74.84519524286878,2,0
C005993,F,2,3,3.7641678343396094,60.76226977751093,76.78170301378498,4,1
C005994,M,1,2,3.0625546206703724,66.66699740355318,46.27125831264261,4,0
C005995,M,1,3,3.8477769775365007,61.92642174921599,42.691391032232914,5,0
C005996,M,2,2,5.9651867853113005,74.53777017597511,59.284690434509045,7,0
C005997,F,2,2,4.729645514161624,72.52074484896627,35.57457212794649,4,1
C005998,F,3,2,0.0,72.95847781841707,40.53396753972981,5,0
C005999,F,1,2,2.411364223525119,62.2113821892891,46.480666983399225,4,0
C006000,M,1,1,2.4303409171895787,64.4566330777848,37.92582318056432,3,1
C006001,M,3,2,5.283725286033397,47.304402206443044,58.049549678418494,3,1
C006002,M,3,1,0.0,54.464001780682786,60.385857541074216,5,1
C006003,M,2,2,4.6154290519475145,76.02568462299203,50.51929185945814,2,0
C006004,M,3,2,5.399244524938741,56.70678535671212,37.528049936529655,2,0
C006005,M,3,1,5.3995591232232805,61.16836294441024,45.0315690132419,4,1
C006006,F,1,1,3.813697345583499,73.95078586713132,64.09466398005182,3,0
C006007,F,3,2,0.4450084896443314,68.52364282441508,55.52996685336205,5,0
C006008,F,2,2,3.4341397657144457,65.0602825114547,61.80726808577755,3,1
C006009,F,3,1,7.2424008806458495,61.2820609682486,43.87664011127278,5,1
C006010,F,3,1,2.6890845412434228,77.09541634045839,67.4873246303204,2,1
C006011,F,2,3,8.797833350434047,55.00225325874581,74.02076699858429,1,0
C006012,M,2,2,5.784535332049403,69.7024008407773,36.43525090224577,5,1
C006013,F,1,3,3.685360179805397,60.71938574330585,51.736001726901826,4,0
C006014,M,1,3,4.496613953755942,72.9800666232865,30.15044450022454,6,1
C006015,M,2,2,4.82364146429797,74.28038820353154,74.77066139669653,2,1
C006016,M,3,3,2.7302399888155966,66.56890488334496,100.0,5,0
C006017,F,1,2,3.089540979985287,80.65507255417461,76.23296661680641,5,0
C006018,F,2,2,8.38819376360937,75.29146724131243,57.32586251325304,3,0
C006019,F,2,2,7.281770786025236,60.569408898545944,62.817254177341944,3,0
C006020,F,2,3,3.1688990368020815,68.13869227020709,70.25108222161874,3,0
C006021,F,1,2,2.28654944917895,68.7722620522059,37.229167718307224,5,0
C006022,M,1,2,0.4950392201007241,79.15390747662325,60.95840452745376,3,0
C006023,F,3,3,8.744461510320455,43.04095159357357,59.54116906138736,2,0
C006024,F,1,1,6.2534461202891105,80.993605887743,55.92557830773919,6,0
C006025,F,3,1,6.742151246120036,41.60758378583661,52.312842626260526,2,0
C006026,M,2,1,2.8045552270966496,71.5666209041968,61.55306030663888,3,1
C006027,M,1,1,2.659701636155636,71.46270311993291,41.833625166447106,7,0
C006028,F,2,3,1.9727035026116546,61.9323785647015,46.39495247957602,3,0
C006029,M,2,3,0.0,73.68638728453413,64.92406809566641,3,0
C006030,M,1,1,2.0759674673969153,47.16786933095083,59.16569186643172,6,0
C006031,M,3,1,4.703097734915379,53.03245316842749,60.22004878783877,2,1
C006032,M,1,2,4.546470358094238,49.101410988440705,77.41549813859626,6,1
C006033,M,3,1,2.6444493908847013,55.057767374796484,58.095058282589385,7,1
C006034,F,1,3,5.440237570839735,80.46076707551255,56.14566567046482,2,0
C006035,F,3,1,2.516858802780341,83.36456173654315,71.69727337840406,3,0
C006036,F,1,2,5.688973173945836,63.56359071739754,91.76213616376077,3,1
C006037,M,2,3,5.660642801799272,67.70391401846591,51.50767900404615,4,0
C006038,M,3,1,5.802158111157516,93.58108060498938,68.14120450403227,2,1
