query_id,day,arm,candidate_id,rank,segment,impression,click,application,shortlist
528,8,control,on_528_24,2,segment_B,1,1,0,0
528,8,control,on_528_11,3,segment_A,1,0,0,0
528,8,control,on_528_1,4,segment_B,1,0,0,0
528,8,control,on_528_8,5,segment_B,1,0,0,0
528,8,control,on_528_21,6,segment_B,1,0,0,0
528,8,control,on_528_25,7,segment_A,1,0,0,0
528,8,control,on_528_39,8,segment_A,1,1,0,0
528,8,control,on_528_20,9,segment_A,1,0,0,0
529,7,treatment,on_529_35,0,segment_A,1,0,0,0
529,7,treatment,on_529_1,1,segment_B,1,1,1,0
529,7,treatment,on_529_17,2,segment_A,1,0,0,0
529,7,treatment,on_529_6,3,segment_A,1,0,0,0
529,7,treatment,on_529_21,4,segment_B,1,0,0,0
529,7,treatment,on_529_11,5,segment_A,1,0,0,0
529,7,treatment,on_529_26,6,segment_B,1,0,0,0
529,7,treatment,on_529_4,7,segment_A,1,0,0,0
529,7,treatment,on_529_22,8,segment_B,1,0,0,0
529,7,treatment,on_529_30,9,segment_B,1,0,0,0
530,13,control,on_530_15,0,segment_B,1,0,0,0
530,13,control,on_530_7,1,segment_B,1,1,0,0
530,13,control,on_530_38,2,segment_B,1,0,0,0
530,13,control,on_530_32,3,segment_A,1,0,0,0
530,13,control,on_530_14,4,segment_A,1,0,0,0
530,13,control,on_530_19,5,segment_B,1,0,0,0
530,13,control,on_530_20,6,segment_B,1,0,0,0
530,13,control,on_530_27,7,segment_B,1,0,0,0
530,13,control,on_530_0,8,segment_A,1,0,0,0
530,13,control,on_530_33,9,segment_B,1,0,0,0
531,4,control,on_531_17,0,segment_B,1,0,0,0
531,4,control,on_531_37,1,segment_B,1,0,0,0
531,4,control,on_531_16,2,segment_B,1,0,0,0
531,4,control,on_531_13,3,segment_B,1,0,0,0
531,4,control,on_531_38,4,segment_B,1,0,0,0
531,4,control,on_531_8,5,segment_B,1,0,0,0
531,4,control,on_531_7,6,segment_A,1,0,0,0
531,4,control,on_531_11,7,segment_A,1,0,0,0
531,4,control,on_531_1,8,segment_A,1,0,0,0
531,4,control,on_531_15,9,segment_A,1,0,0,0
532,9,control,on_532_28,0,segment_A,1,0,0,0
532,9,control,on_532_32,1,segment_B,1,1,1,0
532,9,control,on_532_36,2,segment_B,1,0,0,0
532,9,control,on_532_16,3,segment_B,1,0,0,0
532,9,control,on_532_4,4,segment_A,1,0,0,0
532,9,control,on_532_24,5,segment_B,1,0,0,0
532,9,control,on_532_17,6,segment_B,1,0,0,0
532,9,control,on_532_18,7,segment_A,1,0,0,0
532,9,control,on_532_12,8,segment_B,1,0,0,0
532,9,control,on_532_31,9,segment_A,1,0,0,0
533,7,treatment,on_533_12,0,segment_B,1,0,0,0
533,7,treatment,on_533_14,1,segment_B,1,1,0,0
533,7,treatment,on_533_34,2,segment_A,1,0,0,0
533,7,treatment,on_533_32,3,segment_B,1,0,0,0
533,7,treatment,on_533_22,4,segment_B,1,0,0,0
533,7,treatment,on_533_7,5,segment_A,1,0,0,0
533,7,treatment,on_533_39,6,segment_A,1,0,0,0
533,7,treatment,on_533_6,7,segment_A,1,0,0,0
533,7,treatment,on_533_20,8,segment_B,1,0,0,0
533,7,treatment,on_533_0,9,segment_A,1,0,0,0
534,13,control,on_534_18,0,segment_B,1,0,0,0
534,13,control,on_534_34,1,segment_B,1,1,1,1
534,13,control,on_534_30,2,segment_B,1,0,0,0
534,13,control,on_534_8,3,segment_A,1,0,0,0
534,13,control,on_534_2,4,segment_A,1,0,0,0
534,13,control,on_534_24,5,segment_A,1,0,0,0
534,13,control,on_534_27,6,segment_B,1,0,0,0
534,13,control,on_534_11,7,segment_A,1,0,0,0
534,13,control,on_534_36,8,segment_A,1,1,0,0
534,13,control,on_534_5,9,segment_B,1,0,0,0
535,10,treatment,on_535_35,0,segment_A,1,1,1,0
535,10,treatment,on_535_7,1,segment_A,1,0,0,0
535,10,treatment,on_535_32,2,segment_A,1,0,0,0
535,10,treatment,on_535_5,3,segment_B,1,1,1,1
535,10,treatment,on_535_6,4,segment_B,1,0,0,0
535,10,treatment,on_535_36,5,segment_B,1,0,0,0
535,10,treatment,on_535_31,6,segment_B,1,1,0,0
535,10,treatment,on_535_11,7,segment_A,1,0,0,0
535,10,treatment,on_535_13,8,segment_B,1,0,0,0
535,10,treatment,on_535_26,9,segment_A,1,0,0,0
536,12,control,on_536_13,0,segment_B,1,0,0,0
536,12,control,on_536_5,1,segment_A,1,0,0,0
536,12,control,on_536_18,2,segment_A,1,0,0,0
536,12,control,on_536_24,3,segment_A,1,0,0,0
536,12,control,on_536_25,4,segment_B,1,0,0,0
536,12,control,on_536_35,5,segment_A,1,0,0,0
536,12,control,on_536_22,6,segment_B,1,0,0,0
536,12,control,on_536_9,7,segment_A,1,0,0,0
536,12,control,on_536_16,8,segment_B,1,0,0,0
536,12,control,on_536_2,9,segment_B,1,0,0,0
537,12,treatment,on_537_31,0,segment_A,1,0,0,0
537,12,treatment,on_537_39,1,segment_A,1,0,0,0
537,12,treatment,on_537_33,2,segment_B,1,0,0,0
537,12,treatment,on_537_37,3,segment_B,1,0,0,0
537,12,treatment,on_537_11,4,segment_B,1,0,0,0
537,12,treatment,on_537_21,5,segment_A,1,0,0,0
537,12,treatment,on_537_16,6,segment_A,1,1,0,0
537,12,treatment,on_537_38,7,segment_B,1,0,0,0
537,12,treatment,on_537_29,8,segment_A,1,0,0,0
537,12,treatment,on_537_28,9,segment_A,1,0,0,0
538,0,control,on_538_6,0,segment_A,1,0,0,0
538,0,control,on_538_26,1,segment_A,1,0,0,0
538,0,control,on_538_32,2,segment_B,1,0,0,0
538,0,control,on_538_13,3,segment_B,1,0,0,0
538,0,control,on_538_5,4,segment_A,1,0,0,0
538,0,control,on_538_30,5,segment_A,1,0,0,0
538,0,control,on_538_19,6,segment_A,1,0,0,0
538,0,control,on_538_2,7,segment_A,1,0,0,0
538,0,control,on_538_15,8,segment_B,1,0,0,0
538,0,control,on_538_31,9,segment_A,1,0,0,0
539,9,control,on_539_19,0,segment_B,1,1,1,0
539,9,control,on_539_8,1,segment_A,1,0,0,0
539,9,control,on_539_3,2,segment_A,1,0,0,0
539,9,control,on_539_15,3,segment_A,1,0,0,0
539,9,control,on_539_20,4,segment_A,1,1,0,0
539,9,control,on_539_1,5,segment_B,1,0,0,0
539,9,control,on_539_0,6,segment_B,1,0,0,0
539,9,control,on_539_28,7,segment_B,1,0,0,0
539,9,control,on_539_4,8,segment_A,1,0,0,0
539,9,control,on_539_27,9,segment_A,1,0,0,0
540,8,treatment,on_540_16,0,segment_B,1,0,0,0
540,8,treatment,on_540_32,1,segment_B,1,1,0,0
540,8,treatment,on_540_1,2,segment_A,1,0,0,0
540,8,treatment,on_540_14,3,segment_A,1,0,0,0
540,8,treatment,on_540_38,4,segment_A,1,0,0,0
540,8,treatment,on_540_21,5,segment_B,1,0,0,0
540,8,treatment,on_540_13,6,segment_A,1,0,0,0
540,8,treatment,on_540_4,7,segment_A,1,0,0,0
540,8,treatment,on_540_10,8,segment_A,1,0,0,0
540,8,treatment,on_540_34,9,segment_A,1,0,0,0
541,5,control,on_541_21,0,segment_B,1,1,0,0
541,5,control,on_541_26,1,segment_B,1,0,0,0
541,5,control,on_541_20,2,segment_B,1,0,0,0
541,5,control,on_541_1,3,segment_A,1,0,0,0
541,5,control,on_541_33,4,segment_B,1,0,0,0
541,5,control,on_541_12,5,segment_B,1,0,0,0
541,5,control,on_541_31,6,segment_A,1,0,0,0
541,5,control,on_541_15,7,segment_A,1,0,0,0
541,5,control,on_541_4,8,segment_B,1,1,0,0
541,5,control,on_541_14,9,segment_B,1,0,0,0
542,8,treatment,on_542_9,0,segment_A,1,0,0,0
542,8,treatment,on_542_0,1,segment_B,1,0,0,0
542,8,treatment,on_542_39,2,segment_A,1,1,0,0
542,8,treatment,on_542_31,3,segment_A,1,0,0,0
542,8,treatment,on_542_25,4,segment_A,1,0,0,0
542,8,treatment,on_542_37,5,segment_A,1,0,0,0
542,8,treatment,on_542_11,6,segment_A,1,0,0,0
542,8,treatment,on_542_5,7,segment_A,1,0,0,0
542,8,treatment,on_542_28,8,segment_B,1,0,0,0
542,8,treatment,on_542_20,9,segment_A,1,0,0,0
543,7,control,on_543_34,0,segment_B,1,0,0,0
543,7,control,on_543_3,1,segment_A,1,1,1,0
543,7,control,on_543_5,2,segment_A,1,0,0,0
543,7,control,on_543_38,3,segment_B,1,0,0,0
543,7,control,on_543_14,4,segment_A,1,0,0,0
543,7,control,on_543_25,5,segment_A,1,0,0,0
543,7,control,on_543_1,6,segment_A,1,0,0,0
543,7,control,on_543_6,7,segment_A,1,0,0,0
543,7,control,on_543_29,8,segment_B,1,0,0,0
543,7,control,on_543_37,9,segment_B,1,0,0,0
544,1,control,on_544_15,0,segment_B,1,0,0,0
544,1,control,on_544_11,1,segment_B,1,0,0,0
544,1,control,on_544_18,2,segment_A,1,0,0,0
544,1,control,on_544_38,3,segment_A,1,0,0,0
544,1,control,on_544_6,4,segment_A,1,0,0,0
544,1,control,on_544_21,5,segment_B,1,0,0,0
544,1,control,on_544_12,6,segment_A,1,0,0,0
544,1,control,on_544_33,7,segment_A,1,0,0,0
544,1,control,on_544_13,8,segment_B,1,0,0,0
544,1,control,on_544_32,9,segment_A,1,0,0,0
545,8,treatment,on_545_34,0,segment_B,1,1,0,0
545,8,treatment,on_545_37,1,segment_B,1,1,0,0
545,8,treatment,on_545_4,2,segment_A,1,0,0,0
545,8,treatment,on_545_10,3,segment_A,1,1,0,0
545,8,treatment,on_545_3,4,segment_A,1,0,0,0
545,8,treatment,on_545_0,5,segment_A,1,0,0,0
545,8,treatment,on_545_8,6,segment_A,1,0,0,0
545,8,treatment,on_545_5,7,segment_A,1,0,0,0
545,8,treatment,on_545_11,8,segment_A,1,0,0,0
545,8,treatment,on_545_23,9,segment_B,1,1,0,0
546,8,control,on_546_37,0,segment_B,1,1,1,0
546,8,control,on_546_29,1,segment_B,1,0,0,0
546,8,control,on_546_28,2,segment_A,1,0,0,0
546,8,control,on_546_13,3,segment_A,1,0,0,0
546,8,control,on_546_2,4,segment_B,1,0,0,0
546,8,control,on_546_15,5,segment_A,1,0,0,0
546,8,control,on_546_20,6,segment_B,1,0,0,0
546,8,control,on_546_5,7,segment_A,1,0,0,0
546,8,control,on_546_6,8,segment_A,1,0,0,0
546,8,control,on_546_25,9,segment_A,1,0,0,0
547,1,control,on_547_28,0,segment_A,1,1,0,0
547,1,control,on_547_33,1,segment_A,1,0,0,0
547,1,control,on_547_24,2,segment_B,1,1,0,0
547,1,control,on_547_34,3,segment_A,1,0,0,0
547,1,control,on_547_27,4,segment_A,1,0,0,0
547,1,control,on_547_14,5,segment_A,1,0,0,0
547,1,control,on_547_39,6,segment_B,1,0,0,0
547,1,control,on_547_19,7,segment_A,1,0,0,0
547,1,control,on_547_11,8,segment_A,1,0,0,0
547,1,control,on_547_22,9,segment_A,1,0,0,0
548,6,treatment,on_548_26,0,segment_A,1,0,0,0
548,6,treatment,on_548_14,1,segment_B,1,0,0,0
548,6,treatment,on_548_16,2,segment_A,1,0,0,0
548,6,treatment,on_548_3,3,segment_A,1,0,0,0
548,6,treatment,on_548_4,4,segment_B,1,0,0,0
548,6,treatment,on_548_36,5,segment_B,1,0,0,0
548,6,treatment,on_548_28,6,segment_B,1,0,0,0
548,6,treatment,on_548_32,7,segment_B,1,0,0,0
548,6,treatment,on_548_21,8,segment_A,1,0,0,0
548,6,treatment,on_548_12,9,segment_B,1,0,0,0
549,1,control,on_549_34,0,segment_B,1,0,0,0
549,1,control,on_549_39,1,segment_B,1,1,1,0
549,1,control,on_549_20,2,segment_B,1,0,0,0
549,1,control,on_549_23,3,segment_A,1,0,0,0
549,1,control,on_549_28,4,segment_A,1,0,0,0
549,1,control,on_549_35,5,segment_B,1,0,0,0
549,1,control,on_549_8,6,segment_A,1,0,0,0
549,1,control,on_549_31,7,segment_A,1,0,0,0
549,1,control,on_549_10,8,segment_B,1,0,0,0
549,1,control,on_549_11,9,segment_A,1,0,0,0
550,5,control,on_550_32,0,segment_A,1,1,1,0
550,5,control,on_550_39,1,segment_B,1,0,0,0
550,5,control,on_550_19,2,segment_B,1,0,0,0
550,5,control,on_550_4,3,segment_A,1,1,0,0
550,5,control,on_550_29,4,segment_B,1,0,0,0
550,5,control,on_550_9,5,segment_A,1,0,0,0
550,5,control,on_550_31,6,segment_A,1,0,0,0
550,5,control,on_550_18,7,segment_B,1,0,0,0
550,5,control,on_550_8,8,segment_A,1,0,0,0
550,5,control,on_550_37,9,segment_A,1,0,0,0
551,5,treatment,on_551_28,0,segment_B,1,0,0,0
551,5,treatment,on_551_1,1,segment_B,1,0,0,0
551,5,treatment,on_551_5,2,segment_B,1,0,0,0
551,5,treatment,on_551_4,3,segment_A,1,0,0,0
551,5,treatment,on_551_7,4,segment_B,1,0,0,0
551,5,treatment,on_551_29,5,segment_A,1,0,0,0
551,5,treatment,on_551_33,6,segment_A,1,0,0,0
551,5,treatment,on_551_9,7,segment_A,1,0,0,0
551,5,treatment,on_551_35,8,segment_A,1,0,0,0
551,5,treatment,on_551_25,9,segment_B,1,0,0,0
552,4,control,on_552_18,0,segment_A,1,0,0,0
552,4,control,on_552_28,1,segment_A,1,1,0,0
552,4,control,on_552_11,2,segment_A,1,0,0,0
552,4,control,on_552_20,3,segment_B,1,0,0,0
552,4,control,on_552_5,4,segment_B,1,0,0,0
552,4,control,on_552_9,5,segment_A,1,0,0,0
552,4,control,on_552_10,6,segment_B,1,1,0,0
552,4,control,on_552_27,7,segment_A,1,1,0,0
552,4,control,on_552_4,8,segment_A,1,0,0,0
552,4,control,on_552_22,9,segment_B,1,0,0,0
553,4,control,on_553_2,0,segment_A,1,0,0,0
553,4,control,on_553_15,1,segment_B,1,0,0,0
553,4,control,on_553_24,2,segment_A,1,0,0,0
553,4,control,on_553_5,3,segment_B,1,1,0,0
553,4,control,on_553_32,4,segment_B,1,0,0,0
553,4,control,on_553_23,5,segment_A,1,0,0,0
553,4,control,on_553_28,6,segment_A,1,1,0,0
553,4,control,on_553_19,7,segment_A,1,0,0,0
553,4,control,on_553_26,8,segment_B,1,0,0,0
553,4,control,on_553_6,9,segment_A,1,0,0,0
554,10,control,on_554_23,0,segment_B,1,0,0,0
554,10,control,on_554_12,1,segment_B,1,0,0,0
554,10,control,on_554_29,2,segment_A,1,0,0,0
554,10,control,on_554_10,3,segment_B,1,0,0,0
554,10,control,on_554_30,4,segment_B,1,0,0,0
554,10,control,on_554_33,5,segment_B,1,0,0,0
554,10,control,on_554_36,6,segment_B,1,0,0,0
554,10,control,on_554_20,7,segment_A,1,0,0,0
554,10,control,on_554_13,8,segment_B,1,0,0,0
554,10,control,on_554_31,9,segment_B,1,0,0,0
555,6,control,on_555_3,0,segment_A,1,0,0,0
555,6,control,on_555_39,1,segment_A,1,0,0,0
555,6,control,on_555_14,2,segment_B,1,0,0,0
555,6,control,on_555_38,3,segment_B,1,0,0,0
555,6,control,on_555_23,4,segment_A,1,0,0,0
555,6,control,on_555_33,5,segment_A,1,0,0,0
555,6,control,on_555_21,6,segment_B,1,0,0,0
555,6,control,on_555_32,7,segment_B,1,0,0,0
555,6,control,on_555_22,8,segment_B,1,0,0,0
555,6,control,on_555_26,9,segment_B,1,0,0,0
556,7,treatment,on_556_22,0,segment_A,1,0,0,0
556,7,treatment,on_556_0,1,segment_A,1,1,0,0
556,7,treatment,on_556_30,2,segment_A,1,0,0,0
556,7,treatment,on_556_12,3,segment_A,1,0,0,0
556,7,treatment,on_556_15,4,segment_A,1,0,0,0
556,7,treatment,on_556_7,5,segment_A,1,0,0,0
556,7,treatment,on_556_35,6,segment_A,1,0,0,0
556,7,treatment,on_556_32,7,segment_B,1,0,0,0
556,7,treatment,on_556_34,8,segment_B,1,0,0,0
556,7,treatment,on_556_37,9,segment_A,1,0,0,0
557,4,control,on_557_31,0,segment_B,1,0,0,0
557,4,control,on_557_16,1,segment_B,1,0,0,0
557,4,control,on_557_22,2,segment_B,1,0,0,0
557,4,control,on_557_4,3,segment_A,1,0,0,0
557,4,control,on_557_25,4,segment_A,1,0,0,0
557,4,control,on_557_33,5,segment_B,1,0,0,0
557,4,control,on_557_28,6,segment_A,1,0,0,0
557,4,control,on_557_32,7,segment_B,1,0,0,0
557,4,control,on_557_0,8,segment_A,1,0,0,0
557,4,control,on_557_3,9,segment_A,1,0,0,0
558,8,treatment,on_558_15,0,segment_A,1,0,0,0
558,8,treatment,on_558_6,1,segment_A,1,1,0,0
558,8,treatment,on_558_21,2,segment_A,1,1,0,0
558,8,treatment,on_558_17,3,segment_A,1,0,0,0
558,8,treatment,on_558_39,4,segment_A,1,0,0,0
558,8,treatment,on_558_29,5,segment_A,1,0,0,0
558,8,treatment,on_558_20,6,segment_A,1,0,0,0
558,8,treatment,on_558_37,7,segment_B,1,0,0,0
558,8,treatment,on_558_13,8,segment_B,1,0,0,0
558,8,treatment,on_558_0,9,segment_A,1,0,0,0
559,2,treatment,on_559_1,0,segment_B,1,0,0,0
559,2,treatment,on_559_32,1,segment_B,1,0,0,0
559,2,treatment,on_559_3,2,segment_A,1,0,0,0
559,2,treatment,on_559_0,3,segment_A,1,0,0,0
559,2,treatment,on_559_30,4,segment_A,1,0,0,0
559,2,treatment,on_559_12,5,segment_A,1,1,0,0
559,2,treatment,on_559_2,6,segment_B,1,0,0,0
559,2,treatment,on_559_9,7,segment_A,1,1,0,0
559,2,treatment,on_559_38,8,segment_B,1,1,0,0
559,2,treatment,on_559_33,9,segment_A,1,0,0,0
560,3,control,on_560_2,0,segment_A,1,0,0,0
560,3,control,on_560_20,1,segment_B,1,0,0,0
560,3,control,on_560_33,2,segment_B,1,0,0,0
560,3,control,on_560_30,3,segment_B,1,1,0,0
560,3,control,on_560_11,4,segment_B,1,0,0,0
560,3,control,on_560_18,5,segment_A,1,0,0,0
560,3,control,on_560_37,6,segment_B,1,0,0,0
560,3,control,on_560_22,7,segment_B,1,0,0,0
560,3,control,on_560_19,8,segment_A,1,1,0,0
560,3,control,on_560_27,9,segment_A,1,1,0,0
561,5,control,on_561_17,0,segment_B,1,0,0,0
561,5,control,on_561_8,1,segment_A,1,0,0,0
561,5,control,on_561_4,2,segment_B,1,0,0,0
561,5,control,on_561_11,3,segment_A,1,0,0,0
561,5,control,on_561_24,4,segment_A,1,0,0,0
561,5,control,on_561_0,5,segment_B,1,0,0,0
561,5,control,on_561_3,6,segment_A,1,0,0,0
561,5,control,on_561_2,7,segment_A,1,0,0,0
561,5,control,on_561_12,8,segment_A,1,0,0,0
561,5,control,on_561_27,9,segment_A,1,0,0,0
562,2,control,on_562_4,0,segment_A,1,0,0,0
562,2,control,on_562_28,1,segment_B,1,0,0,0
562,2,control,on_562_11,2,segment_A,1,0,0,0
562,2,control,on_562_5,3,segment_A,1,0,0,0
562,2,control,on_562_24,4,segment_A,1,0,0,0
562,2,control,on_562_19,5,segment_A,1,0,0,0
562,2,control,on_562_34,6,segment_A,1,0,0,0
562,2,control,on_562_31,7,segment_B,1,0,0,0
562,2,control,on_562_25,8,segment_B,1,1,0,0
562,2,control,on_562_38,9,segment_A,1,0,0,0
563,6,treatment,on_563_38,0,segment_A,1,1,1,0
563,6,treatment,on_563_6,1,segment_A,1,0,0,0
563,6,treatment,on_563_3,2,segment_B,1,0,0,0
563,6,treatment,on_563_22,3,segment_B,1,0,0,0
563,6,treatment,on_563_10,4,segment_B,1,0,0,0
563,6,treatment,on_563_11,5,segment_B,1,0,0,0
563,6,treatment,on_563_21,6,segment_B,1,0,0,0
563,6,treatment,on_563_17,7,segment_B,1,0,0,0
563,6,treatment,on_563_0,8,segment_A,1,0,0,0
563,6,treatment,on_563_2,9,segment_A,1,0,0,0
564,6,control,on_564_39,0,segment_B,1,0,0,0
564,6,control,on_564_34,1,segment_A,1,0,0,0
564,6,control,on_564_6,2,segment_A,1,0,0,0
564,6,control,on_564_4,3,segment_B,1,0,0,0
564,6,control,on_564_18,4,segment_A,1,0,0,0
564,6,control,on_564_16,5,segment_A,1,0,0,0
564,6,control,on_564_10,6,segment_A,1,0,0,0
564,6,control,on_564_0,7,segment_B,1,0,0,0
564,6,control,on_564_22,8,segment_B,1,0,0,0
564,6,control,on_564_27,9,segment_B,1,0,0,0
565,8,treatment,on_565_23,0,segment_A,1,1,0,0
565,8,treatment,on_565_6,1,segment_B,1,0,0,0
565,8,treatment,on_565_22,2,segment_B,1,0,0,0
565,8,treatment,on_565_20,3,segment_A,1,0,0,0
565,8,treatment,on_565_30,4,segment_B,1,0,0,0
565,8,treatment,on_565_27,5,segment_A,1,1,1,0
565,8,treatment,on_565_11,6,segment_B,1,0,0,0
565,8,treatment,on_565_7,7,segment_A,1,0,0,0
565,8,treatment,on_565_29,8,segment_B,1,0,0,0
565,8,treatment,on_565_14,9,segment_A,1,0,0,0
566,12,treatment,on_566_10,0,segment_A,1,0,0,0
566,12,treatment,on_566_11,1,segment_B,1,0,0,0
566,12,treatment,on_566_23,2,segment_A,1,0,0,0
566,12,treatment,on_566_24,3,segment_A,1,0,0,0
566,12,treatment,on_566_32,4,segment_B,1,0,0,0
566,12,treatment,on_566_37,5,segment_B,1,0,0,0
566,12,treatment,on_566_34,6,segment_A,1,0,0,0
566,12,treatment,on_566_4,7,segment_A,1,0,0,0
566,12,treatment,on_566_39,8,segment_B,1,0,0,0
566,12,treatment,on_566_22,9,segment_A,1,0,0,0
567,10,control,on_567_25,0,segment_A,1,0,0,0
567,10,control,on_567_10,1,segment_B,1,0,0,0
567,10,control,on_567_0,2,segment_B,1,0,0,0
567,10,control,on_567_15,3,segment_B,1,0,0,0
567,10,control,on_567_5,4,segment_A,1,0,0,0
567,10,control,on_567_38,5,segment_B,1,0,0,0
567,10,control,on_567_27,6,segment_A,1,1,0,0
567,10,control,on_567_9,7,segment_A,1,0,0,0
567,10,control,on_567_28,8,segment_A,1,0,0,0
567,10,control,on_567_7,9,segment_A,1,0,0,0
568,8,treatment,on_568_3,0,segment_A,1,0,0,0
568,8,treatment,on_568_18,1,segment_A,1,0,0,0
568,8,treatment,on_568_28,2,segment_B,1,0,0,0
568,8,treatment,on_568_30,3,segment_A,1,0,0,0
568,8,treatment,on_568_31,4,segment_A,1,0,0,0
568,8,treatment,on_568_29,5,segment_B,1,0,0,0
568,8,treatment,on_568_33,6,segment_A,1,0,0,0
568,8,treatment,on_568_23,7,segment_A,1,0,0,0
568,8,treatment,on_568_22,8,segment_B,1,0,0,0
568,8,treatment,on_568_34,9,segment_B,1,0,0,0
569,2,treatment,on_569_7,0,segment_A,1,0,0,0
569,2,treatment,on_569_29,1,segment_A,1,0,0,0
569,2,treatment,on_569_5,2,segment_B,1,0,0,0
569,2,treatment,on_569_39,3,segment_A,1,0,0,0
569,2,treatment,on_569_10,4,segment_A,1,0,0,0
569,2,treatment,on_569_32,5,segment_A,1,0,0,0
569,2,treatment,on_569_8,6,segment_B,1,0,0,0
569,2,treatment,on_569_19,7,segment_A,1,0,0,0
569,2,treatment,on_569_26,8,segment_B,1,0,0,0
569,2,treatment,on_569_21,9,segment_A,1,0,0,0
570,5,control,on_570_37,0,segment_A,1,1,1,0
570,5,control,on_570_29,1,segment_A,1,0,0,0
570,5,control,on_570_4,2,segment_B,1,0,0,0
570,5,control,on_570_30,3,segment_A,1,0,0,0
570,5,control,on_570_8,4,segment_A,1,0,0,0
570,5,control,on_570_13,5,segment_A,1,0,0,0
570,5,control,on_570_20,6,segment_B,1,0,0,0
570,5,control,on_570_28,7,segment_A,1,0,0,0
570,5,control,on_570_32,8,segment_A,1,0,0,0
570,5,control,on_570_1,9,segment_B,1,0,0,0
571,3,treatment,on_571_29,0,segment_A,1,1,1,1
571,3,treatment,on_571_20,1,segment_B,1,0,0,0
571,3,treatment,on_571_11,2,segment_A,1,0,0,0
571,3,treatment,on_571_32,3,segment_B,1,0,0,0
571,3,treatment,on_571_6,4,segment_B,1,1,1,0
571,3,treatment,on_571_35,5,segment_B,1,0,0,0
571,3,treatment,on_571_33,6,segment_A,1,0,0,0
571,3,treatment,on_571_25,7,segment_B,1,0,0,0
571,3,treatment,on_571_17,8,segment_B,1,0,0,0
571,3,treatment,on_571_5,9,segment_B,1,1,1,0
572,4,treatment,on_572_35,0,segment_A,1,0,0,0
572,4,treatment,on_572_12,1,segment_A,1,0,0,0
572,4,treatment,on_572_8,2,segment_B,1,0,0,0
572,4,treatment,on_572_0,3,segment_A,1,0,0,0
572,4,treatment,on_572_32,4,segment_A,1,0,0,0
572,4,treatment,on_572_14,5,segment_A,1,0,0,0
572,4,treatment,on_572_38,6,segment_B,1,0,0,0
572,4,treatment,on_572_16,7,segment_B,1,0,0,0
572,4,treatment,on_572_3,8,segment_B,1,0,0,0
572,4,treatment,on_572_20,9,segment_A,1,0,0,0
573,2,treatment,on_573_1,0,segment_A,1,0,0,0
573,2,treatment,on_573_29,1,segment_A,1,1,0,0
573,2,treatment,on_573_22,2,segment_B,1,0,0,0
573,2,treatment,on_573_15,3,segment_B,1,0,0,0
573,2,treatment,on_573_23,4,segment_B,1,0,0,0
573,2,treatment,on_573_19,5,segment_B,1,0,0,0
573,2,treatment,on_573_10,6,segment_A,1,0,0,0
573,2,treatment,on_573_5,7,segment_A,1,0,0,0
573,2,treatment,on_573_18,8,segment_A,1,0,0,0
573,2,treatment,on_573_11,9,segment_B,1,0,0,0
574,10,control,on_574_36,0,segment_A,1,0,0,0
574,10,control,on_574_17,1,segment_A,1,0,0,0
574,10,control,on_574_0,2,segment_B,1,0,0,0
574,10,control,on_574_39,3,segment_A,1,0,0,0
574,10,control,on_574_9,4,segment_A,1,1,0,0
574,10,control,on_574_15,5,segment_B,1,0,0,0
574,10,control,on_574_35,6,segment_A,1,0,0,0
574,10,control,on_574_26,7,segment_A,1,0,0,0
574,10,control,on_574_19,8,segment_B,1,0,0,0
574,10,control,on_574_33,9,segment_A,1,0,0,0
575,13,treatment,on_575_31,0,segment_B,1,1,0,0
575,13,treatment,on_575_14,1,segment_A,1,1,0,0
575,13,treatment,on_575_11,2,segment_B,1,0,0,0
575,13,treatment,on_575_39,3,segment_B,1,0,0,0
575,13,treatment,on_575_30,4,segment_B,1,0,0,0
575,13,treatment,on_575_33,5,segment_A,1,0,0,0
575,13,treatment,on_575_32,6,segment_A,1,0,0,0
575,13,treatment,on_575_35,7,segment_A,1,0,0,0
575,13,treatment,on_575_12,8,segment_B,1,0,0,0
575,13,treatment,on_575_6,9,segment_A,1,0,0,0
576,10,treatment,on_576_6,0,segment_B,1,0,0,0
576,10,treatment,on_576_10,1,segment_B,1,0,0,0
576,10,treatment,on_576_33,2,segment_A,1,1,0,0
576,10,treatment,on_576_0,3,segment_B,1,0,0,0
576,10,treatment,on_576_11,4,segment_A,1,0,0,0
576,10,treatment,on_576_35,5,segment_A,1,0,0,0
576,10,treatment,on_576_5,6,segment_B,1,0,0,0
576,10,treatment,on_576_37,7,segment_B,1,0,0,0
576,10,treatment,on_576_23,8,segment_B,1,0,0,0
576,10,treatment,on_576_32,9,segment_A,1,0,0,0
577,3,control,on_577_14,0,segment_A,1,0,0,0
577,3,control,on_577_0,1,segment_A,1,1,0,0
577,3,control,on_577_31,2,segment_A,1,0,0,0
577,3,control,on_577_10,3,segment_B,1,0,0,0
577,3,control,on_577_35,4,segment_B,1,0,0,0
577,3,control,on_577_33,5,segment_B,1,0,0,0
577,3,control,on_577_24,6,segment_B,1,0,0,0
577,3,control,on_577_15,7,segment_B,1,0,0,0
577,3,control,on_577_12,8,segment_A,1,0,0,0
577,3,control,on_577_4,9,segment_A,1,0,0,0
578,5,treatment,on_578_13,0,segment_A,1,0,0,0
578,5,treatment,on_578_38,1,segment_A,1,0,0,0
