impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0021795,C02948,J0129,1.0,0.624,0.714,1,0.574,286,6864.0,2025-08-19,0,0,0,0.6998
I0021796,C01421,J0140,5.7,0.631,0.592,1,0.66,5,120.0,2026-05-27,1,0,0,0.7598
I0021797,C03510,J0049,3.1,0.624,0.702,2,0.631,326,7824.0,2025-07-10,1,0,0,0.7623
I0021798,C03622,J0052,3.0,0.676,0.822,4,0.406,273,6552.0,2025-09-01,0,0,0,0.6091
I0021799,C03817,J0046,8.9,0.086,0.572,3,0.767,127,3048.0,2026-01-25,0,0,0,0.3487
I0021800,C03650,J0035,2.6,0.604,0.751,4,0.644,38,912.0,2026-04-24,0,0,0,0.7444
I0021801,C01071,J0129,1.9,0.481,0.587,1,0.574,167,4008.0,2025-12-16,0,0,0,0.6489
I0021802,C02230,J0050,3.6,0.624,0.658,3,0.587,149,3576.0,2026-01-03,0,0,0,0.7372
I0021803,C00691,J0110,9.7,0.543,1.0,2,0.549,199,4776.0,2025-11-14,0,0,0,0.9587
I0021804,C02726,J0145,4.2,0.603,0.836,4,0.701,32,768.0,2026-04-30,0,0,0,0.7545
I0021805,C01995,J0030,4.4,0.672,0.496,2,1.0,158,3792.0,2025-12-25,0,0,0,0.4999
I0021806,C03517,J0046,0.0,0.698,0.636,3,0.767,254,6096.0,2025-09-20,0,0,0,0.6475
I0021807,C03604,J0134,4.9,0.495,0.645,2,0.353,109,2616.0,2026-02-12,0,0,0,0.6815
I0021808,C01271,J0060,2.0,0.801,0.6,1,0.633,96,2304.0,2026-02-25,0,0,0,0.6014
I0021809,C01262,J0136,6.2,0.388,0.901,2,0.621,390,9360.0,2025-05-07,0,0,0,0.7115
I0021810,C00127,J0087,4.5,0.275,0.988,3,0.578,183,4392.0,2025-11-30,0,0,0,0.658
I0021811,C02020,J0051,5.8,0.6,0.728,3,0.624,223,5352.0,2025-10-21,0,0,0,0.8033
I0021812,C01538,J0067,0.0,0.428,0.781,4,0.443,141,3384.0,2026-01-11,0,0,0,0.7265
I0021813,C03982,J0133,4.0,0.53,0.816,4,0.772,256,6144.0,2025-09-18,0,0,0,0.644
I0021814,C03271,J0006,4.2,0.557,0.578,3,0.665,228,5472.0,2025-10-16,0,0,0,0.6747
I0021815,C01824,J0099,8.1,0.356,0.427,2,0.707,247,5928.0,2025-09-27,0,0,0,0.5269
I0021816,C02271,J0127,0.7,0.309,0.828,3,0.595,225,5400.0,2025-10-19,0,0,0,0.5606
I0021817,C02513,J0131,5.9,0.473,0.852,2,0.716,374,8976.0,2025-05-23,0,0,0,0.6856
I0021818,C03612,J0081,0.0,0.598,0.636,2,0.644,12,288.0,2026-05-20,0,0,0,0.6638
I0021819,C03982,J0057,4.0,0.53,0.816,2,0.372,191,4584.0,2025-11-22,0,0,0,0.7032
I0021820,C01672,J0147,5.2,0.391,0.842,2,0.622,128,3072.0,2026-01-24,0,0,0,0.6794
I0021821,C01469,J0059,3.1,0.565,0.91,2,0.808,117,2808.0,2026-02-04,0,0,0,0.6546
I0021822,C02852,J0058,6.7,0.711,0.925,1,0.519,129,3096.0,2026-01-23,0,0,0,0.7557
I0021823,C01091,J0075,1.3,0.62,0.832,3,0.62,143,3432.0,2026-01-09,0,0,0,0.7734
I0021824,C00562,J0072,4.9,0.681,0.68,1,0.651,25,600.0,2026-05-07,0,0,0,0.7703
I0021825,C01130,J0039,0.0,0.402,0.712,1,0.53,4,96.0,2026-05-28,0,0,0,0.6274
I0021826,C01265,J0059,1.1,0.498,0.626,2,0.808,127,3048.0,2026-01-25,0,0,0,0.4934
I0021827,C02468,J0080,0.0,0.655,0.843,1,0.569,17,408.0,2026-05-15,0,0,0,0.6939
I0021828,C02942,J0018,7.7,0.808,0.748,4,0.73,384,9216.0,2025-05-13,0,0,0,0.803
I0021829,C00650,J0076,6.4,0.574,0.814,4,0.695,75,1800.0,2026-03-18,0,0,0,0.7694
I0021830,C00179,J0109,0.0,0.723,0.692,2,0.714,69,1656.0,2026-03-24,0,0,0,0.7056
I0021831,C00658,J0028,0.0,0.625,0.534,3,0.898,156,3744.0,2025-12-27,0,0,0,0.475
I0021832,C03645,J0035,6.0,0.695,0.846,4,0.644,15,360.0,2026-05-17,0,0,0,0.821
I0021833,C01040,J0134,3.9,0.517,0.527,2,0.353,52,1248.0,2026-04-10,0,0,0,0.6158
I0021834,C02113,J0135,0.0,0.684,0.823,3,0.587,27,648.0,2026-05-05,0,0,0,0.6805
I0021835,C02163,J0015,0.0,0.627,0.796,2,0.903,337,8088.0,2025-06-29,0,0,0,0.5467
I0021836,C01112,J0007,1.7,0.682,0.627,3,0.673,151,3624.0,2026-01-01,0,0,0,0.7161
I0021837,C03376,J0132,0.0,0.565,0.676,3,0.612,75,1800.0,2026-03-18,0,0,0,0.6743
I0021838,C00260,J0146,3.7,0.328,0.632,3,0.57,56,1344.0,2026-04-06,0,0,0,0.5871
I0021839,C02117,J0080,5.5,0.492,0.649,1,0.569,84,2016.0,2026-03-09,0,0,0,0.7386
I0021840,C01654,J0127,5.3,0.854,0.806,3,0.595,76,1824.0,2026-03-17,0,0,0,0.6512
I0021841,C03130,J0072,7.3,0.576,0.968,1,0.651,118,2832.0,2026-02-03,0,0,0,0.8604
I0021842,C00788,J0045,6.1,0.833,0.636,4,0.544,347,8328.0,2025-06-19,0,0,0,0.5957
I0021843,C03830,J0128,3.9,0.943,0.64,3,0.677,124,2976.0,2026-01-28,0,0,0,0.5758
I0021844,C03169,J0073,3.0,0.637,0.979,2,0.624,132,3168.0,2026-01-20,1,1,1,0.8345
I0021845,C02960,J0067,0.0,0.734,0.659,4,0.443,366,8784.0,2025-05-31,0,0,0,0.4975
I0021846,C01978,J0087,5.1,0.486,0.803,3,0.578,208,4992.0,2025-11-05,0,0,0,0.7647
I0021847,C02571,J0045,3.3,0.793,0.921,4,0.544,143,3432.0,2026-01-09,0,0,0,0.6568
I0021848,C00830,J0041,6.4,0.489,1.0,4,0.655,70,1680.0,2026-03-23,0,0,0,0.7901
I0021849,C00032,J0023,4.3,0.582,0.863,2,0.472,112,2688.0,2026-02-09,0,0,0,0.7554
I0021850,C02982,J0014,0.8,0.524,1.0,1,0.37,353,8472.0,2025-06-13,0,0,0,0.7038
I0021851,C01793,J0103,7.4,0.881,0.543,4,0.476,83,1992.0,2026-03-10,0,0,0,0.5097
I0021852,C01410,J0067,0.0,0.727,0.556,4,0.443,61,1464.0,2026-04-01,0,0,0,0.4734
I0021853,C01072,J0124,5.8,0.692,0.78,4,0.309,53,1272.0,2026-04-09,0,0,0,0.5649
I0021854,C02481,J0087,5.3,0.758,0.729,3,0.578,333,7992.0,2025-07-03,0,0,0,0.6852
I0021855,C02049,J0076,6.3,1.0,0.621,4,0.695,71,1704.0,2026-03-22,0,0,0,0.5835
I0021856,C02700,J0145,5.9,0.685,0.8,4,0.701,355,8520.0,2025-06-11,0,0,0,0.831
I0021857,C03804,J0042,8.4,1.0,1.0,3,0.496,49,1176.0,2026-04-13,0,0,0,0.5856
I0021858,C03341,J0127,2.5,0.438,0.64,3,0.595,314,7536.0,2025-07-22,0,0,0,0.6289
I0021859,C01281,J0141,0.9,0.775,0.885,3,0.672,6,144.0,2026-05-26,0,0,0,0.709
I0021860,C00967,J0086,2.7,0.393,0.606,3,0.489,158,3792.0,2025-12-25,0,0,0,0.6657
I0021861,C00643,J0096,2.0,0.649,0.648,3,0.799,34,816.0,2026-04-28,0,0,0,0.6277
I0021862,C02276,J0128,7.0,0.363,0.649,3,0.677,345,8280.0,2025-06-21,0,0,0,0.5969
I0021863,C03303,J0081,0.6,0.727,0.718,2,0.644,43,1032.0,2026-04-19,0,0,0,0.6709
I0021864,C01012,J0066,3.0,0.713,0.651,2,0.752,70,1680.0,2026-03-23,0,0,0,0.7237
I0021865,C03962,J0118,7.2,0.692,0.768,2,0.57,218,5232.0,2025-10-26,0,0,0,0.7692
I0021866,C01717,J0132,7.7,0.787,0.745,3,0.612,172,4128.0,2025-12-11,0,0,0,0.7338
I0021867,C03120,J0050,3.2,0.882,0.691,3,0.587,214,5136.0,2025-10-30,0,0,0,0.5579
I0021868,C01192,J0069,1.4,0.891,0.776,2,0.698,367,8808.0,2025-05-30,0,0,0,0.6233
I0021869,C00553,J0110,3.8,0.629,0.631,2,0.549,342,8208.0,2025-06-24,1,0,0,0.7027
I0021870,C02051,J0101,7.7,0.247,0.723,2,0.588,15,360.0,2026-05-17,0,0,0,0.6106
I0021871,C02202,J0052,3.2,1.0,0.97,4,0.406,198,4752.0,2025-11-15,0,0,0,0.4258
I0021872,C01913,J0108,0.0,0.336,1.0,4,0.437,291,6984.0,2025-08-14,0,0,0,0.7276
I0021873,C01620,J0038,3.3,0.64,0.83,4,0.713,105,2520.0,2026-02-16,0,0,0,0.7553
I0021874,C02599,J0020,4.3,0.819,0.692,4,0.849,288,6912.0,2025-08-17,0,0,0,0.7636
I0021875,C02533,J0034,4.5,0.943,0.914,1,0.634,111,2664.0,2026-02-10,0,0,0,0.6329
I0021876,C00605,J0146,1.8,0.477,0.534,3,0.57,73,1752.0,2026-03-20,0,0,0,0.6323
I0021877,C02674,J0132,4.5,0.489,0.792,3,0.612,307,7368.0,2025-07-29,0,0,0,0.7296
I0021878,C01330,J0019,1.8,0.567,0.984,1,0.693,327,7848.0,2025-07-09,0,0,0,0.7359
I0021879,C03228,J0120,1.7,0.324,0.983,2,0.522,234,5616.0,2025-10-10,0,0,0,0.6832
I0021880,C01990,J0055,5.3,0.905,0.626,3,0.749,364,8736.0,2025-06-02,0,0,0,0.6731
I0021881,C00960,J0031,10.5,0.496,0.743,3,0.886,291,6984.0,2025-08-14,0,0,0,0.6291
I0021882,C00720,J0041,1.9,0.563,0.879,4,0.655,187,4488.0,2025-11-26,0,0,0,0.732
I0021883,C03858,J0010,5.7,0.572,0.727,4,0.566,361,8664.0,2025-06-05,0,0,0,0.814
I0021884,C02874,J0030,0.5,0.886,0.649,2,1.0,192,4608.0,2025-11-21,0,0,0,0.6279
I0021885,C00858,J0023,1.0,0.687,0.819,2,0.472,371,8904.0,2025-05-26,0,0,0,0.6131
I0021886,C02006,J0024,5.6,0.687,0.609,1,0.346,369,8856.0,2025-05-28,1,1,0,0.5429
I0021887,C00496,J0046,3.8,0.636,0.767,3,0.767,47,1128.0,2026-04-15,0,0,0,0.7051
I0021888,C03336,J0135,0.6,0.508,0.718,3,0.587,157,3768.0,2025-12-26,0,0,0,0.6738
I0021889,C03315,J0091,3.5,0.207,0.536,2,0.409,26,624.0,2026-05-06,0,0,0,0.5848
I0021890,C03212,J0027,5.8,0.42,0.729,1,0.574,17,408.0,2026-05-15,0,0,0,0.712
I0021891,C01852,J0099,11.2,0.806,0.789,2,0.707,81,1944.0,2026-03-12,0,0,0,0.859
I0021892,C00663,J0139,8.9,0.691,0.813,2,0.561,91,2184.0,2026-03-02,1,0,0,0.805
I0021893,C01960,J0017,5.4,0.682,0.792,2,0.748,276,6624.0,2025-08-29,0,0,0,0.785
I0021894,C02041,J0037,13.6,0.51,0.736,2,0.622,60,1440.0,2026-04-02,0,0,0,0.8755
I0021895,C01274,J0068,3.8,0.81,0.644,2,0.713,155,3720.0,2025-12-28,0,0,0,0.6943
I0021896,C01511,J0021,0.4,0.692,0.677,2,0.438,45,1080.0,2026-04-17,0,0,0,0.5355
I0021897,C00185,J0078,0.4,0.62,0.68,2,0.5,154,3696.0,2025-12-29,0,0,0,0.6308
I0021898,C02093,J0092,3.8,0.78,0.911,4,0.623,120,2880.0,2026-02-01,0,0,0,0.7273
I0021899,C00774,J0038,2.1,0.879,0.812,4,0.713,64,1536.0,2026-03-29,0,0,0,0.6643
I0021900,C03363,J0038,6.0,0.779,0.736,4,0.713,67,1608.0,2026-03-26,0,0,0,0.7794
I0021901,C03046,J0109,3.4,0.472,0.871,2,0.714,223,5352.0,2025-10-21,0,0,0,0.6494
I0021902,C02414,J0082,4.3,0.766,0.88,1,0.615,66,1584.0,2026-03-27,0,0,0,0.7313
I0021903,C00897,J0089,0.0,0.933,0.553,3,0.39,325,7800.0,2025-07-11,0,0,0,0.29
I0021904,C02671,J0009,5.5,0.623,0.687,3,0.437,210,5040.0,2025-11-03,0,0,0,0.6725
I0021905,C03970,J0109,1.6,0.536,1.0,2,0.714,15,360.0,2026-05-17,0,0,0,0.7004
I0021906,C02522,J0084,1.3,0.809,0.872,4,0.431,126,3024.0,2026-01-26,1,0,0,0.5183
I0021907,C03144,J0104,5.6,0.633,0.792,1,0.821,245,5880.0,2025-09-29,0,0,0,0.7024
I0021908,C03601,J0049,1.7,0.746,0.711,2,0.631,60,1440.0,2026-04-02,0,0,0,0.665
I0021909,C03394,J0134,2.3,0.679,0.821,2,0.353,9,216.0,2026-05-23,0,0,0,0.5575
I0021910,C00648,J0001,5.1,0.53,0.693,3,0.47,78,1872.0,2026-03-15,0,0,0,0.7562
I0021911,C03493,J0100,8.6,0.816,0.596,1,0.169,7,168.0,2026-05-25,0,0,0,0.3743
I0021912,C03061,J0008,7.3,0.989,0.689,2,0.441,382,9168.0,2025-05-15,0,0,0,0.4483
I0021913,C02875,J0120,8.6,0.274,0.638,2,0.522,367,8808.0,2025-05-30,0,0,0,0.6674
I0021914,C00911,J0124,0.0,0.302,0.58,4,0.309,98,2352.0,2026-02-23,0,0,0,0.6755
I0021915,C01864,J0076,3.8,0.505,1.0,4,0.695,374,8976.0,2025-05-23,0,0,0,0.7292
I0021916,C03615,J0083,5.4,0.441,0.669,3,0.691,238,5712.0,2025-10-06,0,0,0,0.6206
I0021917,C03668,J0035,3.7,0.713,0.507,4,0.644,173,4152.0,2025-12-10,0,0,0,0.6738
I0021918,C00461,J0001,6.2,0.405,0.862,3,0.47,266,6384.0,2025-09-08,0,0,0,0.819
I0021919,C01706,J0013,6.3,0.856,0.585,3,0.854,340,8160.0,2025-06-26,0,0,0,0.787
I0021920,C02424,J0034,3.3,0.549,0.739,1,0.634,220,5280.0,2025-10-24,0,0,0,0.7211
I0021921,C00383,J0073,0.0,0.913,0.869,2,0.624,380,9120.0,2025-05-17,0,0,0,0.5582
I0021922,C00984,J0028,0.7,0.352,0.66,3,0.898,117,2808.0,2026-02-04,0,0,0,0.3299
I0021923,C02385,J0119,2.3,0.548,0.931,1,0.541,226,5424.0,2025-10-18,0,0,0,0.8133
I0021924,C02624,J0105,7.5,0.945,0.95,3,0.544,39,936.0,2026-04-23,0,0,0,0.6289
I0021925,C00422,J0087,9.5,0.362,0.854,3,0.578,53,1272.0,2026-04-09,0,0,0,0.7661
I0021926,C01694,J0099,5.9,0.767,0.832,2,0.707,186,4464.0,2025-11-27,0,0,0,0.809
I0021927,C02621,J0003,0.0,0.4,0.838,1,0.462,276,6624.0,2025-08-29,1,0,0,0.7094
I0021928,C03962,J0038,7.2,0.692,0.768,4,0.713,70,1680.0,2026-03-23,0,0,0,0.8404
I0021929,C03990,J0035,3.4,0.821,0.751,4,0.644,20,480.0,2026-05-12,0,0,0,0.6614
I0021930,C01242,J0003,8.9,0.619,0.722,1,0.462,251,6024.0,2025-09-23,0,0,0,0.7603
I0021931,C02700,J0066,5.9,0.685,0.8,2,0.752,153,3672.0,2025-12-30,1,1,0,0.795
I0021932,C02210,J0058,2.6,1.0,0.662,1,0.519,341,8184.0,2025-06-25,0,0,0,0.4084
I0021933,C00842,J0060,6.6,0.235,0.663,1,0.633,389,9336.0,2025-05-08,0,0,0,0.5349
I0021934,C02030,J0100,4.7,0.56,0.968,1,0.169,197,4728.0,2025-11-16,0,0,0,0.5937
I0021935,C00551,J0104,4.6,0.677,0.616,1,0.821,352,8448.0,2025-06-14,0,0,0,0.6669
I0021936,C00480,J0049,0.0,0.69,1.0,2,0.631,266,6384.0,2025-09-08,1,0,0,0.7572
I0021937,C01425,J0026,9.1,0.506,0.988,1,0.881,212,5088.0,2025-11-01,0,0,0,0.685
I0021938,C01045,J0056,0.0,0.773,0.831,3,0.397,164,3936.0,2025-12-19,0,0,0,0.4861
I0021939,C00583,J0055,1.3,1.0,0.649,3,0.749,178,4272.0,2025-12-05,0,0,0,0.5449
I0021940,C00207,J0012,2.2,0.506,0.634,1,0.468,155,3720.0,2025-12-28,0,0,0,0.706
I0021941,C02278,J0080,4.7,0.777,0.872,1,0.569,317,7608.0,2025-07-19,0,0,0,0.6956
I0021942,C00023,J0057,6.3,0.272,0.647,2,0.372,369,8856.0,2025-05-28,0,0,0,0.7354
I0021943,C03132,J0147,4.4,0.388,0.879,2,0.622,361,8664.0,2025-06-05,0,0,0,0.6742
I0021944,C00291,J0020,5.0,0.61,0.524,4,0.849,270,6480.0,2025-09-04,0,0,0,0.5807
I0021945,C02632,J0138,0.0,0.649,0.834,2,0.343,78,1872.0,2026-03-15,0,0,0,0.5363
I0021946,C00594,J0051,0.1,0.449,0.914,3,0.624,393,9432.0,2025-05-04,0,0,0,0.6529
I0021947,C02468,J0057,0.0,0.655,0.843,2,0.372,387,9288.0,2025-05-10,0,0,0,0.5551
I0021948,C00570,J0038,6.3,0.343,0.876,4,0.713,4,96.0,2026-05-28,0,0,0,0.6096
I0021949,C01742,J0050,5.2,0.923,0.957,3,0.587,80,1920.0,2026-03-13,0,0,0,0.6378
I0021950,C02638,J0007,3.9,0.806,0.869,3,0.673,223,5352.0,2025-10-21,0,0,0,0.7341
I0021951,C00690,J0142,7.5,0.63,0.717,2,0.778,382,9168.0,2025-05-15,0,0,0,0.7416
I0021952,C00530,J0050,0.0,0.795,0.665,3,0.587,157,3768.0,2025-12-26,0,0,0,0.5577
I0021953,C02551,J0129,6.7,0.867,0.769,1,0.574,108,2592.0,2026-02-13,0,0,0,0.6405
I0021954,C02563,J0115,4.7,0.704,0.964,1,0.627,284,6816.0,2025-08-21,0,0,0,0.8139
I0021955,C01677,J0106,4.5,0.62,0.529,3,0.884,396,9504.0,2025-05-01,0,0,0,0.556
I0021956,C00489,J0057,2.6,0.7,0.685,2,0.372,309,7416.0,2025-07-27,0,0,0,0.5228
I0021957,C01221,J0093,4.2,0.791,0.747,3,0.757,251,6024.0,2025-09-23,0,0,0,0.7746
I0021958,C00869,J0053,0.1,0.37,0.75,2,0.651,47,1128.0,2026-04-15,0,0,0,0.5319
I0021959,C02637,J0109,3.9,0.4,0.538,2,0.714,276,6624.0,2025-08-29,0,0,0,0.5132
I0021960,C01202,J0123,3.4,0.709,0.62,3,0.315,116,2784.0,2026-02-05,0,0,0,0.4715
I0021961,C01514,J0106,3.5,0.555,0.937,3,0.884,302,7248.0,2025-08-03,1,0,0,0.6083
I0021962,C01045,J0060,0.0,0.773,0.831,1,0.633,179,4296.0,2025-12-04,0,0,0,0.6525
I0021963,C00673,J0125,6.4,0.66,0.922,1,0.475,130,3120.0,2026-01-22,0,0,0,0.7547
I0021964,C03246,J0001,9.4,0.279,0.624,3,0.47,190,4560.0,2025-11-23,0,0,0,0.7172
I0021965,C01934,J0108,4.0,0.256,0.437,4,0.437,91,2184.0,2026-03-02,0,0,0,0.5801
I0021966,C02284,J0125,0.0,0.517,0.898,1,0.475,66,1584.0,2026-03-27,0,0,0,0.7404
I0021967,C01156,J0097,3.1,0.467,0.631,1,0.65,107,2568.0,2026-02-14,0,0,0,0.6182
I0021968,C00349,J0071,7.4,0.452,0.802,2,0.587,142,3408.0,2026-01-10,0,0,0,0.773
I0021969,C02933,J0140,1.6,0.553,0.753,1,0.66,54,1296.0,2026-04-08,0,0,0,0.6808
I0021970,C02888,J0005,3.0,0.524,0.396,1,0.566,179,4296.0,2025-12-04,0,0,0,0.6497
I0021971,C00188,J0141,5.7,0.557,0.633,3,0.672,172,4128.0,2025-12-11,0,0,0,0.7107
I0021972,C03545,J0040,0.0,0.4,0.744,1,0.393,153,3672.0,2025-12-30,0,0,0,0.7217
I0021973,C03411,J0062,3.2,1.0,0.427,4,0.382,348,8352.0,2025-06-18,0,0,0,0.2557
I0021974,C03394,J0040,2.3,0.679,0.821,1,0.393,396,9504.0,2025-05-01,0,0,0,0.5856
I0021975,C01845,J0149,7.4,0.729,0.937,1,0.593,146,3504.0,2026-01-06,0,0,0,0.8104
I0021976,C02775,J0057,2.8,0.744,0.822,2,0.372,57,1368.0,2026-04-05,0,0,0,0.5338
I0021977,C00063,J0058,4.7,0.692,0.8,1,0.519,298,7152.0,2025-08-07,0,0,0,0.7
I0021978,C02393,J0091,1.8,0.852,1.0,2,0.409,137,3288.0,2026-01-15,0,0,0,0.517
I0021979,C00533,J0037,0.0,0.867,0.823,2,0.622,345,8280.0,2025-06-21,0,0,0,0.5762
I0021980,C03637,J0050,8.8,0.666,0.613,3,0.587,372,8928.0,2025-05-25,0,0,0,0.7829
I0021981,C03781,J0031,1.6,0.714,0.925,3,0.886,239,5736.0,2025-10-05,0,0,0,0.6835
I0021982,C00601,J0108,5.8,0.536,0.772,4,0.437,169,4056.0,2025-12-14,0,0,0,0.7629
I0021983,C02148,J0017,2.4,0.434,0.996,2,0.748,30,720.0,2026-05-02,0,0,0,0.6169
I0021984,C02368,J0099,6.2,0.957,0.771,2,0.707,71,1704.0,2026-03-22,0,0,0,0.6629
I0021985,C03074,J0054,2.7,0.564,0.758,2,0.727,328,7872.0,2025-07-08,0,0,0,0.6614
I0021986,C01955,J0016,5.4,0.703,0.884,4,0.643,117,2808.0,2026-02-04,0,0,0,0.8152
I0021987,C03531,J0145,7.5,0.759,0.879,4,0.701,371,8904.0,2025-05-26,1,0,0,0.8507
I0021988,C01381,J0051,9.3,0.599,0.874,3,0.624,176,4224.0,2025-12-07,0,0,0,0.903
I0021989,C01281,J0048,0.9,0.775,0.885,2,0.774,230,5520.0,2025-10-14,0,0,0,0.7809
I0021990,C02916,J0012,4.8,0.704,0.641,1,0.468,26,624.0,2026-05-06,0,0,0,0.6124
I0021991,C02187,J0137,7.1,0.616,0.491,1,0.69,9,216.0,2026-05-23,0,0,0,0.7232
I0021992,C00327,J0136,5.8,0.541,0.676,2,0.621,77,1848.0,2026-03-16,0,0,0,0.7492
I0021993,C02601,J0016,5.2,0.763,0.684,4,0.643,334,8016.0,2025-07-02,0,0,0,0.7131
I0021994,C01117,J0042,0.0,0.386,0.574,3,0.496,139,3336.0,2026-01-13,1,0,0,0.6012
I0021995,C03366,J0021,0.9,0.576,0.848,2,0.438,103,2472.0,2026-02-18,0,0,0,0.6739
I0021996,C03345,J0105,3.7,0.826,0.767,3,0.544,101,2424.0,2026-02-20,0,0,0,0.5969
I0021997,C01680,J0024,3.4,0.611,0.633,1,0.346,95,2280.0,2026-02-26,0,0,0,0.5661
I0021998,C03412,J0059,0.0,0.24,0.694,2,0.808,185,4440.0,2025-11-28,0,0,0,0.3121
I0021999,C03807,J0082,0.5,0.492,0.819,1,0.615,37,888.0,2026-04-25,1,0,0,0.6695
I0022000,C02917,J0143,7.5,0.482,0.661,1,0.714,62,1488.0,2026-03-31,0,0,0,0.6666
I0022001,C02428,J0148,5.1,0.458,0.793,4,0.719,384,9216.0,2025-05-13,0,0,0,0.6427
I0022002,C03732,J0063,2.9,0.685,0.657,4,0.497,139,3336.0,2026-01-13,0,0,0,0.6186
I0022003,C03495,J0030,1.3,0.535,0.537,2,1.0,275,6600.0,2025-08-30,0,0,0,0.3625
I0022004,C01912,J0086,2.9,0.512,0.952,3,0.489,153,3672.0,2025-12-30,0,0,0,0.8181
I0022005,C00333,J0050,1.5,0.4,0.955,3,0.587,313,7512.0,2025-07-23,0,0,0,0.6797
I0022006,C02402,J0067,5.7,0.568,0.719,4,0.443,55,1320.0,2026-04-07,1,0,0,0.7279
I0022007,C01853,J0128,5.7,0.0,0.852,3,0.677,297,7128.0,2025-08-08,0,0,0,0.3763
I0022008,C01463,J0063,4.9,0.562,0.971,4,0.497,372,8928.0,2025-05-25,0,0,0,0.8277
I0022009,C00716,J0079,9.5,0.38,1.0,2,0.518,139,3336.0,2026-01-13,0,0,0,0.8623
I0022010,C02866,J0083,0.5,0.633,0.691,3,0.691,295,7080.0,2025-08-10,0,0,0,0.6793
I0022011,C03647,J0051,4.5,0.337,0.792,3,0.624,291,6984.0,2025-08-14,0,0,0,0.614
I0022012,C02390,J0134,6.9,0.439,0.73,2,0.353,284,6816.0,2025-08-21,0,0,0,0.7788
I0022013,C00939,J0063,5.9,0.115,0.865,4,0.497,40,960.0,2026-04-22,0,0,0,0.5913
I0022014,C00004,J0089,2.6,0.568,0.44,3,0.39,84,2016.0,2026-03-09,0,0,0,0.5594
I0022015,C02851,J0110,8.6,0.615,0.794,2,0.549,171,4104.0,2025-12-12,0,0,0,0.8397
I0022016,C00630,J0123,0.7,0.842,0.825,3,0.315,122,2928.0,2026-01-30,0,0,0,0.3898
I0022017,C00251,J0054,5.4,0.56,0.866,2,0.727,173,4152.0,2025-12-10,0,0,0,0.7347
I0022018,C00788,J0005,6.1,0.833,0.636,1,0.566,93,2232.0,2026-02-28,0,0,0,0.6112
I0022019,C00803,J0099,2.3,0.486,0.644,2,0.707,366,8784.0,2025-05-31,0,0,0,0.5816
I0022020,C01357,J0015,3.7,0.292,0.578,2,0.903,232,5568.0,2025-10-12,0,0,0,0.3117
I0022021,C01279,J0120,4.0,0.475,0.85,2,0.522,286,6864.0,2025-08-19,0,0,0,0.7911
I0022022,C00789,J0149,3.7,0.534,0.7,1,0.593,140,3360.0,2026-01-12,0,0,0,0.7352
I0022023,C03127,J0008,0.4,0.887,0.572,2,0.441,89,2136.0,2026-03-04,0,0,0,0.3705
I0022024,C03304,J0003,4.5,1.0,0.656,1,0.462,175,4200.0,2025-12-08,0,0,0,0.3987
I0022025,C01004,J0112,5.1,0.344,0.855,2,0.583,164,3936.0,2025-12-19,0,0,0,0.6757
I0022026,C01473,J0106,2.0,0.708,0.421,3,0.884,21,504.0,2026-05-11,0,0,0,0.5453
I0022027,C03267,J0141,8.2,0.45,0.735,3,0.672,359,8616.0,2025-06-07,0,0,0,0.7063
I0022028,C03811,J0019,0.0,0.656,0.889,1,0.693,262,6288.0,2025-09-12,0,0,0,0.7414
I0022029,C03154,J0012,5.9,1.0,0.614,1,0.468,168,4032.0,2025-12-15,0,0,0,0.4148
I0022030,C02212,J0055,10.0,0.398,0.552,3,0.749,257,6168.0,2025-09-17,0,0,0,0.5942
I0022031,C03968,J0012,2.8,0.292,0.656,1,0.468,19,456.0,2026-05-13,1,0,0,0.6251
I0022032,C02908,J0135,2.4,0.417,0.811,3,0.587,170,4080.0,2025-12-13,0,0,0,0.6663
I0022033,C02708,J0092,4.2,0.351,0.532,4,0.623,0,0.0,2026-06-01,0,0,0,0.5462
I0022034,C00119,J0100,5.9,0.783,1.0,1,0.169,301,7224.0,2025-08-04,0,0,0,0.4658
I0022035,C02549,J0101,4.8,0.65,0.593,2,0.588,315,7560.0,2025-07-21,0,0,0,0.7216
I0022036,C01151,J0077,4.1,0.728,0.806,4,0.837,30,720.0,2026-05-02,0,0,0,0.7366
I0022037,C02406,J0069,9.3,0.399,0.715,2,0.698,306,7344.0,2025-07-30,0,0,0,0.665
I0022038,C02292,J0032,8.5,0.371,0.633,2,0.954,239,5736.0,2025-10-05,0,0,0,0.4282
I0022039,C00438,J0140,1.3,0.279,0.774,1,0.66,173,4152.0,2025-12-10,0,0,0,0.4885
I0022040,C01845,J0082,7.4,0.729,0.937,1,0.615,335,8040.0,2025-07-01,0,0,0,0.8259
I0022041,C02052,J0018,2.8,0.601,0.871,4,0.73,138,3312.0,2026-01-14,0,0,0,0.7189
I0022042,C00190,J0025,5.3,0.597,0.894,3,0.501,111,2664.0,2026-02-10,0,0,0,0.7909
I0022043,C03405,J0017,4.5,0.635,0.709,2,0.748,384,9216.0,2025-05-13,0,0,0,0.7132
