candidate_id,job_id,candidate_exp,candidate_skills,demographic_group,required_exp,required_skills,job_popularity,relevance
C649,J435,12,9,1,3,4,0.7954942776985712,2
C649,J475,12,9,1,3,6,0.9419360621747461,2
C649,J484,12,9,1,9,7,0.9712687433056602,1
C649,J58,12,9,1,6,3,0.4154684808575456,1
C65,J116,13,3,0,4,3,0.3376557862243469,2
C65,J118,13,3,0,1,9,0.672736853380037,1
C65,J138,13,3,0,7,9,0.8912671953411229,1
C65,J159,13,3,0,1,7,0.8722209439065063,1
C65,J225,13,3,0,1,3,0.6487276826373544,2
C65,J234,13,3,0,5,1,0.6153465095938202,2
C65,J258,13,3,0,4,6,0.6603674802387922,1
C65,J271,13,3,0,4,5,0.16393140013960192,0
C65,J300,13,3,0,8,3,0.5360841955720098,1
C65,J35,13,3,0,9,4,0.8694766176053269,1
C65,J367,13,3,0,6,2,0.4306516558273634,2
C65,J369,13,3,0,8,3,0.6011064198353692,2
C65,J406,13,3,0,5,8,0.2536375269812322,1
C65,J407,13,3,0,8,4,0.1274173176780641,0
C65,J427,13,3,0,8,4,0.6474875500069945,0
C65,J442,13,3,0,1,1,0.11723993699612761,1
C65,J459,13,3,0,3,3,0.7651602783454353,2
C65,J483,13,3,0,7,9,0.23542504390539773,0
C65,J485,13,3,0,7,7,0.5020430745326683,0
C65,J54,13,3,0,7,3,0.9974641185126554,2
C65,J87,13,3,0,6,3,0.9013685654973956,2
C65,J88,13,3,0,9,2,0.7749800186068637,2
C65,J92,13,3,0,7,5,0.6887194633250863,1
C65,J95,13,3,0,2,7,0.6691521918955486,0
C650,J106,3,9,0,7,7,0.5563536820648465,0
C650,J108,3,9,0,0,6,0.1692745024427867,2
C650,J153,3,9,0,3,4,0.16053032257063107,1
C650,J174,3,9,0,5,3,0.6613687763776082,1
C650,J197,3,9,0,2,1,0.9830061170811422,2
C650,J205,3,9,0,9,8,0.7097784524953162,1
C650,J212,3,9,0,1,2,0.683775061091934,2
C650,J241,3,9,0,5,8,0.12856938883568977,0
C650,J272,3,9,0,0,2,0.28971379139502573,2
C650,J336,3,9,0,1,6,0.873815207330481,2
C650,J36,3,9,0,0,1,0.8943038890951125,1
C650,J444,3,9,0,4,1,0.5722620738952889,1
C650,J448,3,9,0,5,6,0.12709348499018705,0
C650,J47,3,9,0,2,6,0.971259230845683,2
C650,J486,3,9,0,3,6,0.5513661643151497,1
C650,J82,3,9,0,2,4,0.7040417260417198,2
C651,J120,7,1,1,5,7,0.3425606760630454,0
C651,J138,7,1,1,7,9,0.8912671953411229,1
C651,J14,7,1,1,3,7,0.5570245575629013,0
C651,J159,7,1,1,1,7,0.8722209439065063,0
C651,J162,7,1,1,2,7,0.13631574417372974,0
C651,J17,7,1,1,0,1,0.8134823022155315,1
C651,J211,7,1,1,1,7,0.7274222253026283,0
C651,J224,7,1,1,7,7,0.8011923277562081,1
C651,J259,7,1,1,0,8,0.976044357248339,0
C651,J267,7,1,1,9,2,0.8672926791213734,0
C651,J30,7,1,1,2,2,0.5365851939815861,0
C651,J301,7,1,1,5,6,0.3721775601506828,0
C651,J308,7,1,1,1,4,0.6615986369760841,0
C651,J334,7,1,1,5,1,0.8544073789736205,1
C651,J421,7,1,1,0,2,0.12247449590534465,0
C651,J438,7,1,1,5,7,0.6092033993568967,0
C651,J470,7,1,1,5,5,0.17104546265190002,0
C651,J53,7,1,1,8,8,0.490125009480071,0
C651,J69,7,1,1,5,4,0.5355904313617724,1
C651,J91,7,1,1,0,7,0.6374397753912717,1
C652,J110,6,3,1,0,4,0.4445188879927491,0
C652,J114,6,3,1,5,4,0.3447514354766039,0
C652,J119,6,3,1,5,5,0.39206062015780785,0
C652,J132,6,3,1,2,6,0.729053945638647,0
C652,J18,6,3,1,3,9,0.16214131568313978,0
C652,J181,6,3,1,2,4,0.8779899221815277,0
C652,J228,6,3,1,8,4,0.8225298413420504,0
C652,J253,6,3,1,2,6,0.3578675940344107,0
C652,J256,6,3,1,7,7,0.12702340479645355,0
C652,J304,6,3,1,5,6,0.22343363933746885,0
C652,J31,6,3,1,2,4,0.40026555625317906,1
C652,J346,6,3,1,5,1,0.6213830199957441,1
C652,J348,6,3,1,7,9,0.6802707237191368,0
C652,J402,6,3,1,4,4,0.9996019329253947,0
C652,J417,6,3,1,4,5,0.5960439657247348,0
C652,J427,6,3,1,8,4,0.6474875500069945,0
C652,J437,6,3,1,7,9,0.7096538168999855,0
C652,J438,6,3,1,5,7,0.6092033993568967,0
C652,J442,6,3,1,1,1,0.11723993699612761,1
C652,J445,6,3,1,4,1,0.7977196466514543,2
C652,J461,6,3,1,7,6,0.3534544378950686,0
C652,J58,6,3,1,6,3,0.4154684808575456,1
C652,J62,6,3,1,0,8,0.5178146677653025,0
C652,J73,6,3,1,6,7,0.5935772466942064,0
C652,J80,6,3,1,5,8,0.5662072597641623,0
C652,J9,6,3,1,9,3,0.7228662823219321,0
C653,J132,1,8,0,2,6,0.729053945638647,1
C653,J158,1,8,0,8,8,0.8259985477241348,1
C653,J18,1,8,0,3,9,0.16214131568313978,0
C653,J20,1,8,0,5,1,0.6046104654450549,1
C653,J213,1,8,0,3,8,0.34775939210667417,0
C653,J215,1,8,0,7,3,0.6723462941440398,1
C653,J244,1,8,0,8,9,0.6461622599861252,0
C653,J293,1,8,0,6,3,0.2894562456988087,0
C653,J318,1,8,0,7,4,0.7525054686692069,1
C653,J339,1,8,0,3,4,0.5085909200797292,1
C653,J376,1,8,0,4,8,0.8866645959746666,0
C653,J427,1,8,0,8,4,0.6474875500069945,0
C653,J46,1,8,0,3,1,0.587584867840807,1
C653,J467,1,8,0,2,1,0.9910979614781792,1
C653,J472,1,8,0,1,5,0.3349436736113633,2
C653,J55,1,8,0,9,5,0.6031533564519419,0
C654,J161,0,6,0,5,1,0.3173468367311811,0
C654,J163,0,6,0,7,7,0.4700723661951274,0
C654,J176,0,6,0,1,1,0.13504421501889907,0
C654,J177,0,6,0,9,7,0.8534076650475869,0
C654,J190,0,6,0,0,2,0.6371666891989834,2
C654,J247,0,6,0,8,5,0.6931408691190092,1
C654,J276,0,6,0,8,1,0.190880296135985,0
C654,J30,0,6,0,2,2,0.5365851939815861,1
C654,J302,0,6,0,5,9,0.6070675280354687,0
C654,J307,0,6,0,6,2,0.22967090741187962,0
C654,J348,0,6,0,7,9,0.6802707237191368,0
C654,J354,0,6,0,0,5,0.6137896751555286,2
C654,J358,0,6,0,7,9,0.2645540018819354,0
C654,J456,0,6,0,1,7,0.8632983115140671,0
C654,J460,0,6,0,2,9,0.34971821175245865,0
C654,J472,0,6,0,1,5,0.3349436736113633,0
C654,J67,0,6,0,4,4,0.29590065962248246,1
C655,J133,11,5,0,2,5,0.4315124924149162,2
C655,J179,11,5,0,1,1,0.6070558156413761,2
C655,J197,11,5,0,2,1,0.9830061170811422,2
C655,J210,11,5,0,3,4,0.7217955788957405,2
C655,J229,11,5,0,0,8,0.9648281322359422,1
C655,J233,11,5,0,5,5,0.2383219385597841,1
C655,J236,11,5,0,6,1,0.9291767609916779,2
C655,J28,11,5,0,4,7,0.8392495266106248,0
C655,J30,11,5,0,2,2,0.5365851939815861,2
C655,J316,11,5,0,5,8,0.4767465474264969,1
C655,J334,11,5,0,5,1,0.8544073789736205,2
C655,J389,11,5,0,3,2,0.9286656853083718,2
C655,J419,11,5,0,7,1,0.8552623554822687,2
C655,J489,11,5,0,0,8,0.6957222693733104,0
C655,J498,11,5,0,3,2,0.29120254947592566,1
C655,J499,11,5,0,4,2,0.697171234522107,1
C655,J53,11,5,0,8,8,0.490125009480071,1
C655,J57,11,5,0,4,3,0.29810019331427784,2
C655,J67,11,5,0,4,4,0.29590065962248246,2
C656,J101,10,5,0,2,6,0.382444127401974,0
C656,J113,10,5,0,2,6,0.8166173054872317,0
C656,J118,10,5,0,1,9,0.672736853380037,0
C656,J120,10,5,0,5,7,0.3425606760630454,0
C656,J164,10,5,0,2,9,0.21707260284605226,0
C656,J173,10,5,0,9,5,0.7879180477927846,2
C656,J218,10,5,0,6,8,0.734625231013507,1
C656,J232,10,5,0,1,5,0.46169847990165713,2
C656,J251,10,5,0,1,1,0.27698822645766286,1
C656,J255,10,5,0,5,7,0.9975141099132424,0
C656,J278,10,5,0,4,3,0.23254800719688185,2
C656,J289,10,5,0,2,4,0.3308167549150894,2
C656,J299,10,5,0,8,6,0.17446315205637092,0
C656,J312,10,5,0,6,5,0.5136256514922608,2
C656,J320,10,5,0,5,9,0.700491103474763,1
C656,J346,10,5,0,5,1,0.6213830199957441,2
C656,J347,10,5,0,3,9,0.5406620158452203,1
C656,J392,10,5,0,8,2,0.2867868425851331,2
C656,J4,10,5,0,4,7,0.20385517796102565,0
C656,J406,10,5,0,5,8,0.2536375269812322,0
C656,J437,10,5,0,7,9,0.7096538168999855,1
C656,J450,10,5,0,9,3,0.7010811160307321,2
C656,J458,10,5,0,8,7,0.8963696059264039,1
C656,J464,10,5,0,4,7,0.74444497591793,0
C656,J466,10,5,0,1,7,0.6604205868548177,0
C656,J468,10,5,0,6,7,0.38069149218735276,1
C656,J60,10,5,0,7,7,0.1618423099515649,0
C656,J65,10,5,0,5,4,0.7378890897062388,1
C657,J143,3,6,0,3,4,0.3907246111786845,1
C657,J152,3,6,0,0,3,0.6190321589719807,2
C657,J16,3,6,0,8,3,0.11631163694115676,0
C657,J162,3,6,0,2,7,0.13631574417372974,0
C657,J164,3,6,0,2,9,0.21707260284605226,0
C657,J182,3,6,0,7,4,0.6282428559030163,0
C657,J224,3,6,0,7,7,0.8011923277562081,0
C657,J233,3,6,0,5,5,0.2383219385597841,1
C657,J24,3,6,0,8,5,0.10898089899260444,0
C657,J245,3,6,0,0,3,0.8928757050756917,2
C657,J249,3,6,0,3,7,0.8766971482229848,1
C657,J278,3,6,0,4,3,0.23254800719688185,0
C657,J280,3,6,0,2,9,0.7833632562266263,1
C657,J281,3,6,0,2,3,0.9709853187426057,2
C657,J287,3,6,0,6,7,0.30925539298704807,0
C657,J298,3,6,0,1,2,0.2394327800290984,1
C657,J311,3,6,0,7,9,0.17404509184935568,0
C657,J332,3,6,0,9,6,0.5433121636779679,1
C657,J34,3,6,0,2,2,0.2650979767630911,2
C657,J366,3,6,0,5,7,0.8179590370133926,0
C657,J394,3,6,0,1,8,0.9175910966914378,1
C657,J395,3,6,0,6,4,0.5212621488108611,1
C657,J397,3,6,0,3,5,0.784518078209754,1
C657,J41,3,6,0,2,7,0.9115966256916058,0
C657,J434,3,6,0,3,5,0.21293766711923562,2
C657,J436,3,6,0,8,8,0.31323999241598377,0
C657,J443,3,6,0,9,7,0.8441727048754778,0
C657,J444,3,6,0,4,1,0.5722620738952889,0
C657,J467,3,6,0,2,1,0.9910979614781792,2
C657,J84,3,6,0,9,8,0.7680278684791785,0
C658,J113,7,7,1,2,6,0.8166173054872317,2
C658,J147,7,7,1,4,5,0.9108648061214211,2
C658,J173,7,7,1,9,5,0.7879180477927846,0
C658,J216,7,7,1,5,9,0.639371904525494,0
C658,J24,7,7,1,8,5,0.10898089899260444,0
C658,J264,7,7,1,8,9,0.16031488397608898,0
C658,J288,7,7,1,8,6,0.2167110804018118,0
C658,J289,7,7,1,2,4,0.3308167549150894,1
C658,J366,7,7,1,5,7,0.8179590370133926,1
C658,J39,7,7,1,6,4,0.44904348092523816,1
C658,J469,7,7,1,6,8,0.40597467741392335,0
C658,J492,7,7,1,1,1,0.6201020014246795,1
C658,J494,7,7,1,5,3,0.8356670625754984,1
C658,J54,7,7,1,7,3,0.9974641185126554,1
C658,J81,7,7,1,0,8,0.2262920663741635,0
C658,J84,7,7,1,9,8,0.7680278684791785,0
C659,J109,11,1,0,0,5,0.7265405306241327,1
C659,J140,11,1,0,6,6,0.6016034526157072,0
C659,J165,11,1,0,1,1,0.12018330024584961,2
C659,J190,11,1,0,0,2,0.6371666891989834,1
C659,J204,11,1,0,9,6,0.7073076719506695,1
C659,J228,11,1,0,8,4,0.8225298413420504,0
C659,J33,11,1,0,1,5,0.5061647017263294,0
C659,J342,11,1,0,8,4,0.2767772942848157,0
C659,J353,11,1,0,5,1,0.22710118903583454,2
C659,J368,11,1,0,4,6,0.17831549647250988,1
C659,J406,11,1,0,5,8,0.2536375269812322,0
C659,J448,11,1,0,5,6,0.12709348499018705,0
C659,J461,11,1,0,7,6,0.3534544378950686,0
C659,J486,11,1,0,3,6,0.5513661643151497,1
C66,J115,1,2,0,2,6,0.7231230302149523,0
C66,J148,1,2,0,7,6,0.9965419061489009,0
C66,J179,1,2,0,1,1,0.6070558156413761,2
C66,J203,1,2,0,6,5,0.509287908297395,0
C66,J258,1,2,0,4,6,0.6603674802387922,0
C66,J292,1,2,0,8,4,0.15630835799750642,0
C66,J311,1,2,0,7,9,0.17404509184935568,0
C66,J323,1,2,0,4,4,0.3824879470502235,0
C66,J336,1,2,0,1,6,0.873815207330481,0
C66,J337,1,2,0,5,2,0.4661243208565512,0
C66,J34,1,2,0,2,2,0.2650979767630911,0
C66,J359,1,2,0,9,5,0.8431398564046003,0
C66,J361,1,2,0,4,8,0.9344114036780043,0
C66,J363,1,2,0,8,3,0.6141344229433876,0
C66,J371,1,2,0,6,8,0.8163337484291522,0
C66,J392,1,2,0,8,2,0.2867868425851331,1
C66,J422,1,2,0,0,7,0.5041348911371133,0
C66,J446,1,2,0,5,5,0.31098304001036325,0
C66,J450,1,2,0,9,3,0.7010811160307321,0
C66,J481,1,2,0,1,4,0.24651189028560644,0
C66,J485,1,2,0,7,7,0.5020430745326683,0
C66,J62,1,2,0,0,8,0.5178146677653025,1
C660,J10,1,9,1,4,4,0.28562690245253736,0
C660,J113,1,9,1,2,6,0.8166173054872317,0
C660,J170,1,9,1,0,6,0.6889078049434477,1
C660,J247,1,9,1,8,5,0.6931408691190092,0
C660,J257,1,9,1,2,3,0.9076292792118387,0
C660,J277,1,9,1,8,7,0.25074198018469696,0
C660,J281,1,9,1,2,3,0.9709853187426057,0
C660,J286,1,9,1,5,7,0.3694450363348135,0
C660,J331,1,9,1,4,9,0.767477306652438,0
C660,J358,1,9,1,7,9,0.2645540018819354,0
C660,J388,1,9,1,5,9,0.5375174366934317,0
C660,J434,1,9,1,3,5,0.21293766711923562,0
C660,J444,1,9,1,4,1,0.5722620738952889,0
C660,J5,1,9,1,9,8,0.6450741003910703,0
C660,J58,1,9,1,6,3,0.4154684808575456,0
C660,J69,1,9,1,5,4,0.5355904313617724,0
C660,J70,1,9,1,5,8,0.10478212810151136,0
C660,J77,1,9,1,3,5,0.8037639794421633,0
C661,J102,2,3,0,3,6,0.3173505651935501,0
C661,J116,2,3,0,4,3,0.3376557862243469,1
C661,J13,2,3,0,5,8,0.28388474505907324,0
C661,J198,2,3,0,8,1,0.6845580367367026,1
C661,J207,2,3,0,7,3,0.9475227879922274,1
C661,J212,2,3,0,1,2,0.683775061091934,2
C661,J223,2,3,0,1,2,0.11723038119715301,2
C661,J238,2,3,0,1,9,0.6335561624572992,0
C661,J260,2,3,0,9,4,0.5185085657737849,0
C661,J355,2,3,0,3,7,0.26674331984499133,0
C661,J359,2,3,0,9,5,0.8431398564046003,0
C661,J360,2,3,0,5,2,0.3571368108948013,1
C661,J385,2,3,0,8,1,0.5124912351288179,0
C661,J418,2,3,0,7,5,0.49436075192351003,0
C661,J75,2,3,0,0,4,0.7898635445793262,1
C661,J77,2,3,0,3,5,0.8037639794421633,0
C661,J99,2,3,0,4,9,0.34384842848472885,0
C662,J132,11,4,0,2,6,0.729053945638647,1
C662,J145,11,4,0,4,9,0.8993063700406322,0
C662,J169,11,4,0,7,6,0.3815001902893187,0
C662,J17,11,4,0,0,1,0.8134823022155315,2
C662,J186,11,4,0,5,4,0.49806442490602176,1
C662,J190,11,4,0,0,2,0.6371666891989834,2
C662,J220,11,4,0,1,8,0.7009845324428376,0
C662,J228,11,4,0,8,4,0.8225298413420504,2
C662,J243,11,4,0,8,2,0.17610884028751406,2
C662,J263,11,4,0,0,9,0.40175114507046616,1
C662,J272,11,4,0,0,2,0.28971379139502573,2
C662,J296,11,4,0,4,2,0.4083806318702694,2
C662,J30,11,4,0,2,2,0.5365851939815861,1
C662,J310,11,4,0,7,3,0.5390508866896112,2
C662,J313,11,4,0,3,6,0.3758171212385383,0
C662,J329,11,4,0,9,1,0.2756498654967854,2
C662,J35,11,4,0,9,4,0.8694766176053269,2
C662,J360,11,4,0,5,2,0.3571368108948013,2
C662,J368,11,4,0,4,6,0.17831549647250988,0
C662,J375,11,4,0,8,7,0.29638678109695504,1
C662,J384,11,4,0,6,1,0.23684371068204263,2
C662,J395,11,4,0,6,4,0.5212621488108611,2
C662,J404,11,4,0,3,7,0.45807913271568446,1
C662,J409,11,4,0,9,7,0.4063704005028337,0
C662,J467,11,4,0,2,1,0.9910979614781792,2
C662,J468,11,4,0,6,7,0.38069149218735276,0
C662,J473,11,4,0,9,6,0.4090480319598798,1
C662,J87,11,4,0,6,3,0.9013685654973956,2
C663,J101,0,1,0,2,6,0.382444127401974,0
C663,J237,0,1,0,7,5,0.6248717238493878,0
C663,J243,0,1,0,8,2,0.17610884028751406,0
C663,J245,0,1,0,0,3,0.8928757050756917,1
C663,J253,0,1,0,2,6,0.3578675940344107,0
C663,J286,0,1,0,5,7,0.3694450363348135,0
C663,J289,0,1,0,2,4,0.3308167549150894,0
C663,J294,0,1,0,8,4,0.8281212762625088,0
C663,J297,0,1,0,3,5,0.878193029672326,0
C663,J328,0,1,0,5,3,0.4343205363619391,0
C663,J350,0,1,0,3,4,0.5973960409990734,0
C663,J353,0,1,0,5,1,0.22710118903583454,0
C663,J358,0,1,0,7,9,0.2645540018819354,0
C663,J365,0,1,0,4,2,0.43709341904162313,0
C663,J38,0,1,0,4,1,0.16812975457880874,0
C663,J42,0,1,0,0,9,0.28312546824783624,0
C663,J421,0,1,0,0,2,0.12247449590534465,0
C663,J423,0,1,0,3,3,0.3137307010770317,0
C663,J446,0,1,0,5,5,0.31098304001036325,0
C663,J458,0,1,0,8,7,0.8963696059264039,0
C663,J473,0,1,0,9,6,0.4090480319598798,0
C663,J484,0,1,0,9,7,0.9712687433056602,0
C663,J491,0,1,0,7,9,0.7784812744389217,0
C663,J6,0,1,0,4,6,0.20548351511221008,0
C663,J87,0,1,0,6,3,0.9013685654973956,0
C663,J99,0,1,0,4,9,0.34384842848472885,0
C664,J182,0,3,0,7,4,0.6282428559030163,0
C664,J215,0,3,0,7,3,0.6723462941440398,1
C664,J30,0,3,0,2,2,0.5365851939815861,1
C664,J310,0,3,0,7,3,0.5390508866896112,1
C664,J34,0,3,0,2,2,0.2650979767630911,1
C664,J354,0,3,0,0,5,0.6137896751555286,0
C664,J367,0,3,0,6,2,0.4306516558273634,0
C664,J379,0,3,0,3,1,0.1005880516851696,0
C664,J382,0,3,0,7,9,0.6645960415816102,0
C664,J419,0,3,0,7,1,0.8552623554822687,1
C664,J470,0,3,0,5,5,0.17104546265190002,0
C664,J475,0,3,0,3,6,0.9419360621747461,0
C664,J58,0,3,0,6,3,0.4154684808575456,1
C664,J9,0,3,0,9,3,0.7228662823219321,1
C665,J148,12,2,0,7,6,0.9965419061489009,0
C665,J150,12,2,0,4,1,0.8603842129797061,2
C665,J162,12,2,0,2,7,0.13631574417372974,0
C665,J173,12,2,0,9,5,0.7879180477927846,1
C665,J175,12,2,0,1,1,0.786072362050864,2
C665,J178,12,2,0,7,1,0.657573580032673,2
C665,J193,12,2,0,4,8,0.4077147502949413,0
C665,J211,12,2,0,1,7,0.7274222253026283,0
C665,J216,12,2,0,5,9,0.639371904525494,1
C665,J242,12,2,0,4,1,0.48100162973787775,2
C665,J293,12,2,0,6,3,0.2894562456988087,1
C665,J297,12,2,0,3,5,0.878193029672326,1
C665,J363,12,2,0,8,3,0.6141344229433876,0
C665,J365,12,2,0,4,2,0.43709341904162313,2
C665,J374,12,2,0,3,1,0.2984538370920824,2
C665,J399,12,2,0,7,2,0.5385388186900457,1
C665,J411,12,2,0,9,6,0.6536162264870798,1
C665,J422,12,2,0,0,7,0.5041348911371133,0
C665,J423,12,2,0,3,3,0.3137307010770317,0
C665,J458,12,2,0,8,7,0.8963696059264039,0
C665,J477,12,2,0,1,1,0.4352580383981193,2
C665,J49,12,2,0,2,8,0.683486206706886,1
C665,J53,12,2,0,8,8,0.490125009480071,1
C665,J60,12,2,0,7,7,0.1618423099515649,0
C665,J97,12,2,0,0,5,0.5265290981044924,0
C666,J10,2,2,0,4,4,0.28562690245253736,0
C666,J104,2,2,0,2,9,0.4823657585812783,0
C666,J138,2,2,0,7,9,0.8912671953411229,0
C666,J150,2,2,0,4,1,0.8603842129797061,2
C666,J154,2,2,0,2,1,0.18542614313950273,2
C666,J234,2,2,0,5,1,0.6153465095938202,0
C666,J273,2,2,0,7,4,0.3064291993339051,0
C666,J282,2,2,0,4,2,0.4957664378571177,0
C666,J340,2,2,0,9,5,0.7862022628073816,0
C666,J375,2,2,0,8,7,0.29638678109695504,0
C666,J396,2,2,0,9,2,0.519669471645837,1
C666,J44,2,2,0,2,5,0.8896154078195548,1
C666,J473,2,2,0,9,6,0.4090480319598798,0
C666,J474,2,2,0,5,2,0.8511146112300649,1
C666,J69,2,2,0,5,4,0.5355904313617724,0
C666,J73,2,2,0,6,7,0.5935772466942064,0
C666,J95,2,2,0,2,7,0.6691521918955486,1
C667,J126,10,1,1,1,6,0.6957720503144817,0
C667,J16,10,1,1,8,3,0.11631163694115676,0
C667,J192,10,1,1,8,4,0.9362255680139164,0
C667,J306,10,1,1,3,4,0.5549578843508776,0
C667,J312,10,1,1,6,5,0.5136256514922608,0
C667,J325,10,1,1,8,1,0.8560972705952798,2
C667,J373,10,1,1,6,6,0.70548815297122,0
C667,J39,10,1,1,6,4,0.44904348092523816,0
C667,J431,10,1,1,0,8,0.8213011986006583,0
C667,J436,10,1,1,8,8,0.31323999241598377,0
C667,J441,10,1,1,5,4,0.15954866995099642,0
C667,J446,10,1,1,5,5,0.31098304001036325,0
C667,J447,10,1,1,5,9,0.4105753709619103,0
C667,J456,10,1,1,1,7,0.8632983115140671,0
C667,J479,10,1,1,4,3,0.1556276146203004,0
C667,J487,10,1,1,0,3,0.32199275422486584,0
C667,J489,10,1,1,0,8,0.6957222693733104,0
C667,J50,10,1,1,1,9,0.1666948803173804,0
C667,J59,10,1,1,4,7,0.4352799463835958,0
C667,J63,10,1,1,4,5,0.7504639770149242,0
C667,J68,10,1,1,1,2,0.6955158595598708,0
C668,J161,4,8,0,5,1,0.3173468367311811,0
C668,J240,4,8,0,8,6,0.14679041677993676,1
C668,J241,4,8,0,5,8,0.12856938883568977,0
C668,J284,4,8,0,0,6,0.818463877488268,2
C668,J328,4,8,0,5,3,0.4343205363619391,1
C668,J342,4,8,0,8,4,0.2767772942848157,0
C668,J38,4,8,0,4,1,0.16812975457880874,2
C668,J448,4,8,0,5,6,0.12709348499018705,0
C668,J46,4,8,0,3,1,0.587584867840807,2
C668,J475,4,8,0,3,6,0.9419360621747461,2
C668,J482,4,8,0,6,2,0.6356915507141873,1
C668,J496,4,8,0,4,8,0.15004496951241458,1
C668,J70,4,8,0,5,8,0.10478212810151136,0
C668,J77,4,8,0,3,5,0.8037639794421633,2
C668,J89,4,8,0,3,9,0.9174056398302907,1
C668,J92,4,8,0,7,5,0.6887194633250863,1
C669,J105,11,3,0,8,8,0.9170546624951806,1
C669,J15,11,3,0,1,2,0.4773444950494198,2
C669,J155,11,3,0,1,9,0.9990033508299615,1
C669,J164,11,3,0,2,9,0.21707260284605226,0
C669,J193,11,3,0,4,8,0.4077147502949413,1
C669,J212,11,3,0,1,2,0.683775061091934,2
C669,J232,11,3,0,1,5,0.46169847990165713,1
C669,J246,11,3,0,2,6,0.89462333486685,1
C669,J266,11,3,0,6,1,0.8352765165446531,2
C669,J290,11,3,0,1,9,0.419787773626499,0
C669,J293,11,3,0,6,3,0.2894562456988087,2
C669,J313,11,3,0,3,6,0.3758171212385383,0
C669,J331,11,3,0,4,9,0.767477306652438,1
C669,J332,11,3,0,9,6,0.5433121636779679,0
C669,J366,11,3,0,5,7,0.8179590370133926,1
C669,J394,11,3,0,1,8,0.9175910966914378,0
C669,J429,11,3,0,1,1,0.2561464453195198,1
C669,J434,11,3,0,3,5,0.21293766711923562,0
C669,J491,11,3,0,7,9,0.7784812744389217,0
C669,J496,11,3,0,4,8,0.15004496951241458,0
C669,J71,11,3,0,4,9,0.8240451781886401,1
C669,J91,11,3,0,0,7,0.6374397753912717,1
C67,J12,9,3,0,6,6,0.9061072998569007,1
C67,J14,9,3,0,3,7,0.5570245575629013,0
C67,J155,9,3,0,1,9,0.9990033508299615,1
C67,J159,9,3,0,1,7,0.8722209439065063,1
C67,J271,9,3,0,4,5,0.16393140013960192,1
C67,J283,9,3,0,9,8,0.35053163349639094,1
C67,J289,9,3,0,2,4,0.3308167549150894,1
C67,J3,9,3,0,5,2,0.5792536597743836,1
C67,J301,9,3,0,5,6,0.3721775601506828,0
C67,J352,9,3,0,9,7,0.6955005336662702,1
C67,J357,9,3,0,0,1,0.2968388202912249,1
C67,J358,9,3,0,7,9,0.2645540018819354,1
C67,J360,9,3,0,5,2,0.3571368108948013,1
C67,J365,9,3,0,4,2,0.43709341904162313,2
C67,J390,9,3,0,7,8,0.13605320714562505,1
C67,J413,9,3,0,9,9,0.5588686085954119,1
C67,J440,9,3,0,1,5,0.44859026617778264,1
C67,J454,9,3,0,0,6,0.710649971463374,1
C67,J71,9,3,0,4,9,0.8240451781886401,1
C67,J89,9,3,0,3,9,0.9174056398302907,0
C67,J93,9,3,0,6,8,0.900215131546009,1
C670,J10,2,3,0,4,4,0.28562690245253736,0
C670,J144,2,3,0,8,4,0.9081272682618993,0
C670,J147,2,3,0,4,5,0.9108648061214211,0
C670,J191,2,3,0,0,7,0.9353638883025563,1
C670,J21,2,3,0,3,3,0.6655838109531284,1
C670,J211,2,3,0,1,7,0.7274222253026283,1
C670,J216,2,3,0,5,9,0.639371904525494,0
C670,J255,2,3,0,5,7,0.9975141099132424,0
C670,J26,2,3,0,1,3,0.5820909394128208,2
C670,J277,2,3,0,8,7,0.25074198018469696,0
C670,J297,2,3,0,3,5,0.878193029672326,0
C670,J310,2,3,0,7,3,0.5390508866896112,1
C670,J323,2,3,0,4,4,0.3824879470502235,0
C670,J328,2,3,0,5,3,0.4343205363619391,0
C670,J40,2,3,0,3,4,0.823183893516343,0
C670,J405,2,3,0,1,6,0.8447977470466422,1
C670,J43,2,3,0,7,9,0.16027625082274438,0
C670,J435,2,3,0,3,4,0.7954942776985712,0
C670,J72,2,3,0,5,3,0.7955286159613036,1
C671,J106,0,6,0,7,7,0.5563536820648465,0
C671,J160,0,6,0,3,6,0.9978654676619408,1
C671,J184,0,6,0,7,1,0.9916112413591892,2
C671,J233,0,6,0,5,5,0.2383219385597841,0
C671,J266,0,6,0,6,1,0.8352765165446531,1
C671,J409,0,6,0,9,7,0.4063704005028337,0
C671,J429,0,6,0,1,1,0.2561464453195198,0
C671,J45,0,6,0,1,1,0.4504644450809878,0
C671,J457,0,6,0,5,1,0.952445316610223,1
C671,J461,0,6,0,7,6,0.3534544378950686,0
C672,J113,0,8,0,2,6,0.8166173054872317,1
C672,J173,0,8,0,9,5,0.7879180477927846,1
C672,J196,0,8,0,4,9,0.9960679985489951,0
C672,J255,0,8,0,5,7,0.9975141099132424,1
C672,J263,0,8,0,0,9,0.40175114507046616,0
C672,J28,0,8,0,4,7,0.8392495266106248,1
C672,J333,0,8,0,4,6,0.5348627769823017,0
C672,J341,0,8,0,2,9,0.21340182507759486,0
C672,J380,0,8,0,2,9,0.8836021307129659,0
C672,J386,0,8,0,7,6,0.41609744861390285,1
C672,J410,0,8,0,6,3,0.5595226817136039,1
C672,J437,0,8,0,7,9,0.7096538168999855,0
