student_id,job_id,skill_overlap,experience_match,education_match,location_match,successful_match,baseline_score,baseline_pred
S00971,J00102,0.14285714285714285,1,1,0,0,0.4,0
S00959,J00079,0.3333333333333333,1,1,0,0,0.5333333333333333,1
S00509,J00118,0.0,1,1,0,0,0.30000000000000004,0
S00883,J00097,0.5,1,1,0,1,0.65,1
S00136,J00046,0.2,0,1,0,0,0.24,0
S00058,J00132,0.6,0,1,0,0,0.52,1
S00216,J00168,0.0,0,0,1,0,0.0,0
S00773,J00002,0.0,0,1,0,0,0.1,0
S00919,J00016,0.0,0,1,0,0,0.1,0
S00470,J00060,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00465,J00137,0.0,1,0,0,1,0.2,0
S00726,J00068,0.0,0,1,0,0,0.1,0
S00769,J00085,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00664,J00050,0.4,0,0,0,1,0.27999999999999997,0
S00858,J00057,0.0,1,1,0,0,0.30000000000000004,0
S00803,J00121,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00605,J00153,0.2,0,1,0,1,0.24,0
S00686,J00166,0.4,0,1,0,1,0.38,0
S00280,J00066,0.0,0,1,0,0,0.1,0
S00645,J00182,0.2,0,0,0,0,0.13999999999999999,0
S00415,J00190,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00999,J00001,0.25,1,1,1,0,0.475,0
S00558,J00015,0.0,0,1,0,0,0.1,0
S00088,J00057,0.25,1,1,0,1,0.475,0
S00770,J00145,0.0,1,0,0,1,0.2,0
S00137,J00177,0.0,1,1,0,0,0.30000000000000004,0
S00853,J00073,0.2,0,1,0,0,0.24,0
S00894,J00018,0.25,0,1,0,1,0.275,0
S00443,J00017,0.0,1,1,0,1,0.30000000000000004,0
S00945,J00161,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00077,J00099,0.2857142857142857,0,1,0,0,0.3,0
S00723,J00156,0.6,0,1,0,0,0.52,1
S00480,J00057,0.0,1,1,0,1,0.30000000000000004,0
S00340,J00083,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00025,J00026,0.0,0,0,0,0,0.0,0
S00225,J00112,0.3333333333333333,1,1,0,0,0.5333333333333333,1
S00992,J00094,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00917,J00104,0.0,1,0,0,1,0.2,0
S00133,J00017,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00576,J00047,0.3333333333333333,0,0,1,0,0.2333333333333333,0
S00561,J00177,0.0,1,1,0,1,0.30000000000000004,0
S00721,J00010,0.2,1,1,0,0,0.43999999999999995,0
S00942,J00095,0.0,1,1,0,1,0.30000000000000004,0
S00468,J00093,0.16666666666666666,1,1,1,0,0.41666666666666663,0
S00120,J00054,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00273,J00033,0.3333333333333333,0,0,1,0,0.2333333333333333,0
S00732,J00067,0.3333333333333333,0,1,1,0,0.3333333333333333,0
S00435,J00007,0.0,0,0,0,0,0.0,0
S00221,J00030,0.25,1,1,0,0,0.475,0
S00850,J00094,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00390,J00036,0.4,1,1,0,1,0.58,1
S00304,J00175,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00852,J00134,0.0,0,0,0,0,0.0,0
S00266,J00118,0.42857142857142855,0,1,1,0,0.4,0
S00377,J00141,0.2,1,1,0,0,0.43999999999999995,0
S00042,J00064,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00182,J00155,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00865,J00159,0.4,1,1,0,1,0.58,1
S00467,J00073,0.2,1,1,0,1,0.43999999999999995,0
S00879,J00135,0.2,0,1,0,1,0.24,0
S00627,J00192,0.3333333333333333,1,0,1,0,0.43333333333333335,0
S00697,J00092,0.5,0,0,0,0,0.35,0
S00893,J00192,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00713,J00050,0.4,0,0,0,0,0.27999999999999997,0
S00243,J00023,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00065,J00011,0.14285714285714285,1,1,0,0,0.4,0
S00707,J00161,0.0,0,1,1,0,0.1,0
S00563,J00077,0.0,1,1,0,0,0.30000000000000004,0
S00890,J00166,0.2,0,1,1,1,0.24,0
S00444,J00040,0.0,0,1,0,0,0.1,0
S00720,J00005,0.0,1,1,1,1,0.30000000000000004,0
S00158,J00136,0.25,1,0,0,0,0.375,0
S00929,J00191,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00842,J00174,0.2,1,0,0,0,0.33999999999999997,0
S00751,J00088,0.0,0,1,0,0,0.1,0
S00827,J00088,0.0,0,1,0,0,0.1,0
S00216,J00182,0.0,0,0,0,0,0.0,0
S00787,J00111,0.2,0,0,0,0,0.13999999999999999,0
S00227,J00039,0.0,1,1,0,0,0.30000000000000004,0
S00254,J00164,0.0,1,1,1,1,0.30000000000000004,0
S00112,J00068,0.0,1,0,0,0,0.2,0
S00415,J00191,0.0,1,1,1,0,0.30000000000000004,0
S00604,J00078,0.6666666666666666,0,1,0,0,0.5666666666666667,1
S00883,J00186,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00578,J00192,0.3333333333333333,1,0,1,1,0.43333333333333335,0
S00033,J00087,0.0,0,1,0,0,0.1,0
S00848,J00056,0.0,0,1,0,0,0.1,0
S00691,J00151,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00830,J00075,0.6666666666666666,0,0,1,1,0.4666666666666666,0
S00149,J00023,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00912,J00028,0.0,1,0,1,0,0.2,0
S00758,J00106,0.2,1,0,0,1,0.33999999999999997,0
S00865,J00133,0.42857142857142855,1,1,0,1,0.6,1
S00437,J00021,0.5,1,1,0,0,0.65,1
S00790,J00055,0.2857142857142857,1,1,1,1,0.5,1
S00336,J00061,0.0,1,0,0,0,0.2,0
S00767,J00014,0.3333333333333333,0,0,0,1,0.2333333333333333,0
S00312,J00088,0.25,0,1,0,0,0.275,0
S00631,J00164,0.0,1,1,1,1,0.30000000000000004,0
S00546,J00168,0.0,1,0,0,1,0.2,0
S00568,J00039,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00606,J00079,0.6666666666666666,0,1,0,0,0.5666666666666667,1
S00068,J00051,0.0,0,0,1,0,0.0,0
S00776,J00031,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00843,J00052,0.3333333333333333,0,0,0,1,0.2333333333333333,0
S00467,J00111,0.0,0,0,0,0,0.0,0
S00624,J00066,0.0,0,1,0,0,0.1,0
S00943,J00137,0.0,1,0,0,1,0.2,0
S00533,J00184,0.0,0,0,0,0,0.0,0
S00932,J00166,0.0,1,1,0,0,0.30000000000000004,0
S00640,J00084,0.0,0,1,0,0,0.1,0
S00060,J00072,0.0,0,1,0,0,0.1,0
S00780,J00006,0.2857142857142857,1,0,0,0,0.4,0
S00160,J00124,0.0,0,1,0,0,0.1,0
S00962,J00168,0.2,0,0,0,0,0.13999999999999999,0
S00775,J00074,0.0,0,1,0,0,0.1,0
S00024,J00187,0.0,0,1,0,0,0.1,0
S00658,J00172,0.4,0,0,0,0,0.27999999999999997,0
S00830,J00147,0.0,0,1,0,0,0.1,0
S00465,J00196,0.2,1,1,0,0,0.43999999999999995,0
S00465,J00169,0.75,0,1,0,1,0.6249999999999999,1
S00776,J00051,0.5,0,0,1,0,0.35,0
S00289,J00110,0.25,0,1,0,0,0.275,0
S00470,J00098,0.0,1,1,0,1,0.30000000000000004,0
S00994,J00008,0.0,0,1,0,0,0.1,0
S00085,J00098,0.25,1,1,0,1,0.475,0
S00455,J00102,0.0,1,1,0,0,0.30000000000000004,0
S00064,J00078,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00286,J00017,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00275,J00035,0.0,0,0,0,0,0.0,0
S00045,J00078,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00738,J00166,0.2,0,1,0,1,0.24,0
S00913,J00149,0.0,0,1,0,0,0.1,0
S00053,J00187,0.0,1,1,0,1,0.30000000000000004,0
S00156,J00152,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00380,J00066,0.0,0,1,0,0,0.1,0
S00466,J00110,0.25,0,1,0,0,0.275,0
S00171,J00106,0.0,1,1,0,1,0.30000000000000004,0
S00861,J00047,0.0,1,0,0,0,0.2,0
S00392,J00011,0.0,1,0,1,0,0.2,0
S00539,J00033,0.0,0,0,0,0,0.0,0
S00704,J00152,0.16666666666666666,1,0,0,1,0.31666666666666665,0
S00336,J00169,0.0,1,0,1,0,0.2,0
S00791,J00009,0.0,1,1,0,0,0.30000000000000004,0
S00711,J00110,0.25,0,1,0,1,0.275,0
S00164,J00049,0.2,1,1,0,0,0.43999999999999995,0
S00620,J00079,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00987,J00160,0.14285714285714285,0,1,0,0,0.2,0
S00216,J00135,0.0,0,1,0,0,0.1,0
S00643,J00163,0.4,1,1,0,0,0.58,1
S00441,J00138,0.4,0,1,0,1,0.38,0
S00171,J00030,0.5,1,1,0,1,0.65,1
S00887,J00068,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00319,J00068,0.0,1,0,1,1,0.2,0
S00996,J00186,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00722,J00108,0.2,0,1,0,0,0.24,0
S00303,J00129,0.0,1,1,1,1,0.30000000000000004,0
S00103,J00085,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00678,J00096,0.0,0,1,0,0,0.1,0
S00614,J00086,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00457,J00030,0.0,1,1,0,0,0.30000000000000004,0
S00997,J00151,0.0,0,1,0,1,0.1,0
S00665,J00136,0.25,1,0,0,0,0.375,0
S00133,J00102,0.14285714285714285,1,1,0,0,0.4,0
S00405,J00039,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00542,J00180,0.0,1,1,0,0,0.30000000000000004,0
S00441,J00106,0.4,1,1,0,1,0.58,1
S00332,J00023,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00597,J00020,0.0,1,1,0,0,0.30000000000000004,0
S00515,J00101,0.2857142857142857,1,1,0,1,0.5,1
S00430,J00156,0.2,0,1,0,0,0.24,0
S00213,J00160,0.14285714285714285,0,1,0,0,0.2,0
S00801,J00149,0.0,1,1,0,0,0.30000000000000004,0
S00075,J00074,0.0,1,1,0,1,0.30000000000000004,0
S00041,J00027,0.0,1,1,0,1,0.30000000000000004,0
S00249,J00170,0.5,1,1,1,1,0.65,1
S00093,J00019,0.2857142857142857,0,1,0,0,0.3,0
S00251,J00187,0.0,0,1,0,0,0.1,0
S00418,J00111,0.0,0,0,0,0,0.0,0
S00342,J00132,0.2,0,1,0,0,0.24,0
S00069,J00072,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00929,J00117,0.2857142857142857,1,1,0,1,0.5,1
S00723,J00104,0.6,1,1,0,1,0.72,1
S00052,J00162,0.0,0,0,0,0,0.0,0
S00955,J00155,0.0,0,1,0,0,0.1,0
S00298,J00035,0.0,0,1,0,0,0.1,0
S00427,J00143,0.0,0,1,0,0,0.1,0
S00508,J00163,0.4,1,1,0,0,0.58,1
S00106,J00100,0.2857142857142857,0,1,0,0,0.3,0
S00996,J00143,0.42857142857142855,1,1,1,0,0.6,1
S00774,J00166,0.0,0,1,0,0,0.1,0
S00615,J00009,0.25,1,1,0,1,0.475,0
S00117,J00185,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00548,J00091,0.2857142857142857,0,0,0,0,0.19999999999999998,0
S00705,J00047,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00433,J00080,0.2,1,0,0,0,0.33999999999999997,0
S00822,J00040,0.14285714285714285,1,1,0,0,0.4,0
S00813,J00144,0.4,0,0,0,0,0.27999999999999997,0
S00309,J00048,0.5,0,1,0,0,0.44999999999999996,0
S00576,J00053,0.0,0,0,0,0,0.0,0
S00147,J00082,0.0,0,1,0,0,0.1,0
S00887,J00126,0.14285714285714285,1,1,0,0,0.4,0
S00283,J00167,0.4,0,0,0,0,0.27999999999999997,0
S00130,J00059,0.6666666666666666,0,1,1,0,0.5666666666666667,1
S00032,J00020,0.2857142857142857,0,1,0,0,0.3,0
S00037,J00198,0.2,0,1,0,1,0.24,0
S00172,J00083,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00278,J00040,0.0,0,1,0,0,0.1,0
S00071,J00044,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00390,J00011,0.42857142857142855,1,0,0,1,0.5,1
S00068,J00179,0.0,0,1,0,0,0.1,0
S00057,J00032,0.25,0,0,0,0,0.175,0
S00582,J00070,0.0,1,0,0,0,0.2,0
S00348,J00087,0.25,0,1,0,0,0.275,0
S00681,J00129,0.0,1,1,0,0,0.30000000000000004,0
S00080,J00017,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00113,J00032,0.25,0,0,1,0,0.175,0
S00887,J00135,0.2,0,1,0,1,0.24,0
S00942,J00100,0.14285714285714285,0,1,0,0,0.2,0
S00936,J00001,0.25,1,0,1,1,0.375,0
S00144,J00122,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00756,J00189,0.42857142857142855,1,1,0,1,0.6,1
S00923,J00188,0.2857142857142857,0,1,0,0,0.3,0
S00147,J00176,0.5,1,1,0,1,0.65,1
S00108,J00022,0.3333333333333333,1,1,0,0,0.5333333333333333,1
S00873,J00018,0.5,0,1,0,0,0.44999999999999996,0
S00244,J00139,0.3333333333333333,1,0,1,0,0.43333333333333335,0
S00699,J00159,0.2,1,1,0,1,0.43999999999999995,0
S00411,J00020,0.42857142857142855,0,1,0,0,0.4,0
S00998,J00086,0.0,1,1,0,0,0.30000000000000004,0
S00984,J00071,0.6,0,0,0,1,0.42,0
S00652,J00042,0.0,1,1,0,0,0.30000000000000004,0
S00125,J00107,0.2857142857142857,1,0,0,0,0.4,0
S00351,J00151,0.16666666666666666,0,0,0,1,0.11666666666666665,0
S00527,J00026,0.2,0,0,0,0,0.13999999999999999,0
S00496,J00050,0.0,0,0,0,0,0.0,0
S00409,J00131,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00630,J00119,0.2857142857142857,1,1,0,1,0.5,1
S00884,J00171,0.0,0,1,0,0,0.1,0
S00313,J00099,0.42857142857142855,1,1,0,1,0.6,1
S00347,J00072,0.3333333333333333,0,0,0,1,0.2333333333333333,0
S00983,J00097,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00115,J00057,0.0,1,1,1,0,0.30000000000000004,0
S00282,J00002,0.25,0,0,0,0,0.175,0
S00628,J00049,0.0,1,1,0,0,0.30000000000000004,0
S00785,J00179,0.0,0,1,0,0,0.1,0
S00093,J00195,0.25,0,1,0,0,0.275,0
S00525,J00182,0.2,1,0,0,1,0.33999999999999997,0
S00525,J00122,0.0,1,1,0,1,0.30000000000000004,0
S00852,J00144,0.4,0,0,0,0,0.27999999999999997,0
S00695,J00104,0.2,1,0,0,0,0.33999999999999997,0
S00611,J00032,0.0,0,0,0,0,0.0,0
S00492,J00142,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00174,J00189,0.14285714285714285,1,1,0,1,0.4,0
S00841,J00002,0.5,0,1,0,0,0.44999999999999996,0
S00911,J00159,0.0,1,1,0,0,0.30000000000000004,0
S00954,J00136,0.25,1,1,1,1,0.475,0
S00491,J00031,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00275,J00087,0.25,0,0,0,0,0.175,0
S00573,J00146,0.25,1,0,0,1,0.375,0
S00415,J00171,0.2857142857142857,0,1,0,0,0.3,0
S00253,J00009,0.0,1,0,0,1,0.2,0
S00573,J00020,0.42857142857142855,0,1,1,0,0.4,0
S00048,J00081,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00117,J00069,0.2,1,1,0,1,0.43999999999999995,0
S00372,J00165,0.0,0,1,0,0,0.1,0
S00482,J00183,0.16666666666666666,1,1,1,0,0.41666666666666663,0
S00696,J00184,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00981,J00078,0.0,0,1,0,0,0.1,0
S00014,J00186,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00375,J00055,0.2857142857142857,1,1,1,0,0.5,1
S00178,J00103,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00866,J00035,0.6,1,1,0,1,0.72,1
S00248,J00075,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00766,J00051,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00452,J00045,0.0,1,0,0,0,0.2,0
S00110,J00017,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00172,J00145,0.0,0,1,0,0,0.1,0
S00810,J00026,0.2,0,1,0,0,0.24,0
S00398,J00086,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00113,J00016,0.4,0,1,0,1,0.38,0
S00168,J00180,0.2,1,1,0,0,0.43999999999999995,0
S00267,J00036,0.2,0,1,1,0,0.24,0
S00540,J00072,0.0,0,1,0,0,0.1,0
S00722,J00096,0.3333333333333333,1,1,0,0,0.5333333333333333,1
S00576,J00063,0.16666666666666666,1,0,0,0,0.31666666666666665,0
S00977,J00157,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00606,J00105,0.3333333333333333,0,1,1,0,0.3333333333333333,0
S00860,J00136,0.25,1,0,0,1,0.375,0
S00973,J00133,0.2857142857142857,1,1,0,1,0.5,1
S00617,J00153,0.2,0,1,0,1,0.24,0
S00195,J00072,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00971,J00092,0.0,1,1,0,0,0.30000000000000004,0
S00466,J00005,0.25,1,1,0,1,0.475,0
S00498,J00180,0.0,1,1,0,0,0.30000000000000004,0
S00012,J00107,0.14285714285714285,1,0,0,1,0.3,0
S00352,J00082,0.2,0,1,0,0,0.24,0
S00274,J00053,0.25,0,1,0,0,0.275,0
S00344,J00020,0.14285714285714285,0,1,0,0,0.2,0
S00540,J00049,0.2,1,1,0,0,0.43999999999999995,0
S00300,J00158,0.0,0,1,0,0,0.1,0
S00611,J00101,0.2857142857142857,0,0,0,0,0.19999999999999998,0
S00833,J00088,0.0,0,1,0,0,0.1,0
S00918,J00032,0.25,0,1,0,0,0.275,0
S00988,J00146,0.0,1,0,0,0,0.2,0
S00093,J00141,0.0,0,1,0,0,0.1,0
S00480,J00133,0.2857142857142857,1,1,1,0,0.5,1
S00285,J00189,0.14285714285714285,1,0,0,0,0.3,0
S00146,J00159,0.2,1,1,0,0,0.43999999999999995,0
S00344,J00151,0.16666666666666666,0,1,0,1,0.21666666666666667,0
S00701,J00016,0.4,1,1,0,0,0.58,1
S00971,J00095,0.25,1,0,0,0,0.375,0
S00527,J00026,0.2,0,0,0,0,0.13999999999999999,0
S00620,J00170,0.5,1,0,1,1,0.55,1
S00534,J00039,0.0,0,1,0,0,0.1,0
S00195,J00152,0.16666666666666666,1,0,0,1,0.31666666666666665,0
S00688,J00130,0.4,0,0,0,0,0.27999999999999997,0
S00535,J00060,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00475,J00058,0.0,0,0,0,0,0.0,0
S00093,J00003,0.0,1,1,0,1,0.30000000000000004,0
S00176,J00175,0.0,0,0,0,0,0.0,0
S00965,J00086,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00442,J00144,0.2,0,0,0,1,0.13999999999999999,0
S00452,J00130,0.2,0,0,0,0,0.13999999999999999,0
S00497,J00129,0.4,1,1,0,0,0.58,1
S00392,J00095,0.25,0,0,0,0,0.175,0
S00603,J00015,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00477,J00142,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00577,J00171,0.0,0,1,0,1,0.1,0
S00273,J00029,0.0,0,0,0,0,0.0,0
S00181,J00113,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00346,J00127,0.25,0,1,0,0,0.275,0
S00586,J00159,0.4,1,1,0,0,0.58,1
S00230,J00112,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00536,J00096,0.0,1,1,0,0,0.30000000000000004,0
S00362,J00019,0.0,0,1,0,0,0.1,0
S00535,J00174,0.4,0,1,0,0,0.38,0
S00354,J00195,0.0,0,1,0,0,0.1,0
S00384,J00149,0.0,1,1,0,1,0.30000000000000004,0
S00191,J00017,0.0,1,1,0,0,0.30000000000000004,0
S00198,J00122,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00484,J00147,0.4,0,1,1,0,0.38,0
S00428,J00048,0.5,0,1,0,0,0.44999999999999996,0
S00241,J00100,0.14285714285714285,0,1,0,0,0.2,0
S00137,J00085,0.0,0,0,0,0,0.0,0
S00846,J00021,0.0,1,1,0,0,0.30000000000000004,0
S00352,J00007,0.14285714285714285,1,1,0,0,0.4,0
S00401,J00020,0.2857142857142857,0,1,0,0,0.3,0
S00502,J00109,0.14285714285714285,1,1,0,0,0.4,0
S00066,J00199,1.0,0,1,1,0,0.7999999999999999,1
S00973,J00152,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00210,J00129,0.4,1,1,0,1,0.58,1
S00471,J00192,0.0,0,0,1,0,0.0,0
S00938,J00042,0.0,1,0,0,1,0.2,0
S00458,J00081,0.0,0,0,0,0,0.0,0
S00845,J00142,0.16666666666666666,0,1,0,1,0.21666666666666667,0
S00548,J00157,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00315,J00078,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00560,J00196,0.2,1,1,1,1,0.43999999999999995,0
S00552,J00148,0.2857142857142857,0,1,0,0,0.3,0
S00028,J00064,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00760,J00055,0.2857142857142857,1,1,1,1,0.5,1
S00819,J00053,0.0,1,1,0,0,0.30000000000000004,0
S00695,J00094,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00248,J00160,0.14285714285714285,0,1,0,0,0.2,0
S00712,J00148,0.2857142857142857,1,1,0,1,0.5,1
S00127,J00067,0.0,0,1,0,1,0.1,0
S00562,J00041,0.2,1,1,0,1,0.43999999999999995,0
S00272,J00158,0.0,1,0,0,0,0.2,0
S00640,J00013,0.0,1,1,0,0,0.30000000000000004,0
S00784,J00175,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00475,J00003,0.0,1,1,0,1,0.30000000000000004,0
S00080,J00193,0.0,0,1,0,0,0.1,0
S00050,J00019,0.2857142857142857,0,1,0,0,0.3,0
S00971,J00133,0.14285714285714285,1,1,0,0,0.4,0
S00769,J00010,0.2,1,1,0,1,0.43999999999999995,0
S00661,J00172,0.4,0,0,0,0,0.27999999999999997,0
S00766,J00104,0.0,1,0,0,0,0.2,0
S00203,J00157,0.0,0,1,0,0,0.1,0
S00482,J00062,0.6666666666666666,0,1,0,0,0.5666666666666667,1
S00144,J00096,0.6666666666666666,1,1,0,1,0.7666666666666666,1
S00885,J00058,0.0,0,0,0,0,0.0,0
S00207,J00009,0.5,1,1,0,1,0.65,1
S00623,J00075,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00073,J00038,0.0,1,1,0,1,0.30000000000000004,0
S00303,J00174,0.0,0,1,0,0,0.1,0
S00365,J00151,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00658,J00053,0.25,0,1,1,0,0.275,0
S00915,J00063,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00311,J00171,0.2857142857142857,0,1,0,0,0.3,0
S00242,J00043,0.5,0,1,0,0,0.44999999999999996,0
S00988,J00056,0.5,0,0,0,0,0.35,0
S00548,J00116,0.25,0,1,0,1,0.275,0
S00629,J00179,0.0,0,1,0,0,0.1,0
S00383,J00040,0.14285714285714285,0,1,0,0,0.2,0
S00080,J00030,0.5,1,1,0,1,0.65,1
S00081,J00034,0.4,0,1,0,0,0.38,0
S00588,J00016,0.2,1,1,0,1,0.43999999999999995,0
S00294,J00139,0.3333333333333333,1,0,1,1,0.43333333333333335,0
S00204,J00097,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00339,J00131,0.0,0,1,0,1,0.1,0
S00511,J00176,0.0,1,1,0,0,0.30000000000000004,0
S00751,J00046,0.2,0,0,0,0,0.13999999999999999,0
S00057,J00153,0.2,0,1,0,1,0.24,0
S00448,J00121,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00859,J00036,0.0,1,1,0,0,0.30000000000000004,0
S00532,J00065,0.4,1,1,1,1,0.58,1
S00648,J00114,0.2857142857142857,1,1,0,1,0.5,1
S00647,J00027,0.14285714285714285,1,1,0,1,0.4,0
S00882,J00023,0.16666666666666666,0,1,1,0,0.21666666666666667,0
S00508,J00050,0.2,0,1,0,0,0.24,0
S00426,J00169,0.0,0,0,1,0,0.0,0
S00502,J00085,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00749,J00135,0.2,0,1,0,0,0.24,0
S00659,J00041,0.0,1,1,0,0,0.30000000000000004,0
S00725,J00114,0.14285714285714285,0,1,1,0,0.2,0
S00147,J00114,0.14285714285714285,1,1,0,0,0.4,0
S00486,J00108,0.4,0,1,0,0,0.38,0
S00436,J00091,0.0,0,1,0,0,0.1,0
S00649,J00076,0.3333333333333333,1,0,0,0,0.43333333333333335,0
S00167,J00065,0.2,1,1,0,1,0.43999999999999995,0
S00647,J00128,0.42857142857142855,1,1,1,1,0.6,1
S00057,J00039,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00725,J00187,0.0,0,1,0,0,0.1,0
S00630,J00054,0.0,1,1,0,1,0.30000000000000004,0
S00399,J00017,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00021,J00137,0.4,1,1,0,0,0.58,1
S00132,J00161,0.0,0,1,0,0,0.1,0
S00852,J00122,0.0,1,1,1,0,0.30000000000000004,0
S00243,J00053,0.25,1,1,0,0,0.475,0
S00563,J00042,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00731,J00102,0.2857142857142857,1,1,0,0,0.5,1
S00789,J00078,0.0,0,1,0,0,0.1,0
S00617,J00025,0.0,1,0,0,0,0.2,0
S00943,J00126,0.14285714285714285,1,1,0,0,0.4,0
S00563,J00091,0.42857142857142855,0,0,0,1,0.3,0
S00374,J00091,0.2857142857142857,1,0,0,1,0.4,0
S00899,J00058,0.0,0,0,1,0,0.0,0
S00334,J00078,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00864,J00165,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00118,J00186,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00300,J00186,0.0,0,1,1,1,0.1,0
S00940,J00185,0.0,1,1,0,0,0.30000000000000004,0
S00170,J00092,0.0,1,0,1,1,0.2,0
S00765,J00049,0.0,1,1,0,1,0.30000000000000004,0
S00093,J00195,0.25,0,1,0,0,0.275,0
S00028,J00194,0.2857142857142857,1,1,0,1,0.5,1
S00745,J00057,0.5,1,1,0,0,0.65,1
S00293,J00018,0.0,0,1,0,0,0.1,0
S00650,J00192,0.3333333333333333,0,0,1,0,0.2333333333333333,0
S00329,J00082,0.0,0,1,0,0,0.1,0
S00462,J00105,0.0,0,1,0,0,0.1,0
S00292,J00100,0.14285714285714285,0,1,0,0,0.2,0
S00181,J00109,0.14285714285714285,1,0,0,0,0.3,0
S00895,J00041,0.2,1,1,0,0,0.43999999999999995,0
S00391,J00131,0.0,1,1,0,0,0.30000000000000004,0
S00590,J00190,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00187,J00096,0.0,1,1,0,0,0.30000000000000004,0
S00405,J00045,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00820,J00093,0.3333333333333333,1,1,1,1,0.5333333333333333,1
S00978,J00102,0.0,1,1,0,0,0.30000000000000004,0
S00577,J00052,0.0,0,0,0,0,0.0,0
