event_id,ts,day_idx,candidate_id,job_id,region,gender,skill_match_score,embedding_similarity,experience_years,location_match,recruiter_response_rate,past_ctr,clicked,applied,shortlisted
d109_62,2026-04-20,109,46657,7356,West,F,0.42346629666135127,0.7563332844834686,0.9418080486875706,0,0.3639034259681691,0.07576701668943225,1,0,0
d109_63,2026-04-20,109,86648,6340,West,F,0.2459008451593827,0.5260190464313195,6.7885626407588315,1,0.3206372888932919,0.11670152533845174,0,0,0
d109_64,2026-04-20,109,33728,6537,South,M,0.7341184344081518,0.5702887259917827,1.821220209918124,1,0.2325104406863351,0.12085498435739217,1,0,0
d109_65,2026-04-20,109,35307,6050,West,M,0.6509974759859707,0.642248313275644,8.38572405410627,1,0.44745684854457135,0.13443102623237407,1,0,0
d109_66,2026-04-20,109,71635,4819,North,F,0.6566969517733865,0.7141942637569721,1.208620901503113,0,0.3484776565008839,0.15901760193788156,1,1,0
d109_67,2026-04-20,109,54174,9530,East,M,0.7067658543415531,0.5399962848162286,0.4497154473884136,1,0.1881320235678963,0.22712549649604385,0,0,0
d109_68,2026-04-20,109,15179,7450,West,M,0.6001395572762679,0.47934541624755056,2.0085981742527825,1,0.406268074517739,0.14955047502141017,1,1,1
d109_69,2026-04-20,109,12166,3798,South,F,0.5484882017834244,0.42215623397817625,0.07592771519341947,0,0.19023817706395224,0.14342173600298122,1,0,0
d109_70,2026-04-20,109,13875,9387,North,M,0.6237757682114108,0.4510467325129571,3.9678703174845413,1,0.39320340529879316,0.13424565998956084,1,0,0
d109_71,2026-04-20,109,39211,1674,West,M,0.5707038673357133,0.5941931992418893,3.178476312353734,1,0.3652032876404432,0.17584102049427927,0,0,0
d109_72,2026-04-20,109,95338,4121,West,M,0.701412502424867,0.352989304528601,8.19833352669572,1,0.3805446782605299,0.14071426849360558,0,0,0
d109_73,2026-04-20,109,85354,7448,East,M,0.654117969893923,0.5443315753837367,4.88407319681059,1,0.5090599329521024,0.15472448185575668,1,0,0
d109_74,2026-04-20,109,22512,8754,West,M,0.4431452323839351,0.5618514451444636,0.20322012187962152,1,0.3564480345569266,0.02846480672511427,0,0,0
d109_75,2026-04-20,109,95084,7728,East,M,0.5409456741069268,0.8229079189016606,3.7428507147828594,1,0.2814099616175898,0.22921532013664342,1,1,0
d109_76,2026-04-20,109,53524,4051,East,M,0.6207456991918544,0.6192488365690837,1.6153404073081394,1,0.6022824723664895,0.07021843519844367,1,0,0
d109_77,2026-04-20,109,64807,3867,West,M,0.7230935047381204,0.5367685897524428,0.056884811977088744,1,0.5198490498185483,0.04235343634516213,0,0,0
d109_78,2026-04-20,109,10120,9712,North,F,0.6429100969856387,0.4578760867003575,4.957577265445319,1,0.3066845729380854,0.15832724362956763,1,0,0
d109_79,2026-04-20,109,36221,9469,West,F,0.8106977666044176,0.58096861130162,3.5177758121063256,1,0.43663880531671373,0.13309327636149615,1,0,0
d109_80,2026-04-20,109,29154,8644,North,M,0.7165520960780244,0.5964902180273612,0.5366313052555041,1,0.4905184492131739,0.05426382159984454,1,0,0
d109_81,2026-04-20,109,75754,6085,South,F,0.5549446231810204,0.6250042871548215,1.9518038263017117,1,0.5297361334584635,0.09943957052978747,1,0,0
d109_82,2026-04-20,109,71266,5167,North,M,0.5845633819688775,0.25170233149622484,0.3736993945051543,0,0.31024878172332043,0.17813840005686096,1,0,0
d109_83,2026-04-20,109,34248,6929,North,F,0.9438375269522252,0.5166785037277862,0.6613770617399445,1,0.631280314713098,0.07626653709589748,1,0,0
d109_84,2026-04-20,109,36080,7025,North,F,0.578918594915093,0.3544146808403884,1.6102314659154433,1,0.39244534701120315,0.07533717198241308,0,0,0
d109_85,2026-04-20,109,89880,1696,South,F,0.4264453483884197,0.8561115531802279,0.944969598629704,1,0.5761227036542328,0.20471375084577653,0,0,0
d109_86,2026-04-20,109,62401,7813,South,F,0.7807619307591633,0.5634867792420699,2.204573480493095,0,0.3974730033198336,0.15550886193355182,1,1,0
d109_87,2026-04-20,109,37945,2635,East,F,0.5911670308738621,0.3968866192650142,5.086292766149665,1,0.4953023451192812,0.19299815472467036,0,0,0
d109_88,2026-04-20,109,66449,7686,West,M,0.551242888121028,0.3536578170921916,2.728641655927952,1,0.5763701526266664,0.09757565569489028,1,0,0
d109_89,2026-04-20,109,81895,4639,East,M,0.6678401417400998,0.5381034608622086,4.705444469443608,1,0.49785377786411217,0.06863986092037831,0,0,0
d109_90,2026-04-20,109,86586,1526,South,F,0.6752702479233,0.579671009410536,0.07313416652669308,1,0.323003769479297,0.09539671986204304,0,0,0
d109_91,2026-04-20,109,96110,7842,West,M,0.5194345202968885,0.48292803858754557,2.3787496374046553,0,0.2465758155259063,0.21457533698696515,1,0,0
d109_92,2026-04-20,109,29374,3887,North,M,0.5632480404202856,0.5115835914616637,2.5510054397733004,1,0.274032804701594,0.21828326677465987,0,0,0
d109_93,2026-04-20,109,74116,9832,West,M,0.5604435063820141,0.45902705165836916,2.477567646902609,1,0.5411851925694611,0.05419046988668816,0,0,0
d109_94,2026-04-20,109,87822,7720,West,F,0.4004184164239127,0.8161307333621306,0.8259673603285096,0,0.29933118952959137,0.13349037635439945,1,1,0
d109_95,2026-04-20,109,81421,7560,East,F,0.9023768389658791,0.5652707589049413,3.254887744494654,0,0.2376519787226567,0.09371052467335499,0,0,0
d109_96,2026-04-20,109,95526,3624,South,M,0.5707647079254575,0.2979740187335548,2.8530580445488583,0,0.2685196344028718,0.14677460747952845,1,0,0
d109_97,2026-04-20,109,11821,9263,West,F,0.6315705841681363,0.3029066291697067,2.434626119862561,1,0.3092261954556293,0.19395187938182748,1,0,0
d109_98,2026-04-20,109,28767,6846,North,F,0.8343803420170117,0.4794952260997438,1.7516882593652272,1,0.40598214294601415,0.07164149885701701,1,0,0
d109_99,2026-04-20,109,24540,8042,North,M,0.5694884857003522,0.5508151998048005,4.1728664694162205,0,0.35349679966976705,0.19550516986913566,1,0,0
d109_100,2026-04-20,109,41825,3622,South,M,0.27002781731812703,0.738354949514969,6.828090256654483,1,0.3780803294978616,0.13112786558829292,0,0,0
d109_101,2026-04-20,109,81693,7966,South,M,0.6350535571233389,0.5699243876949267,0.43310082025827606,1,0.3469881220596253,0.0415294463295269,1,0,0
d109_102,2026-04-20,109,93520,2554,South,M,0.6154971767752516,0.39362095531593844,1.8120702224565746,1,0.3558607964505196,0.2027418523725077,0,0,0
d109_103,2026-04-20,109,40055,1471,South,F,0.754848629837057,0.5155682016926112,0.06703551922168474,1,0.5457328502291445,0.11220387381259728,1,0,0
d109_104,2026-04-20,109,39980,4350,North,M,0.7382840488554698,0.7653227753267438,3.189129382133141,0,0.35561429641027753,0.09564171546882447,0,0,0
d109_105,2026-04-20,109,58518,3004,West,M,0.9227536506572391,0.5352239224512295,2.6540792563081195,1,0.5088996287465768,0.1468761868860532,1,1,0
d109_106,2026-04-20,109,63291,8180,East,M,0.5095030262099802,0.3199344221683525,0.3212640692622486,0,0.2735825202277424,0.10566754497796943,0,0,0
d109_107,2026-04-20,109,22386,8545,West,M,0.46907155909376463,0.6716842546282774,1.1934881151264878,1,0.27415055193457316,0.09341539645047675,0,0,0
d109_108,2026-04-20,109,26663,4401,West,M,0.6219572676914269,0.37075391535118907,2.786808325479827,1,0.445691871953752,0.1732710937378354,0,0,0
d109_109,2026-04-20,109,80345,1710,East,M,0.265333951992426,0.6816748736688862,0.5855385838910874,1,0.2631359746951473,0.13142023371179445,1,0,0
d109_110,2026-04-20,109,55767,7261,West,M,0.4317787597511488,0.672517222014127,1.5035760800971345,0,0.3280290942721325,0.044609867813233034,1,1,0
d109_111,2026-04-20,109,38455,8506,South,M,0.6773176647067479,0.6701913313930555,1.032740452982684,1,0.49360906129998167,0.2282665091713328,1,0,0
d109_112,2026-04-20,109,42933,7413,North,F,0.3042493193299876,0.28469908504765373,2.2739324656779187,1,0.24991214204103335,0.1516302935563623,1,0,0
d109_113,2026-04-20,109,60862,4651,West,F,0.5643143599987851,0.48075764136637966,0.27978673832831474,1,0.5396984122604696,0.12325831777718818,1,1,1
d109_114,2026-04-20,109,56057,3154,North,M,0.4824407506407664,0.6497379888525294,6.261556481818702,0,0.5876545895835494,0.11160074570381386,1,0,0
d109_115,2026-04-20,109,56333,4894,North,M,0.8599918533393793,0.6967570224955077,4.609987221428439,1,0.5065896729311092,0.2100367150909616,1,0,0
d109_116,2026-04-20,109,48505,2178,North,M,0.6884485362822433,0.845763044448684,3.3108466957295515,0,0.39821912378788216,0.1381667037694542,0,0,0
d109_117,2026-04-20,109,50334,7237,North,M,0.5064993981556276,0.535557471697173,0.7347109464774585,1,0.40154870102720475,0.1487540912055648,1,0,0
d109_118,2026-04-20,109,50427,1124,West,F,0.4370911101234584,0.7127091992455399,4.695326549099457,0,0.23863397405445616,0.14742166892355837,1,0,0
d109_119,2026-04-20,109,23830,7122,South,M,0.6057065682752237,0.5765669134393561,3.390429447274407,0,0.1940327749190733,0.09580534061250534,0,0,0
d109_120,2026-04-20,109,61804,2744,East,F,0.6614300124164335,0.42638931890075227,0.321203258709193,0,0.5634720849441877,0.13931318990744757,0,0,0
d109_121,2026-04-20,109,67527,2431,East,F,0.7644068173457893,0.36123946513726624,11.60725324238405,1,0.41528519049604895,0.15820303053825163,1,1,0
d109_122,2026-04-20,109,64330,9463,North,M,0.48148278329129524,0.38024356318670466,19.58498638575128,1,0.2532575327942221,0.11477453060930683,1,0,0
d109_123,2026-04-20,109,97346,4031,North,F,0.6768168738181861,0.45797069842470955,1.073581622422343,1,0.4705555860174234,0.10031549737352077,1,0,0
d109_124,2026-04-20,109,79332,7707,East,F,0.6491690222521597,0.35433064549151555,4.7119812782376425,1,0.46855484351856347,0.07220834250867408,1,1,1
d109_125,2026-04-20,109,44397,2450,North,F,0.8975782230269316,0.5628073199282089,0.6826595893981349,1,0.5017887305272268,0.18713954825503015,1,0,0
d109_126,2026-04-20,109,23289,6994,West,M,0.6589353260061795,0.4975719940551814,3.9144385454999777,0,0.2370463164570965,0.08742725723893441,0,0,0
d109_127,2026-04-20,109,64094,4076,North,M,0.7296023631315954,0.535980543817804,0.18833804317829106,1,0.5170399042784579,0.09641831523566792,0,0,0
d109_128,2026-04-20,109,44305,7132,South,F,0.19210406614442677,0.6507983540482113,0.8936552332805041,1,0.5491005050235278,0.18180672598311443,1,0,0
d109_129,2026-04-20,109,45729,7081,North,M,0.6120168234302946,0.6235949022649084,3.5597341800438684,1,0.3611497633660501,0.17156662252173518,0,0,0
d109_130,2026-04-20,109,72642,3252,West,F,0.4447254125972747,0.5012447620433067,1.7751450632028347,1,0.3656227716424359,0.05793530505434491,0,0,0
d109_131,2026-04-20,109,80952,3694,North,F,0.5733842099126324,0.3074415733393767,0.8857431767998287,1,0.44665850270370133,0.11964528000192944,0,0,0
d109_132,2026-04-20,109,68303,4522,South,F,0.5511782551383272,0.4333592442076186,2.262608216667425,0,0.36276781296574095,0.13209833983005956,0,0,0
d109_133,2026-04-20,109,67917,3661,West,F,0.5557462970833481,0.4562119798630493,0.4824391799529212,0,0.4018934937139895,0.11698402575230238,0,0,0
d109_134,2026-04-20,109,66661,4813,North,M,0.735672421885881,0.4904474536560586,3.4099781657243446,0,0.3704691897060735,0.1570493610070423,1,0,0
d109_135,2026-04-20,109,86206,5810,West,M,0.995839839474896,0.6179153107268152,0.9574947014044846,1,0.2961381337815435,0.12695606198992135,1,0,0
d109_136,2026-04-20,109,97964,8947,East,M,0.6371489549798343,0.43965737937215166,6.201364114757743,1,0.3702107131537811,0.11602814525857846,0,0,0
d109_137,2026-04-20,109,38522,2125,East,F,0.49982857856236224,0.4337719617751901,1.8395877637693732,1,0.41445608846678544,0.13265470769229842,1,1,0
d109_138,2026-04-20,109,91440,8740,South,F,0.7685821305728553,0.288543302509739,0.7966834872373485,0,0.49467188804426565,0.09898621930748394,0,0,0
d109_139,2026-04-20,109,19116,1057,North,M,0.8816687447092142,0.4404231736041704,2.3499531563275387,0,0.3726001608785782,0.1935626877510111,1,1,0
d109_140,2026-04-20,109,69572,2351,South,F,0.6544941979437728,0.4404100485910192,0.7736083139089782,1,0.3458226524891517,0.09033190685561542,0,0,0
d109_141,2026-04-20,109,83298,6967,South,F,0.7429606229056047,0.7267391929746823,1.583760536545698,1,0.3852635142416987,0.08894980738129821,1,0,0
d109_142,2026-04-20,109,56064,1529,South,M,0.7345654208460066,0.4036911307090868,1.3600548871635287,1,0.5756912816104042,0.17746867576118697,1,0,0
d109_143,2026-04-20,109,13743,6636,West,M,0.5152108746296667,0.863351091118629,2.0774571830298103,0,0.7012874993339349,0.09110756784989978,1,0,0
d109_144,2026-04-20,109,67116,4503,West,M,0.8565131249203335,0.42200177300556607,0.3819531713032922,1,0.5077357575964261,0.10335949975549276,1,0,0
d109_145,2026-04-20,109,10813,8325,South,F,0.4666335536140901,0.6227567187347982,5.738620709619775,0,0.6886191446703741,0.07291614263432106,1,0,0
d109_146,2026-04-20,109,49486,7035,West,F,0.7386557637549004,0.48574523553239113,1.574520845886585,1,0.31622272915485594,0.16619137381554422,0,0,0
d109_147,2026-04-20,109,35097,7342,South,M,0.3984435151514172,0.3480584743387559,5.0056661703748535,0,0.3432031362269434,0.08174289891620938,0,0,0
d109_148,2026-04-20,109,80928,3954,South,F,0.6829376144333698,0.2940960026927722,0.7580647182289983,0,0.5375844989460119,0.0945216702189007,1,1,0
d109_149,2026-04-20,109,51208,5614,North,F,0.2688847629251393,0.4728523785136489,2.1651830324631143,1,0.4224420221493394,0.04084118974896127,1,1,0
d109_150,2026-04-20,109,25258,7036,North,M,0.7344024460322816,0.526557960727746,0.4907440195290053,1,0.42687401860168356,0.12140702614950134,1,0,0
d109_151,2026-04-20,109,36068,1163,South,F,0.7448825871138149,0.37467609083342723,1.3027182917691067,1,0.500708800857205,0.1374225255616788,0,0,0
d109_152,2026-04-20,109,89019,9293,West,M,0.6960766104953336,0.45076527518550497,5.7950591509000935,0,0.51873955987433,0.1429286797815347,1,1,0
d109_153,2026-04-20,109,97171,5450,South,M,0.6565304087149736,0.33947797015127656,4.2019315125680095,1,0.2619010863535449,0.137302977934484,1,0,0
d109_154,2026-04-20,109,65425,2694,South,M,0.5189364005268957,0.6061104760152707,2.0555945399594164,0,0.4934702324199746,0.08016180661153402,1,1,0
d109_155,2026-04-20,109,52256,8997,South,M,0.8635485059020643,0.6590056861304558,10.806809917797988,0,0.4503109634551969,0.013592565335260778,1,1,0
d109_156,2026-04-20,109,32155,3870,North,F,0.5952086836548449,0.4601634635701429,6.137437357698926,1,0.5762339512181065,0.19922972487619822,0,0,0
d109_157,2026-04-20,109,25591,2085,North,F,0.70211119205514,0.4914135074935315,3.1860838699381517,1,0.4207691063450843,0.09927853564217051,1,0,0
d109_158,2026-04-20,109,13517,2422,South,F,0.8473079032421932,0.700782642201774,8.875098946651775,1,0.3335772040932091,0.11886699097740999,1,0,0
d109_159,2026-04-20,109,37804,6947,South,F,0.42052665374725173,0.4588308559758676,0.9877500831835845,1,0.31924072433054373,0.11169037642612657,1,0,0
d109_160,2026-04-20,109,27583,5224,South,F,0.760867784542418,0.5235221722661829,0.16601937904315636,1,0.38266200578913295,0.0652890056904997,1,0,0
d109_161,2026-04-20,109,91543,7186,West,F,0.9254096893017006,0.3664377684107464,0.3185040908455251,0,0.38948601040277797,0.09017646901429098,0,0,0
d109_162,2026-04-20,109,14211,1654,North,F,0.5560198100294229,0.8633576744673755,0.37212039646910805,0,0.3423857387316507,0.03354714588125489,1,1,0
d109_163,2026-04-20,109,71945,5883,North,F,0.7315910142887333,0.463536215248668,1.6473967156656055,1,0.6415570713513981,0.08269695285472325,1,0,0
d109_164,2026-04-20,109,98230,1501,West,F,0.5517585074362719,0.2667161482631915,4.178352946420376,0,0.2522509793091422,0.19119016934928829,1,1,0
d109_165,2026-04-20,109,12346,3957,South,M,0.32333744294187844,0.5457062869420338,1.7428637558994924,1,0.3260733037506338,0.1893695706837914,0,0,0
d109_166,2026-04-20,109,50670,4654,West,M,0.6889801099665244,0.5344399773541869,2.422889439070982,1,0.29042084653315187,0.1557839383205349,1,0,0
d109_167,2026-04-20,109,60887,4308,North,M,0.502367588070981,0.6736425358843396,0.3540027433898239,1,0.335258058485822,0.14464771489112155,0,0,0
d109_168,2026-04-20,109,62990,6008,West,M,0.996206976812637,0.8822085845617359,2.9354841019415083,0,0.37522876897363616,0.11351038725071737,0,0,0
d109_169,2026-04-20,109,21591,3294,North,F,0.45559280887052234,0.46981580872031137,1.2352825229255293,0,0.2423732595381131,0.18347298693060088,1,1,0
d109_170,2026-04-20,109,57781,4679,South,M,0.7557319167062946,0.3613959386251573,0.8028374702329608,1,0.43792428534385397,0.10001979604159207,1,1,0
d109_171,2026-04-20,109,67072,1477,North,M,0.5280605657022734,0.3679017645905299,3.4973829436289736,1,0.5615489581411763,0.15403739239720582,1,0,0
d109_172,2026-04-20,109,56613,7178,North,M,0.6385833831140244,0.7380819249253479,1.377165339179922,0,0.3052845902067896,0.2348976455146922,1,0,0
d109_173,2026-04-20,109,77020,1704,West,F,0.301807058479227,0.6493928598667726,7.64463189638272,1,0.3769329043930329,0.08239543726000897,1,0,0
d109_174,2026-04-20,109,10700,4682,North,M,0.694229253677799,0.6080180561343481,2.804857103210135,1,0.41916964689380654,0.12820909688473703,0,0,0
d109_175,2026-04-20,109,50917,7266,East,M,0.6379121614592301,0.3824246543679728,1.6530397166158033,0,0.41901255904128987,0.1624346590808332,1,0,0
d109_176,2026-04-20,109,30191,6230,South,M,0.5705852319814003,0.4279376792435173,5.036515407020098,1,0.37275741739355356,0.19608371668755903,1,1,0
d109_177,2026-04-20,109,10891,8978,South,F,0.9348437928131504,0.6579199576829008,1.956632165986386,1,0.297745129772233,0.1239653332935763,1,1,0
d109_178,2026-04-20,109,33905,9406,South,M,0.6268604997319706,0.6962030846697234,1.1384993900979792,0,0.6413794085395697,0.1577118754655274,1,1,0
d109_179,2026-04-20,109,78666,5884,West,F,0.8676363338967384,0.5288059938931358,2.8189725642621357,0,0.3634506349237779,0.10274460617176821,0,0,0
d109_180,2026-04-20,109,90454,8568,South,M,0.5949947538518529,0.5354556098354827,1.3494882591671902,1,0.21516381294826933,0.1762673613328096,0,0,0
d109_181,2026-04-20,109,56124,2897,North,M,0.4187560148617654,0.45501730958626496,7.778488248309964,1,0.40724047051954704,0.15496078099099578,1,0,0
d109_182,2026-04-20,109,80082,3574,South,M,0.388293156090873,0.3942453705958463,4.096992559026959,0,0.5107259217716864,0.1080331864502728,1,0,0
d109_183,2026-04-20,109,46187,7906,North,M,0.7269828793095527,0.6677969253914695,2.8298486268490812,0,0.35979651397153456,0.09014088588445722,1,1,0
d109_184,2026-04-20,109,28406,9622,South,M,0.6448471289683442,0.5083309572554676,1.0960380499735531,1,0.4947138682456129,0.155135902998991,1,0,0
d109_185,2026-04-20,109,27456,9352,East,F,0.20638641218187248,0.4512722280089176,0.9667501292561231,1,0.37597525956697386,0.16908840362808247,0,0,0
d109_186,2026-04-20,109,70363,8577,North,F,0.577758368604059,0.4795325363930726,1.3745486063708992,1,0.6096061780978455,0.08506173425992755,1,1,0
d109_187,2026-04-20,109,58099,8089,North,F,0.6477682018822454,0.36604314393620146,2.427344601145945,0,0.5725273898654042,0.11930881637611043,1,0,0
d109_188,2026-04-20,109,52282,4780,South,M,0.5896879640312623,0.49002145150752263,0.28793520941883743,0,0.3876468529070559,0.10116242456669063,1,0,0
d109_189,2026-04-20,109,28711,8210,West,M,0.628915244024103,0.6712797170706479,0.5367341872219533,1,0.2747972980643747,0.14211666734618497,1,0,0
d109_190,2026-04-20,109,61741,3617,West,F,0.6442773951712664,0.6300832879832605,2.7233193285631354,1,0.5559414862011091,0.08442112937263875,1,1,0
d109_191,2026-04-20,109,27421,8016,West,F,0.8167685350331589,0.6293753990664814,0.8988540690916839,1,0.5374260282653667,0.10075540826802666,1,1,0
d109_192,2026-04-20,109,69748,4662,South,M,0.6784912075833917,0.41866330870091445,6.673367458672827,0,0.38951241559886135,0.13555404243463354,1,0,0
d109_193,2026-04-20,109,63044,2503,North,M,0.7762418454805925,0.22084258534789897,0.32856739978693306,1,0.4708080268007536,0.15355008234170986,1,0,0
d109_194,2026-04-20,109,98592,3874,North,F,0.7368753857238468,0.4133199025811678,4.644041242895151,1,0.1523693610969414,0.18371965103712498,0,0,0
d109_195,2026-04-20,109,42786,5607,South,F,0.6846225883113027,0.40811671360969676,3.5649364935922825,0,0.31915207963022185,0.08641624970394823,1,0,0
d109_196,2026-04-20,109,11672,4672,West,M,0.8440610611115748,0.4459064490226307,1.6620640303047054,0,0.47681129401731936,0.15226628339342715,1,1,1
d109_197,2026-04-20,109,57382,9648,West,F,0.7387353325850079,0.7444790009636615,0.9892482753262266,0,0.4818203312973054,0.1302186918545779,1,0,0
d109_198,2026-04-20,109,82733,9097,East,M,0.7332954589199691,0.612728889215383,7.812708406790174,0,0.4165291791672323,0.06477907551847198,1,0,0
d109_199,2026-04-20,109,78767,6419,East,M,0.5186393596475625,0.5822603415719416,0.1020135615983029,0,0.5405788468131685,0.10919956477685824,1,1,1
d109_200,2026-04-20,109,55887,4467,North,M,0.627586144053023,0.681853002036485,2.097326996496389,1,0.4833042963083405,0.05389327501536513,0,0,0
d109_201,2026-04-20,109,26762,9042,South,M,0.6713015173192568,0.6156367688057994,1.2488831079092917,0,0.058614288769443745,0.19897772454980484,1,0,0
d109_202,2026-04-20,109,57830,8800,South,F,0.8727282735798687,0.49797436688342356,3.6457003067100975,0,0.44936559030820505,0.09283373385463185,1,1,1
d109_203,2026-04-20,109,25661,8888,South,F,0.31625188033906354,0.7230186235710846,0.23907732693789535,1,0.18933971434156338,0.013692928243428534,1,1,0
d109_204,2026-04-20,109,10990,4529,South,F,0.9355315803064881,0.7249323306953103,4.471428855163488,1,0.5494626270281167,0.19146244363148146,1,1,1
d109_205,2026-04-20,109,61975,9871,North,M,0.7897928123057645,0.5006037082732886,1.3535701796706336,0,0.381191512391493,0.11216420710134879,0,0,0
d109_206,2026-04-20,109,67134,1626,East,M,0.47968560756617296,0.5010920397277117,1.2356547761169117,1,0.5865551509330429,0.17609793555004127,1,0,0
d109_207,2026-04-20,109,24231,4099,West,F,0.56873058821894,0.5081983500854641,2.733575993064203,1,0.5898416271647575,0.056174149480284846,1,1,0
d109_208,2026-04-20,109,24024,8885,South,M,0.7535648711712385,0.6997983878937195,1.7046550779189396,1,0.32353447931564216,0.12103671782316894,0,0,0
d109_209,2026-04-20,109,92608,1268,North,M,0.4150795569322414,0.50588061742246,0.734337247619353,0,0.2943258202368698,0.1410881239727655,1,0,0
d109_210,2026-04-20,109,38536,9601,South,F,0.5358186855362896,0.6595022196076531,0.12343558537887675,1,0.39307217931490407,0.07428962251377424,0,0,0
d109_211,2026-04-20,109,94680,1270,West,F,0.47168441477003975,0.5754141414221285,3.3434823144291155,0,0.38085560228812826,0.1451026863414502,0,0,0
d109_212,2026-04-20,109,51154,9157,South,F,0.6099440630865982,0.7520954616425599,5.279420091274643,0,0.4370183881953969,0.1406154652578092,0,0,0
d109_213,2026-04-20,109,14248,2295,North,F,0.20774216244881943,0.45626548807153705,1.30949211904396,1,0.24841605143398798,0.27969920459828523,0,0,0
d109_214,2026-04-20,109,40984,9481,South,M,0.6245743165046881,0.7482459241401885,3.4630745511225918,1,0.20738034912191444,0.16492118986838356,0,0,0
d109_215,2026-04-20,109,67331,3163,East,M,0.6490206813971015,0.447573764146103,0.8512866052092378,0,0.46522700245529097,0.10212206165761209,0,0,0
d109_216,2026-04-20,109,27472,8928,South,M,0.5876584956036025,0.617987915545542,5.055418923104175,1,0.29410995407668256,0.12968693838323678,1,1,1
d109_217,2026-04-20,109,50669,6663,North,M,0.4456164373903039,0.4696790946509968,0.07243061477428506,1,0.47120865871725254,0.16745345293216027,1,0,0
d109_218,2026-04-20,109,66013,5233,South,F,0.5096736396502904,0.4916216060702425,0.9877011051673241,0,0.6311324385450544,0.12793975582138767,1,0,0
d109_219,2026-04-20,109,60329,1727,South,M,0.6034909626586907,0.7651475928917626,4.179538223813269,1,0.48763708906473513,0.11677320561286285,1,0,0
d110_0,2026-04-21,110,30733,7364,North,F,0.7006516820636242,0.47797214908299357,0.34986375462072655,1,0.6294712511428235,0.1590571619568387,0,0,0
d110_1,2026-04-21,110,42024,1154,West,M,0.43247948288173843,0.4294191467429904,0.8880556591153093,1,0.2035797576477064,0.12245037645385355,1,0,0
d110_2,2026-04-21,110,56755,3137,East,F,0.39005519372275,0.5307424766827136,0.9836430853225855,1,0.40787654448020966,0.16231285143583762,1,1,1
d110_3,2026-04-21,110,53327,9009,South,F,0.37620052863651143,0.39410469334251597,4.063593145576129,1,0.40709538817505936,0.07427127447964757,0,0,0
d110_4,2026-04-21,110,61254,3576,North,M,0.7291397967340268,0.2397086904837455,2.6358871288558485,1,0.4600313659664148,0.0973769019101238,1,0,0
d110_5,2026-04-21,110,56389,1636,East,F,0.7491098115811934,0.514396997554336,4.586422178218491,1,0.3320068314486312,0.049869732825335994,0,0,0
d110_6,2026-04-21,110,47743,6529,East,F,0.4787229533396522,0.36389082981247717,2.3077970965938457,1,0.4674564926014567,0.17033839565108516,0,0,0
d110_7,2026-04-21,110,33578,5706,West,F,0.654322237710255,0.7921383193725064,9.950953381482705,0,0.31701508033859177,0.19237388837219488,0,0,0
d110_8,2026-04-21,110,93735,5208,North,M,0.6975735608443753,0.728728759252284,1.0659838120267482,1,0.3209053262726552,0.16441677021545043,0,0,0
d110_9,2026-04-21,110,51020,3101,South,M,0.6348116218246244,0.5827292513853882,3.121258372346319,1,0.41792166089845,0.15497004705823633,1,1,0
d110_10,2026-04-21,110,54528,3162,East,M,0.820508524435088,0.44125898526752827,0.5019556753416614,1,0.43349399179794706,0.13525633332169612,1,1,1
d110_11,2026-04-21,110,47274,7617,South,M,0.9215575930976958,0.39398353770441863,2.5528199730637926,0,0.280327191717165,0.10521245170361057,1,0,0
d110_12,2026-04-21,110,84703,1607,South,F,0.40803468148974276,0.4593030682101056,0.7722106480515047,1,0.2895613300846924,0.06382773935211049,0,0,0
d110_13,2026-04-21,110,85877,4967,East,F,0.6797446648146893,0.6714120057934185,4.658126634861619,0,0.6908105108470355,0.1226633419339889,1,0,0
d110_14,2026-04-21,110,51738,3113,South,M,0.8814439749736404,0.6618448572062015,0.05550170486442233,0,0.40978732440935217,0.10655562802956532,0,0,0
d110_15,2026-04-21,110,65943,7426,East,F,0.6764779739715518,0.6343990696232535,11.347576324729602,0,0.4921911759391526,0.02635904236201214,0,0,0
d110_16,2026-04-21,110,76773,7158,South,M,0.48602033818688384,0.6847686635216796,2.224466870874789,1,0.29476389206881315,0.12464551218947917,1,0,0
d110_17,2026-04-21,110,61583,7259,West,M,0.47348458620642686,0.7319718780038034,0.7498483979503533,0,0.477895627060262,0.08992667918450754,1,1,0
d110_18,2026-04-21,110,77872,4862,North,M,0.5713478477335814,0.4626922146708674,0.04760006358329158,1,0.30367956850947414,0.161192714077617,1,1,0
d110_19,2026-04-21,110,89903,5466,East,M,0.6613690206279587,0.3305913280482168,0.20261622845983984,1,0.3905453547710299,0.16122323034859065,0,0,0
d110_20,2026-04-21,110,85668,9740,North,M,0.6619171274046955,0.3790083300936301,5.988438717527479,0,0.46268867004845127,0.05085345237596024,0,0,0
d110_21,2026-04-21,110,40575,4618,North,M,0.7910535456927855,0.8532622548974773,1.2567379287852907,0,0.5446067308343402,0.14554553563548472,1,1,0
d110_22,2026-04-21,110,80221,2707,North,F,0.47445841647117315,0.8792238777979549,2.8142097813055096,1,0.2789503290661926,0.0804935621207147,0,0,0
d110_23,2026-04-21,110,49756,9334,East,M,0.7004439481793703,0.5873489519578888,4.1068710068836465,1,0.3468843120764892,0.0436311550464171,0,0,0
